ASIN 或商品=["B0DHPN1DMJ"],报告范围=["每月"],选择年份=["2025"],选择月份=["6 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke speaker","34","11266","262865","2144","0.82","3554","31.55","13","0.37","105.99","269.99","186","1089","961","571","5.07","0","0.0","74.99",,"54","198","152","117","1.04","0","0.0","59.49",,"15","57","25","2025-06-30"
"kareokee machine","66","343","8354","444","5.31","125","36.44","6","4.8","59.49","246.47","18","58","26","27","7.87","1","3.7","59.49","246.47","5","15","6","10","2.92","1","10.0","74.99","349.99","2","5","3","2025-06-30"
"portable karaoke machine","9","7287","166626","7931","4.76","3052","41.88","125","4.1","52.99","269.99","420","1492","604","784","10.76","19","2.42","34.19","269.99","135","395","140","221","3.03","4","1.81","39.99","269.99","45","117","47","2025-06-30"
"portable karaoke","14","1977","46097","1974","4.28","806","40.77","29","3.6","52.99","269.99","99","342","151","181","9.16","7","3.87","34.99","269.99","27","100","33","38","1.92","2","5.26","21.99","269.99","9","22","4","2025-06-30"
"ikarao smart karaoke machine for adults","4","2481","58028","4425","7.63","1309","52.76","285","21.77","299.99","269.99","74","383","454","269","10.84","79","29.37","269.99","269.99","15","88","93","61","2.46","15","24.59","299.99","269.99","4","19","24","2025-06-30"
"magic sing","26","3300","86271","3627","4.2","970","29.39","11","1.13","479.55","246.47","24","298","305","86","2.61","0","0.0","479.55",,"5","25","28","9","0.27","0","0.0","477.25",,"2","4","2","2025-06-30"
"karoke machine with bluetooth and wireless microphone for adults","81","1112","27302","837","3.07","446","40.11","5","1.12","59.99","269.99","45","247","106","132","11.87","1","0.76","59.49","246.47","14","80","28","36","3.24","0","0.0","59.49",,"5","21","9","2025-06-30"
"karaoke connect to smart tv","100","163","3428","223","6.51","74","45.4","9","12.16","65.69","269.99","9","32","18","17","10.43","2","11.76","59.49","269.99","3","7","4","4","2.45","0","0.0","65.69",,"2","1","0","2025-06-30"
"karaoke machine hdmi output","94","42","858","63","7.34","19","45.24","2","10.53","116.99","269.99","0","7","8","1","2.38","1","100.0","269.99","269.99","0","1","0","1","2.38","1","100.0","269.99","269.99","0","1","0","2025-06-30"
"speaker with tv screen","61","714","14327","995","6.94","307","43.0","13","4.23","187.06","269.99","4","31","41","28","3.92","1","3.57","187.06","269.99","1","2","4","0","0.0","0",,,,"0","0","0","2025-06-30"
"jbl karaoke machine with 2 microphones","35","7667","158137","1503","0.95","3374","44.01","23","0.68","299.95","246.47","119","832","1140","474","6.18","1","0.21","249.95","269.99","24","143","150","66","0.86","0","0.0","249.95",,"3","28","21","2025-06-30"
"lyric speaker","30","5570","106133","2750","2.59","2495","44.79","7","0.28","299.99","246.47","20","279","843","545","9.78","1","0.18","299.99","246.47","9","44","173","3","0.05","0","0.0","299.98",,"0","0","1","2025-06-30"
"karaoke machine￼","29","1526","30470","1394","4.57","595","38.99","16","2.69","59.49","269.99","60","290","167","205","13.43","3","1.46","59.49","246.47","16","115","51","44","2.88","1","2.27","53.99","269.99","7","24","10","2025-06-30"
"ikarao","5","2258","55269","4105","7.43","1222","54.12","304","24.88","299.99","269.99","81","415","390","170","7.53","47","27.65","299.99","269.99","8","70","49","54","2.39","15","27.78","299.99","269.99","3","24","15","2025-06-30"
"ikarao shell","42","63","1556","76","4.88","32","50.79","14","43.75","269.99","269.99","3","10","11","6","9.52","4","66.67","269.99","269.99","3","1","2","3","4.76","1","33.33","299.99","246.47","1","1","1","2025-06-30"
"kareokee machine with bluetooth and wireless microphone for adults","8","14575","318582","10084","3.17","6022","41.32","97","1.61","64.98","269.99","843","2821","1403","1826","12.53","15","0.82","59.49","269.99","279","906","403","482","3.31","6","1.24","59.49","269.99","96","253","89","2025-06-30"
"ikaro shell s2","24","16","127","23","18.11","10","62.5","7","70.0","269.99","269.99","1","6","2","7","43.75","5","71.43","269.99","269.99","1","4","2","5","31.25","4","80.0","269.99","269.99","1","2","2","2025-06-30"
"jbl portable karaoke machine","97","73","1659","51","3.07","23","31.51","2","8.7","299.99","269.99","2","5","7","4","5.48","1","25.0","239.99","269.99","1","1","1","2","2.74","1","50.0","269.99","269.99","1","0","1","2025-06-30"
"singing machine karaoke","15","3778","85530","3843","4.49","1256","33.25","22","1.75","89.8","269.99","45","404","356","190","5.03","3","1.58","69.98","269.99","13","75","53","43","1.14","1","2.33","69.99","269.99","3","21","14","2025-06-30"
"karaoke tv connect","86","157","3416","169","4.95","44","28.03","2","4.55","96.99","246.47","7","17","14","7","4.46","1","14.29","85.99","246.47","2","2","3","1","0.64","1","100.0","246.47","246.47","1","0","0","2025-06-30"
"travel karaoke machine","65","190","4297","177","4.12","94","49.47","7","7.45","21.99","246.47","13","45","17","21","11.05","2","9.52","21.99","246.47","2","13","2","3","1.58","1","33.33","19.99","246.47","0","3","0","2025-06-30"
"ikarao karaoke machine","7","1509","36568","2724","7.45","789","52.29","182","23.07","269.99","269.99","48","259","254","146","9.68","33","22.6","269.99","269.99","11","50","49","35","2.32","10","28.57","299.99","269.99","3","13","12","2025-06-30"
"ikarao karaoke","60","98","2356","177","7.51","54","55.1","10","18.52","179.99","269.99","0","14","24","5","5.1","2","40.0","246.47","246.47","0","3","1","2","2.04","1","50.0","246.47","246.47","0","2","0","2025-06-30"
"karaoke ikarao","73","34","1083","59","5.45","13","38.24","3","23.08","379.99","269.99","0","3","4","3","8.82","2","66.67","269.99","269.99","0","2","0","1","2.94","1","100.0","269.99","269.99","0","1","0","2025-06-30"
"karaoke portable systems","27","683","19715","584","2.96","175","25.62","7","4.0","129.99","269.99","9","69","49","20","2.93","3","15.0","89.99","269.99","0","13","4","6","0.88","3","50.0","209.98","269.99","0","4","1","2025-06-30"
"karaoke with lyrics display","83","550","12123","664","5.48","224","40.73","9","4.02","99.99","269.99","15","96","46","47","8.55","1","2.13","129.99","269.99","4","20","10","10","1.82","0","0.0","59.49",,"1","6","2","2025-06-30"
"ktv点歌机","80","843","18234","697","3.82","310","36.77","9","2.9","658.0","246.47","10","39","23","17","2.02","1","5.88","628.0","246.47","0","2","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"kareoke","31","1789","42147","1929","4.58","671","37.51","11","1.64","59.49","269.99","116","318","139","169","9.45","2","1.18","53.99","246.47","39","71","33","46","2.57","0","0.0","59.49",,"10","19","9","2025-06-30"
"magic sing karaoke system 2025","23","2499","55088","2440","4.43","1012","40.5","26","2.57","479.55","269.99","38","306","299","127","5.08","3","2.36","479.55","269.99","5","42","41","20","0.8","1","5.0","477.25","269.99","1","8","6","2025-06-30"
"karaoke machine for adults with lyrics display","50","1078","27038","1231","4.55","406","37.66","7","1.72","119.99","269.99","28","172","128","92","8.53","2","2.17","129.99","246.47","8","35","32","20","1.86","0","0.0","74.99",,"2","9","8","2025-06-30"
"karaoke systems","78","758","18924","488","2.58","222","29.29","8","3.6","131.98","269.99","10","80","47","24","3.17","2","8.33","74.99","269.99","2","11","4","3","0.4","0","0.0","52.99",,"1","2","0","2025-06-30"
"karaoke machine for adults with screen","46","474","11173","549","4.91","225","47.47","15","6.67","169.99","269.99","18","79","58","32","6.75","4","12.5","219.99","246.47","2","9","15","3","0.63","0","0.0","129.99",,"1","2","0","2025-06-30"
"portable karaoke machine for adults, built-in lyrics display and screen, 2 self-charging wireless microphones, karaoke app, 140w speaker, connects to tv for home party birthday outdoor camping","33","17","385","32","8.31","12","70.59","7","58.33","246.47","246.47","0","7","2","4","23.53","4","100.0","246.47","246.47","0","3","1","2","11.76","2","100.0","246.47","246.47","0","1","1","2025-06-30"
"pro karaoke machine for adults","92","108","2538","114","4.49","31","28.7","1","3.23","299.99","269.99","1","11","11","3","2.78","1","33.33","269.99","269.99","1","2","0","1","0.93","1","100.0","269.99","269.99","1","0","0","2025-06-30"
"kareoke machine","36","1353","35514","1577","4.44","559","41.32","18","3.22","59.49","269.99","78","276","122","176","13.01","1","0.57","59.49","269.99","23","85","41","45","3.33","0","0.0","59.49",,"9","21","10","2025-06-30"
"karaoke machine adults","43","604","14059","656","4.67","239","39.57","10","4.18","69.99","269.99","39","114","53","66","10.93","2","3.03","74.99","269.99","11","36","13","12","1.99","1","8.33","99.98","269.99","1","8","2","2025-06-30"
"ikarao break x1","55","322","7948","539","6.78","174","54.04","16","9.2","699.99","269.99","4","56","70","24","7.45","3","12.5","699.99","246.47","0","7","12","5","1.55","0","0.0","699.99",,"0","1","3","2025-06-30"
"top 10 karaoke machines","54","737","22383","756","3.38","257","34.87","6","2.33","89.99","246.47","13","103","85","36","4.88","1","2.78","74.99","246.47","5","14","10","9","1.22","1","11.11","89.98","246.47","3","2","3","2025-06-30"
"magic sing karaoke","45","851","19000","878","4.62","372","43.71","20","5.38","269.99","246.47","15","105","95","33","3.88","2","6.06","477.25","246.47","3","11","6","0","0.0","0",,,,"0","0","0","2025-06-30"
"korean karaoke machine","85","602","15111","687","4.55","170","28.24","8","4.71","299.99","246.47","13","44","42","15","2.49","1","6.67","99.98","269.99","1","7","1","3","0.5","0","0.0","64.98",,"1","2","0","2025-06-30"
"best karaoke machine for adults","37","1350","30308","1166","3.85","590","43.7","15","2.54","116.99","246.47","57","218","162","142","10.52","3","2.11","74.99","269.99","17","57","34","35","2.59","0","0.0","74.99",,"2","20","7","2025-06-30"
"karokee machine with bluetooth and wireless microphone for adults","11","12928","292540","7055","2.41","5398","41.75","84","1.56","59.49","269.99","659","2623","1408","1609","12.45","10","0.62","59.49","246.47","209","838","373","429","3.32","2","0.47","59.49","246.47","81","220","92","2025-06-30"
"karaoke machine with hdmi output","87","75","2165","105","4.85","32","42.67","3","9.38","119.99","269.99","4","12","9","4","5.33","1","25.0","99.98","269.99","1","2","1","3","4.0","1","33.33","123.49","269.99","0","2","1","2025-06-30"
"small karaoke machine","67","1177","26543","461","1.74","500","42.48","10","2.0","20.89","269.99","68","255","100","180","15.29","3","1.67","19.99","269.99","23","96","37","45","3.82","0","0.0","18.79",,"6","26","9","2025-06-30"
"ikarao portable karaoke","89","25","588","28","4.76","18","72.0","4","22.22","59.9","269.99","0","14","3","1","4.0","1","100.0","269.99","269.99","0","1","0","1","4.0","1","100.0","269.99","269.99","0","1","0","2025-06-30"
"karaoke machine for","82","167","8684","199","2.29","40","23.95","3","7.5","119.99","246.47","3","15","12","8","4.79","1","12.5","116.99","269.99","0","5","3","2","1.2","1","50.0","59.49","269.99","0","2","0","2025-06-30"
"bluetooth karaoke machine","77","1806","42645","679","1.59","730","40.42","10","1.37","59.49","269.99","83","311","219","194","10.74","1","0.52","59.49","246.47","23","100","53","49","2.71","0","0.0","59.49",,"8","27","10","2025-06-30"
"ikarao s2","19","65","1476","118","7.99","33","50.77","23","69.7","269.99","269.99","0","17","8","7","10.77","7","100.0","269.99","269.99","0","6","0","4","6.15","4","100.0","246.47","246.47","0","3","0","2025-06-30"
"karaoke machine ikarao","62","205","4061","235","5.79","56","27.32","7","12.5","269.99","269.99","2","12","27","15","7.32","2","13.33","269.99","269.99","0","4","8","4","1.95","1","25.0","299.99","269.99","0","2","2","2025-06-30"
"karaoke machine with screen","12","5397","121760","4942","4.06","2288","42.39","79","3.45","142.28","269.99","143","772","638","324","6.0","11","3.4","117.99","269.99","26","119","88","65","1.2","1","1.54","79.95","246.47","8","26","16","2025-06-30"
"karaoke machine hdmi","58","236","5430","277","5.1","135","57.2","9","6.67","119.99","269.99","11","60","29","8","3.39","2","25.0","169.99","269.99","1","3","1","1","0.42","1","100.0","269.99","269.99","0","1","0","2025-06-30"
"shell s2 karaoke","74","10","240","15","6.25","6","60.0","4","66.67","269.99","269.99","0","1","4","3","30.0","2","66.67","246.47","246.47","0","1","1","1","10.0","1","100.0","269.99","269.99","0","1","0","2025-06-30"
"ikaro karaoke machine","47","42","1056","80","7.58","15","35.71","3","20.0","299.99","246.47","1","5","6","3","7.14","2","66.67","269.99","246.47","0","3","0","2","4.76","2","100.0","246.47","246.47","0","2","0","2025-06-30"
"karaoke machine for kids","40","29200","691138","887","0.13","13126","44.95","8","0.06","21.99","269.99","1595","6007","2677","4233","14.5","2","0.05","19.99","269.99","585","2048","945","1284","4.4","1","0.08","21.99","269.99","235","701","238","2025-06-30"
"karaoke machine","1","256895","5816223","227117","3.9","99623","38.78","2354","2.36","59.49","269.99","11972","46063","24613","26364","10.26","327","1.24","59.49","269.99","3619","12880","6209","7083","2.76","62","0.88","59.49","269.99","1303","3709","1459","2025-06-30"
"karaoke microphone","49","47627","1076969","1361","0.13","19285","40.49","11","0.06","19.99","269.99","3141","9758","3812","5538","11.63","1","0.02","19.99","246.47","1024","2847","1034","1844","3.87","0","0.0","19.99",,"422","997","297","2025-06-30"
"karaoke machine that connects to tv","79","218","5073","253","4.99","92","42.2","2","2.17","59.99","269.99","11","37","32","19","8.72","1","5.26","59.49","269.99","3","8","4","6","2.75","1","16.67","52.99","269.99","2","3","0","2025-06-30"
"karoke","48","1199","30040","1323","4.4","400","33.36","13","3.25","59.49","269.99","65","214","68","128","10.68","1","0.78","40.49","269.99","22","69","27","25","2.09","0","0.0","29.99",,"7","13","4","2025-06-30"
"karaoke machines with cd player and bluetooth","91","9","180","9","5.0","9","100.0","4","44.44","219.99","269.99","0","6","3","1","11.11","1","100.0","269.99","269.99","0","1","0","1","11.11","1","100.0","269.99","269.99","0","1","0","2025-06-30"
"karaoke machines for adults","70","402","9340","447","4.79","132","32.84","3","2.27","129.99","246.47","13","44","31","27","6.72","1","3.7","79.99","246.47","5","11","3","10","2.49","1","10.0","79.99","246.47","3","4","1","2025-06-30"
"karaoke","3","37196","844656","28931","3.43","11530","31.0","335","2.91","59.49","269.99","1458","4719","2419","2585","6.95","32","1.24","59.49","269.99","396","1183","525","609","1.64","8","1.31","59.49","269.99","128","279","125","2025-06-30"
"ikaroo karaoke machine","13","441","9832","790","8.03","206","46.71","50","24.27","269.99","269.99","10","66","75","40","9.07","10","25.0","299.99","246.47","0","12","17","5","1.13","3","60.0","349.99","269.99","0","3","1","2025-06-30"
"i karao","95","13","260","22","8.46","10","76.92","3","30.0","269.99","269.99","3","4","3","1","7.69","1","100.0","269.99","269.99","1","0","0","1","7.69","1","100.0","269.99","269.99","1","0","0","2025-06-30"
"karaoke system","16","3431","81569","2878","3.53","1062","30.95","21","1.98","179.99","269.99","66","302","248","138","4.02","4","2.9","99.95","269.99","22","41","42","31","0.9","2","6.45","99.95","269.99","10","11","4","2025-06-30"
"professional karaoke machine","20","2269","51714","2059","3.98","846","37.29","34","4.02","269.99","269.99","48","243","253","124","5.46","5","4.03","169.99","246.47","11","50","32","18","0.79","1","5.56","116.99","269.99","1","13","2","2025-06-30"
"ikarao break x2","71","242","6084","448","7.36","135","55.79","12","8.89","379.99","269.99","5","34","61","27","11.16","2","7.41","379.99","269.99","1","8","12","4","1.65","0","0.0","379.99",,"0","2","1","2025-06-30"
"home karaoke machines","28","1177","25588","1200","4.69","463","39.34","17","3.67","99.99","269.99","38","157","138","100","8.5","4","4.0","74.99","269.99","8","28","36","16","1.36","1","6.25","89.98","269.99","1","6","5","2025-06-30"
"karaoke machine for tv","21","3061","74258","3166","4.26","1053","34.4","26","2.47","76.8","269.99","115","438","268","177","5.78","4","2.26","74.99","269.99","23","75","45","41","1.34","0","0.0","74.99",,"5","22","12","2025-06-30"
"outdoor karaoke machine","56","412","9217","471","5.11","177","42.96","5","2.82","79.99","269.99","16","68","52","34","8.25","2","5.88","74.99","269.99","5","19","8","6","1.46","1","16.67","89.98","269.99","1","2","2","2025-06-30"
"karaoke machine with lyrics display","6","12101","293836","13568","4.62","5177","42.78","137","2.65","82.79","269.99","427","1963","1527","962","7.95","31","3.22","74.99","269.99","92","364","283","174","1.44","12","6.9","74.99","269.99","16","82","47","2025-06-30"
"portable karaoke systems","32","1016","21966","920","4.19","409","40.26","16","3.91","89.99","269.99","49","155","103","90","8.86","2","2.22","79.99","246.47","9","41","18","19","1.87","1","5.26","79.99","246.47","3","13","2","2025-06-30"
"mobile karaoke","96","55","1352","57","4.22","18","32.73","2","11.11","99.99","246.47","2","7","4","5","9.09","1","20.0","219.99","246.47","2","2","1","1","1.82","1","100.0","246.47","246.47","1","0","0","2025-06-30"
"professional karaoke systems","69","1503","33666","1153","3.42","616","40.98","3","0.49","386.99","269.99","13","86","105","71","4.72","1","1.41","379.0","269.99","4","17","16","5","0.33","0","0.0","99.98",,"3","0","2","2025-06-30"
"karafun karaoke machine","17","438","9516","674","7.08","161","36.76","34","21.12","219.99","269.99","15","68","44","39","8.9","10","25.64","246.47","246.47","4","18","12","9","2.05","2","22.22","18.99","269.99","1","7","1","2025-06-30"
"kareoke microphone with bluetooth and wireless microphone for adults","57","1532","33678","797","2.37","594","38.77","8","1.35","40.49","269.99","87","302","118","186","12.14","3","1.61","39.99","246.47","34","97","32","48","3.13","0","0.0","39.99",,"12","25","8","2025-06-30"
"karaoke machine with screen lyrics display","39","769","17292","820","4.74","345","44.86","10","2.9","129.99","269.99","23","121","101","58","7.54","2","3.45","149.97","246.47","4","22","21","14","1.82","1","7.14","169.99","269.99","1","6","4","2025-06-30"
"ikarao shell s2","10","240","5296","439","8.29","137","57.08","88","64.23","269.99","269.99","12","56","35","24","10.0","20","83.33","269.99","269.99","4","13","4","9","3.75","8","88.89","269.99","269.99","2","6","1","2025-06-30"
"camping","93","806880","18432276","733","0.0","219836","27.25","3","0.0","18.89","246.47","26206","85356","50445","92341","11.44","1","0.0","14.24","269.99","13199","39525","21343","9645","1.2","0","0.0","10.99",,"2108","4870","1649","2025-06-30"
"ikarao shell s1","18","460","9538","842","8.83","251","54.57","48","19.12","299.99","269.99","8","74","90","50","10.87","4","8.0","299.99","246.47","0","7","24","19","4.13","3","15.79","299.99","246.47","0","3","8","2025-06-30"
"professional karaoke machine for adults","59","945","21374","809","3.78","348","36.83","12","3.45","199.99","269.99","18","121","92","55","5.82","2","3.64","169.99","269.99","4","28","10","15","1.59","0","0.0","169.99",,"2","8","3","2025-06-30"
"karaoke machine connect to tv","44","983","24477","1119","4.57","404","41.1","4","0.99","74.99","246.47","55","188","102","79","8.04","1","1.27","74.99","269.99","8","42","22","14","1.42","1","7.14","74.99","269.99","5","4","3","2025-06-30"
"karaoke portable","84","349","7676","332","4.33","133","38.11","11","8.27","34.99","246.47","20","58","20","26","7.45","2","7.69","29.99","246.47","3","11","7","7","2.01","0","0.0","29.99",,"2","3","2","2025-06-30"
"karaoking karaoke machine","68","263","7230","350","4.84","76","28.9","6","7.89","89.98","246.47","4","26","17","6","2.28","1","16.67","74.99","246.47","0","3","3","4","1.52","1","25.0","74.99","246.47","0","2","2","2025-06-30"
"shell s2","38","20","574","23","4.01","11","55.0","7","63.64","269.99","269.99","0","6","1","3","15.0","3","100.0","269.99","269.99","0","3","0","2","10.0","2","100.0","269.99","269.99","0","2","0","2025-06-30"
"ikarao portable karaoke machine for adults","51","2","120","4","3.33","2","100.0","2","100.0","246.47","246.47","1","1","0","2","100.0","2","100.0","246.47","246.47","1","1","0","2","100.0","2","100.0","246.47","246.47","1","1","0","2025-06-30"
"highest rated karaoke machine","75","197","5022","269","5.36","71","36.04","3","4.23","116.99","269.99","0","32","20","13","6.6","1","7.69","99.98","246.47","0","7","4","5","2.54","1","20.0","179.0","246.47","0","2","2","2025-06-30"
"karaoke machine for adults","2","78048","1757223","97325","5.54","31812","40.76","1318","4.14","74.99","269.99","3657","14013","7983","7960","10.2","212","2.66","64.98","269.99","1094","3819","1849","1968","2.52","46","2.34","59.99","269.99","360","1016","428","2025-06-30"
"karaoke for tv","72","907","19913","812","4.08","340","37.49","9","2.65","74.99","269.99","37","148","95","55","6.06","1","1.82","74.99","246.47","9","21","17","8","0.88","0","0.0","59.99",,"2","2","3","2025-06-30"
"portable karaoke machine for adults","99","563","12748","560","4.39","230","40.85","14","6.09","59.49","269.99","25","90","62","38","6.75","0","0.0","59.49",,"5","17","10","11","1.95","0","0.0","39.99",,"1","7","3","2025-06-30"
"ikaraoke","76","20","473","31","6.55","5","25.0","2","40.0","349.99","246.47","0","3","0","2","10.0","2","100.0","246.47","246.47","0","1","0","1","5.0","1","100.0","349.99","349.99","0","1","0","2025-06-30"
