ASIN 或商品=["B0DHPN1DMJ"],报告范围=["每月"],选择年份=["2025"],选择月份=["11 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"bluetooth karaoke machine","100","4942","118627","1670","1.41","1979","40.04","12","0.61","53.68","234.14","195","680","523","576","11.66","0","0.0","45.02",,"72","192","159","127","2.57","0","0.0","53.68",,"20","45","29","2025-11-30"
"best karaoke machine","55","1650","44258","2001","4.52","547","33.15","24","4.39","99.99","234.14","65","153","127","105","6.36","3","2.86","99.99","234.14","16","37","22","31","1.88","0","0.0","76.99",,"4","12","6","2025-11-30"
"portable karaoke machine with 2 wireless microphones","29","4396","110247","2975","2.7","2027","46.11","42","2.07","24.99","246.46","333","897","402","760","17.29","7","0.92","24.99","246.46","150","345","141","174","3.96","0","0.0","24.99",,"42","79","25","2025-11-30"
"karaoke set","61","5837","139794","1762","1.26","1869","32.02","16","0.86","53.68","234.14","210","543","434","487","8.34","3","0.62","45.02","223.99","66","130","112","99","1.7","0","0.0","53.68",,"19","29","21","2025-11-30"
"卡拉ok点唱机","82","2007","50537","1561","3.09","813","40.51","19","2.34","598.0","234.14","40","77","69","60","2.99","1","1.67","399.0","246.46","5","8","5","4","0.2","0","0.0","99.99",,"2","1","0","2025-11-30"
"tech gifts","15","71193","1802263","8022","0.45","12747","17.9","42","0.33","31.99","246.46","1483","4508","2911","4075","5.72","11","0.27","29.99","246.46","599","1487","919","561","0.79","2","0.36","27.99","246.46","79","211","130","2025-11-30"
"karafun karaoke machine","17","1100","27278","1829","6.71","397","36.09","60","15.11","179.39","234.14","39","118","109","71","6.45","15","21.13","159.98","234.14","10","22","13","17","1.55","3","17.65","45.99","246.46","3","5","3","2025-11-30"
"ikarao s2","24","90","2351","142","6.04","54","60.0","26","48.15","249.99","234.14","2","22","15","10","11.11","10","100.0","234.14","234.14","1","3","5","6","6.67","6","100.0","234.14","234.14","0","1","4","2025-11-30"
"karoke","30","4520","117025","3303","2.82","1713","37.9","26","1.52","53.68","234.14","220","520","404","498","11.02","5","1.0","39.55","246.46","81","163","106","118","2.61","1","0.85","53.68","246.46","19","42","24","2025-11-30"
"karaoke machine for adults tv connection","86","219","4962","228","4.59","106","48.4","6","5.66","89.99","246.46","14","42","22","20","9.13","2","10.0","85.19","234.14","3","8","5","5","2.28","2","40.0","108.27","234.14","0","4","1","2025-11-30"
"professional karaoke machine","44","3339","82248","2339","2.84","1143","34.23","15","1.31","296.59","234.14","62","175","269","143","4.28","3","2.1","195.72","234.14","15","29","30","16","0.48","1","6.25","119.99","234.14","6","4","2","2025-11-30"
"karaoke machine professional","92","1024","26610","801","3.01","364","35.55","7","1.92","223.99","246.46","17","80","88","60","5.86","2","3.33","199.99","246.46","2","12","12","6","0.59","1","16.67","123.48","246.46","0","1","2","2025-11-30"
"karaoke machine adults","49","1832","47915","1487","3.1","711","38.81","20","2.81","64.96","234.14","77","216","171","202","11.03","4","1.98","64.96","234.14","34","57","43","51","2.78","1","1.96","61.71","223.99","10","17","7","2025-11-30"
"karaoke machine with screen","8","16349","380669","18259","4.8","6454","39.48","179","2.77","108.28","234.14","351","1524","1778","1010","6.18","30","2.97","129.99","234.14","64","243","294","156","0.95","5","3.21","79.0","234.14","10","44","53","2025-11-30"
"ikaro shell s1","97","113","1097","200","18.23","67","59.29","21","31.34","265.98","246.46","1","21","27","12","10.62","2","16.67","265.98","234.14","0","4","3","3","2.65","1","33.33","265.98","234.14","0","1","1","2025-11-30"
"jbl partybox","73","210913","4214528","2453","0.06","78705","37.32","6","0.01","399.95","246.46","575","15417","24156","9727","4.61","0","0.0","379.95",,"109","2158","3155","1228","0.58","0","0.0","299.95",,"27","297","419","2025-11-30"
"magic sing","26","4909","119891","4834","4.03","1908","38.87","38","1.99","498.88","246.46","41","353","473","196","3.99","2","1.02","332.49","246.46","3","47","49","23","0.47","0","0.0","205.62",,"0","10","5","2025-11-30"
"amazon karaoke machine","88","1748","49859","1846","3.7","571","32.67","7","1.23","57.59","246.46","29","207","156","82","4.69","1","1.22","56.51","234.14","8","36","15","25","1.43","0","0.0","56.51",,"3","10","2","2025-11-30"
"ikaro","79","224","4293","308","7.17","94","41.96","22","23.4","265.97","234.14","5","18","34","18","8.04","3","16.67","265.98","234.14","1","3","8","7","3.13","1","14.29","265.98","234.14","0","1","2","2025-11-30"
"karaoke system for smart tv","87","2041","50566","1520","3.01","803","39.34","9","1.12","108.27","246.46","81","240","248","96","4.7","2","2.08","101.96","234.14","12","29","24","14","0.69","0","0.0","99.99",,"1","4","5","2025-11-30"
"high end karaoke machine","84","811","18951","1044","5.51","199","24.54","6","3.02","266.49","234.14","14","48","68","15","1.85","2","13.33","246.46","234.14","0","6","5","3","0.37","1","33.33","234.14","234.14","0","1","0","2025-11-30"
"karaoke speaker","32","22288","534651","3529","0.66","7550","33.87","26","0.34","99.99","234.14","419","1677","2050","1149","5.16","2","0.17","61.71","234.14","100","325","309","237","1.06","1","0.42","61.71","234.14","37","71","66","2025-11-30"
"singing machine karaoke","20","11552","266580","7094","2.66","3959","34.27","39","0.99","89.99","234.14","200","1046","1185","777","6.73","4","0.51","72.99","223.99","48","219","228","152","1.32","0","0.0","57.59",,"12","51","36","2025-11-30"
"ikarao shell s2 portable karaoke machine","98","53","1247","96","7.7","27","50.94","16","59.26","246.46","246.46","2","11","8","4","7.55","3","75.0","246.46","246.46","0","2","1","1","1.89","1","100.0","223.99","223.99","0","0","0","2025-11-30"
"karaoke for tv","50","2871","67090","2408","3.59","988","34.41","20","2.02","89.99","234.14","72","270","296","146","5.09","3","2.05","89.99","234.14","11","45","49","21","0.73","0","0.0","99.99",,"4","7","6","2025-11-30"
"best karaoke machine for adults","28","2985","74434","3202","4.3","1074","35.98","38","3.54","99.99","234.14","92","344","241","234","7.84","4","1.71","99.99","234.14","35","78","44","51","1.71","1","1.96","95.99","234.14","8","21","11","2025-11-30"
"karaoke machines","33","4094","106751","3411","3.2","1513","36.96","26","1.72","59.49","234.14","103","470","355","370","9.04","5","1.35","54.99","234.14","31","109","97","64","1.56","0","0.0","56.51",,"7","22","13","2025-11-30"
"ikarao shell s3","46","344","8098","595","7.35","199","57.85","18","9.05","159.98","234.14","7","35","63","23","6.69","3","13.04","159.97","234.14","2","4","5","13","3.78","3","23.08","159.97","234.14","2","1","3","2025-11-30"
"ikarao shell s2","10","501","13344","822","6.16","273","54.49","169","61.9","246.46","234.14","37","74","74","44","8.78","38","86.36","246.46","234.14","7","17","10","23","4.59","19","82.61","246.46","234.14","4","11","5","2025-11-30"
"home karaoke system","45","1918","50351","2011","3.99","676","35.25","23","3.4","101.96","234.14","70","189","159","126","6.57","5","3.97","74.99","234.14","22","42","27","23","1.2","0","0.0","61.71",,"4","9","6","2025-11-30"
"portable karaoke machine","9","14499","347209","14287","4.11","6386","44.04","161","2.52","25.99","246.46","932","2382","1502","2091","14.42","28","1.34","24.99","246.46","346","786","462","502","3.46","5","1.0","23.74","246.46","87","192","118","2025-11-30"
"professional karaoke systems","60","2446","60867","1531","2.52","996","40.72","11","1.1","354.39","246.46","41","171","197","108","4.42","2","1.85","249.99","246.46","10","29","33","7","0.29","1","14.29","195.72","249.99","2","0","3","2025-11-30"
"karaoke set up for smart tv","74","1701","41526","1670","4.02","490","28.81","13","2.65","99.98","234.14","48","174","124","61","3.59","2","3.28","75.99","234.14","10","18","13","13","0.76","0","0.0","79.99",,"3","6","1","2025-11-30"
"karaoke with lyrics","39","3110","112838","4676","4.14","228","7.33","4","1.75","74.99","234.14","13","71","64","30","0.96","0","0.0","59.96",,"3","8","7","2","0.06","0","0.0","56.51",,"0","1","0","2025-11-30"
"karaoke set for adults","63","1170","27675","1151","4.16","396","33.85","11","2.78","56.51","249.99","48","101","117","106","9.06","6","5.66","53.68","249.99","23","29","28","18","1.54","0","0.0","53.68",,"2","9","2","2025-11-30"
"karaoke machine for kids","64","192492","4534559","2400","0.05","81368","42.27","10","0.01","24.99","249.99","9070","28093","19134","29570","15.36","1","0.0","23.74","246.46","3753","10598","6798","6919","3.59","0","0.0","22.22",,"1005","2451","1572","2025-11-30"
"karafun","85","732","17551","872","4.97","235","32.1","9","3.83","151.99","234.14","20","57","73","42","5.74","2","4.76","59.49","234.14","5","13","10","18","2.46","1","5.56","21.99","234.14","3","6","3","2025-11-30"
"karoke machine","23","5457","152392","4625","3.03","2518","46.14","35","1.39","53.68","246.46","236","827","636","705","12.92","6","0.85","49.99","234.14","83","259","170","164","3.01","1","0.61","53.68","246.46","33","56","31","2025-11-30"
"bluetooth karaoke machine with screen","93","955","21896","875","4.0","518","54.24","10","1.93","64.96","246.46","46","148","136","118","12.36","4","3.39","56.51","234.14","10","36","30","21","2.2","0","0.0","61.71",,"2","6","4","2025-11-30"
"ikarao smart karaoke machine for adults","47","554","17464","882","5.05","223","40.25","25","11.21","332.47","234.14","20","57","70","58","10.47","6","10.34","332.47","234.14","7","16","21","20","3.61","1","5.0","332.49","246.46","3","4","7","2025-11-30"
"karaoke system","22","10966","273710","6652","2.43","3355","30.59","46","1.37","113.97","234.14","197","739","848","444","4.05","1","0.23","101.96","223.99","35","107","126","84","0.77","0","0.0","74.99",,"11","24","21","2025-11-30"
"highest rated karaoke machine","95","1141","30004","1545","5.15","420","36.81","12","2.86","99.99","234.14","30","136","125","56","4.91","1","1.79","76.99","246.46","5","24","13","17","1.49","0","0.0","76.99",,"1","7","3","2025-11-30"
"karaoke machine clearance sale","77","1549","34019","1137","3.34","374","24.14","8","2.14","66.49","234.14","26","80","118","33","2.13","2","6.06","53.68","234.14","2","12","7","9","0.58","1","11.11","53.68","234.14","1","2","3","2025-11-30"
"ikarao karaoke","37","540","13469","870","6.46","240","44.44","28","11.67","279.99","246.46","9","46","78","36","6.67","6","16.67","249.99","234.14","1","2","14","10","1.85","2","20.0","234.14","234.14","1","1","3","2025-11-30"
"karaoke equipment","67","4016","102528","2281","2.22","1114","27.74","10","0.9","128.79","234.14","49","230","263","101","2.51","1","0.99","61.71","234.14","9","27","21","19","0.47","0","0.0","53.68",,"2","8","2","2025-11-30"
"karaoke portable systems","75","1276","38852","1038","2.67","367","28.76","11","3.0","79.99","246.46","21","99","112","62","4.86","2","3.23","64.99","234.14","4","21","15","15","1.18","1","6.67","99.99","234.14","1","6","4","2025-11-30"
"ikarao portable karaoke machine","38","72","2273","114","5.02","34","47.22","17","50.0","246.46","234.14","1","8","11","10","13.89","5","50.0","246.46","234.14","1","2","2","5","6.94","4","80.0","246.46","234.14","1","2","1","2025-11-30"
"karaoke machine for tv","12","10507","260526","10265","3.94","3819","36.35","128","3.35","99.99","246.46","346","1097","1082","624","5.94","15","2.4","85.19","246.46","76","206","160","115","1.09","3","2.61","85.19","246.46","18","43","29","2025-11-30"
"ikarao karaoke machine","3","10099","253180","17790","7.03","4792","47.45","984","20.53","265.98","234.14","321","1174","1463","937","9.28","186","19.85","265.98","234.14","72","268","295","311","3.08","60","19.29","265.98","234.14","23","103","105","2025-11-30"
"karaoke machine for adults","2","253344","5858097","236901","4.04","103927","41.02","2704","2.6","69.99","246.46","11166","32335","26044","26439","10.44","457","1.73","58.38","246.46","3477","9239","6418","5905","2.33","102","1.73","56.51","234.14","962","2287","1320","2025-11-30"
"karaoke machine for families","71","1294","27096","1066","3.93","436","33.69","7","1.61","61.71","234.14","46","129","114","89","6.88","3","3.37","57.66","234.14","13","33","18","15","1.16","1","6.67","53.68","234.14","3","3","3","2025-11-30"
"karaoke machine ikarao","35","290","7328","424","5.79","104","35.86","16","15.38","234.14","234.14","9","18","41","23","7.93","8","34.78","234.14","234.14","1","3","12","11","3.79","3","27.27","234.14","234.14","1","1","6","2025-11-30"
"ikarao shell 2","36","82","2033","145","7.13","41","50.0","23","56.1","249.99","234.14","3","11","11","9","10.98","5","55.56","234.14","234.14","1","3","3","5","6.1","4","80.0","234.14","223.99","0","2","2","2025-11-30"
"karaoke machine portable","99","1391","33552","1151","3.43","611","43.93","13","2.13","40.48","234.14","68","249","125","159","11.43","2","1.26","36.99","246.46","14","67","33","40","2.88","0","0.0","53.68",,"5","17","7","2025-11-30"
"kareoke machine","18","4423","118905","3882","3.26","1969","44.52","39","1.98","53.68","234.14","217","721","443","650","14.7","6","0.92","53.68","234.14","96","252","156","152","3.44","4","2.63","53.68","234.14","24","63","32","2025-11-30"
"pro karaoke machine for adults","27","1398","31743","1508","4.75","690","49.36","22","3.19","109.99","234.14","39","160","175","139","9.94","8","5.76","94.99","234.14","12","30","34","25","1.79","3","12.0","123.48","234.14","1","12","6","2025-11-30"
"singing machine karaoke system","78","1865","45757","1288","2.81","688","36.89","9","1.31","79.99","234.14","26","216","218","138","7.4","4","2.9","79.99","234.14","2","62","43","15","0.8","0","0.0","59.99",,"0","9","5","2025-11-30"
"karaoke with lyrics on screen","16","7206","144628","12057","8.34","299","4.15","9","3.01","99.99","246.46","25","66","78","49","0.68","2","4.08","99.99","223.99","5","13","13","6","0.08","0","0.0","64.96",,"0","2","2","2025-11-30"
"karaoke machine with 2 microphones","96","2776","73107","1058","1.45","1023","36.85","11","1.08","53.68","246.46","100","359","262","289","10.41","3","1.04","51.11","246.46","29","120","71","58","2.09","0","0.0","53.68",,"7","28","12","2025-11-30"
"kareoke","21","6880","167336","5496","3.28","2547","37.02","49","1.92","53.68","234.14","298","805","611","689","10.01","4","0.58","40.48","234.14","93","232","168","136","1.98","1","0.74","30.68","234.14","22","51","31","2025-11-30"
"ikarao shell s1","14","1755","43503","3042","6.99","899","51.23","245","27.25","265.98","246.46","46","238","295","157","8.95","16","10.19","265.98","234.14","6","35","59","69","3.93","5","7.25","265.98","246.46","3","13","31","2025-11-30"
"karaoke machine with display","65","668","16497","725","4.39","309","46.26","10","3.24","123.48","246.46","15","75","105","52","7.78","2","3.85","151.99","234.14","4","8","12","11","1.65","2","18.18","179.99","234.14","0","4","3","2025-11-30"
"magic sing karaoke","52","2498","58908","2459","4.17","903","36.15","20","2.21","455.99","234.14","20","151","259","81","3.24","2","2.47","459.0","223.99","1","12","30","10","0.4","0","0.0","191.0",,"0","0","3","2025-11-30"
"ikarao portable karaoke machine for adults, built-in lyrics display","89","7","185","11","5.95","5","71.43","4","80.0","246.46","246.46","1","1","1","3","42.86","3","100.0","246.46","246.46","0","1","1","2","28.57","2","100.0","246.46","246.46","0","1","1","2025-11-30"
"karaoke system connect to tv","54","1772","40269","2222","5.52","600","33.86","25","4.17","76.99","234.14","51","181","161","71","4.01","2","2.82","79.99","246.46","7","14","20","15","0.85","0","0.0","64.99",,"2","4","5","2025-11-30"
"ikarao karaoke machine for adults","76","82","2694","145","5.38","36","43.9","9","25.0","265.98","234.14","4","8","11","9","10.98","3","33.33","279.99","234.14","1","3","2","4","4.88","2","50.0","249.99","234.14","0","1","2","2025-11-30"
"magic sing karaoke system 2025","42","4231","98913","3423","3.46","1635","38.64","17","1.04","499.0","246.46","47","302","419","190","4.49","2","1.05","498.88","234.14","12","33","50","15","0.35","0","0.0","499.88",,"0","4","3","2025-11-30"
"ikarao portable karaoke","57","20","466","38","8.15","12","60.0","6","50.0","234.14","234.14","2","4","3","7","35.0","4","57.14","249.99","234.14","2","4","1","3","15.0","3","100.0","234.14","234.14","1","2","0","2025-11-30"
"portable karaoke","25","4524","110242","3561","3.23","1711","37.82","38","2.22","26.99","246.46","237","619","405","467","10.32","6","1.28","23.99","246.46","80","188","97","90","1.99","1","1.11","23.99","246.46","23","42","10","2025-11-30"
"karaoke systems","51","3856","95711","2516","2.63","1097","28.45","16","1.46","78.86","234.14","91","300","257","268","6.95","3","1.12","61.71","249.99","30","71","56","56","1.45","0","0.0","55.99",,"8","17","12","2025-11-30"
"karaoke machine for adults with lyrics display","58","2460","64848","2012","3.1","996","40.49","14","1.41","99.99","246.46","67","275","292","175","7.11","3","1.71","101.27","246.46","11","55","49","27","1.1","0","0.0","151.98",,"2","7","9","2025-11-30"
"portable karaoke machine for adults","43","1450","37571","1382","3.68","561","38.69","17","3.03","53.68","249.99","83","180","121","163","11.24","4","2.45","53.19","246.46","26","53","44","36","2.48","2","5.56","49.99","234.14","6","16","7","2025-11-30"
"top 10 karaoke machines","69","1508","40080","1917","4.78","560","37.14","12","2.14","74.99","234.14","44","177","122","113","7.49","2","1.77","64.99","234.14","13","40","25","22","1.46","0","0.0","61.71",,"3","6","5","2025-11-30"
"adult karaoke machine","40","2354","57729","1748","3.03","975","41.42","26","2.67","59.49","234.14","104","302","270","281","11.94","5","1.78","53.68","234.14","37","100","74","40","1.7","1","2.5","53.68","234.14","9","14","13","2025-11-30"
"karaoke machine bluetooth","80","1915","48036","825","1.72","671","35.04","8","1.19","53.68","246.46","69","194","180","190","9.92","3","1.58","49.99","246.46","18","62","53","46","2.4","1","2.17","53.68","249.99","5","21","13","2025-11-30"
"karaoke machine with lyrics display","5","24733","621835","27136","4.36","11072","44.77","210","1.9","85.19","234.14","849","3186","3140","2175","8.79","51","2.34","72.99","234.14","190","685","561","404","1.63","14","3.47","64.96","234.14","44","135","95","2025-11-30"
"karaoke system for home","94","2235","54809","1773","3.23","693","31.01","13","1.88","129.97","246.46","41","153","146","80","3.58","0","0.0","101.96",,"5","23","21","13","0.58","0","0.0","89.99",,"3","2","6","2025-11-30"
"ikarao","6","4086","114419","6625","5.79","2011","49.22","414","20.59","265.98","234.14","130","436","556","257","6.29","63","24.51","265.98","246.46","16","51","82","66","1.62","13","19.7","265.98","246.46","5","14","20","2025-11-30"
"shell s2","68","44","1104","56","5.07","25","56.82","18","72.0","246.46","234.14","6","10","4","3","6.82","3","100.0","234.14","234.14","1","1","0","2","4.55","2","100.0","223.99","223.99","1","0","0","2025-11-30"
"ikaroo karaoke machine","11","1289","32173","2237","6.95","594","46.08","153","25.76","265.98","234.14","53","155","182","113","8.77","28","24.78","279.99","246.46","14","24","29","39","3.03","9","23.08","332.49","234.14","6","5","10","2025-11-30"
"karaoke machine connect to tv","19","2899","74198","3208","4.32","1157","39.91","48","4.15","79.99","234.14","106","373","312","201","6.93","10","4.98","71.99","234.14","22","75","54","40","1.38","3","7.5","72.99","234.14","3","17","12","2025-11-30"
"ikarao break x2","70","907","23757","1397","5.88","444","48.95","12","2.7","332.49","234.14","40","107","90","115","12.68","1","0.87","332.49","234.14","11","34","15","53","5.84","1","1.89","332.49","234.14","8","19","6","2025-11-30"
