ASIN 或商品=["B0DHPN1DMJ"],报告范围=["每月"],选择年份=["2026"],选择月份=["5 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikarao karaoke machine s1","55","39","1069","67","6.27","30","76.92","14","46.67","299.99","299.99","5","17","7","2","5.13","2","100.0","299.99","299.99","1","1","0","1","2.56","1","100.0","299.99","299.99","1","0","0","2026-05-31"
"karaoke machine for adults ikarao","98","10","358","20","5.59","5","50.0","3","60.0","299.99","299.99","0","2","2","3","30.0","1","33.33","299.99","299.99","0","1","1","3","30.0","1","33.33","299.99","299.99","0","1","1","2026-05-31"
"professional karaoke machine","52","1631","43892","1189","2.71","442","27.1","6","1.36","364.7","299.99","19","97","115","54","3.31","2","3.7","332.47","299.99","3","14","9","7","0.43","0","0.0","379.98",,"1","3","2","2026-05-31"
"kataoke","96","79","1698","80","4.71","34","43.04","2","5.88","59.98","299.99","7","10","8","9","11.39","1","11.11","59.98","299.99","2","4","3","2","2.53","1","50.0","59.98","299.99","1","1","0","2026-05-31"
"ikaraoke","68","39","1018","57","5.6","14","35.9","3","21.43","349.99","299.99","1","7","5","3","7.69","2","66.67","299.99","299.99","1","1","1","1","2.56","1","100.0","299.99","299.99","1","0","0","2026-05-31"
"singing machine","41","3007","78376","985","1.26","753","25.04","2","0.27","79.99","299.99","37","198","185","117","3.89","2","1.71","74.99","299.99","9","38","25","24","0.8","1","4.17","59.98","299.99","4","10","7","2026-05-31"
"kareokee machine with bluetooth and wireless microphone for adults","11","10013","249826","6759","2.71","3184","31.8","60","1.88","59.98","299.99","536","1324","622","890","8.89","8","0.9","53.99","299.99","181","371","162","254","2.54","4","1.57","53.99","299.99","56","124","45","2026-05-31"
"bluetooth karaoke speaker","91","1149","32635","135","0.41","241","20.97","2","0.83","66.99","299.99","19","90","58","59","5.13","1","1.69","59.98","299.99","6","28","13","17","1.48","1","5.88","56.99","299.99","2","10","2","2026-05-31"
"magic sing karaoke","50","1640","41053","1000","2.44","585","35.67","13","2.22","495.0","299.99","14","111","142","61","3.72","2","3.28","299.99","299.99","4","14","16","11","0.67","0","0.0","495.0",,"2","2","2","2026-05-31"
"karaoke with lyrics","31","1933","50810","2872","5.65","60","3.1","5","8.33","99.99","299.99","6","27","10","8","0.41","0","0.0","53.99",,"2","5","1","3","0.16","0","0.0","33.99",,"1","2","0","2026-05-31"
"karoake machine","35","397","12994","453","3.49","184","46.35","9","4.89","53.99","299.99","29","74","34","60","15.11","2","3.33","53.99","299.99","13","20","14","21","5.29","2","9.52","53.99","299.99","6","10","3","2026-05-31"
"ilarao karaoke machine","58","118","2388","205","8.58","50","42.37","13","26.0","399.99","299.99","0","21","15","11","9.32","4","36.36","399.99","299.99","0","4","2","5","4.24","0","0.0","399.99",,"0","1","1","2026-05-31"
"karaoke machine with lyrics display","9","7505","211223","8785","4.16","2696","35.92","68","2.52","99.99","299.99","287","1084","660","486","6.48","9","1.85","99.99","299.99","66","202","124","80","1.07","2","2.5","94.99","299.99","17","40","14","2026-05-31"
"￼karaoke","83","631","13736","377","2.74","188","29.79","9","4.79","53.67","299.99","41","78","34","70","11.09","2","2.86","53.67","299.99","16","32","9","15","2.38","0","0.0","53.67",,"5","6","3","2026-05-31"
"ikatao karaoke machine","45","18","369","31","8.4","12","66.67","4","33.33","299.99","299.99","4","4","2","2","11.11","2","100.0","299.99","299.99","2","0","0","2","11.11","2","100.0","299.99","299.99","2","0","0","2026-05-31"
"karafun","34","552","12906","556","4.31","155","28.08","28","18.06","299.99","299.99","9","56","40","17","3.08","5","29.41","299.99","299.99","2","7","7","3","0.54","0","0.0","59.98",,"1","2","0","2026-05-31"
"ikarao shell s1 karaoke machine","21","241","6705","392","5.85","92","38.17","37","40.22","299.99","299.99","8","32","17","20","8.3","6","30.0","349.99","299.99","0","8","5","10","4.15","3","30.0","349.99","299.99","0","3","5","2026-05-31"
"shell s2","53","31","977","36","3.68","14","45.16","10","71.43","299.99","299.99","2","6","2","4","12.9","3","75.0","299.99","299.99","0","1","1","1","3.23","1","100.0","299.99","299.99","0","1","0","2026-05-31"
"home karaoke system","60","851","26362","875","3.32","212","24.91","12","5.66","79.99","299.99","30","77","40","46","5.41","1","2.17","59.99","299.99","7","13","15","12","1.41","0","0.0","71.99",,"2","2","5","2026-05-31"
"karaoke machine portable","54","681","18882","667","3.53","259","38.03","6","2.32","53.67","299.99","32","102","41","66","9.69","1","1.52","47.69","299.99","16","32","5","24","3.52","1","4.17","43.79","299.99","4","15","2","2026-05-31"
"ikarao shell s1","8","1509","37621","2553","6.79","662","43.87","157","23.72","349.99","299.99","34","219","158","150","9.94","31","20.67","349.99","299.99","5","38","43","22","1.46","2","9.09","349.99","299.99","0","11","10","2026-05-31"
"karaoke","4","40484","1005423","30698","3.05","10064","24.86","327","3.25","53.99","299.99","1643","3730","1680","2407","5.95","41","1.7","53.67","299.99","511","945","366","705","1.74","10","1.42","53.67","299.99","206","332","91","2026-05-31"
"karokee machine with bluetooth and wireless microphone for adults","6","16335","503508","11865","2.36","4763","29.16","101","2.12","56.24","299.99","820","2097","1039","1425","8.72","13","0.91","53.99","299.99","292","652","283","421","2.58","6","1.43","53.99","299.99","110","210","67","2026-05-31"
"ikarao shell s2","7","384","9691","649","6.7","159","41.41","98","61.64","299.99","299.99","18","79","30","41","10.68","33","80.49","299.99","299.99","7","21","6","13","3.39","12","92.31","299.99","299.99","0","10","0","2026-05-31"
"magic sing","69","1960","52541","1050","2.0","689","35.15","9","1.31","495.0","299.99","7","168","157","68","3.47","0","0.0","495.0",,"1","17","14","12","0.61","0","0.0","183.99",,"1","5","0","2026-05-31"
"karaoke machine","1","208140","5054001","175482","3.47","70756","33.99","1766","2.5","53.99","299.99","10870","29132","13499","19310","9.28","221","1.14","53.67","299.99","3616","8346","3458","5972","2.87","62","1.04","53.67","299.99","1496","2860","958","2026-05-31"
"best karaoke machine","62","746","21913","879","4.01","198","26.54","10","5.05","107.09","299.99","28","59","40","35","4.69","1","2.86","104.99","299.99","7","10","8","7","0.94","0","0.0","82.99",,"3","2","1","2026-05-31"
"singtrix","56","719","18164","673","3.71","225","31.29","4","1.78","379.99","299.99","2","19","26","47","6.54","1","2.13","343.99","299.99","1","2","4","6","0.83","1","16.67","399.99","299.99","0","2","0","2026-05-31"
"karaoke speaker with 2 microphones","100","2626","69497","962","1.38","567","21.59","3","0.53","74.99","279.0","54","186","146","138","5.26","0","0.0","59.98",,"16","61","29","36","1.37","0","0.0","53.99",,"4","21","4","2026-05-31"
"karaoke machine with screen for adults","97","101","2127","102","4.8","31","30.69","1","3.23","179.99","299.99","1","13","8","9","8.91","1","11.11","167.47","299.99","0","6","1","3","2.97","1","33.33","268.0","299.99","0","2","1","2026-05-31"
"ikarao karaoke machine s2","94","19","436","38","8.72","16","84.21","4","25.0","319.99","299.99","0","3","12","2","10.53","1","50.0","299.99","299.99","0","1","0","1","5.26","1","100.0","299.99","299.99","0","1","0","2026-05-31"
"kareoke machine","40","1643","51202","1694","3.31","665","40.47","17","2.56","53.99","299.99","97","260","126","211","12.84","0","0.0","53.67",,"37","83","36","66","4.02","0","0.0","53.67",,"23","26","9","2026-05-31"
"ikarao karaoke machine","3","6230","165600","10393","6.28","2567","41.2","662","25.79","349.99","299.99","139","1012","677","505","8.11","161","31.88","299.99","299.99","32","203","142","107","1.72","31","28.97","332.47","299.99","8","53","30","2026-05-31"
"b0dhpn1dmj","39","7","43","12","27.91","6","85.71","4","66.67","299.99","299.99","0","0","0","5","71.43","3","60.0","299.99","299.99","0","0","0","2","28.57","2","100.0","299.99","299.99","0","0","0","2026-05-31"
"youtube karaoke","95","54","1540","59","3.83","17","31.48","3","17.65","159.98","279.0","0","11","2","4","7.41","1","25.0","53.67","279.0","0","1","1","3","5.56","1","33.33","104.99","279.0","0","1","1","2026-05-31"
"karaoke machine connect to tv","32","1105","33317","1394","4.18","381","34.48","17","4.46","74.99","299.99","40","152","83","70","6.33","4","5.71","59.99","299.99","8","29","13","19","1.72","0","0.0","53.99",,"6","9","2","2026-05-31"
"top 10 karaoke machines","36","700","19223","847","4.41","161","23.0","11","6.83","99.99","299.99","15","65","43","21","3.0","2","9.52","79.99","299.99","1","12","6","9","1.29","1","11.11","59.99","299.99","1","5","3","2026-05-31"
"karaoke systems","38","2144","55164","1300","2.36","576","26.87","16","2.78","99.99","299.99","54","194","124","122","5.69","2","1.64","59.98","299.99","25","48","24","30","1.4","0","0.0","56.24",,"7","16","3","2026-05-31"
"jbl karaoke machine with 2 microphones","37","7031","145550","1071","0.74","2493","35.46","4","0.16","329.9","299.99","85","540","780","420","5.97","2","0.48","319.9","299.99","22","98","142","51","0.73","1","1.96","249.95","299.99","4","17","16","2026-05-31"
"ikarao shell s2 portable karaoke machine","29","15","427","30","7.03","9","60.0","9","100.0","299.99","299.99","2","6","0","3","20.0","3","100.0","299.99","299.99","0","3","0","3","20.0","3","100.0","299.99","299.99","0","3","0","2026-05-31"
"jbl karaoke","78","5504","111083","951","0.86","2217","40.28","8","0.36","299.95","299.99","69","451","651","333","6.05","0","0.0","299.95",,"14","72","89","55","1.0","0","0.0","239.99",,"6","20","11","2026-05-31"
"karoke machine","26","1903","59575","1831","3.07","807","42.41","12","1.49","53.67","299.99","115","318","151","260","13.66","2","0.77","53.67","299.99","47","103","41","83","4.36","1","1.2","53.67","299.99","21","38","14","2026-05-31"
"karaoke speaker","44","11470","303761","1967","0.65","2574","22.44","4","0.16","89.99","299.99","200","775","616","452","3.94","0","0.0","59.98",,"54","168","94","97","0.85","0","0.0","56.24",,"22","42","19","2026-05-31"
"karaoke machines","57","1601","47338","1364","2.88","388","24.23","11","2.84","77.39","299.99","41","150","107","77","4.81","0","0.0","59.99",,"7","30","25","24","1.5","0","0.0","74.99",,"2","9","8","2026-05-31"
"tv karaoke","85","177","4075","177","4.34","49","27.68","2","4.08","84.99","299.99","3","25","7","11","6.21","1","9.09","99.98","299.99","1","4","1","3","1.69","1","33.33","119.99","299.99","0","2","0","2026-05-31"
"karaoke for tv","43","953","23718","880","3.71","278","29.17","9","3.24","84.99","299.99","24","109","66","41","4.3","1","2.44","79.99","299.99","8","13","11","9","0.94","1","11.11","53.67","299.99","6","3","0","2026-05-31"
"karaoke machine dual mic smart tv compatible","76","12","265","18","6.79","5","41.67","2","40.0","299.99","299.99","0","0","5","2","16.67","2","100.0","299.99","299.99","0","0","2","1","8.33","1","100.0","299.99","299.99","0","0","1","2026-05-31"
"ikaro shell s2","49","46","426","80","18.78","21","45.65","12","57.14","299.99","299.99","2","13","6","3","6.52","3","100.0","299.99","299.99","0","2","1","1","2.17","1","100.0","299.99","299.99","0","1","0","2026-05-31"
"ikarao","5","2400","70201","3721","5.3","938","39.08","207","22.07","349.99","299.99","37","330","213","143","5.96","35","24.48","349.99","299.99","6","65","30","34","1.42","9","26.47","349.99","299.99","1","16","11","2026-05-31"
"best karaoke machine for adults","20","1445","41646","1804","4.33","483","33.43","32","6.63","122.39","299.99","44","170","133","91","6.3","4","4.4","122.39","299.99","14","32","21","24","1.66","2","8.33","89.99","299.99","7","4","10","2026-05-31"
"machine karaoke","87","208","4248","207","4.87","80","38.46","6","7.5","77.39","299.99","11","33","11","17","8.17","3","17.65","59.99","279.0","0","5","3","3","1.44","0","0.0","215.99",,"0","1","0","2026-05-31"
"karaoke portatil","92","130","3277","88","2.69","38","29.23","3","7.89","59.99","1052.21","6","7","7","7","5.38","1","14.29","29.98","1052.21","1","0","3","3","2.31","1","33.33","29.75","349.99","1","0","1","2026-05-31"
"kareoke","19","2399","67184","2225","3.31","830","34.6","24","2.89","53.99","299.99","112","369","134","225","9.38","4","1.78","53.67","299.99","33","101","39","65","2.71","2","3.08","53.67","299.99","12","35","12","2026-05-31"
"best portable karaoke machine","90","48","1239","72","5.81","14","29.17","4","28.57","215.99","299.99","1","7","3","2","4.17","1","50.0","29.98","299.99","1","1","0","2","4.17","1","50.0","29.98","299.99","1","1","0","2026-05-31"
"￼karaoke machine","74","1727","41746","1136","2.72","529","30.63","5","0.95","53.99","299.99","67","239","105","181","10.48","0","0.0","53.67",,"24","80","35","42","2.43","0","0.0","53.99",,"11","22","4","2026-05-31"
"ikaroo karaoke machine","13","582","14532","998","6.87","258","44.33","83","32.17","299.99","299.99","7","126","84","53","9.11","19","35.85","299.99","299.99","2","23","23","12","2.06","4","33.33","349.99","299.99","0","4","8","2026-05-31"
"portable karaoke machine with 2 wireless microphones","17","1825","53118","1626","3.06","556","30.47","22","3.96","53.99","299.99","82","257","87","131","7.18","6","4.58","53.67","299.99","21","64","23","43","2.36","3","6.98","47.69","299.99","7","23","7","2026-05-31"
