ASIN 或商品=["B0DHPN1DMJ"],报告范围=["每月"],选择年份=["2025"],选择月份=["4 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke equipment","50","1418","37191","759","2.04","366","25.81","6","1.64","109.99","246.48","15","136","92","38","2.68","2","5.26","89.99","246.48","4","16","11","6","0.42","0","0.0","53.54",,"0","4","1","2025-04-30"
"karaoke machine for kids","33","30254","724452","872","0.12","14794","48.9","11","0.07","21.69","299.99","1789","7162","3674","4065","13.44","2","0.05","19.99","299.99","563","2070","914","1370","4.53","1","0.07","19.99","299.99","244","758","260","2025-04-30"
"10 hour bluetooth powerful karaoke","94","7","139","1","0.72","2","28.57","1","50.0","246.48","246.48","1","1","0","2","28.57","1","50.0","246.48","246.48","1","1","0","2","28.57","1","50.0","246.48","246.48","1","1","0","2025-04-30"
"ikarao shell s3","100","92","1299","178","13.7","73","79.35","8","10.96","349.99","299.99","2","19","29","19","20.65","2","10.53","349.99","246.48","0","5","7","5","5.43","0","0.0","349.99",,"0","1","4","2025-04-30"
"kareoke machine","51","1100","29605","1178","3.98","475","43.18","8","1.68","53.54","246.48","40","251","121","159","14.45","0","0.0","53.54",,"16","81","40","53","4.82","0","0.0","53.54",,"7","29","10","2025-04-30"
"portable karaoke machine","9","5327","121640","4231","3.48","2107","39.55","56","2.66","43.69","299.99","316","908","520","526","9.87","6","1.14","31.99","299.99","76","265","124","150","2.82","1","0.67","29.98","299.99","32","74","30","2025-04-30"
"ikarao wireless microphone","84","10","450","8","1.78","2","20.0","1","50.0","246.48","246.48","1","1","0","1","10.0","1","100.0","246.48","246.48","1","0","0","1","10.0","1","100.0","246.48","246.48","1","0","0","2025-04-30"
"karaoke set","98","1083","28700","628","2.19","288","26.59","3","1.04","53.54","299.99","28","139","62","73","6.74","1","1.37","50.86","246.48","10","32","19","21","1.94","0","0.0","53.54",,"7","10","2","2025-04-30"
"karaoke machine with screen speaker and microphone￼","86","5","90","8","8.89","1","20.0","1","100.0","299.99","299.99","0","1","0","1","20.0","1","100.0","299.99","299.99","0","1","0","1","20.0","1","100.0","299.99","299.99","0","1","0","2025-04-30"
"karaoke machine for adults, with lyrics display, 10.1"" screen, 280w, 2+2 channel, 2 wireless microphone, autotune eq,","93","2","52","2","3.85","1","50.0","1","100.0","349.99","349.99","0","1","0","1","50.0","1","100.0","349.99","349.99","0","1","0","1","50.0","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"arirang karaoke","88","45","952","6","0.63","9","20.0","1","11.11","263.99","299.99","0","2","6","1","2.22","1","100.0","299.99","299.99","0","1","0","1","2.22","1","100.0","299.99","299.99","0","1","0","2025-04-30"
"karaoke speakers bluetooth wireless","79","256","6020","62","1.03","78","30.47","1","1.28","129.99","299.99","7","16","28","10","3.91","1","10.0","159.97","299.99","0","1","5","1","0.39","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"kareoke microphone with bluetooth and wireless microphone for adults","40","1355","32913","676","2.05","471","34.76","8","1.7","35.99","246.48","37","258","105","137","10.11","1","0.73","33.99","246.48","17","82","26","39","2.88","1","2.56","43.69","246.48","8","23","7","2025-04-30"
"karaoke machine system","72","112","2887","62","2.15","14","12.5","3","21.43","299.99","299.99","1","4","6","1","0.89","1","100.0","299.99","299.99","1","0","0","1","0.89","1","100.0","299.99","299.99","1","0","0","2025-04-30"
"home karaoke system for smart tv","45","367","8396","503","5.99","137","37.33","8","5.84","99.95","299.99","14","63","33","19","5.18","1","5.26","90.97","299.99","3","9","3","7","1.91","1","14.29","74.99","299.99","2","4","1","2025-04-30"
"best karaoke machine for adults","62","678","17202","473","2.75","234","34.51","8","3.42","129.99","299.99","21","85","77","46","6.78","2","4.35","109.99","299.99","4","19","12","8","1.18","0","0.0","74.99",,"1","5","2","2025-04-30"
"television karaoke machine","75","58","1786","61","3.42","33","56.9","2","6.06","129.99","246.48","1","21","5","7","12.07","1","14.29","149.99","246.48","1","3","3","3","5.17","1","33.33","119.99","246.48","1","2","0","2025-04-30"
"ikaroo karaoke machine","18","238","5413","423","7.81","100","42.02","20","20.0","349.99","299.99","4","28","37","20","8.4","6","30.0","349.99","299.99","1","5","7","5","2.1","1","20.0","349.99","299.99","0","1","1","2025-04-30"
"ikarao x1-7825","95","1","6","1","16.67","1","100.0","1","100.0","299.99","299.99","0","1","0","1","100.0","1","100.0","299.99","299.99","0","1","0","1","100.0","1","100.0","299.99","299.99","0","1","0","2025-04-30"
"magic sing karaoke system 2025","21","2183","47841","2087","4.36","918","42.05","26","2.83","489.0","299.99","27","216","281","108","4.95","0","0.0","459.88",,"4","34","38","15","0.69","0","0.0","481.13",,"0","6","6","2025-04-30"
"ikarao karaoke shell s2","77","10","176","16","9.09","8","80.0","3","37.5","219.99","299.99","0","1","3","1","10.0","1","100.0","299.99","299.99","0","0","1","1","10.0","1","100.0","299.99","299.99","0","0","1","2025-04-30"
"karaoke for adults","63","445","10189","246","2.41","139","31.24","6","4.32","64.98","299.99","12","64","31","37","8.31","3","8.11","53.54","299.99","3","21","6","4","0.9","0","0.0","32.99",,"1","3","0","2025-04-30"
"karafun","34","925","9793","382","3.9","110","11.89","24","21.82","129.99","299.99","7","35","22","11","1.19","2","18.18","109.99","299.99","0","6","1","4","0.43","1","25.0","17.99","299.99","0","3","0","2025-04-30"
"videoke karaoke machine filipino","69","524","12897","460","3.57","132","25.19","5","3.79","119.99","299.99","7","56","44","19","3.63","2","10.53","109.99","299.99","0","8","8","3","0.57","0","0.0","109.99",,"0","2","1","2025-04-30"
"karaoke portable systems","47","672","19585","454","2.32","228","33.93","5","2.19","89.99","299.99","12","63","34","18","2.68","1","5.56","69.99","299.99","1","7","6","6","0.89","1","16.67","74.99","299.99","1","2","3","2025-04-30"
"ikarao shell 2","65","13","235","24","10.21","8","61.54","6","75.0","246.48","246.48","1","0","5","1","7.69","1","100.0","246.48","246.48","0","0","1","1","7.69","1","100.0","246.48","246.48","0","0","1","2025-04-30"
"ion speaker","89","25891","525868","598","0.11","9605","37.1","4","0.04","129.99","246.48","107","926","1382","1152","4.45","1","0.09","129.99","246.48","19","144","180","214","0.83","0","0.0","129.99",,"5","32","32","2025-04-30"
"karaoke machine with lyrics display","5","9891","234330","10645","4.54","4100","41.45","119","2.9","109.99","299.99","269","1367","1290","698","7.06","15","2.15","104.49","299.99","60","244","203","129","1.3","4","3.1","89.99","299.99","13","54","44","2025-04-30"
"karaoke machine chinese","66","233","5874","157","2.67","102","43.78","2","1.96","858.0","299.99","1","9","9","4","1.72","1","25.0","499.0","299.99","0","1","0","1","0.43","1","100.0","299.99","299.99","0","1","0","2025-04-30"
"karaoke microphone for tv with lyrics￼","90","2","40","4","10.0","2","100.0","1","50.0","39.99","299.99","0","2","0","1","50.0","1","100.0","299.99","299.99","0","1","0","1","50.0","1","100.0","299.99","299.99","0","1","0","2025-04-30"
"bocina con microfono inalambrico","83","1978","43060","90","0.21","674","34.07","4","0.59","74.99","246.48","45","237","209","134","6.77","3","2.24","59.99","246.48","8","58","39","16","0.81","0","0.0","29.99",,"1","7","5","2025-04-30"
"karaoke with screen","42","329","7203","343","4.76","125","37.99","8","6.4","168.89","299.99","11","39","31","21","6.38","2","9.52","169.99","299.99","3","5","7","4","1.22","1","25.0","64.98","299.99","2","0","2","2025-04-30"
"top 10 karaoke machines","54","325","10551","349","3.31","93","28.62","4","4.3","100.79","246.48","10","33","34","20","6.15","1","5.0","85.99","299.99","3","8","4","6","1.85","1","16.67","74.99","299.99","2","3","1","2025-04-30"
"ikarao smart karaoke machine for adults","6","2169","51386","3539","6.89","1037","47.81","118","11.38","349.99","299.99","31","293","353","211","9.73","26","12.32","349.99","299.99","5","56","81","44","2.03","7","15.91","349.99","246.48","1","17","14","2025-04-30"
"kareoke","13","1717","39518","1990","5.04","559","32.56","24","4.29","53.54","299.99","91","269","119","152","8.85","4","2.63","49.99","246.48","23","90","27","37","2.15","2","5.41","53.54","246.48","8","23","4","2025-04-30"
"shell2 ikarao","97","1","6","1","16.67","1","100.0","1","100.0","246.48","246.48","0","0","0","1","100.0","1","100.0","246.48","246.48","0","0","0","1","100.0","1","100.0","246.48","246.48","0","0","0","2025-04-30"
"karoke","23","1180","30904","1324","4.28","421","35.68","8","1.9","49.99","299.99","63","185","91","122","10.34","2","1.64","24.99","299.99","20","65","22","38","3.22","1","2.63","50.86","299.99","7","20","5","2025-04-30"
"vizio micme","57","483","9332","506","5.42","272","56.31","11","4.04","212.95","299.99","2","86","112","69","14.29","2","2.9","212.95","246.48","1","23","27","13","2.69","0","0.0","198.9",,"0","4","5","2025-04-30"
"rent a karaoke machine","48","428","10387","383","3.69","103","24.07","5","4.85","99.99","299.99","17","51","19","12","2.8","1","8.33","109.99","299.99","2","7","0","5","1.17","1","20.0","109.99","299.99","0","5","0","2025-04-30"
"karaoke","3","34131","795817","26515","3.33","9707","28.44","292","3.01","59.99","299.99","1093","3900","2249","2056","6.02","35","1.7","49.99","299.99","270","939","484","526","1.54","7","1.33","49.99","299.99","108","260","85","2025-04-30"
"singing machine karaoke","17","3693","83648","1976","2.36","1060","28.7","7","0.66","91.0","299.99","69","274","280","174","4.71","2","1.15","85.99","299.99","13","40","52","32","0.87","1","3.13","69.99","299.99","3","10","10","2025-04-30"
"professional karaoke machine for adults","46","1748","41336","1316","3.18","518","29.63","9","1.74","261.0","299.99","17","113","158","76","4.35","0","0.0","199.99",,"6","17","28","11","0.63","0","0.0","109.99",,"1","7","1","2025-04-30"
"karaoke machine￼","52","1241","27100","1175","4.34","491","39.56","8","1.63","59.99","246.48","50","237","137","170","13.7","0","0.0","53.54",,"24","78","39","37","2.98","0","0.0","53.54",,"7","16","10","2025-04-30"
"ikarao break x1 karaoke machine","59","494","12526","796","6.35","176","35.63","9","5.11","689.99","246.48","6","32","59","30","6.07","1","3.33","689.99","299.99","1","4","9","5","1.01","0","0.0","587.92",,"0","1","1","2025-04-30"
"karaoke machine hdmi","61","251","6926","222","3.21","98","39.04","3","3.06","119.99","299.99","11","35","27","9","3.59","1","11.11","129.99","349.99","0","7","0","5","1.99","1","20.0","129.99","349.99","0","4","0","2025-04-30"
"at home karaoke machine","78","68","1748","85","4.86","27","39.71","1","3.7","64.98","299.99","6","15","2","10","14.71","1","10.0","59.49","299.99","3","6","1","2","2.94","1","50.0","53.54","299.99","1","1","0","2025-04-30"
"karaoke machine","1","207039","4757022","164649","3.46","80607","38.93","1549","1.92","59.99","299.99","9379","35429","22116","21194","10.24","220","1.04","53.54","299.99","2999","9787","5467","5849","2.83","60","1.03","53.54","299.99","1105","2994","1199","2025-04-30"
"karaoke for tv","55","888","21542","898","4.17","305","34.35","8","2.62","79.99","246.48","26","140","80","43","4.84","1","2.33","79.99","299.99","5","14","15","7","0.79","0","0.0","99.99",,"3","2","1","2025-04-30"
"magic sing karaoke machine","58","313","7153","310","4.33","100","31.95","4","4.0","448.99","299.99","2","17","31","13","4.15","1","7.69","299.99","299.99","1","2","4","5","1.6","1","20.0","299.99","299.99","1","2","0","2025-04-30"
"ikarao s2","44","38","998","66","6.61","26","68.42","13","50.0","349.99","246.48","0","10","4","4","10.53","2","50.0","299.99","246.48","0","2","0","2","5.26","1","50.0","299.99","299.99","0","0","0","2025-04-30"
"ikarao shell s1","24","207","4457","387","8.68","133","64.25","25","18.8","349.99","299.99","11","22","59","26","12.56","3","11.54","349.99","299.99","3","4","7","14","6.76","1","7.14","349.99","299.99","1","1","3","2025-04-30"
"karaoke￼","71","534","11212","550","4.91","176","32.96","9","5.11","50.86","299.99","27","94","37","46","8.61","1","2.17","39.99","299.99","3","26","12","7","1.31","0","0.0","21.99",,"1","5","1","2025-04-30"
"karafun karaoke machine","53","295","8163","364","4.46","92","31.19","16","17.39","219.99","299.99","12","30","31","7","2.37","2","28.57","72.99","246.48","1","1","3","2","0.68","0","0.0","16.89",,"0","1","1","2025-04-30"
"ikarao karaoke","31","94","2646","170","6.42","47","50.0","12","25.53","299.99","299.99","3","15","17","6","6.38","2","33.33","246.48","246.48","0","2","3","2","2.13","2","100.0","246.48","246.48","0","2","0","2025-04-30"
"ikarao karaoke machine","26","455","13699","697","5.09","179","39.34","30","16.76","349.99","299.99","7","72","54","23","5.05","1","4.35","349.99","299.99","1","4","8","6","1.32","1","16.67","299.99","299.99","0","3","2","2025-04-30"
"karaoke mavhine","87","7","143","7","4.9","5","71.43","1","20.0","49.99","299.99","0","3","0","1","14.29","1","100.0","299.99","299.99","0","1","0","1","14.29","1","100.0","299.99","299.99","0","1","0","2025-04-30"
"jbl karaoke machine with 2 microphones","14","6703","137945","1965","1.42","2789","41.61","21","0.75","279.95","299.99","109","736","1029","432","6.44","2","0.46","279.95","299.99","24","149","150","68","1.01","1","1.47","219.0","299.99","7","26","24","2025-04-30"
"karaoke machine for adults with lyrics display","28","1249","32185","1315","4.09","463","37.07","16","3.46","119.98","299.99","35","149","133","88","7.05","3","3.41","119.99","299.99","8","30","20","12","0.96","0","0.0","64.98",,"1","7","3","2025-04-30"
"jbl karaoke machine","35","2071","42276","892","2.11","795","38.39","11","1.38","279.95","299.99","26","221","313","107","5.17","1","0.93","279.95","299.99","4","29","37","14","0.68","1","7.14","199.99","299.99","0","6","5","2025-04-30"
"karaoke machine with display screen","49","128","2921","120","4.11","57","44.53","5","8.77","219.0","299.99","1","9","28","14","10.94","2","14.29","239.99","299.99","0","1","8","2","1.56","1","50.0","199.99","299.99","0","0","1","2025-04-30"
"magic sing","12","4137","106448","4752","4.46","1535","37.1","17","1.11","493.03","299.99","22","372","582","68","1.64","2","2.94","478.85","299.99","1","20","24","10","0.24","0","0.0","483.54",,"0","5","3","2025-04-30"
"karaoke microphone","10","46632","1074102","4006","0.37","18893","40.52","26","0.14","19.99","299.99","3332","9504","3940","5262","11.28","5","0.1","19.99","299.99","1089","2751","960","1800","3.86","1","0.06","19.99","299.99","443","985","248","2025-04-30"
"ikarao break x2 karaoke machine","36","344","8105","568","7.01","164","47.67","17","10.37","359.99","299.99","5","48","61","35","10.17","4","11.43","359.99","246.48","1","9","16","12","3.49","0","0.0","359.99",,"0","6","4","2025-04-30"
"karoke machine with bluetooth and wireless microphone for adults","43","1633","42799","776","1.81","580","35.52","3","0.52","69.99","299.99","76","231","157","189","11.57","1","0.53","59.99","299.99","25","79","45","42","2.57","1","2.38","69.99","299.99","7","19","7","2025-04-30"
"kareokee machine","60","301","7679","342","4.45","105","34.88","2","1.9","53.54","246.48","18","52","20","24","7.97","1","4.17","50.86","246.48","4","12","2","13","4.32","1","7.69","53.54","246.48","3","7","1","2025-04-30"
"karaoke machine for adults wireless microphone recording and voice tune","85","14","251","8","3.19","5","35.71","1","20.0","140.99","299.99","5","0","0","1","7.14","1","100.0","299.99","299.99","1","0","0","1","7.14","1","100.0","299.99","299.99","1","0","0","2025-04-30"
"bocina karaoke con micrófono","80","374","8629","47","0.54","99","26.47","1","1.01","92.65","299.99","10","30","22","17","4.55","1","5.88","129.99","299.99","2","5","3","3","0.8","1","33.33","149.97","299.99","0","1","1","2025-04-30"
"smart karaoke machine with lyrics display","76","89","2074","97","4.68","39","43.82","1","2.56","223.2","246.48","3","7","12","14","15.73","1","7.14","223.2","246.48","3","2","3","6","6.74","1","16.67","219.99","246.48","3","1","0","2025-04-30"
"karaoke machine with bluetooth and wireless microphone for adults","64","367","8819","223","2.53","107","29.16","1","0.93","64.98","246.48","4","59","22","23","6.27","1","4.35","53.54","246.48","2","14","6","5","1.36","1","20.0","74.99","349.99","0","2","3","2025-04-30"
"ikarao break x2","82","28","371","25","6.74","21","75.0","1","4.76","449.99","246.48","0","8","9","4","14.29","1","25.0","449.99","246.48","0","2","1","2","7.14","1","50.0","246.48","246.48","0","0","1","2025-04-30"
"professional karaoke machine","19","1344","32324","1061","3.28","458","34.08","15","3.28","285.23","299.99","15","98","126","63","4.69","4","6.35","169.99","299.99","4","19","17","14","1.04","1","7.14","129.99","299.99","2","6","4","2025-04-30"
"adult karaoke machine","99","517","13133","434","3.3","206","39.85","8","3.88","74.99","299.99","8","82","73","43","8.32","1","2.33","69.98","299.99","1","19","16","11","2.13","0","0.0","64.98",,"0","7","4","2025-04-30"
"portable karaoke machine for adults, built-in lyrics display and screen, 2 self-charging wireless microphones, karaoke app, 140w speaker, connects to tv for home party birthday outdoor camping","32","15","368","27","7.34","14","93.33","8","57.14","299.99","299.99","3","4","5","3","20.0","3","100.0","299.99","299.99","1","1","1","2","13.33","2","100.0","299.99","299.99","1","0","1","2025-04-30"
"karaoke machine with screen","11","2935","70741","2408","3.4","1106","37.68","25","2.26","149.99","299.99","60","327","321","164","5.59","6","3.66","169.99","299.99","10","36","51","27","0.92","2","7.41","129.99","246.48","2","10","5","2025-04-30"
"karaoke machine for tv","16","3043","75926","2773","3.65","1023","33.62","18","1.76","85.99","299.99","90","443","312","165","5.42","1","0.61","74.99","299.99","16","76","52","31","1.02","0","0.0","74.99",,"4","17","9","2025-04-30"
"portable karaoke machine with 2 wireless microphones","25","2061","49562","1602","3.23","735","35.66","18","2.45","53.54","299.99","100","330","174","153","7.42","2","1.31","49.99","299.99","23","71","34","42","2.04","0","0.0","39.99",,"8","24","5","2025-04-30"
"karaoke machine with hdmi output","68","188","4297","50","1.16","84","44.68","4","4.76","129.99","299.99","6","26","32","5","2.66","1","20.0","149.99","299.99","1","0","4","2","1.06","1","50.0","129.99","299.99","1","0","1","2025-04-30"
"karaoke system","27","2917","72588","1844","2.54","773","26.5","10","1.29","189.99","299.99","49","225","186","102","3.5","2","1.96","129.99","299.99","10","37","20","18","0.62","0","0.0","89.99",,"3","6","4","2025-04-30"
"karaoke microphone wireless","73","14267","326185","748","0.23","5420","37.99","10","0.18","24.99","299.99","907","2610","1214","1404","9.84","0","0.0","20.99",,"281","660","312","431","3.02","0","0.0","20.99",,"104","216","72","2025-04-30"
"ikarao break x1","41","99","1836","112","6.1","34","34.34","8","23.53","689.99","299.99","2","9","9","9","9.09","3","33.33","599.99","299.99","1","2","1","3","3.03","1","33.33","599.99","299.99","1","0","0","2025-04-30"
"karyoke","81","29","721","29","4.02","14","48.28","1","7.14","19.99","246.48","5","3","2","3","10.34","1","33.33","74.99","246.48","2","0","1","2","6.9","1","50.0","74.99","246.48","2","0","0","2025-04-30"
"mini karaoke machine","20","16928","383032","1901","0.5","7882","46.56","21","0.27","17.99","299.99","1010","4045","1884","2921","17.26","2","0.07","16.85","246.48","407","1531","673","932","5.51","0","0.0","17.99",,"153","514","171","2025-04-30"
"ikarao shell s2","22","71","1643","137","8.34","39","54.93","27","69.23","299.99","299.99","8","13","11","7","9.86","4","57.14","349.99","246.48","1","2","2","2","2.82","1","50.0","246.48","246.48","0","1","0","2025-04-30"
"ikaro","56","56","1319","71","5.38","18","32.14","4","22.22","349.99","246.48","0","9","5","4","7.14","2","50.0","299.99","246.48","0","2","1","1","1.79","1","100.0","246.48","246.48","0","0","0","2025-04-30"
