ASIN 或商品=["B0FNCQW2K3"],报告范围=["每月"],选择年份=["2026"],选择月份=["1 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikarao karaoke","24","219","5969","44","0.74","119","54.34","0","0.0","279.99",,"4","26","27","22","10.05","0","0.0","249.99",,"0","4","7","10","4.57","0","0.0","249.99",,"0","3","3","2026-01-31"
"karaoke machine","12","251822","5990121","64","0.0","93623","37.18","1","0.0","56.99","219.99","8880","26169","21859","24138","9.59","0","0.0","53.68",,"2942","7278","5331","6137","2.44","0","0.0","53.68",,"1128","2272","1260","2026-01-31"
"karaoke machine with autotune","2","857","23157","156","0.67","421","49.12","1","0.24","123.47","219.99","28","143","92","64","7.47","1","1.56","123.47","219.99","5","23","10","12","1.4","1","8.33","129.99","219.99","1","5","1","2026-01-31"
"ev karaoke system","27","8","115","5","4.35","4","50.0","1","25.0",,,"0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-01-31"
"ikarao","5","2713","78095","518","0.66","1297","47.81","6","0.46","279.99","219.99","57","265","315","162","5.97","0","0.0","279.99",,"9","36","40","32","1.18","0","0.0","279.99",,"2","11","10","2026-01-31"
"karaoke machine with lyrics display and wireless mics","35","2","44","2","4.55","1","50.0","1","100.0","219.99","219.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-01-31"
"karaoke machine for adults","20","122312","2892969","50","0.0","48607","39.74","0","0.0","75.99",,"4169","13255","11597","12172","9.95","0","0.0","59.99",,"1313","3720","2812","2754","2.25","0","0.0","59.99",,"449","1070","576","2026-01-31"
"acnos karaoke","15","158","3361","41","1.22","22","13.92","1","4.55","219.99","219.99","0","5","5","1","0.63","0","0.0","145.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-01-31"
"ikarao shell s3","17","141","2876","34","1.18","72","51.06","1","1.39","249.99","219.99","2","4","19","5","3.55","0","0.0","219.99",,"0","0","1","2","1.42","0","0.0","219.99",,"0","0","1","2026-01-31"
"portable karaoke system","22","680","20023","47","0.23","243","35.74","0","0.0","99.99",,"23","53","41","54","7.94","0","0.0","69.98",,"7","12","12","9","1.32","0","0.0","53.68",,"0","4","2","2026-01-31"
"karaoke machine with key control","8","14","468","1","0.21","6","42.86","1","16.67","249.99","219.99","1","0","2","3","21.43","1","33.33","249.99","219.99","1","0","0","1","7.14","0","0.0","349.99",,"0","0","0","2026-01-31"
"magic karaoke lyrics","28","7","141","5","3.55","3","42.86","1","33.33","219.99","219.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-01-31"
"shell s3 karaoke","37","6","157","1","0.64","4","66.67","1","25.0","219.99","219.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-01-31"
"karaoke songs with lyrics","11","3496","63315","72","0.11","247","7.07","1","0.4","99.99","219.99","2","28","32","20","0.57","0","0.0","19.99",,"0","2","7","7","0.2","0","0.0","19.99",,"0","2","2","2026-01-31"
"karaoke machine with lyrics display","4","10784","278899","488","0.17","4227","39.2","7","0.17","119.99","219.99","283","1021","1083","703","6.52","0","0.0","116.99",,"69","180","171","126","1.17","0","0.0","69.98",,"20","47","28","2026-01-31"
"karaoke machine for adults with lyrics display","13","1216","35746","92","0.26","484","39.8","0","0.0","123.47",,"24","126","137","95","7.81","0","0.0","159.97",,"6","27","26","16","1.32","0","0.0","129.99",,"1","7","4","2026-01-31"
"autotune karaoke machine","16","338","7982","78","0.98","137","40.53","0","0.0","129.99",,"5","22","29","22","6.51","0","0.0","219.99",,"0","2","10","2","0.59","0","0.0","52.99",,"0","0","0","2026-01-31"
