ASIN 或商品=["B0FNCQW2K3"],报告范围=["每月"],选择年份=["2026"],选择月份=["3 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikaroo karaoke machine","43","344","8944","513","5.74","165","47.97","5","3.03","299.99","229.99","16","82","35","32","9.3","0","0.0","319.99",,"1","15","8","7","2.03","0","0.0","299.99",,"0","6","0","2026-03-31"
"ikarao shell s1","24","688","17850","880","4.93","349","50.73","7","2.01","319.99","229.99","24","137","124","64","9.3","0","0.0","319.99",,"2","25","26","27","3.92","0","0.0","319.99",,"1","13","12","2026-03-31"
"magic sing karaoke","16","927","22029","318","1.44","357","38.51","6","1.68","319.99","229.99","12","73","85","32","3.45","1","3.13","183.99","229.99","1","7","8","5","0.54","1","20.0","499.0","229.99","0","2","2","2026-03-31"
"ikarao s3","73","17","444","32","7.21","11","64.71","2","18.18","229.99","229.99","1","3","4","2","11.76","1","50.0","66.48","229.99","1","0","0","1","5.88","0","0.0","69.99",,"1","0","0","2026-03-31"
"shell s3","18","8","360","10","2.78","6","75.0","5","83.33","229.99","234.99","1","5","0","2","25.0","2","100.0","229.98","229.98","1","1","0","1","12.5","1","100.0","234.99","234.99","1","0","0","2026-03-31"
"jyx karaoke machine","63","1340","38247","415","1.09","549","40.97","0","0.0","99.99",,"37","197","150","89","6.64","0","0.0","99.99",,"8","32","24","41","3.06","0","0.0","119.99",,"5","16","11","2026-03-31"
"ikarao with hdmi","30","5","117","7","5.98","3","60.0","1","33.33","279.99","229.99","0","3","0","1","20.0","1","100.0","229.99","229.99","0","1","0","1","20.0","1","100.0","229.99","229.99","0","1","0","2026-03-31"
"ikarao portable karaoke machine","25","28","838","38","4.53","16","57.14","3","18.75","299.99","229.99","1","4","5","5","17.86","1","20.0","279.99","229.99","1","1","2","3","10.71","1","33.33","279.99","229.99","1","1","0","2026-03-31"
"ai karaoke machine autotune","28","14","298","14","4.7","8","57.14","1","12.5","279.0","229.99","0","3","2","4","28.57","1","25.0","229.99","229.99","0","1","1","1","7.14","1","100.0","229.99","229.99","0","1","0","2026-03-31"
"portable karaoke","54","1370","36914","173","0.47","462","33.72","2","0.43","47.68","229.99","69","202","67","108","7.88","1","0.93","33.99","229.99","23","45","14","22","1.61","0","0.0","21.99",,"10","9","0","2026-03-31"
"karaoke machine with lyric display","14","129","3087","118","3.82","47","36.43","3","6.38","129.99","229.99","3","22","7","11","8.53","3","27.27","229.99","229.99","0","4","3","3","2.33","1","33.33","256.49","229.99","0","2","0","2026-03-31"
"best karaoke machine for adults","88","1197","33936","322","0.95","394","32.92","0","0.0","123.47",,"54","162","95","77","6.43","0","0.0","117.99",,"10","32","20","16","1.34","0","0.0","112.49",,"4","6","5","2026-03-31"
"karaoke machine screen","70","65","1648","44","2.67","24","36.92","2","8.33","159.99","229.99","1","16","0","7","10.77","1","14.29","159.99","229.99","1","4","0","2","3.08","0","0.0","47.68",,"1","1","0","2026-03-31"
"ikarao shell s3","21","93","2301","173","7.52","49","52.69","5","10.2","229.99","229.99","3","20","7","7","7.53","1","14.29","229.99","234.99","0","4","2","5","5.38","1","20.0","229.99","234.99","0","3","1","2026-03-31"
"karaoking karaoke machine","26","4201","109253","1063","0.97","121","2.88","0","0.0","135.99",,"0","14","9","16","0.38","0","0.0","69.99",,"0","4","2","2","0.05","0","0.0","47.68",,"0","1","0","2026-03-31"
"karaoke machine for adults with screen","20","990","23529","733","3.12","394","39.8","9","2.28","159.99","234.99","35","127","125","62","6.26","1","1.61","179.99","234.99","6","19","18","15","1.52","0","0.0","159.99",,"4","5","4","2026-03-31"
"ikarao shell 3","29","7","133","13","9.77","5","71.43","1","20.0","229.99","229.99","0","2","1","2","28.57","1","50.0","229.99","229.99","0","0","1","1","14.29","1","100.0","229.99","229.99","0","0","1","2026-03-31"
"2 microphone sound system","34","4","65","1","1.54","1","25.0","1","100.0","229.98","229.98","0","1","0","1","25.0","1","100.0","229.98","229.98","0","1","0","1","25.0","1","100.0","229.98","229.98","0","1","0","2026-03-31"
"ikarao bluetooth speaker","94","8","174","16","9.2","4","50.0","1","25.0","229.99","234.99","0","4","0","1","12.5","1","100.0","234.99","234.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke machines","11","1478","40377","474","1.17","528","35.72","3","0.57","79.99","229.99","45","203","149","149","10.08","2","1.34","52.99","229.99","15","60","30","37","2.5","2","5.41","52.99","229.99","6","14","12","2026-03-31"
"karaoke machine with lyrics display screen","64","80","1842","70","3.8","36","45.0","2","5.56","139.99","234.99","1","9","14","5","6.25","1","20.0","159.99","234.99","0","1","4","1","1.25","0","0.0","59.99",,"0","0","1","2026-03-31"
"karaoke system for home","89","873","23481","285","1.21","241","27.61","1","0.41","119.99","234.99","16","76","72","22","2.52","0","0.0","79.99",,"1","10","9","5","0.57","0","0.0","79.99",,"0","3","2","2026-03-31"
"ikaro shell s3","82","7","87","7","8.05","7","100.0","2","28.57","239.99","239.99","0","4","0","2","28.57","1","50.0","239.99","239.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke machine with screen lyrics display","42","528","12568","355","2.82","199","37.69","4","2.01","130.73","229.99","10","90","38","16","3.03","1","6.25","169.99","234.99","0","9","0","1","0.19","0","0.0","179.99",,"0","1","0","2026-03-31"
"karaoke machine with lyrics","51","594","13630","491","3.6","146","24.58","2","1.37","130.73","234.99","7","46","53","21","3.54","0","0.0","131.63",,"1","7","7","2","0.34","0","0.0","59.99",,"1","1","0","2026-03-31"
"karokee machine with bluetooth and wireless microphone for adults","19","12601","343398","918","0.27","4467","35.45","5","0.11","59.99","229.99","746","1874","982","1310","10.4","1","0.08","59.99","234.99","252","593","253","392","3.11","0","0.0","59.99",,"103","192","56","2026-03-31"
"karaoke with tablet","76","28","580","27","4.66","19","67.86","2","10.53","234.99","229.99","0","3","4","2","7.14","1","50.0","234.99","234.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"ikarao smart karaoke machine for adults","61","203","9142","148","1.62","28","13.79","1","3.57","299.99","229.98","6","13","3","13","6.4","1","7.69","332.47","229.98","3","7","2","4","1.97","0","0.0","319.99",,"0","2","1","2026-03-31"
"karaoke profesional para adultos","84","203","4599","43","0.93","79","38.92","1","1.27","224.0","234.99","5","17","9","24","11.82","1","4.17","149.99","234.99","4","2","0","1","0.49","0","0.0","64.99",,"1","0","0","2026-03-31"
"portable karaoke machine words","31","13","288","3","1.04","6","46.15","1","16.67","59.99","229.99","0","5","1","1","7.69","1","100.0","229.99","229.99","0","1","0","1","7.69","1","100.0","229.99","229.99","0","1","0","2026-03-31"
"karafun karaoke machine","45","551","14018","454","3.24","202","36.66","6","2.97","234.99","229.99","26","69","62","33","5.99","0","0.0","299.99",,"7","14","7","8","1.45","0","0.0","59.99",,"1","3","2","2026-03-31"
"videoke karaoke machine","1","159070","2495592","71521","2.87","6427","4.04","10","0.16","4184.35","13446.37","19","69","49","516","0.32","1","0.19","4152.51","229.99","4","7","2","2","0.0","0","0.0","21.99",,"2","0","0","2026-03-31"
"autotune","23","2099","54553","890","1.63","700","33.35","3","0.43","135.07","239.99","23","239","129","101","4.81","1","0.99","128.99","234.99","4","30","21","4","0.19","0","0.0","125.1",,"1","1","0","2026-03-31"
"karaoke machine with autotune","50","704","20388","528","2.59","294","41.76","1","0.34","99.99","234.99","48","134","41","38","5.4","0","0.0","129.97",,"7","20","3","7","0.99","0","0.0","129.97",,"2","4","0","2026-03-31"
"karaoke songs with lyrics","39","935","18322","758","4.14","83","8.88","4","4.82","19.99","229.99","1","10","18","7","0.75","0","0.0","19.99",,"0","1","2","4","0.43","0","0.0","19.97",,"0","1","2","2026-03-31"
"portable karaoke machine with screen","90","158","4044","137","3.39","71","44.94","5","7.04","169.99","229.99","6","26","20","13","8.23","0","0.0","249.99",,"1","5","4","3","1.9","0","0.0","47.68",,"1","0","2","2026-03-31"
"karaoke with lyrics","3","15262","524830","17937","3.42","321","2.1","2","0.62","4180.85","229.98","12","41","22","28","0.18","1","3.57","169.99","229.98","0","6","5","1","0.01","1","100.0","229.98","229.98","0","1","0","2026-03-31"
"karaoke youtube","15","2554","53398","1564","2.93","107","4.19","0","0.0","8928.91",,"5","6","4","9","0.35","0","0.0","11113.46",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke machine for adults with built-in display","36","1","18","1","5.56","1","100.0","1","100.0","239.99","239.99","0","0","1","1","100.0","1","100.0","239.99","239.99","0","0","1","1","100.0","1","100.0","239.99","239.99","0","0","1","2026-03-31"
"karaoke machine tv","62","218","5206","135","2.59","59","27.06","1","1.69","99.99","229.99","6","30","14","9","4.13","1","11.11","64.99","229.99","0","7","1","2","0.92","0","0.0","64.99",,"0","1","1","2026-03-31"
"karaoke machine with monitor","48","44","941","19","2.02","24","54.55","2","8.33","129.99","234.99","1","16","5","4","9.09","2","50.0","159.99","234.99","0","4","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"smart karaoke speakers with built-in screen","47","64","1674","53","3.17","31","48.44","2","6.45","184.27","229.99","2","6","5","12","18.75","2","16.67","229.99","229.99","0","2","3","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke equipment","41","2505","61864","415","0.67","496","19.8","3","0.6","149.99","229.99","19","116","126","40","1.6","1","2.5","99.98","229.99","1","15","8","4","0.16","0","0.0","49.99",,"0","1","2","2026-03-31"
"ikarao shell s2","55","212","5548","273","4.92","103","48.58","6","5.83","299.99","234.99","12","41","28","9","4.25","0","0.0","299.99",,"0","5","2","4","1.89","0","0.0","299.99",,"0","3","1","2026-03-31"
"karaoke machine for adults with autotune","59","189","4033","123","3.05","86","45.5","2","2.33","135.99","229.99","11","24","20","9","4.76","1","11.11","159.98","234.99","1","2","3","4","2.12","0","0.0","52.99",,"1","1","1","2026-03-31"
"karaoke with lyrics display","69","391","10653","341","3.2","73","18.67","1","1.37","129.97","229.98","5","25","15","11","2.81","0","0.0","159.99",,"0","3","3","3","0.77","0","0.0","112.49",,"0","1","2","2026-03-31"
"karaoke machine with lyrics display","4","7613","203213","6014","2.96","3000","39.41","58","1.93","109.99","234.99","326","1199","718","549","7.21","19","3.46","110.47","234.99","65","231","123","108","1.42","4","3.7","79.99","234.99","13","57","25","2026-03-31"
"karaoke machine adults","77","1396","60163","319","0.53","326","23.35","1","0.31","59.99","234.99","78","121","81","82","5.87","0","0.0","49.99",,"22","30","14","21","1.5","0","0.0","47.68",,"5","12","0","2026-03-31"
"karaoke con autotune profesional","80","60","1363","52","3.82","30","50.0","1","3.33","229.99","229.99","1","17","5","4","6.67","1","25.0","227.99","229.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke machine connect to tv","58","990","28857","410","1.42","363","36.67","2","0.55","90.99","234.99","49","158","86","57","5.76","0","0.0","66.48",,"13","21","15","12","1.21","0","0.0","47.68",,"7","3","1","2026-03-31"
"karaoke machine display","99","18","299","9","3.01","6","33.33","1","16.67","379.0","234.99","0","4","1","2","11.11","1","50.0","234.99","234.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"kareokee machine with bluetooth and wireless microphone and display for adults","85","4","132","4","3.03","2","50.0","2","100.0","239.99","239.99","0","2","0","1","25.0","1","100.0","239.99","239.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke machine ikarao","67","133","2963","165","5.57","59","44.36","6","10.17","279.99","229.99","6","19","16","6","4.51","0","0.0","299.99",,"1","4","1","2","1.5","0","0.0","299.99",,"1","1","0","2026-03-31"
"kareoke machine","53","1383","41001","162","0.4","526","38.03","3","0.57","53.99","234.99","93","217","89","149","10.77","1","0.67","47.68","229.98","36","64","20","40","2.89","0","0.0","47.68",,"12","22","4","2026-03-31"
"good karaoke machine and display","32","2","44","2","4.55","2","100.0","1","50.0","234.99","234.99","0","1","1","1","50.0","1","100.0","234.99","234.99","0","1","0","1","50.0","1","100.0","234.99","234.99","0","1","0","2026-03-31"
"karaoke system for tv","75","170","4067","64","1.57","59","34.71","1","1.69","119.99","239.99","5","23","20","8","4.71","1","12.5","119.99","239.99","1","4","3","1","0.59","0","0.0","119.99",,"0","0","1","2026-03-31"
"karaoke machine","2","186437","4536004","17703","0.39","70374","37.75","94","0.13","59.99","234.99","11159","29340","14076","18495","9.92","14","0.08","49.99","229.99","3531","8038","3399","5160","2.77","4","0.08","49.67","234.99","1344","2444","823","2026-03-31"
"ikarao","9","1812","54242","2704","4.99","765","42.22","40","5.23","379.99","229.99","32","239","217","97","5.35","1","1.03","349.99","229.99","5","26","34","17","0.94","0","0.0","399.99",,"1","4","7","2026-03-31"
"karaoke machine for adults ikarona","35","1","22","1","4.55","1","100.0","1","100.0","229.99","229.99","0","0","1","1","100.0","1","100.0","229.99","229.99","0","0","1","1","100.0","1","100.0","229.99","229.99","0","0","1","2026-03-31"
"portable karaoke machine with 2 wireless microphones","52","1238","36526","159","0.44","423","34.17","4","0.95","59.99","234.99","63","195","75","96","7.75","1","1.04","54.98","234.99","17","45","20","35","2.83","0","0.0","53.99",,"5","15","11","2026-03-31"
"ikarao break x2 karaoke machine","72","324","8875","291","3.28","163","50.31","2","1.23","399.99","229.99","2","59","49","48","14.81","0","0.0","399.99",,"0","15","17","18","5.56","0","0.0","399.99",,"0","6","10","2026-03-31"
"karaoke systems","40","1566","40413","610","1.51","409","26.12","7","1.71","110.47","234.99","45","128","102","70","4.47","0","0.0","76.49",,"11","19","16","13","0.83","0","0.0","72.19",,"4","5","2","2026-03-31"
"karaoke with lyrics on screen","79","422","8642","347","4.02","17","4.03","0","0.0","129.36",,"1","7","5","4","0.95","0","0.0","109.99",,"0","2","2","1","0.24","0","0.0","69.99",,"0","0","1","2026-03-31"
"karaoke machine built in screen","68","60","1472","49","3.33","29","48.33","2","6.9","159.99","229.98","3","11","9","7","11.67","1","14.29","159.99",,"1","3","2","1","1.67","0","0.0","159.99",,"0","1","0","2026-03-31"
"ikarao shell s2 karaoke machine","83","23","837","43","5.14","13","56.52","1","7.69","279.99","234.99","2","7","2","5","21.74","1","20.0","299.99","234.99","2","1","2","3","13.04","0","0.0","299.99",,"2","1","0","2026-03-31"
"karaoke with autotune","44","573","14756","587","3.98","257","44.85","3","1.17","129.97","234.99","25","86","51","30","5.24","0","0.0","129.97",,"5","10","3","4","0.7","0","0.0","129.97",,"1","2","0","2026-03-31"
"ikaao karoke machine","33","2","40","2","5.0","1","50.0","1","100.0","229.98","229.98","0","1","0","1","50.0","1","100.0","229.98","229.98","0","1","0","1","50.0","1","100.0","229.98","229.98","0","1","0","2026-03-31"
"ikaraw karaoke","92","15","325","20","6.15","9","60.0","1","11.11","379.99","229.99","0","1","8","2","13.33","1","50.0","229.99","229.99","0","0","2","1","6.67","0","0.0","399.99",,"0","0","1","2026-03-31"
"ikarao break x1","60","358","8253","332","4.02","173","48.32","3","1.73","599.99","229.99","5","39","44","37","10.34","0","0.0","599.99",,"1","8","9","7","1.96","0","0.0","599.99",,"0","2","3","2026-03-31"
"karaoke machine for adults with lyrics display","13","569","15914","380","2.39","200","35.15","10","5.0","135.99","229.99","11","77","57","27","4.75","1","3.7","130.01","229.99","0","12","10","8","1.41","1","12.5","110.47","229.99","0","4","3","2026-03-31"
"karaoke system","22","3776","100199","811","0.81","1194","31.62","6","0.5","129.99","229.99","89","356","236","140","3.71","1","0.71","114.99","229.99","12","48","25","27","0.72","0","0.0","99.99",,"5","11","9","2026-03-31"
"videoke+karaoke+machine","10","4461","79423","4275","5.38","45","1.01","0","0.0","69.99",,"0","0","0","6","0.13","0","0.0","69.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"portable karaoke machine","38","5009","125560","509","0.41","1883","37.59","6","0.32","47.68","234.99","364","799","338","513","10.24","1","0.19","41.98","239.99","120","215","90","165","3.29","0","0.0","33.99",,"56","64","26","2026-03-31"
"karaoke machine with lcd screen","37","1","33","1","3.03","1","100.0","1","100.0","234.99","234.99","1","0","0","1","100.0","1","100.0","234.99","234.99","1","0","0","1","100.0","1","100.0","234.99","234.99","1","0","0","2026-03-31"
"sony karaoke machine","86","270","6758","37","0.55","122","45.19","1","0.82","348.0","234.99","3","24","54","16","5.93","1","6.25","299.99","234.99","2","5","7","1","0.37","0","0.0","299.99",,"1","0","0","2026-03-31"
"karaoke","7","41039","1031612","6417","0.62","10910","26.58","25","0.23","59.99","234.99","1486","4096","1889","2333","5.68","5","0.21","47.68","234.99","402","954","382","536","1.31","1","0.19","47.68","229.99","130","256","63","2026-03-31"
"karaoke machine with 13 inch screen","27","42","913","27","2.96","14","33.33","1","7.14","189.99","229.99","0","2","5","3","7.14","1","33.33","229.99","229.99","0","1","0","2","4.76","1","50.0","47.68","229.99","0","1","0","2026-03-31"
"karaoke with screen","56","274","7486","199","2.66","108","39.42","1","0.93","189.99","239.99","2","37","23","14","5.11","1","7.14","205.84","239.99","1","5","3","2","0.73","0","0.0","249.99",,"1","0","1","2026-03-31"
"karaoke kit for adults","95","66","1554","14","0.9","21","31.82","1","4.76","129.97","234.99","2","11","2","6","9.09","1","16.67","129.97","234.99","2","2","0","1","1.52","0","0.0","69.99",,"0","1","0","2026-03-31"
"karaoke con pantalla","46","488","11982","594","4.96","122","25.0","2","1.64","191.99","229.99","5","31","27","12","2.46","0","0.0","259.99",,"0","2","4","3","0.61","0","0.0","69.99",,"0","1","0","2026-03-31"
"kareokee machine with bluetooth and wireless microphone for adults","87","6365","151343","213","0.14","2375","37.31","3","0.13","59.99","234.99","392","1012","501","679","10.67","0","0.0","59.99",,"129","303","141","160","2.51","0","0.0","59.99",,"38","70","36","2026-03-31"
"karaoke machine easy to use","96","31","677","14","2.07","21","67.74","1","4.76","112.49","229.99","1","2","13","16","51.61","1","6.25","112.49","229.99","0","1","12","1","3.23","0","0.0","129.97",,"0","1","0","2026-03-31"
"ikaro karaoke machine","78","152","4194","242","5.77","77","50.66","3","3.9","399.99","229.99","2","32","27","14","9.21","0","0.0","399.99",,"0","6","6","3","1.97","0","0.0","379.99",,"0","0","3","2026-03-31"
"best karaoke machine","93","924","23891","312","1.31","170","18.4","0","0.0","146.28",,"8","56","49","23","2.49","0","0.0","109.99",,"2","10","7","7","0.76","0","0.0","59.99",,"1","4","2","2026-03-31"
"ikarao karaoke machine","6","4590","115949","6663","5.75","2147","46.78","84","3.91","319.99","234.99","141","829","624","402","8.76","15","3.73","332.47","234.99","25","148","132","95","2.07","0","0.0","319.99",,"6","35","31","2026-03-31"
"altavoz con pantalla","98","47","966","11","1.14","16","34.04","1","6.25","234.99","234.99","0","0","2","5","10.64","1","20.0","229.99","234.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-03-31"
"karaoke set with screen","97","14","329","13","3.95","9","64.29","1","11.11","129.97","229.99","0","7","2","3","21.43","1","33.33","229.99","229.99","0","3","0","1","7.14","0","0.0","129.97",,"0","1","0","2026-03-31"
"karaoke machine with display","71","111","3138","76","2.42","57","51.35","1","1.75","129.97","234.99","1","19","15","9","8.11","1","11.11","269.99","234.99","0","2","2","0","0.0","0",,,,"0","0","0","2026-03-31"
"magic sing","65","2296","57280","319","0.56","854","37.2","2","0.23","495.0","229.99","16","154","248","83","3.61","0","0.0","459.0",,"3","29","22","13","0.57","0","0.0","499.0",,"0","4","7","2026-03-31"
"karaoke with lyric screen","91","304","6216","314","5.05","4","1.32","0","0.0","189.99",,"0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-03-31"
