ASIN 或商品=["B0FNCQW2K3"],报告范围=["每月"],选择年份=["2025"],选择月份=["10 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikarao hdmi","13","4","82","3","3.66","3","75.0","1","33.33","219.99","219.99","0","2","1","2","50.0","1","50.0","7.98","219.99","0","1","1","2","50.0","1","50.0","7.98","219.99","0","1","1","2025-10-31"
"karaoke","5","53765","1289331","1729","0.13","16854","31.35","8","0.05","59.49","219.99","1850","5840","3521","3481","6.47","2","0.06","53.52","219.99","513","1297","686","707","1.31","0","0.0","53.52",,"150","318","129","2025-10-31"
"ikarao karaoke machine","3","5007","122516","1778","1.45","2396","47.85","11","0.46","279.97","219.99","134","788","737","437","8.73","2","0.46","279.97","219.99","27","162","140","115","2.3","1","0.87","279.97","219.99","3","47","36","2025-10-31"
"autotune","99","2652","68829","72","0.1","911","34.35","0","0.0","137.99",,"40","201","214","121","4.56","0","0.0","137.99",,"9","26","34","16","0.6","0","0.0","39.99",,"2","1","3","2025-10-31"
"tv karaoke system","74","514","12332","97","0.79","156","30.35","0","0.0","119.96",,"7","50","46","25","4.86","0","0.0","129.99",,"3","10","5","6","1.17","0","0.0","129.99",,"2","3","0","2025-10-31"
"singing machine","79","3361","85182","90","0.11","1072","31.9","0","0.0","79.99",,"45","294","321","191","5.68","0","0.0","75.99",,"12","58","59","32","0.95","0","0.0","59.49",,"2","13","12","2025-10-31"
"karaoke machine","1","320827","7531305","3896","0.05","125323","39.06","20","0.02","59.49","219.99","14503","48459","30784","33594","10.47","4","0.01","59.49","219.99","4682","13849","7641","7736","2.41","1","0.01","59.49","219.99","1576","3597","1563","2025-10-31"
"karaoke set","43","2002","52575","131","0.25","602","30.07","1","0.17","59.49","219.99","63","229","128","134","6.69","0","0.0","53.98",,"19","51","30","25","1.25","0","0.0","58.39",,"7","8","4","2025-10-31"
"卡拉ok点唱机","41","1253","32112","196","0.61","488","38.95","0","0.0","628.0",,"21","61","62","28","2.23","0","0.0","359.99",,"0","5","6","2","0.16","0","0.0","59.49",,"0","1","1","2025-10-31"
"portable karaoke","52","2792","69485","113","0.16","1198","42.91","1","0.08","25.49","219.99","193","453","271","343","12.29","0","0.0","24.89",,"72","136","66","72","2.58","0","0.0","24.99",,"14","35","10","2025-10-31"
"ktv点歌机","44","924","21427","129","0.6","384","41.56","1","0.26","658.0","219.99","10","33","47","22","2.38","0","0.0","399.0",,"1","4","3","3","0.32","0","0.0","349.97",,"0","1","1","2025-10-31"
"karaoke screen lyrics display","49","372","8199","120","1.46","93","25.0","1","1.08","209.99","219.99","3","15","41","9","2.42","0","0.0","119.99",,"3","2","2","1","0.27","0","0.0","159.98",,"0","0","1","2025-10-31"
"karaoke system connect to tv","42","418","8814","152","1.72","136","32.54","1","0.74","95.99","219.99","17","48","35","27","6.46","0","0.0","119.99",,"3","9","9","1","0.24","0","0.0","59.49",,"0","1","0","2025-10-31"
"home karaoke system for tv","88","204","5099","83","1.63","69","33.82","0","0.0","129.99",,"2","28","9","12","5.88","0","0.0","119.99",,"0","3","2","2","0.98","0","0.0","64.96",,"0","1","1","2025-10-31"
"bose karaoke system","39","1307","34839","136","0.39","544","41.62","2","0.37","699.0","219.99","11","106","177","48","3.67","0","0.0","359.99",,"4","12","17","2","0.15","0","0.0","249.99",,"0","1","1","2025-10-31"
"ikarao karaoke","67","334","8553","103","1.2","127","38.02","0","0.0","249.99",,"3","44","42","13","3.89","0","0.0","279.97",,"0","6","4","2","0.6","0","0.0","279.97",,"0","0","2","2025-10-31"
"tj karaoke machine korean","19","331","9812","95","0.97","59","17.82","1","1.69","279.97","219.99","0","4","13","5","1.51","1","20.0","899.0","219.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke machine for tv hdmi","18","186","4749","24","0.51","74","39.78","3","4.05","103.97","219.99","9","23","26","8","4.3","1","12.5","75.99","219.99","0","3","5","2","1.08","0","0.0","18.02",,"0","0","2","2025-10-31"
"karaokee","29","130","3402","7","0.21","48","36.92","1","2.08","59.49","219.99","4","20","6","12","9.23","1","8.33","59.49","219.99","1","8","1","0","0.0","0",,,,"0","0","0","2025-10-31"
"equipo de musica para casa","65","10502","212382","68","0.03","3287","31.3","1","0.03","110.49","219.99","71","508","613","336","3.2","0","0.0","99.98",,"14","69","62","29","0.28","0","0.0","73.99",,"3","11","2","2025-10-31"
"karaoke system","37","5934","150585","241","0.16","1913","32.24","0","0.0","149.97",,"97","491","396","221","3.72","0","0.0","129.99",,"17","70","42","40","0.67","0","0.0","119.96",,"5","15","9","2025-10-31"
"karaoke with lyrics and music","55","929","20788","147","0.71","16","1.72","0","0.0","16.96",,"0","1","1","2","0.22","0","0.0","0.0",,"0","0","0","2","0.22","0","0.0","0.0",,"0","0","0","2025-10-31"
"karaoke with lyrics on screen","7","4120","81986","1402","1.71","77","1.87","3","3.9","129.99","219.99","10","28","17","13","0.32","1","7.69","159.97","219.99","2","7","3","1","0.02","0","0.0","249.99",,"0","1","0","2025-10-31"
"karaoke music with lyrics","38","2804","56744","224","0.39","158","5.63","0","0.0","24.84",,"2","45","53","20","0.71","0","0.0","21.68",,"0","11","5","7","0.25","0","0.0","19.99",,"0","6","1","2025-10-31"
"ikarao s3","77","43","1051","18","1.71","25","58.14","2","8.0","159.98","219.99","0","4","14","4","9.3","0","0.0","159.98",,"0","0","1","1","2.33","0","0.0","159.98",,"0","0","0","2025-10-31"
"big screen karaoke machine","32","9","207","1","0.48","4","44.44","1","25.0","219.99","219.99","1","0","1","2","22.22","1","50.0","219.99","219.99","1","0","0","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke￼","21","984","20599","43","0.21","351","35.67","1","0.28","54.98","219.99","56","123","77","97","9.86","1","1.03","34.19","219.99","17","29","25","9","0.91","0","0.0","25.49",,"5","4","0","2025-10-31"
"karaoke machine with display","81","237","5431","52","0.96","113","47.68","1","0.88","129.99","219.99","12","29","35","15","6.33","0","0.0","159.97",,"3","4","5","1","0.42","0","0.0","25.49",,"0","1","0","2025-10-31"
"magic sing karaoke system 2025","57","2075","51392","133","0.26","944","45.49","0","0.0","474.24",,"21","218","278","91","4.39","0","0.0","474.24",,"2","22","28","14","0.67","0","0.0","229.0",,"0","6","4","2025-10-31"
"ikarao s2","93","47","1203","5","0.42","28","59.57","2","7.14","249.99","189.14","2","13","6","4","8.51","0","0.0","249.99",,"0","0","3","1","2.13","0","0.0","359.99",,"0","0","1","2025-10-31"
"karaoke equipment","84","2509","65130","88","0.14","580","23.12","0","0.0","169.99",,"10","132","138","61","2.43","0","0.0","59.5",,"1","23","11","10","0.4","0","0.0","59.49",,"1","6","2","2025-10-31"
"karaoke machine for adults connect to tv","73","362","9116","61","0.67","182","50.28","1","0.55","113.97","219.99","16","63","58","27","7.46","0","0.0","119.96",,"3","13","5","8","2.21","0","0.0","119.99",,"1","3","2","2025-10-31"
"karaoke machine with screen lyrics display","53","873","21247","149","0.7","407","46.62","0","0.0","139.99",,"43","127","139","69","7.9","0","0.0","159.98",,"4","25","21","15","1.72","0","0.0","119.99",,"2","5","4","2025-10-31"
"ikarao break x2","59","586","14902","123","0.83","317","54.1","0","0.0","359.99",,"7","78","98","46","7.85","0","0.0","359.99",,"3","14","15","16","2.73","0","0.0","359.99",,"2","7","4","2025-10-31"
"portable karaoke machine","16","9807","233644","206","0.09","4655","47.47","3","0.06","25.49","219.99","733","1925","1055","1590","16.21","1","0.06","24.99","219.99","309","685","344","259","2.64","0","0.0","24.99",,"63","117","54","2025-10-31"
"acnos karaoke","24","114","2340","16","0.68","31","27.19","1","3.23","99.99","219.99","0","4","13","7","6.14","1","14.29","79.99","219.99","0","0","5","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke machine for adults for tv","86","328","8066","48","0.6","113","34.45","1","0.88","119.96","219.99","9","41","33","13","3.96","0","0.0","129.99",,"3","6","2","4","1.22","0","0.0","149.97",,"0","2","0","2025-10-31"
"karaoke machine with lyrics","90","657","15999","81","0.51","281","42.77","0","0.0","119.99",,"12","111","91","41","6.24","0","0.0","129.99",,"0","13","17","3","0.46","0","0.0","159.97",,"0","1","1","2025-10-31"
"karaoke machine with autotune","48","1161","30539","157","0.51","535","46.08","0","0.0","119.99",,"61","202","138","78","6.72","0","0.0","89.99",,"13","28","14","7","0.6","0","0.0","67.97",,"2","3","0","2025-10-31"
"adult karaoke machine with 2 microphones","30","260","6017","3","0.05","81","31.15","1","1.23","64.96","219.99","8","36","18","16","6.15","1","6.25","55.99","219.99","2","9","1","3","1.15","0","0.0","74.99",,"0","3","0","2025-10-31"
"karaoke system for home","40","1440","38435","164","0.43","386","26.81","1","0.26","239.9","219.99","21","88","95","52","3.61","0","0.0","135.99",,"4","17","9","5","0.35","0","0.0","59.49",,"0","1","3","2025-10-31"
"karaoke songs with lyrics","54","541","10948","74","0.68","124","22.92","2","1.61","22.95","219.99","6","29","37","13","2.4","0","0.0","26.99",,"1","6","4","1","0.18","0","0.0","8.99",,"0","1","0","2025-10-31"
"car karaoke system","22","1926","47400","240","0.51","824","42.78","2","0.24","21.99","219.99","160","339","182","348","18.07","0","0.0","19.99",,"76","154","61","67","3.48","0","0.0","19.99",,"15","38","12","2025-10-31"
"equipo para karaoke en casa","28","161","3320","7","0.21","69","42.86","1","1.45","119.99","219.99","5","15","16","7","4.35","1","14.29","197.99","219.99","0","0","4","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke machine wifi tv","27","12","243","8","3.29","8","66.67","1","12.5","129.99","219.99","0","1","0","1","8.33","1","100.0","219.99","219.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke with hdmi","23","72","1910","18","0.94","53","73.61","1","1.89","119.19","219.99","1","14","9","5","6.94","1","20.0","89.99","219.99","0","2","2","0","0.0","0",,,,"0","0","0","2025-10-31"
"autotune karaoke machine","61","481","11527","81","0.7","224","46.57","1","0.45","99.99","219.99","32","77","60","31","6.44","0","0.0","99.98",,"6","9","9","4","0.83","0","0.0","129.99",,"1","1","1","2025-10-31"
"dj","50","100856","2158131","153","0.01","12730","12.62","0","0.0","129.0",,"406","3051","2714","2040","2.02","0","0.0","129.0",,"81","570","493","125","0.12","0","0.0","56.99",,"17","36","25","2025-10-31"
"b0fncqw2k3","94","3","8","3","37.5","2","66.67","2","100.0","179.99","179.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-10-31"
"home karaoke system","47","1065","30193","159","0.53","367","34.46","0","0.0","129.99",,"35","129","74","64","6.01","0","0.0","119.99",,"7","30","9","13","1.22","0","0.0","103.97",,"2","6","0","2025-10-31"
"singing machine karaoke","71","5768","134701","100","0.07","1871","32.44","0","0.0","119.99",,"78","495","573","257","4.46","0","0.0","79.99",,"15","82","87","53","0.92","0","0.0","74.99",,"6","22","14","2025-10-31"
"karaoke with screen","64","603","15248","70","0.46","255","42.29","1","0.39","159.98","219.99","9","95","69","46","7.63","0","0.0","159.98",,"2","19","15","2","0.33","0","0.0","159.99",,"0","1","1","2025-10-31"
"magic sing karaoke","85","1368","34483","88","0.26","486","35.53","0","0.0","459.0",,"12","103","137","39","2.85","0","0.0","474.24",,"0","13","7","3","0.22","0","0.0","474.24",,"0","2","1","2025-10-31"
"karaoke with lyrics","10","2261","113062","1031","0.91","69","3.05","1","1.45","74.99","219.99","1","26","24","11","0.49","1","9.09","74.99","219.99","0","3","4","2","0.09","0","0.0","19.99",,"0","0","2","2025-10-31"
"dj set","20","19419","481318","316","0.07","7487","38.56","1","0.01","129.0","219.99","325","2224","1923","1319","6.79","0","0.0","129.0",,"72","411","325","98","0.5","0","0.0","129.0",,"13","42","24","2025-10-31"
"karaoke for singing","96","552","29273","76","0.26","135","24.46","0","0.0","119.99",,"12","42","35","18","3.26","0","0.0","74.99",,"1","6","4","4","0.72","0","0.0","64.96",,"0","2","0","2025-10-31"
"ikarao break x1","75","543","13501","95","0.7","275","50.64","0","0.0","599.99",,"1","78","89","36","6.63","0","0.0","599.99",,"1","8","18","9","1.66","0","0.0","599.99",,"0","1","4","2025-10-31"
"karaoke screen","69","444","10583","102","0.96","117","26.35","0","0.0","94.99",,"12","23","42","14","3.15","0","0.0","79.99",,"0","8","3","0","0.0","0",,,,"0","0","0","2025-10-31"
"professional karaoke systems","82","1683","41279","89","0.22","682","40.52","0","0.0","359.99",,"25","137","142","77","4.58","0","0.0","349.97",,"3","20","17","9","0.53","0","0.0","119.99",,"1","3","1","2025-10-31"
"karaoke machine connect to tv","36","1634","43848","168","0.38","671","41.06","2","0.3","74.99","219.99","81","273","164","142","8.69","0","0.0","64.96",,"24","55","35","19","1.16","0","0.0","59.49",,"4","12","2","2025-10-31"
"karokee machine with bluetooth and wireless microphone for adults","15","17015","450506","575","0.13","6363","37.4","3","0.05","59.89","219.99","801","2548","1482","1845","10.84","1","0.05","59.49","219.99","230","797","407","448","2.63","0","0.0","59.49",,"71","214","94","2025-10-31"
"karaoke machine with lyrics display","4","13401","366264","2388","0.65","5502","41.06","15","0.27","103.97","219.99","467","1963","1587","992","7.4","1","0.1","99.98","219.99","95","385","282","153","1.14","0","0.0","79.99",,"18","75","45","2025-10-31"
"karaoke for tv","46","1127","25548","165","0.65","412","36.56","0","0.0","75.99",,"39","120","136","60","5.32","0","0.0","74.99",,"8","14","20","10","0.89","0","0.0","66.39",,"1","1","4","2025-10-31"
"ikarao shell s3 pro","95","3","26","2","7.69","2","66.67","2","100.0","179.99","179.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-10-31"
"singtrix karaoke system","45","619","16911","129","0.76","282","45.56","1","0.35","399.99","219.99","4","48","112","60","9.69","0","0.0","399.99",,"1","7","31","11","1.78","0","0.0","399.99",,"0","3","3","2025-10-31"
"ikarao smart karaoke machine","70","107","3645","26","0.71","58","54.21","2","3.45","349.97","219.99","5","19","15","7","6.54","0","0.0","249.99",,"0","4","1","3","2.8","0","0.0","359.99",,"0","2","0","2025-10-31"
"karaoke machine for adults with lyrics display","9","1337","37028","340","0.92","522","39.04","3","0.57","129.99","219.99","40","159","183","74","5.53","1","1.35","149.99","219.99","6","22","31","14","1.05","1","7.14","95.99","219.99","2","6","4","2025-10-31"
"karaoke systems","17","1992","50820","180","0.35","578","29.02","2","0.35","79.99","219.99","50","188","165","100","5.02","1","1.0","59.49","219.99","13","33","27","18","0.9","0","0.0","53.52",,"2","5","5","2025-10-31"
"karaoke with lyrics screen","89","177","3680","83","2.26","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke with lyrics display","92","538","12147","80","0.66","203","37.73","0","0.0","95.99",,"21","69","73","41","7.62","0","0.0","159.97",,"2","16","15","6","1.12","0","0.0","159.97",,"1","4","1","2025-10-31"
"best karaoke system for smart tv","87","418","17561","84","0.48","131","31.34","0","0.0","129.99",,"8","41","29","19","4.55","0","0.0","109.99",,"0","4","5","5","1.2","0","0.0","119.96",,"0","1","3","2025-10-31"
"professional karaoke machine for adults","100","1244","34339","70","0.2","392","31.51","0","0.0","279.97",,"17","72","97","75","6.03","0","0.0","199.99",,"5","12","27","10","0.8","0","0.0","129.99",,"3","1","3","2025-10-31"
"blume ktv","83","355","5529","88","1.59","156","43.94","0","0.0","399.0",,"0","5","34","21","5.92","0","0.0","399.0",,"0","0","5","3","0.85","0","0.0","399.0",,"0","0","2","2025-10-31"
"ktv","76","1867","33744","56","0.17","477","25.55","1","0.21","359.99","219.99","18","67","58","32","1.71","0","0.0","119.99",,"0","8","5","9","0.48","0","0.0","59.49",,"0","5","1","2025-10-31"
"karaoke audio system","12","93","1924","18","0.94","36","38.71","2","5.56","129.99","219.99","5","3","14","5","5.38","1","20.0","74.99","219.99","1","0","2","1","1.08","1","100.0","219.99","219.99","0","0","1","2025-10-31"
"karaoke lyrics","68","257","5030","102","2.03","14","5.45","0","0.0","32.99",,"1","3","5","4","1.56","0","0.0","29.87",,"0","1","1","0","0.0","0",,,,"0","0","0","2025-10-31"
"magic sing","63","2932","75555","112","0.15","1230","41.95","0","0.0","459.0",,"35","324","389","108","3.68","0","0.0","474.24",,"4","41","27","14","0.48","0","0.0","170.06",,"0","8","3","2025-10-31"
"karaoke system for smart tv","56","1093","25301","143","0.57","365","33.39","0","0.0","109.99",,"30","132","103","50","4.57","0","0.0","109.99",,"1","24","13","12","1.1","0","0.0","79.99",,"0","8","4","2025-10-31"
"ikarao","6","2137","63714","1101","1.73","1004","46.98","22","2.19","279.97","219.99","59","303","302","118","5.52","0","0.0","279.97",,"4","30","43","29","1.36","0","0.0","279.97",,"1","6","15","2025-10-31"
"ikarao shell s3","97","151","3186","75","2.35","90","59.6","0","0.0","159.98",,"1","21","35","10","6.62","0","0.0","159.98",,"0","3","4","3","1.99","0","0.0","159.98",,"0","1","1","2025-10-31"
"karaoke with autotune","35","533","12660","189","1.49","243","45.59","2","0.82","129.99","219.99","12","79","72","19","3.56","0","0.0","129.99",,"0","6","5","2","0.38","0","0.0","32.29",,"0","0","2","2025-10-31"
"kyara karaoke","34","3","62","1","1.61","2","66.67","1","50.0","219.99","219.99","0","0","2","2","66.67","1","50.0","219.99","219.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke songs and lyrics","78","949","17075","91","0.53","4","0.42","0","0.0","129.99",,"0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-10-31"
"karaoke machine for tv","8","5273","136871","399","0.29","1989","37.72","4","0.2","119.96","219.99","162","650","577","317","6.01","1","0.32","103.97","219.99","36","111","80","61","1.16","1","1.64","72.99","219.99","15","22","12","2025-10-31"
"karaoke machine for adults","2","130566","3107505","3512","0.11","53786","41.19","25","0.05","74.99","219.99","6226","19357","13284","12757","9.77","4","0.03","64.96","219.99","1836","5042","2935","2823","2.16","0","0.0","59.99",,"556","1279","543","2025-10-31"
"karaoke machine with screen","14","7551","181399","717","0.4","2994","39.65","7","0.23","159.97","219.99","174","934","898","423","5.6","0","0.0","159.98",,"26","118","129","54","0.72","0","0.0","159.97",,"6","22","19","2025-10-31"
"ikarao shell s1","60","682","17044","123","0.72","372","54.55","0","0.0","279.97",,"28","115","126","55","8.06","0","0.0","279.97",,"2","10","23","20","2.93","0","0.0","279.97",,"0","5","10","2025-10-31"
