ASIN 或商品=["B0FNCQW2K3"],报告范围=["每月"],选择年份=["2026"],选择月份=["6 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikarao smart karaoke machine for adults","30","212","10788","282","2.61","31","14.62","3","9.68","360.98","215.99","0","10","8","9","4.25","1","11.11","360.98","219.99","0","2","3","5","2.36","1","20.0","279.0","219.99","0","1","2","2026-06-30"
"karaoke","4","44030","1079698","18585","1.72","11523","26.17","79","0.69","59.99","215.98","1836","3778","2373","2516","5.71","17","0.68","50.99","205.18","480","943","508","744","1.69","4","0.54","50.99","205.18","186","304","157","2026-06-30"
"kareokee machine with bluetooth and wireless microphone for adults","25","8030","192930","1450","0.75","2619","32.62","4","0.15","59.99","215.99","456","948","621","734","9.14","1","0.14","59.99","215.99","171","292","164","217","2.7","0","0.0","59.99",,"61","95","43","2026-06-30"
"karaoke machine with lyrics display screen","34","103","2993","111","3.71","39","37.86","4","10.26","114.2","205.18","3","21","8","5","4.85","1","20.0","99.99","205.18","0","4","1","3","2.91","1","33.33","99.99","205.18","0","2","1","2026-06-30"
"karaoke machine with lyrics display screen for adults","88","154","4230","159","3.76","67","43.51","4","5.97","119.99","219.99","5","16","22","11","7.14","1","9.09","179.99","205.18","0","4","4","3","1.95","0","0.0","159.95",,"0","1","1","2026-06-30"
"karaoke machine with lyrics","26","439","10511","434","4.13","148","33.71","7","4.73","99.99","219.99","14","48","41","20","4.56","1","5.0","159.98","219.99","4","6","5","2","0.46","1","50.0","179.99","219.99","0","1","1","2026-06-30"
"karaoke with autotune","17","795","20280","819","4.04","296","37.23","14","4.73","129.74","215.99","20","76","67","24","3.02","3","12.5","137.99","215.99","4","5","5","7","0.88","1","14.29","137.99","215.99","2","2","0","2026-06-30"
"smart karaoke machine","94","492","13369","421","3.15","114","23.17","3","2.63","205.18","205.18","3","24","35","17","3.46","0","0.0","89.99",,"1","10","4","7","1.42","0","0.0","69.99",,"1","3","3","2026-06-30"
"karaoke with lyrics screen","81","468","9323","666","7.14","3","0.64","0","0.0","179.99",,"0","3","0","1","0.21","0","0.0","79.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"top portable video karaoke","67","5","71","3","4.23","3","60.0","1","33.33","129.74","215.99","0","0","0","2","40.0","1","50.0","119.99","215.99","0","0","0","1","20.0","1","100.0","215.99","215.99","0","0","0","2026-06-30"
"karaoke machine for adults with display","49","34","1003","40","3.99","16","47.06","1","6.25","111.99","215.99","1","2","9","2","5.88","1","50.0","215.98","215.99","0","0","1","1","2.94","1","100.0","215.99","215.99","0","0","0","2026-06-30"
"karaoke machine for adults with auto tune","52","21","789","26","3.3","12","57.14","1","8.33","99.99","219.99","1","1","8","3","14.29","1","33.33","99.99","219.99","1","0","2","1","4.76","1","100.0","219.99","219.99","1","0","0","2026-06-30"
"karaoke systems","9","2230","58301","1164","2.0","599","26.86","13","2.17","99.99","215.99","73","170","140","145","6.5","3","2.07","59.99","215.99","26","49","31","40","1.79","2","5.0","56.24","205.18","15","12","8","2026-06-30"
"ikarao break x1 karaoke machine","35","194","5569","212","3.81","74","38.14","1","1.35","564.82","219.99","2","22","27","15","7.73","1","6.67","564.82","219.99","1","4","4","5","2.58","1","20.0","564.82","219.99","0","2","2","2026-06-30"
"karaoke machine for adults with screen and lyrics best seller shell s3 karaoke machine","70","1","60","2","3.33","1","100.0","1","100.0","205.18","205.18","0","1","0","1","100.0","1","100.0","205.18","205.18","0","1","0","1","100.0","1","100.0","205.18","205.18","0","1","0","2026-06-30"
"kataoke machine","47","161","7457","49","0.66","21","13.04","1","4.76","59.99","205.18","4","11","3","5","3.11","1","20.0","59.99","205.18","1","2","2","2","1.24","1","50.0","99.99","205.18","0","0","2","2026-06-30"
"karaoke machine for adults with screen lyrics","60","6","208","5","2.4","2","33.33","1","50.0","109.99","205.18","1","0","1","2","33.33","1","50.0","109.99","205.18","1","0","1","1","16.67","1","100.0","205.18","205.18","1","0","0","2026-06-30"
"portable karaoke machine with 2 wireless microphones","82","1374","40806","329","0.81","398","28.97","2","0.5","59.99","215.99","53","137","71","96","6.99","1","1.04","59.99","215.99","16","39","21","31","2.26","0","0.0","56.24",,"7","12","8","2026-06-30"
"shell s3","44","3","139","4","2.88","3","100.0","3","100.0","215.99","215.99","1","1","0","1","33.33","1","100.0","215.99","215.99","1","0","0","1","33.33","1","100.0","215.99","215.99","1","0","0","2026-06-30"
"jyx karaoke machine","95","1960","56398","446","0.79","876","44.69","2","0.23","99.99","205.18","53","256","223","150","7.65","0","0.0","91.19",,"13","60","41","42","2.14","0","0.0","79.99",,"6","18","10","2026-06-30"
"ikarao break x1","84","340","8305","510","6.14","179","52.65","3","1.68","564.82","205.18","2","25","50","27","7.94","0","0.0","599.99",,"2","7","6","12","3.53","0","0.0","599.99",,"0","6","3","2026-06-30"
"singing machine karaoke","36","2956","73843","830","1.12","776","26.25","3","0.39","134.74","215.99","47","164","227","132","4.47","1","0.76","129.74","205.18","8","33","42","31","1.05","0","0.0","89.99",,"3","11","11","2026-06-30"
"karaoke machine hdmi","32","162","4881","167","3.42","90","55.56","5","5.56","99.99","215.99","14","35","22","11","6.79","1","9.09","104.99","205.18","2","1","6","5","3.09","1","20.0","110.78","205.18","0","0","4","2026-06-30"
"home karaoke","33","287","6985","260","3.72","115","40.07","2","1.74","59.99","215.98","22","33","24","24","8.36","1","4.17","59.99","215.98","5","7","8","6","2.09","1","16.67","50.99","215.98","1","1","3","2026-06-30"
"karaoke machine for adults","1","118683","2796260","58225","2.08","36999","31.17","327","0.88","59.99","215.99","6173","13409","8509","9231","7.78","58","0.63","59.99","215.99","1909","3605","2061","2868","2.42","19","0.66","59.99","215.99","725","1182","617","2026-06-30"
"karaoke equipment","50","2531","63074","812","1.29","502","19.83","6","1.2","139.99","205.18","30","110","96","48","1.9","0","0.0","74.99",,"7","15","10","5","0.2","0","0.0","59.99",,"0","3","1","2026-06-30"
"karaoke machine for tv","19","3363","92222","2134","2.31","879","26.14","9","1.02","84.99","215.99","102","301","239","137","4.07","0","0.0","80.74",,"21","47","36","32","0.95","0","0.0","59.99",,"7","17","5","2026-06-30"
"ikarao - smart portable karaoke machine with lyrics display, 32gb karaoke tablet, 2 wireless mics, 300w peak power, 4 dj lights","53","12","517","18","3.48","6","50.0","1","16.67","268.0","205.18","0","2","0","3","25.0","1","33.33","399.99","205.18","0","1","0","2","16.67","1","50.0","205.18","205.18","0","1","0","2026-06-30"
"ikarao","7","2446","70795","3544","5.01","881","36.02","41","4.65","349.99","215.99","36","242","216","114","4.66","5","4.39","349.99","215.99","5","49","28","26","1.06","1","3.85","349.99","215.98","2","9","10","2026-06-30"
"karaoke system","21","4920","125017","1784","1.43","1077","21.89","10","0.93","119.95","205.18","92","283","271","143","2.91","1","0.7","89.99","215.99","23","46","32","40","0.81","0","0.0","80.74",,"10","17","5","2026-06-30"
"karaoke machine with screen lyrics display","13","570","14178","519","3.66","198","34.74","12","6.06","159.98","215.98","13","78","61","34","5.96","6","17.65","179.99","215.98","1","15","11","4","0.7","1","25.0","179.99","205.18","0","3","1","2026-06-30"
"karaoke machine with lyrics display bluetooth","58","11","280","6","2.14","7","63.64","1","14.29","99.99","215.99","0","0","2","3","27.27","1","33.33","52.99","215.99","0","0","1","1","9.09","1","100.0","215.99","215.99","0","0","1","2026-06-30"
"home karaoke machine with display","43","18","355","20","5.63","13","72.22","3","23.08","215.99","215.99","1","10","0","3","16.67","1","33.33","59.99","215.99","0","3","0","2","11.11","1","50.0","59.99","215.99","0","2","0","2026-06-30"
"karaoke machine with screen","6","6605","167774","6142","3.66","2078","31.46","78","3.75","129.74","215.99","172","682","589","298","4.51","15","5.03","139.99","205.18","32","104","93","73","1.11","5","6.85","149.99","205.18","13","29","18","2026-06-30"
"karaoke machine to tv","41","112","2486","87","3.5","38","33.93","2","5.26","129.74","205.18","7","10","13","4","3.57","1","25.0","249.99","249.99","1","1","2","3","2.68","1","33.33","249.99","249.99","1","1","1","2026-06-30"
"kareoke machine","91","1637","48338","551","1.14","600","36.65","0","0.0","59.99",,"110","225","125","179","10.93","0","0.0","59.99",,"34","75","33","56","3.42","0","0.0","56.99",,"10","32","11","2026-06-30"
"karaoke machine with lyrics display","3","7641","208204","7916","3.8","2884","37.74","154","5.34","99.99","215.99","361","1044","773","524","6.86","42","8.02","94.99","215.99","79","203","136","125","1.64","14","11.2","94.99","215.99","22","49","38","2026-06-30"
"ikarao karaoke machine","5","5949","147479","9149","6.2","2468","41.49","124","5.02","349.99","215.99","203","814","661","480","8.07","24","5.0","349.99","215.99","34","165","129","138","2.32","6","4.35","319.99","215.99","10","53","42","2026-06-30"
"maquina de karaoke","78","242","6038","75","1.24","65","26.86","4","6.15","104.99","704177.75","3","4","4","10","4.13","2","20.0","89.99","215.98","0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"high end karaoke system","29","1292","33253","953","2.87","264","20.43","6","2.27","376.54","215.99","11","52","65","25","1.93","1","4.0","284.99","215.99","4","3","8","2","0.15","0","0.0","239.99",,"0","0","1","2026-06-30"
"kareoke","45","2284","61508","920","1.5","750","32.84","4","0.53","56.24","215.99","115","311","153","205","8.98","0","0.0","50.99",,"37","100","39","59","2.58","0","0.0","50.99",,"11","32","13","2026-06-30"
"ikarao shell s2/s3 pro karaoke machine","61","2","82","4","4.88","2","100.0","1","50.0","205.18","205.18","1","1","0","2","100.0","1","50.0","205.18","205.18","1","1","0","2","100.0","1","50.0","205.18","205.18","1","1","0","2026-06-30"
"ikarao shell s1","16","1073","27028","1666","6.16","514","47.9","9","1.75","349.99","215.99","20","185","173","114","10.62","1","0.88","349.99","215.98","1","30","54","44","4.1","1","2.27","349.99","215.98","1","14","20","2026-06-30"
"portable karaoke machine with screen","87","205","4715","170","3.61","90","43.9","4","4.44","151.99","205.18","5","35","13","9","4.39","1","11.11","149.99","205.18","0","4","4","1","0.49","0","0.0","179.99",,"0","1","0","2026-06-30"
"karaoke laptop","62","29","595","4","0.67","8","27.59","1","12.5","74.99","215.99","1","5","2","1","3.45","1","100.0","215.99","215.99","1","0","0","1","3.45","1","100.0","215.99","215.99","1","0","0","2026-06-30"
"magic sing karaoke","99","1863","47028","487","1.04","683","36.66","0","0.0","495.0",,"21","114","189","75","4.03","0","0.0","279.0",,"4","19","21","14","0.75","0","0.0","139.99",,"1","2","4","2026-06-30"
"karaoke tablet","100","214","4839","189","3.91","53","24.77","1","1.89","109.99","215.99","1","27","13","11","5.14","1","9.09","268.0","215.99","1","6","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao shell s2","20","403","10939","642","5.87","206","51.12","15","7.28","299.99","215.99","16","83","46","31","7.69","2","6.45","299.99","205.18","2","16","8","11","2.73","1","9.09","299.99","205.18","1","8","1","2026-06-30"
"karaoke machine for adults with screen","11","1040","24921","917","3.68","409","39.33","21","5.13","129.74","215.99","48","124","105","72","6.92","4","5.56","179.99","205.18","9","22","18","14","1.35","1","7.14","99.99","205.18","3","4","4","2026-06-30"
"portable karaoke","97","1631","46021","501","1.09","415","25.44","0","0.0","50.99",,"63","142","70","87","5.33","0","0.0","49.98",,"18","32","18","21","1.29","0","0.0","38.97",,"7","7","4","2026-06-30"
"karatunex karaoke machine","63","5","181","4","2.21","2","40.0","1","50.0","205.18","205.18","0","2","0","1","20.0","1","100.0","205.18","205.18","0","1","0","1","20.0","1","100.0","205.18","205.18","0","1","0","2026-06-30"
"karaoke systems for bars","31","27","1530","25","1.63","12","44.44","2","16.67","219.99","219.99","0","1","4","2","7.41","2","100.0","219.99","219.99","0","0","2","1","3.7","1","100.0","219.99","219.99","0","0","1","2026-06-30"
"karaoke machine with lyrics amazon payment plans","48","3","67","4","5.97","2","66.67","2","100.0","215.98","215.98","0","2","0","1","33.33","1","100.0","215.98","215.98","0","1","0","1","33.33","1","100.0","215.98","215.98","0","1","0","2026-06-30"
