ASIN 或商品=["B0FNCQW2K3"],报告范围=["每月"],选择年份=["2025"],选择月份=["12 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke machine hook up to tv","81","321","7249","12","0.17","138","42.99","1","0.72","79.99","179.99","10","13","36","41","12.77","1","2.44","84.98","179.99","5","2","10","7","2.18","0","0.0","101.96",,"0","0","5","2025-12-31"
"professional karaoke machine with lyrics display screen for adults","64","229","5476","66","1.21","83","36.24","1","1.2","235.0","179.99","4","9","16","24","10.48","1","4.17","205.0","179.99","3","5","6","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine with lyrics display","4","35442","904522","6421","0.71","14863","41.94","70","0.47","89.99","179.99","760","2123","3237","2966","8.37","15","0.51","78.95","179.99","195","449","662","750","2.12","2","0.27","72.99","170.99","65","131","182","2025-12-31"
"ikaro karaoke machine for adults","25","48","1161","16","1.38","30","62.5","1","3.33","249.99","179.99","4","4","12","2","4.17","1","50.0","179.99","179.99","0","0","0","2","4.17","1","50.0","179.99","179.99","0","0","0","2025-12-31"
"ikarao karaoke machine shell 3 with hdmi","75","2","40","2","5.0","2","100.0","2","100.0","170.99","170.99","0","0","0","1","50.0","1","100.0","170.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine with tablet included","82","17","482","12","2.49","5","29.41","1","20.0","119.99","170.99","0","0","0","1","5.88","1","100.0","170.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine for adults with lyrics","55","438","10154","93","0.92","258","58.9","2","0.78","112.52","170.99","23","28","45","56","12.79","1","1.79","84.98","179.99","2","6","13","12","2.74","0","0.0","69.99",,"0","0","3","2025-12-31"
"ilarao karaoke machine","60","318","6778","93","1.37","123","38.68","1","0.81","249.99","179.99","3","14","24","33","10.38","1","3.03","332.49","179.99","1","6","8","8","2.52","0","0.0","223.99",,"1","2","1","2025-12-31"
"karaoke machine lyrics display","20","668","17098","158","0.92","297","44.46","8","2.69","89.99","179.99","12","49","62","60","8.98","3","5.0","99.99","179.99","2","10","16","22","3.29","0","0.0","53.68",,"2","4","4","2025-12-31"
"ikarao karaoke machine s3 with hdmi","99","8","422","2","0.47","3","37.5","1","33.33","159.98",,"0","0","0","1","12.5","1","100.0",,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"easy to use karaoke machine w screen","30","3","51","2","3.92","2","66.67","1","50.0","179.99","179.99","0","0","0","1","33.33","1","100.0","179.99","179.99","0","0","0","1","33.33","1","100.0","179.99","179.99","0","0","0","2025-12-31"
"ikarao shell s3 with hdmi","46","36","385","17","4.42","17","47.22","7","41.18","179.99","179.99","0","1","2","1","2.78","1","100.0","179.99","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"ikarao karaoke","17","815","23217","299","1.29","347","42.58","8","2.31","279.98","179.99","9","34","102","53","6.5","3","5.66","279.98","179.99","0","5","9","18","2.21","0","0.0","279.98",,"0","2","6","2025-12-31"
"karaoke machine for kids with lyrics display","50","919","25914","164","0.63","394","42.87","1","0.25","49.99","179.99","16","52","66","79","8.6","1","1.27","49.99","179.99","3","12","14","25","2.72","0","0.0","59.99",,"1","4","4","2025-12-31"
"karaoke machine connect to tv","16","3710","97537","651","0.67","1546","41.67","6","0.39","88.79","179.99","109","282","370","290","7.82","2","0.69","75.99","179.99","22","53","81","91","2.45","0","0.0","82.89",,"9","22","30","2025-12-31"
"karaoke with lyrics on screen","9","5341","108621","2607","2.4","519","9.72","3","0.58","99.99","179.99","26","63","107","74","1.39","0","0.0","123.48",,"4","9","18","15","0.28","0","0.0","89.99",,"1","2","6","2025-12-31"
"karaoke systems","41","5286","128915","207","0.16","1569","29.68","3","0.19","74.99","179.99","77","276","339","412","7.79","1","0.24","63.99","179.99","27","84","101","95","1.8","0","0.0","59.99",,"2","24","28","2025-12-31"
"karaoke machine with lyrics display for tv","69","121","3410","46","1.35","52","42.98","1","1.92","101.96","179.99","1","7","13","9","7.44","1","11.11","119.99","179.99","0","1","2","2","1.65","0","0.0","139.99",,"0","1","0","2025-12-31"
"ikaro s3","27","9","59","5","8.47","6","66.67","1","16.67","159.98","179.99","0","0","0","1","11.11","1","100.0","179.99","179.99","0","0","0","1","11.11","1","100.0","179.99","179.99","0","0","0","2025-12-31"
"ikarao karaoke machine for adults","63","165","4850","72","1.48","85","51.52","1","1.18","249.99","170.99","2","11","16","18","10.91","1","5.56","262.49","170.99","1","2","6","11","6.67","0","0.0","265.97",,"1","2","4","2025-12-31"
"karaoke with autotune","84","1452","39478","266","0.67","549","37.81","1","0.18","129.99","179.99","32","88","99","73","5.03","0","0.0","129.99",,"6","13","15","14","0.96","0","0.0","99.99",,"0","3","1","2025-12-31"
"best karaoke machine","80","2379","62708","231","0.37","901","37.87","2","0.22","99.99","179.99","51","149","236","179","7.52","0","0.0","89.99",,"17","33","40","40","1.68","0","0.0","119.99",,"3","11","10","2025-12-31"
"the best karaoke system","57","2098","48005","263","0.55","654","31.17","4","0.61","123.48","179.99","30","127","185","77","3.67","0","0.0","89.99",,"7","19","20","25","1.19","0","0.0","69.99",,"4","7","4","2025-12-31"
"ikaroo karaoke machine","18","1814","45472","341","0.75","777","42.83","11","1.42","249.99","179.99","29","106","200","168","9.26","2","1.19","249.99","170.99","11","23","38","65","3.58","0","0.0","265.98",,"4","9","20","2025-12-31"
"karaoke machine with large screen","93","55","1333","4","0.3","26","47.27","1","3.85","332.49","170.99","0","3","10","6","10.91","1","16.67","304.99","170.99","0","0","4","0","0.0","0",,,,"0","0","0","2025-12-31"
"￼karaoke machine with word display","98","26","527","3","0.57","11","42.31","1","9.09","195.99","219.99","0","0","0","2","7.69","1","50.0","129.99","219.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke with display","62","177","4612","45","0.98","89","50.28","2","2.25","139.99","179.99","3","21","16","22","12.43","1","4.55","189.99","179.99","0","4","4","5","2.82","0","0.0","159.99",,"0","1","1","2025-12-31"
"ikarao smart karaoke machine for adults","49","760","24081","133","0.55","336","44.21","2","0.6","299.0","170.99","19","44","62","98","12.89","1","1.02","299.0","179.99","6","15","21","41","5.39","0","0.0","332.49",,"2","9","8","2025-12-31"
"karaoke machine adult with screen","79","22","458","15","3.28","13","59.09","1","7.69","219.99","179.99","0","1","1","6","27.27","1","16.67","223.99","179.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-12-31"
"kids karaoke machine lyrics display","71","14","288","8","2.78","5","35.71","2","40.0","151.99","170.99","0","0","0","1","7.14","1","100.0","170.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke system","66","10596","293769","317","0.11","3166","29.88","1","0.03","123.48","179.99","153","468","637","393","3.71","0","0.0","101.96",,"23","59","92","93","0.88","0","0.0","99.99",,"9","21","26","2025-12-31"
"display karaoke machine","91","8","174","4","2.3","2","25.0","1","50.0","129.99","179.99","0","0","0","1","12.5","1","100.0","179.99","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke equipment","36","4861","121576","472","0.39","1181","24.3","3","0.25","89.99","179.99","36","134","221","144","2.96","1","0.69","69.99","179.99","11","16","28","38","0.78","0","0.0","69.99",,"3","7","8","2025-12-31"
"karaoke machine for adults with screen","15","2344","58022","655","1.13","1021","43.56","13","1.27","131.13","179.99","35","107","228","139","5.93","1","0.72","139.99","179.99","3","17","34","37","1.58","0","0.0","167.99",,"1","4","14","2025-12-31"
"karaoke machine with lyric display","37","630","15076","139","0.92","291","46.19","4","1.37","79.99","179.99","11","24","62","55","8.73","2","3.64","159.98","179.99","1","5","7","7","1.11","0","0.0","69.99",,"0","1","0","2025-12-31"
"karaoke machine for adults with music library built in","68","10","600","10","1.67","9","90.0","2","22.22","159.99","170.99","2","1","2","1","10.0","1","100.0","170.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"ikaraoke shell","87","6","130","6","4.62","4","66.67","1","25.0","170.99","170.99","0","3","0","1","16.67","1","100.0","170.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"shell s3 karaoke","13","56","1130","32","2.83","45","80.36","8","17.78","179.99","179.99","0","1","0","5","8.93","3","60.0","179.99","179.99","0","0","0","2","3.57","1","50.0","159.99","179.99","0","0","0","2025-12-31"
"karaoke machine with screen lyrics display","33","2292","57064","487","0.85","961","41.93","5","0.52","129.99","170.99","33","91","204","145","6.33","1","0.69","151.99","170.99","3","9","29","50","2.18","0","0.0","134.49",,"1","4","11","2025-12-31"
"ikarao shell s3 hdmi","31","3","29","2","6.9","1","33.33","1","100.0","179.99","179.99","0","0","1","1","33.33","1","100.0","179.99","179.99","0","0","1","1","33.33","1","100.0","179.99","179.99","0","0","1","2025-12-31"
"karaoke machine with screen","5","21243","510387","2673","0.52","8496","39.99","29","0.34","119.99","179.99","385","1153","1763","1389","6.54","3","0.22","116.99","179.99","58","191","313","286","1.35","0","0.0","99.98",,"17","56","77","2025-12-31"
"karaoke machine for adults","3","362350","8497378","10309","0.12","150320","41.48","87","0.06","74.99","179.99","10335","25550","34471","41353","11.41","17","0.04","69.99","179.99","3441","7973","9712","12321","3.4","4","0.03","69.99","170.99","1289","2867","3042","2025-12-31"
"portable karaoke machine for kids with screen for lyrics","96","3","60","3","5.0","2","66.67","1","50.0","134.49","179.99","0","0","0","2","66.67","1","50.0","134.49","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"kids karaoke machine with lyrics","72","251","6205","44","0.71","119","47.41","1","0.84","49.97","179.99","4","20","25","18","7.17","1","5.56","29.99","179.99","2","0","7","4","1.59","0","0.0","17.99",,"0","0","3","2025-12-31"
"karaoke machine with lyrics display screen","51","552","15271","126","0.83","264","47.83","2","0.76","134.49","179.99","12","36","35","45","8.15","1","2.22","129.99","179.99","0","6","5","10","1.81","0","0.0","84.99",,"0","3","3","2025-12-31"
"karaoke system connect to tv","61","2276","52172","343","0.66","665","29.22","1","0.15","79.99","179.99","32","143","138","84","3.69","0","0.0","69.99",,"8","20","18","28","1.23","0","0.0","69.99",,"4","7","7","2025-12-31"
"ikaroo karaoke machine s3","28","9","264","5","1.89","3","33.33","1","33.33","223.99","179.99","0","0","0","1","11.11","1","100.0","179.99","179.99","0","0","0","1","11.11","1","100.0","179.99","179.99","0","0","0","2025-12-31"
"karaoke machine with buildt in displa for songs","83","5","110","10","9.09","5","100.0","1","20.0","179.99","179.99","0","0","2","4","80.0","1","25.0","179.99","179.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine for kids","22","326733","7705046","364","0.0","137128","41.97","8","0.01","26.99","179.99","9390","24984","30318","50009","15.31","2","0.0","24.99","179.99","3900","10106","11428","18371","5.62","0","0.0","25.99",,"1630","4143","4447","2025-12-31"
"karaoke microphone with display","88","11","451","6","1.33","9","81.82","1","11.11","99.99","170.99","0","1","3","2","18.18","1","50.0","159.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"wireless bluetooth karaoke machine korea","23","9","189","5","2.65","9","100.0","3","33.33","170.99","170.99","0","0","7","1","11.11","1","100.0","170.99","170.99","0","0","1","1","11.11","1","100.0","170.99","170.99","0","0","1","2025-12-31"
"ikarao","7","5423","145830","1798","1.23","2562","47.24","48","1.87","265.96","179.99","83","275","506","382","7.04","1","0.26","265.96","179.99","18","41","94","113","2.08","0","0.0","265.97",,"8","20","31","2025-12-31"
"karaoke machine for adults con pantalla","85","73","1580","8","0.51","34","46.58","1","2.94","195.99","179.99","1","4","2","8","10.96","1","12.5","195.99","179.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine for tv","11","11674","301976","1343","0.44","4542","38.91","6","0.13","99.99","179.99","299","790","1121","773","6.62","2","0.26","89.99","170.99","59","139","210","205","1.76","0","0.0","89.99",,"20","41","57","2025-12-31"
"portable karaoke machine","34","23095","555568","249","0.04","10021","43.39","4","0.04","29.99","179.99","757","1925","2407","3136","13.58","2","0.06","26.99","170.99","259","691","805","1025","4.44","0","0.0","26.99",,"89","273","265","2025-12-31"
"karaoke machine ikarao","65","418","11274","169","1.5","185","44.26","5","2.7","249.99","219.99","10","18","33","33","7.89","0","0.0","249.99",,"3","3","8","11","2.63","0","0.0","223.99",,"2","2","4","2025-12-31"
"ikarai smart karaoke machine for adults","32","1","22","1","4.55","1","100.0","1","100.0","179.99","179.99","0","0","0","1","100.0","1","100.0","179.99","179.99","0","0","0","1","100.0","1","100.0","179.99","179.99","0","0","0","2025-12-31"
"karaoke with lyrics display","58","1194","31521","286","0.91","439","36.77","3","0.68","116.99","179.99","25","91","88","79","6.62","0","0.0","99.99",,"5","20","14","27","2.26","0","0.0","139.99",,"1","5","6","2025-12-31"
"karaoke machine with built in songs","21","649","19005","112","0.59","243","37.44","4","1.65","123.48","179.99","10","40","63","17","2.62","1","5.88","66.49","179.99","1","3","6","3","0.46","1","33.33","129.99","179.99","0","1","0","2025-12-31"
"karaoke machine with built in screen","45","644","15746","203","1.29","317","49.22","2","0.63","134.49","179.99","5","12","74","63","9.78","1","1.59","179.99","179.99","0","2","17","6","0.93","0","0.0","129.99",,"0","0","3","2025-12-31"
"karaoke with songs and lyrics","29","8","174","5","2.87","6","75.0","1","16.67","179.99","179.99","1","0","0","3","37.5","1","33.33","249.99","179.99","0","0","0","1","12.5","1","100.0","179.99","179.99","0","0","0","2025-12-31"
"home karaoke machine with lyrics display","26","17","350","10","2.86","6","35.29","1","16.67","249.99","179.99","0","2","0","1","5.88","1","100.0","179.99","179.99","0","0","0","1","5.88","1","100.0","179.99","179.99","0","0","0","2025-12-31"
"karaoke machine","2","930979","21871649","9275","0.04","361632","38.84","121","0.03","59.99","179.99","24165","61185","80217","107341","11.53","19","0.02","56.99","179.99","8572","20244","24711","34885","3.75","6","0.02","59.99","179.99","3364","7684","8574","2025-12-31"
"adult karaoke machine with large display","95","3","66","3","4.55","2","66.67","1","50.0","159.99","170.99","0","0","0","1","33.33","1","100.0","170.99","170.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine showing lyrics","89","4","89","5","5.62","4","100.0","1","25.0","89.99","179.99","0","1","0","2","50.0","1","50.0","159.98","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke songs and lyrics","54","919","16165","428","2.65","5","0.54","0","0.0","21.99",,"0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"ikarao shell s3","12","599","12541","301","2.4","289","48.25","25","8.65","223.99","179.99","5","18","36","37","6.18","3","8.11","223.99","179.99","1","1","4","12","2.0","0","0.0","223.99",,"0","0","3","2025-12-31"
"karaoke machine with autotune","35","1725","45705","444","0.97","871","50.49","5","0.57","123.48","179.99","69","131","167","137","7.94","1","0.73","123.48","170.99","13","23","19","36","2.09","0","0.0","123.48",,"1","7","5","2025-12-31"
"ikarao s3 hdmi","92","12","171","4","2.34","5","41.67","1","20.0","262.49","179.99","0","0","1","1","8.33","1","100.0","179.99","179.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-12-31"
"ikarao s3","6","164","3690","119","3.22","103","62.8","23","22.33","179.99","179.99","6","9","17","10","6.1","4","40.0","179.99","179.99","1","0","3","7","4.27","3","42.86","179.99","179.99","1","0","3","2025-12-31"
"bluetooth karaoke machine with screen","47","1214","29381","154","0.52","620","51.07","2","0.32","63.99","170.99","37","78","108","145","11.94","1","0.69","59.99","179.99","15","24","26","32","2.64","0","0.0","59.99",,"2","3","8","2025-12-31"
"karaoke machine with display","38","1049","25916","328","1.27","439","41.85","5","1.14","139.99","179.99","26","54","86","93","8.87","1","1.08","159.99","219.99","10","7","10","22","2.1","0","0.0","99.99",,"4","4","5","2025-12-31"
"ikarao break x1 karaoke machine","56","477","13997","122","0.87","208","43.61","1","0.48","531.99","179.99","3","31","70","43","9.01","1","2.33","531.99","179.99","1","8","15","18","3.77","0","0.0","531.99",,"0","7","6","2025-12-31"
"karaoke machine with displsy screen","78","9","198","18","9.09","5","55.56","1","20.0","179.99","179.99","0","0","0","1","11.11","1","100.0","179.99","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"ikarao karaoke machine with 3 wireless mics with lyrics display","100","2","66","2","3.03","3","150.0","1","33.33","159.99","179.99","0","0","0","2","100.0","1","50.0","159.99","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaoke machine adults with screen","19","354","12956","119","0.92","130","36.72","4","3.08","119.99","179.99","5","15","30","25","7.06","1","4.0","89.99","179.99","1","2","5","8","2.26","1","12.5","89.99","179.99","0","0","2","2025-12-31"
"best karaoke system for home","67","299","12505","56","0.45","76","25.42","1","1.32","119.99","179.99","1","5","24","14","4.68","1","7.14","119.99","179.99","0","1","4","4","1.34","0","0.0","99.98",,"0","1","3","2025-12-31"
"karaoke machine for adults with lyrics display","10","3406","96182","1068","1.11","1330","39.05","16","1.2","119.99","179.99","59","217","315","245","7.19","2","0.82","101.27","179.99","14","44","61","83","2.44","0","0.0","91.19",,"6","18","18","2025-12-31"
"best karaoke with screen","74","6","121","4","3.31","4","66.67","2","50.0","85.49","179.99","0","0","1","1","16.67","1","100.0","179.99","179.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"portable karaoke machine with 2 wireless microphones","77","4901","126294","30","0.02","2106","42.97","1","0.05","29.99","179.99","199","450","424","704","14.36","1","0.14","26.99","179.99","61","177","164","220","4.49","0","0.0","26.99",,"21","54","62","2025-12-31"
"karaoke machine on clearance","59","1595","72947","318","0.44","519","32.54","2","0.39","63.99","179.99","19","78","170","100","6.27","0","0.0","59.99",,"4","17","27","38","2.38","0","0.0","59.99",,"2","9","7","2025-12-31"
