ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2025"],选择月份=["12 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"x1 karaoke machine for adults","82","1","20","1","5.0","1","100.0","1","100.0","549.99","549.99","0","0","0","1","100.0","1","100.0","549.99","549.99","0","0","0","1","100.0","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"adult karaoke machine","92","3786","90849","666","0.73","1596","42.16","2","0.13","64.99","549.99","104","262","380","447","11.81","0","0.0","59.99",,"31","83","109","109","2.88","0","0.0","69.99",,"11","14","35","2025-12-31"
"magic sing karaoke system 2025","43","4250","99533","758","0.76","1723","40.54","8","0.46","499.0","549.99","44","167","285","198","4.66","1","0.51","449.99","531.99","3","19","41","36","0.85","0","0.0","449.99",,"0","1","11","2025-12-31"
"ikarao karaoke machine","3","15553","386088","13147","3.41","7294","46.9","794","10.89","262.49","549.99","298","908","1607","1474","9.48","142","9.63","262.49","549.99","70","208","331","513","3.3","48","9.36","262.49","549.99","29","96","136","2025-12-31"
"ikareo break x1 karaoke machine","56","21","447","13","2.91","10","47.62","3","30.0","349.99","531.99","1","0","1","2","9.52","1","50.0","223.99","549.99","0","0","0","2","9.52","1","50.0","249.99","549.99","0","0","0","2025-12-31"
"ikaro break x1","12","79","793","79","9.96","51","64.56","34","66.67","531.99","531.99","3","9","15","14","17.72","12","85.71","531.99","531.99","0","3","5","5","6.33","5","100.0","531.99","531.99","0","1","2","2025-12-31"
"x1 karaoke","55","5","98","5","5.1","5","100.0","4","80.0","549.99","549.99","0","1","2","2","40.0","1","50.0","279.99","549.99","0","0","1","2","40.0","1","50.0","279.99","549.99","0","0","1","2025-12-31"
"ikaroo karaoke machine","10","1814","45472","1503","3.31","777","42.83","63","8.11","249.99","549.99","29","106","200","168","9.26","13","7.74","249.99","531.99","11","23","38","65","3.58","7","10.77","265.98","531.99","4","9","20","2025-12-31"
"13.3"" screen kareoke machine ikarao","75","1","60","1","1.67","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","2025-12-31"
"ikarao karaoke machine for adults","29","165","4850","140","2.89","85","51.52","6","7.06","249.99","549.99","2","11","16","18","10.91","2","11.11","262.49","531.99","1","2","6","11","6.67","2","18.18","265.97","531.99","1","2","4","2025-12-31"
"break x1","17","76","1696","70","4.13","44","57.89","29","65.91","531.99","531.99","0","5","21","10","13.16","7","70.0","531.99","531.99","0","0","4","3","3.95","2","66.67","531.99","531.99","0","0","2","2025-12-31"
"ikarao break x1 portable party karaoke","76","1","18","1","5.56","1","100.0","1","100.0","549.99","549.99","0","0","0","1","100.0","1","100.0","549.99","549.99","0","0","0","1","100.0","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"best karaoke machine for adults","19","4190","110196","2097","1.9","1506","35.94","36","2.39","123.48","549.99","92","249","336","339","8.09","3","0.88","113.99","531.99","23","60","87","84","2.0","0","0.0","99.99",,"5","25","20","2025-12-31"
"ikareo karaoke machine break x1 pro 7629","79","1","16","1","6.25","1","100.0","1","100.0","549.99","549.99","0","0","0","1","100.0","1","100.0","549.99","549.99","0","0","0","1","100.0","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"break x1 karaoke","13","124","2561","115","4.49","58","46.77","41","70.69","531.99","531.99","0","8","20","11","8.87","9","81.82","549.99","549.99","0","1","6","4","3.23","4","100.0","549.99","549.99","0","1","1","2025-12-31"
"karaoke machine ikarao break x1","70","3","140","3","2.14","3","100.0","1","33.33","399.99","549.99","0","0","1","1","33.33","1","100.0","549.99","549.99","0","0","1","1","33.33","1","100.0","549.99","549.99","0","0","1","2025-12-31"
"karaoke","6","159435","3832871","18350","0.48","47963","30.08","59","0.12","59.99","549.99","3621","8655","10336","11627","7.29","8","0.07","49.99","549.99","1056","2434","2748","3380","2.12","1","0.03","43.67","549.99","386","869","845","2025-12-31"
"karoke machine","87","7092","200562","760","0.38","2951","41.61","3","0.1","59.99","549.99","188","465","662","935","13.18","0","0.0","56.51",,"72","163","194","315","4.44","0","0.0","59.99",,"37","68","66","2025-12-31"
"ikarao smart karaoke machine for adults break 1","63","2","44","2","4.55","2","100.0","2","100.0","531.99","531.99","0","0","0","1","50.0","1","100.0","531.99","531.99","0","0","0","1","50.0","1","100.0","531.99","531.99","0","0","0","2025-12-31"
"ikarao break x1 karaoke machine and luggage bundle","84","126","3219","103","3.2","52","41.27","15","28.85","349.99","549.99","0","9","14","10","7.94","1","10.0","146.99","549.99","0","2","4","1","0.79","0","0.0","349.99",,"0","0","1","2025-12-31"
"ikarao portable x1","74","2","36","2","5.56","2","100.0","1","50.0","332.49","531.99","0","0","2","1","50.0","1","100.0","531.99","531.99","0","0","1","1","50.0","1","100.0","531.99","531.99","0","0","1","2025-12-31"
"karaoke machine for adults","1","362350","8497378","155023","1.82","150320","41.48","876","0.58","74.99","549.99","10335","25550","34471","41353","11.41","140","0.34","69.99","549.99","3441","7973","9712","12321","3.4","52","0.42","69.99","549.99","1289","2867","3042","2025-12-31"
"karaoke break x1","89","23","870","21","2.41","8","34.78","7","87.5","549.99","549.99","0","0","1","2","8.7","2","100.0","549.99","549.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"kareoke","83","9373","229742","962","0.42","3302","35.23","0","0.0","59.99",,"285","572","723","991","10.57","0","0.0","43.99",,"103","209","237","286","3.05","0","0.0","49.98",,"30","81","73","2025-12-31"
"karaoke machine for tv","85","11674","301976","831","0.28","4542","38.91","2","0.04","99.99","531.99","299","790","1121","773","6.62","0","0.0","89.99",,"59","139","210","205","1.76","0","0.0","89.99",,"20","41","57","2025-12-31"
"karaoke machine with screen for lyrics","66","168","4280","29","0.68","69","41.07","1","1.45","119.99","549.99","1","11","5","14","8.33","1","7.14","134.49","549.99","0","1","3","3","1.79","1","33.33","265.96","549.99","0","1","1","2025-12-31"
"professional karaoke machine for adults","33","1678","49245","756","1.54","514","30.63","6","1.17","239.99","531.99","16","63","101","81","4.83","1","1.23","223.99","549.99","2","13","18","22","1.31","1","4.55","259.99","549.99","1","5","7","2025-12-31"
"professional karaoke systems","31","1459","38969","611","1.57","576","39.48","5","0.87","459.0","549.99","5","50","68","68","4.66","2","2.94","319.0","549.99","2","11","6","8","0.55","1","12.5","223.99","549.99","0","3","1","2025-12-31"
"professional karaoke system","41","854","26508","380","1.43","265","31.03","5","1.89","549.99","549.99","2","15","38","25","2.93","1","4.0","349.99","531.99","0","2","6","4","0.47","1","25.0","61.71","531.99","0","1","1","2025-12-31"
"tonor k20 wireless karaoke machine","44","797","24054","251","1.04","358","44.92","2","0.56","199.98","531.99","8","40","111","78","9.79","1","1.28","199.98","531.99","0","8","33","27","3.39","1","3.7","199.98","531.99","0","6","6","2025-12-31"
"lkarao karaoke","61","11","270","5","1.85","4","36.36","2","50.0","549.99","549.99","0","0","2","1","9.09","1","100.0","549.99","549.99","0","0","1","1","9.09","1","100.0","549.99","549.99","0","0","1","2025-12-31"
"karoke","97","5909","151739","592","0.39","2072","35.07","2","0.1","49.99","531.99","175","394","509","680","11.51","0","0.0","33.99",,"55","142","181","210","3.55","0","0.0","30.99",,"19","62","47","2025-12-31"
"best karaoke machine for tv","57","93","2458","46","1.87","39","41.94","2","5.13","129.99","549.99","0","1","17","5","5.38","1","20.0","169.99","549.99","0","1","1","3","3.23","1","33.33","167.99","549.99","0","1","1","2025-12-31"
"ikaro break x2","96","167","1849","165","8.92","95","56.89","14","14.74","332.49","549.99","6","13","27","27","16.17","0","0.0","332.49",,"1","5","4","14","8.38","0","0.0","332.49",,"1","2","2","2025-12-31"
"ikarao break x1 karaoke","45","27","932","27","2.9","13","48.15","8","61.54","531.99","531.99","1","2","1","1","3.7","1","100.0","549.99","549.99","0","1","0","1","3.7","1","100.0","549.99","549.99","0","1","0","2025-12-31"
"karaoke machine with 2 microphones and built in lyrica","80","2","28","1","3.57","1","50.0","1","100.0","549.99","549.99","0","0","0","1","50.0","1","100.0","549.99","549.99","0","0","0","1","50.0","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"smart karaoke machine","93","1010","27197","547","2.01","317","31.39","5","1.58","223.99","549.99","8","53","72","58","5.74","0","0.0","199.0",,"0","12","9","13","1.29","0","0.0","149.99",,"0","3","4","2025-12-31"
"shell s1 karaoke machine","81","51","1212","1","0.08","26","50.98","1","3.85","249.99","549.99","0","1","10","5","9.8","1","20.0","265.96","549.99","0","0","2","2","3.92","1","50.0","223.99","549.99","0","0","1","2025-12-31"
"ikaro karaoke machine","14","746","19923","628","3.15","345","46.25","38","11.01","249.99","549.99","9","39","76","94","12.6","7","7.45","223.99","549.99","1","16","24","43","5.76","2","4.65","262.49","531.99","1","6","12","2025-12-31"
"karaoke machine with lyrics display","8","35442","904522","15918","1.76","14863","41.94","43","0.29","89.99","549.99","760","2123","3237","2966","8.37","3","0.1","78.95","549.99","195","449","662","750","2.12","0","0.0","72.99",,"65","131","182","2025-12-31"
"karaoke machine","2","930979","21871649","89475","0.41","361632","38.84","359","0.1","59.99","549.99","24165","61185","80217","107341","11.53","38","0.04","56.99","549.99","8572","20244","24711","34885","3.75","15","0.04","59.99","549.99","3364","7684","8574","2025-12-31"
"ikaro karaoke","28","168","4477","134","2.99","73","43.45","8","10.96","249.99","531.99","3","5","19","10","5.95","2","20.0","262.49","531.99","0","1","2","4","2.38","2","50.0","349.99","531.99","0","0","2","2025-12-31"
"ikarao break 1","34","21","427","20","4.68","14","66.67","9","64.29","531.99","531.99","0","1","2","3","14.29","3","100.0","549.99","549.99","0","1","0","1","4.76","1","100.0","531.99","531.99","0","1","0","2025-12-31"
"smart karaoke","86","1022","18605","904","4.86","89","8.71","0","0.0","349.99",,"1","9","7","8","0.78","0","0.0","223.99",,"0","1","2","1","0.1","0","0.0","349.99",,"0","0","1","2025-12-31"
"ikarao brakex1","48","12","125","12","9.6","8","66.67","7","87.5","549.99","549.99","0","0","1","1","8.33","1","100.0","549.99","549.99","0","0","0","1","8.33","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"karafun karaoke machine","23","2040","50934","1597","3.14","784","38.43","13","1.66","99.99","549.99","54","116","123","165","8.09","3","1.82","59.99","549.99","13","31","25","52","2.55","0","0.0","25.99",,"6","9","13","2025-12-31"
"ikarao karaoke machine with karafun account","78","1","20","1","5.0","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","2025-12-31"
"ikarao karaoke","15","815","23217","611","2.63","347","42.58","47","13.54","279.98","549.99","9","34","102","53","6.5","3","5.66","279.98","549.99","0","5","9","18","2.21","2","11.11","279.98","531.99","0","2","6","2025-12-31"
"ikarao karaoke machine 13.3","77","1","22","1","4.55","1","100.0","1","100.0","549.99","549.99","0","1","0","1","100.0","1","100.0","549.99","549.99","0","1","0","1","100.0","1","100.0","549.99","549.99","0","1","0","2025-12-31"
"ikarao smart karaoke machine","50","486","16540","432","2.61","222","45.68","12","5.41","265.97","549.99","19","34","46","46","9.47","1","2.17","265.97","549.99","5","4","12","18","3.7","0","0.0","304.99",,"3","2","6","2025-12-31"
"karaoke system","20","10596","293769","2611","0.89","3166","29.88","16","0.51","123.48","549.99","153","468","637","393","3.71","2","0.51","101.96","531.99","23","59","92","93","0.88","0","0.0","99.99",,"9","21","26","2025-12-31"
"ikareo karaoke machine","51","107","2556","61","2.39","52","48.6","3","5.77","332.49","549.99","0","11","10","16","14.95","1","6.25","223.99","549.99","0","4","3","7","6.54","1","14.29","332.49","549.99","0","3","0","2025-12-31"
"karao","88","672","9105","124","1.36","44","6.55","5","11.36","223.99","549.99","0","6","8","5","0.74","2","40.0","349.99","531.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-12-31"
"youtube karaoke system for tv","53","397","9019","85","0.94","137","34.51","2","1.46","119.99","549.99","5","13","38","12","3.02","1","8.33","114.99","549.99","1","1","3","4","1.01","1","25.0","119.99","549.99","1","1","1","2025-12-31"
"break 1 karaoke","72","2","40","2","5.0","2","100.0","1","50.0","549.99","549.99","0","0","0","1","50.0","1","100.0","549.99","549.99","0","0","0","1","50.0","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"ikarao karaoke machine x1","100","67","1743","56","3.21","34","50.75","7","20.59","332.49","549.99","0","1","11","3","4.48","1","33.33","349.99","549.99","0","0","0","2","2.99","0","0.0","332.49",,"0","0","0","2025-12-31"
"professional karaoke","39","701","17445","270","1.55","235","33.52","2","0.85","189.0","531.99","3","16","54","24","3.42","2","8.33","119.99","531.99","0","3","6","6","0.86","1","16.67","95.99","531.99","0","1","1","2025-12-31"
"ilarao karaoke machine","30","318","6778","250","3.69","123","38.68","14","11.38","249.99","549.99","3","14","24","33","10.38","5","15.15","332.49","549.99","1","6","8","8","2.52","0","0.0","223.99",,"1","2","1","2025-12-31"
"portable karaoke machine","26","23095","555568","1624","0.29","10021","43.39","9","0.09","29.99","549.99","757","1925","2407","3136","13.58","2","0.06","26.99","531.99","259","691","805","1025","4.44","0","0.0","26.99",,"89","273","265","2025-12-31"
"karaoke machine ikarao","40","418","11274","338","3.0","185","44.26","19","10.27","249.99","549.99","10","18","33","33","7.89","2","6.06","249.99","549.99","3","3","8","11","2.63","0","0.0","223.99",,"2","2","4","2025-12-31"
"￼karaoke machine","37","3412","72776","341","0.47","1319","38.66","4","0.3","59.99","549.99","74","238","239","483","14.16","2","0.41","54.99","549.99","25","108","88","137","4.02","1","0.73","59.99","549.99","11","34","28","2025-12-31"
"inandon karaoke all in one","62","6","134","4","2.99","3","50.0","2","66.67","531.99","531.99","0","2","0","1","16.67","1","100.0","531.99","531.99","0","1","0","1","16.67","1","100.0","531.99","531.99","0","1","0","2025-12-31"
"ikarao break x1 karaoke machine","7","477","13997","392","2.8","208","43.61","110","52.88","531.99","531.99","3","31","70","43","9.01","27","62.79","531.99","549.99","1","8","15","18","3.77","14","77.78","531.99","549.99","0","7","6","2025-12-31"
"ikarao smart karaoke machine break x1","68","6","198","5","2.53","3","50.0","1","33.33","332.49","549.99","0","1","2","2","33.33","1","50.0","332.49","549.99","0","0","2","1","16.67","1","100.0","549.99","549.99","0","0","1","2025-12-31"
"pro karaoke machine for adults","90","2311","51827","519","1.0","1185","51.28","7","0.59","129.99","531.99","61","192","273","295","12.77","0","0.0","123.48",,"18","64","69","68","2.94","0","0.0","99.99",,"8","14","22","2025-12-31"
"karaoke machine for adults with screen","38","2344","58022","516","0.89","1021","43.56","5","0.49","131.13","549.99","35","107","228","139","5.93","1","0.72","139.99","549.99","3","17","34","37","1.58","1","2.7","167.99","549.99","1","4","14","2025-12-31"
"karaoke ikarao","32","106","2910","92","3.16","39","36.79","4","10.26","279.98","531.99","0","0","6","7","6.6","4","57.14","531.99","531.99","0","0","2","2","1.89","1","50.0","69.99","549.99","0","0","0","2025-12-31"
"kareoke machine","35","6131","167448","705","0.42","2527","41.22","3","0.12","59.99","549.99","167","481","540","816","13.31","1","0.12","59.99","549.99","67","178","186","276","4.5","1","0.36","59.99","549.99","23","72","68","2025-12-31"
"tonor karaoke machine","49","721","20227","123","0.61","314","43.55","2","0.64","199.98","549.99","5","48","80","43","5.96","1","2.33","199.98","549.99","2","9","13","17","2.36","1","5.88","199.98","549.99","0","4","7","2025-12-31"
"karaoke systems","95","5286","128915","547","0.42","1569","29.68","4","0.25","74.99","549.99","77","276","339","412","7.79","0","0.0","63.99",,"27","84","101","95","1.8","0","0.0","59.99",,"2","24","28","2025-12-31"
"ikarao karaoke machine break x1","21","40","1146","35","3.05","22","55.0","11","50.0","531.98","549.99","2","1","6","5","12.5","4","80.0","531.99","531.99","1","1","2","4","10.0","3","75.0","531.99","549.99","1","1","2","2025-12-31"
"best karaoke machine","24","2379","62708","1116","1.78","901","37.87","7","0.78","99.99","549.99","51","149","236","179","7.52","2","1.12","89.99","531.99","17","33","40","40","1.68","1","2.5","119.99","549.99","3","11","10","2025-12-31"
"ikarao break x1","4","1184","30211","1025","3.39","511","43.16","324","63.41","531.99","531.99","6","75","125","89","7.52","72","80.9","531.99","531.99","2","18","28","40","3.38","32","80.0","531.99","549.99","1","8","17","2025-12-31"
"best professional karaoke system","99","875","24135","434","1.8","241","27.54","5","2.07","298.99","531.99","5","32","54","15","1.71","0","0.0","167.99",,"1","4","1","3","0.34","0","0.0","129.99",,"0","0","1","2025-12-31"
"karaoke professional","52","1359","30968","605","1.95","513","37.75","7","1.36","231.99","531.99","10","41","81","54","3.97","1","1.85","201.99","531.99","2","7","8","3","0.22","0","0.0","119.99",,"0","1","0","2025-12-31"
"ikarao break x1 portable party karaoke machine","27","16","510","15","2.94","9","56.25","6","66.67","549.99","549.99","0","0","2","3","18.75","3","100.0","549.99","549.99","0","0","1","2","12.5","2","100.0","549.99","549.99","0","0","1","2025-12-31"
"karaoke machine for adults with lyrics display","46","3406","96182","1092","1.14","1330","39.05","5","0.38","119.99","549.99","59","217","315","245","7.19","0","0.0","101.27",,"14","44","61","83","2.44","0","0.0","91.19",,"6","18","18","2025-12-31"
"ikaroa break x1","91","12","67","12","17.91","7","58.33","6","85.71","531.99","531.99","0","2","4","2","16.67","2","100.0","531.99","531.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-12-31"
"karaokecsystem","71","3","60","3","5.0","3","100.0","1","33.33","897.0","549.99","0","0","0","1","33.33","1","100.0","549.99","549.99","0","0","0","1","33.33","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"ikarao x1","11","231","5872","208","3.54","110","47.62","73","66.36","531.99","549.99","2","19","32","21","9.09","18","85.71","531.99","531.99","0","6","6","6","2.6","5","83.33","531.99","531.99","0","3","0","2025-12-31"
"ikarao karaoke machine wireless microphone","73","2","40","2","5.0","1","50.0","1","100.0","549.99","549.99","0","0","0","1","50.0","1","100.0","549.99","549.99","0","0","0","1","50.0","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"karaoke portable systems","94","1342","41597","360","0.87","402","29.96","3","0.75","79.99","531.99","22","74","95","69","5.14","1","1.45","63.99","531.99","5","14","22","26","1.94","0","0.0","69.99",,"3","6","10","2025-12-31"
"ikaro x1","47","33","205","33","16.1","10","30.3","7","70.0","531.99","549.99","0","3","3","1","3.03","1","100.0","549.99","549.99","0","1","0","1","3.03","1","100.0","549.99","549.99","0","1","0","2025-12-31"
"karaoke+machine","64","277","11717","37","0.32","92","33.21","1","1.09","72.99","549.99","6","18","16","23","8.3","1","4.35","62.99","549.99","2","8","0","8","2.89","1","12.5","49.99","549.99","1","3","0","2025-12-31"
"ikarao’s break x1","54","6","116","6","5.17","4","66.67","4","100.0","549.99","549.99","0","0","0","1","16.67","1","100.0","549.99","549.99","0","0","0","1","16.67","1","100.0","549.99","549.99","0","0","0","2025-12-31"
"ikarao smart karaoke machine for adults","18","760","24081","602","2.5","336","44.21","30","8.93","299.0","549.99","19","44","62","98","12.89","7","7.14","299.0","549.99","6","15","21","41","5.39","1","2.44","332.49","549.99","2","9","8","2025-12-31"
