ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2025"],选择月份=["11 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke break x1","33","15","375","8","2.13","5","33.33","2","40.0","349.97","531.99","0","0","3","1","6.67","1","100.0","599.99","599.99","0","0","0","1","6.67","1","100.0","599.99","599.99","0","0","0","2025-11-30"
"break x1 karaoke","10","112","2182","83","3.8","45","40.18","32","71.11","531.99","531.99","1","15","15","7","6.25","6","85.71","531.99","531.99","1","3","1","3","2.68","3","100.0","531.99","531.99","0","1","1","2025-11-30"
"ikarao break x1 karaoke","16","56","1269","48","3.78","21","37.5","18","85.71","531.99","531.99","0","1","3","5","8.93","4","80.0","531.99","531.99","0","0","2","2","3.57","2","100.0","531.99","531.99","0","0","0","2025-11-30"
"ikaro break x2","17","150","1571","142","9.04","82","54.67","14","17.07","332.49","531.99","2","20","23","12","8.0","4","33.33","332.49","531.99","1","4","3","5","3.33","1","20.0","332.49","559.99","1","2","1","2025-11-30"
"ikarao karaoke machine x1","24","93","2221","38","1.71","45","48.39","14","31.11","332.49","531.99","1","4","15","6","6.45","4","66.67","531.99","531.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikaroo karaoke machine break x1","29","18","422","14","3.32","13","72.22","5","38.46","359.99","559.99","2","0","8","2","11.11","1","50.0","159.99","531.99","0","0","1","1","5.56","1","100.0","531.99","531.99","0","0","1","2025-11-30"
"karaoke portable systems","80","1276","38852","199","0.51","367","28.76","1","0.27","79.99","599.99","21","99","112","62","4.86","0","0.0","64.99",,"4","21","15","15","1.18","0","0.0","99.99",,"1","6","4","2025-11-30"
"karaoke with lyrics on screen","51","7206","144628","400","0.28","299","4.15","0","0.0","99.99",,"25","66","78","49","0.68","0","0.0","99.99",,"5","13","13","6","0.08","0","0.0","64.96",,"0","2","2","2025-11-30"
"ikarao break x1 karaoke machine","8","370","10353","171","1.65","135","36.49","57","42.22","339.99","559.99","5","33","45","22","5.95","10","45.45","332.49","531.99","2","5","9","5","1.35","2","40.0","332.49","531.99","0","2","2","2025-11-30"
"ikarao karaoke x1b 74ca","66","5","95","5","5.26","2","40.0","1","50.0","265.97","531.99","0","0","0","1","20.0","1","100.0","531.99","531.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke machine with built in screen","100","334","7753","68","0.88","154","46.11","2","1.3","123.48","531.99","12","38","38","14","4.19","0","0.0","159.99",,"3","1","4","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke machine for adults ikarao","45","27","619","23","3.72","15","55.56","3","20.0","279.96","531.99","1","2","5","3","11.11","2","66.67","531.99","531.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke x1","57","11","305","6","1.97","3","27.27","2","66.67","559.99","559.99","0","2","1","1","9.09","1","100.0","559.99","559.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke machines for adults","90","796","22792","140","0.61","259","32.54","1","0.39","85.19","559.99","3","72","80","45","5.65","0","0.0","64.99",,"1","14","14","6","0.75","0","0.0","40.48",,"0","3","1","2025-11-30"
"karaoke machine for adult","32","271","9613","61","0.63","60","22.14","1","1.67","69.99","531.99","1","5","24","13","4.8","1","7.69","89.99","531.99","0","1","7","5","1.85","1","20.0","89.99","531.99","0","0","3","2025-11-30"
"karaoke professional","96","894","19776","117","0.59","356","39.82","1","0.28","195.72","531.99","11","44","84","34","3.8","0","0.0","123.48",,"0","9","12","3","0.34","0","0.0","332.47",,"0","0","2","2025-11-30"
"ikarao karaoke machine with extra bass","69","4","85","3","3.53","2","50.0","1","50.0","531.99","531.99","0","0","2","1","25.0","1","100.0","531.99","531.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke machine for adults x1","76","4","82","1","1.22","1","25.0","1","100.0","531.99","531.99","0","0","0","1","25.0","1","100.0","531.99","531.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke machine large with screen and large speaker","39","1","33","1","3.03","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","2025-11-30"
"karaoke machine professional","82","1024","26610","150","0.56","364","35.55","2","0.55","223.99","531.99","17","80","88","60","5.86","0","0.0","199.99",,"2","12","12","6","0.59","0","0.0","123.48",,"0","1","2","2025-11-30"
"ikarao karaoke machine for adults","94","82","2694","46","1.71","36","43.9","3","8.33","265.98","559.99","4","8","11","9","10.98","0","0.0","279.99",,"1","3","2","4","4.88","0","0.0","249.99",,"0","1","2","2025-11-30"
"adult karaoke machine","88","2354","57729","152","0.26","975","41.42","1","0.1","59.49","559.99","104","302","270","281","11.94","0","0.0","53.68",,"37","100","74","40","1.7","0","0.0","53.68",,"9","14","13","2025-11-30"
"karaoke machine for tv","49","10507","260526","507","0.19","3819","36.35","0","0.0","99.99",,"346","1097","1082","624","5.94","0","0.0","85.19",,"76","206","160","115","1.09","0","0.0","85.19",,"18","43","29","2025-11-30"
"irakao karaoke x1","55","8","135","3","2.22","3","37.5","3","100.0","531.99","531.99","0","0","1","1","12.5","1","100.0","531.99","531.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao break x1","2","1038","26075","924","3.54","509","49.04","351","68.96","531.99","531.99","6","66","175","82","7.9","60","73.17","531.99","531.99","2","11","37","26","2.5","19","73.08","531.99","531.99","1","3","14","2025-11-30"
"karoke machine","92","5457","152392","167","0.11","2518","46.14","0","0.0","53.68",,"236","827","636","705","12.92","0","0.0","49.99",,"83","259","170","164","3.01","0","0.0","53.68",,"33","56","31","2025-11-30"
"karaoke machine with lights","77","628","14545","1","0.01","237","37.74","1","0.42","53.68","531.99","18","91","69","59","9.39","1","1.69","54.99","531.99","6","21","16","8","1.27","0","0.0","56.51",,"1","2","1","2025-11-30"
"karaoke machine for adults with lyrics display","30","2460","64848","461","0.71","996","40.49","4","0.4","99.99","531.99","67","275","292","175","7.11","2","1.14","101.27","531.99","11","55","49","27","1.1","0","0.0","151.98",,"2","7","9","2025-11-30"
"all in one portable karaoke machine","60","51","1452","13","0.9","21","41.18","1","4.76","103.99","531.99","5","6","3","3","5.88","1","33.33","95.99","531.99","1","1","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikaro karaoke machine","25","311","7891","116","1.47","136","43.73","6","4.41","332.49","559.99","23","32","35","26","8.36","2","7.69","332.49","559.99","2","7","9","11","3.54","1","9.09","265.98","559.99","1","4","4","2025-11-30"
"best karaoke machine with screen","91","452","10521","98","0.93","145","32.08","2","1.38","151.99","531.99","6","40","43","13","2.88","0","0.0","95.98",,"2","2","6","1","0.22","0","0.0","159.99",,"0","0","1","2025-11-30"
"karaoke machine all in one","84","104","2915","56","1.92","45","43.27","4","8.89","169.99","531.99","1","14","16","4","3.85","0","0.0","159.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"professional karaoke machine","46","3339","82248","494","0.6","1143","34.23","4","0.35","296.59","531.99","62","175","269","143","4.28","0","0.0","195.72",,"15","29","30","16","0.48","0","0.0","119.99",,"6","4","2","2025-11-30"
"best karaoke system for smart tv","48","994","30587","270","0.88","311","31.29","1","0.32","109.99","531.99","31","116","76","36","3.62","1","2.78","101.96","531.99","6","10","10","6","0.6","0","0.0","99.99",,"0","3","1","2025-11-30"
"kareokee system you connect to big screen","74","2","120","2","1.67","1","50.0","1","100.0","559.99","559.99","0","0","0","1","50.0","1","100.0","559.99","559.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao machine","28","30","890","24","2.7","17","56.67","5","29.41","332.49","531.99","0","2","6","3","10.0","1","33.33","349.97","531.99","0","1","1","1","3.33","1","100.0","531.99","531.99","0","0","0","2025-11-30"
"best karaoke machine for adults","20","2985","74434","848","1.14","1074","35.98","9","0.84","99.99","531.99","92","344","241","234","7.84","1","0.43","99.99","559.99","35","78","44","51","1.71","1","1.96","95.99","559.99","8","21","11","2025-11-30"
"ikarao karaoke machine x2","58","33","937","32","3.42","15","45.45","1","6.67","332.49","531.99","0","2","1","3","9.09","1","33.33","359.99","531.99","0","1","0","1","3.03","0","0.0","332.49",,"0","0","0","2025-11-30"
"ikarao x1","6","152","3697","136","3.68","85","55.92","63","74.12","531.99","531.99","2","8","23","9","5.92","8","88.89","531.99","531.99","0","0","3","4","2.63","4","100.0","531.99","531.99","0","0","2","2025-11-30"
"ikarao break 1","53","11","336","10","2.98","5","45.45","3","60.0","531.99","531.99","0","1","3","1","9.09","1","100.0","531.99","531.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke machine adults","98","1832","47915","146","0.3","711","38.81","0","0.0","64.96",,"77","216","171","202","11.03","0","0.0","64.96",,"34","57","43","51","2.78","0","0.0","61.71",,"10","17","7","2025-11-30"
"b0cllt85y6","18","9","92","9","9.78","5","55.56","5","100.0","531.99","531.99","0","1","0","3","33.33","3","100.0","531.99","531.99","0","0","0","2","22.22","2","100.0","531.99","531.99","0","0","0","2025-11-30"
"karaoke equipment","97","4016","102528","110","0.11","1114","27.74","1","0.09","128.79","531.99","49","230","263","101","2.51","0","0.0","61.71",,"9","27","21","19","0.47","0","0.0","53.68",,"2","8","2","2025-11-30"
"ikarao break","44","91","2534","79","3.12","45","49.45","9","20.0","349.97","531.99","1","5","14","6","6.59","1","16.67","349.97","531.99","0","1","2","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao smart karaoke machine for adults","41","554","17464","252","1.44","223","40.25","8","3.59","332.47","559.99","20","57","70","58","10.47","1","1.72","332.47","599.99","7","16","21","20","3.61","0","0.0","332.49",,"3","4","7","2025-11-30"
"karaoke machine for adults with hdmi output","73","26","620","2","0.32","15","57.69","1","6.67","159.99","531.99","0","3","5","4","15.38","1","25.0","209.99","531.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao karaoke break 1","68","8","160","3","1.88","3","37.5","1","33.33","531.99","531.99","0","0","1","1","12.5","1","100.0","531.99","531.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao machine break 1","75","1","20","1","5.0","1","100.0","1","100.0","559.99","559.99","0","0","1","1","100.0","1","100.0","559.99","559.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao karaoke stand","27","76","1635","30","1.83","23","30.26","2","8.7","31.07","531.99","2","6","2","7","9.21","2","28.57","38.99","531.99","1","2","0","4","5.26","1","25.0","31.07","531.99","0","2","0","2025-11-30"
"ikarao smart karaoke machine","12","498","13939","297","2.13","198","39.76","18","9.09","332.49","531.99","10","55","78","35","7.03","4","11.43","332.49","531.99","5","8","18","21","4.22","3","14.29","349.97","559.99","4","4","10","2025-11-30"
"best karaoke for smart tv","71","23","1031","2","0.19","7","30.43","1","14.29","64.96","531.99","1","2","1","1","4.35","1","100.0","531.99","531.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"ilarao karaoke machine","50","140","2931","46","1.57","69","49.29","3","4.35","265.99","531.99","2","17","27","11","7.86","1","9.09","279.96","531.99","0","1","8","2","1.43","0","0.0","38.44",,"0","1","0","2025-11-30"
"ikarao karaoke machine","3","10099","253180","4567","1.8","4792","47.45","256","5.34","265.98","531.99","321","1174","1463","937","9.28","36","3.84","265.98","531.99","72","268","295","311","3.08","4","1.29","265.98","531.99","23","103","105","2025-11-30"
"karaoke with lyrics","81","3110","112838","228","0.2","228","7.33","0","0.0","74.99",,"13","71","64","30","0.96","0","0.0","59.96",,"3","8","7","2","0.06","0","0.0","56.51",,"0","1","0","2025-11-30"
"ikaroo karaoke machine","15","1289","32173","503","1.56","594","46.08","14","2.36","265.98","559.99","53","155","182","113","8.77","3","2.65","279.99","531.99","14","24","29","39","3.03","2","5.13","332.49","531.99","6","5","10","2025-11-30"
"all in one karaoke system","89","362","8546","141","1.65","93","25.69","1","1.08","199.99","531.99","4","14","25","9","2.49","0","0.0","157.49",,"2","1","2","3","0.83","0","0.0","157.49",,"1","0","1","2025-11-30"
"lkarao kereoki x1 machine","36","2","32","2","6.25","1","50.0","1","100.0","531.99","531.99","0","0","1","1","50.0","1","100.0","531.99","531.99","0","0","1","1","50.0","1","100.0","531.99","531.99","0","0","1","2025-11-30"
"karaoke machine with lyrics display","9","24733","621835","4581","0.74","11072","44.77","13","0.12","85.19","531.99","849","3186","3140","2175","8.79","1","0.05","72.99","559.99","190","685","561","404","1.63","0","0.0","64.96",,"44","135","95","2025-11-30"
"ikaro break x1","7","65","643","65","10.11","39","60.0","32","82.05","531.99","531.99","0","7","16","9","13.85","7","77.78","531.99","531.99","0","2","1","6","9.23","5","83.33","531.99","531.99","0","0","1","2025-11-30"
"karaoke machine for adults with screen","85","1659","39025","165","0.42","674","40.63","1","0.15","151.99","559.99","38","111","180","106","6.39","0","0.0","159.99",,"5","21","31","15","0.9","0","0.0","130.86",,"2","1","5","2025-11-30"
"break x1","11","75","1599","66","4.13","37","49.33","34","91.89","531.99","531.99","0","4","16","5","6.67","4","80.0","531.99","531.99","0","1","2","4","5.33","3","75.0","531.99","531.99","0","1","1","2025-11-30"
"karaoke machines","62","4094","106751","267","0.25","1513","36.96","1","0.07","59.49","559.99","103","470","355","370","9.04","0","0.0","54.99",,"31","109","97","64","1.56","0","0.0","56.51",,"7","22","13","2025-11-30"
"adult karaoke machine with 2 microphones","64","664","16906","6","0.04","302","45.48","1","0.33","64.96","559.99","31","84","68","74","11.14","1","1.35","54.74","559.99","8","29","15","22","3.31","0","0.0","53.68",,"2","8","6","2025-11-30"
"ikarao break x2 karaoke machine","42","227","6315","186","2.95","118","51.98","8","6.78","332.49","531.99","10","27","43","30","13.22","1","3.33","332.49","531.99","5","6","12","11","4.85","0","0.0","332.49",,"1","3","5","2025-11-30"
"lkarao karaoke break x1","78","1","14","1","7.14","1","100.0","1","100.0","531.99","531.99","0","0","0","1","100.0","1","100.0","531.99","531.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao break.x1","37","1","18","1","5.56","1","100.0","1","100.0","559.99","559.99","0","0","1","1","100.0","1","100.0","559.99","559.99","0","0","1","1","100.0","1","100.0","559.99","559.99","0","0","1","2025-11-30"
"smart karaoke machine","95","734","17246","118","0.68","299","40.74","1","0.33","199.98","531.99","16","71","92","44","5.99","0","0.0","159.99",,"5","9","17","8","1.09","0","0.0","151.99",,"0","4","4","2025-11-30"
"karaoke ikarao","61","119","2683","46","1.71","58","48.74","7","12.07","265.98","559.99","2","16","22","5","4.2","0","0.0","332.49",,"1","1","1","2","1.68","0","0.0","279.96",,"0","1","1","2025-11-30"
"ikarao karaoke machine for adults, with lyrics display built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 460w bluetooth speaker for party, tv","22","9","180","6","3.33","5","55.56","4","80.0","531.99","531.99","0","4","1","3","33.33","3","100.0","531.99","531.99","0","3","0","1","11.11","1","100.0","531.99","531.99","0","1","0","2025-11-30"
"ikarao system","86","9","197","7","3.55","5","55.56","5","100.0","559.99","559.99","0","0","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao break x1 portable party karaoke machine","35","2","120","2","1.67","2","100.0","2","100.0","531.99","531.99","0","0","1","1","50.0","1","100.0","531.99","531.99","0","0","0","1","50.0","1","100.0","531.99","531.99","0","0","0","2025-11-30"
"karaoke machine ikarao","87","290","7328","117","1.6","104","35.86","2","1.92","234.14","531.99","9","18","41","23","7.93","0","0.0","234.14",,"1","3","12","11","3.79","0","0.0","234.14",,"1","1","6","2025-11-30"
"ikarao karaoke","19","540","13469","230","1.71","240","44.44","33","13.75","279.99","559.99","9","46","78","36","6.67","3","8.33","249.99","559.99","1","2","14","10","1.85","0","0.0","234.14",,"1","1","3","2025-11-30"
"karaoke system for smart tv","99","2041","50566","109","0.22","803","39.34","1","0.12","108.27","559.99","81","240","248","96","4.7","0","0.0","101.96",,"12","29","24","14","0.69","0","0.0","99.99",,"1","4","5","2025-11-30"
"ikarao portable karaoke machine","31","72","2273","56","2.46","34","47.22","2","5.88","246.46","531.99","1","8","11","10","13.89","1","10.0","246.46","531.99","1","2","2","5","6.94","1","20.0","246.46","531.99","1","2","1","2025-11-30"
"ikarao karaoke machine for adults, with lyrics display built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 460w bluetooth speaker for party, tv 200+ bought in past month","72","2","34","2","5.88","1","50.0","1","100.0","559.99","559.99","0","0","1","1","50.0","1","100.0","559.99","559.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"karaoke","14","121312","2823015","2887","0.1","38768","31.96","8","0.02","53.68","531.99","3947","10914","8594","8620","7.11","1","0.01","49.69","531.99","1125","2774","1923","1783","1.47","0","0.0","40.99",,"335","628","378","2025-11-30"
"professional karaoke systems","47","2446","60867","230","0.38","996","40.72","3","0.3","354.39","531.99","41","171","197","108","4.42","1","0.93","249.99","531.99","10","29","33","7","0.29","0","0.0","195.72",,"2","0","3","2025-11-30"
"karaoke machine with screen","13","16349","380669","3480","0.91","6454","39.48","2","0.03","108.28","559.99","351","1524","1778","1010","6.18","1","0.1","129.99","559.99","64","243","294","156","0.95","0","0.0","79.0",,"10","44","53","2025-11-30"
"karaoke machine for adults break x1","38","2","42","1","2.38","1","50.0","1","100.0","559.99","559.99","0","0","1","1","50.0","1","100.0","559.99","559.99","0","0","1","1","50.0","1","100.0","559.99","559.99","0","0","1","2025-11-30"
"jbl karaoke machine with 2 microphones","43","14511","297707","568","0.19","6205","42.76","4","0.06","259.95","531.99","259","1326","1928","1000","6.89","0","0.0","249.95",,"70","260","282","111","0.76","0","0.0","199.95",,"15","34","25","2025-11-30"
"portable karaoke machine","23","14499","347209","556","0.16","6386","44.04","2","0.03","25.99","531.99","932","2382","1502","2091","14.42","1","0.05","24.99","531.99","346","786","462","502","3.46","1","0.2","23.74","531.99","87","192","118","2025-11-30"
"professional karaoke machine for adults","56","1716","45563","227","0.5","526","30.65","3","0.57","237.99","531.99","26","97","130","82","4.78","0","0.0","191.99",,"9","15","13","10","0.58","0","0.0","129.99",,"3","2","1","2025-11-30"
"karaoke machine for adults","1","253344","5858097","32548","0.56","103927","41.02","165","0.16","69.99","531.99","11166","32335","26044","26439","10.44","24","0.09","58.38","531.99","3477","9239","6418","5905","2.33","3","0.05","56.51","531.99","962","2287","1320","2025-11-30"
"karaoke machine with good microphone","65","16","370","6","1.62","3","18.75","1","33.33","246.46","559.99","0","1","0","1","6.25","1","100.0","559.99","559.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-11-30"
"breakx1","34","2","77","2","2.6","2","100.0","2","100.0","531.99","531.99","0","0","1","1","50.0","1","100.0","531.99","531.99","0","0","1","1","50.0","1","100.0","531.99","531.99","0","0","1","2025-11-30"
"best karaoke machine","26","1650","44258","301","0.68","547","33.15","3","0.55","99.99","531.99","65","153","127","105","6.36","1","0.95","99.99","531.99","16","37","22","31","1.88","1","3.23","76.99","531.99","4","12","6","2025-11-30"
"ikarao karaoke machine break x1","52","67","1809","23","1.27","17","25.37","3","17.65","349.97","559.99","0","1","7","1","1.49","1","100.0","559.99","559.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-11-30"
"ikarao","5","4086","114419","1960","1.71","2011","49.22","141","7.01","265.98","531.99","130","436","556","257","6.29","15","5.84","265.98","531.99","16","51","82","66","1.62","3","4.55","265.98","531.99","5","14","20","2025-11-30"
"karokee machine with bluetooth and wireless microphone for adults","63","32227","794296","302","0.04","12878","39.96","0","0.0","56.51",,"1526","4188","3323","3796","11.78","0","0.0","53.86",,"548","1301","944","907","2.81","0","0.0","53.68",,"161","342","195","2025-11-30"
