ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2025"],选择月份=["5 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"party karaoke machine","30","94","2152","24","1.12","39","41.49","1","2.56","159.99","566.99","1","10","12","9","9.57","1","11.11","239.99","566.99","1","3","3","0","0.0","0",,,,"0","0","0","2025-05-31"
"premium karaoke tv","49","1","20","1","5.0","1","100.0","1","100.0","699.99","699.99","0","1","0","1","100.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine ikarao","26","159","3723","120","3.22","60","37.74","7","11.67","219.99","699.99","2","23","22","5","3.14","0","0.0","269.99",,"0","3","1","4","2.52","0","0.0","219.99",,"0","2","1","2025-05-31"
"karaoke pitch feedback","14","1","60","1","1.67","1","100.0","1","100.0","566.99","566.99","0","1","0","1","100.0","1","100.0","566.99","566.99","0","1","0","1","100.0","1","100.0","566.99","566.99","0","1","0","2025-05-31"
"break x1 karaoke","57","19","588","18","3.06","6","31.58","3","50.0","566.99","699.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"parlante karaoke de 800 w","76","2","40","2","5.0","2","100.0","2","100.0","566.99","566.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao x1","7","71","1702","43","2.53","41","57.75","31","75.61","566.99","699.99","0","15","17","8","11.27","5","62.5","566.99","699.99","0","4","2","2","2.82","0","0.0","399.97",,"0","1","1","2025-05-31"
"2024 smart karaoke machine for adults, karaoke bluetooth speaker with 2 wirel...","93","13","780","13","1.67","47","361.54","1","2.13","59.99","535.49","0","31","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"the smartest karaoke machine","65","50","1000","15","1.5","25","50.0","2","8.0","139.0","699.99","1","9","8","3","6.0","0","0.0","269.99",,"0","1","1","1","2.0","0","0.0","39.99",,"0","1","0","2025-05-31"
"bluetooth speaker with tv screen","55","219","4467","156","3.49","99","45.21","0","0.0","279.0",,"0","14","32","19","8.68","0","0.0","279.0",,"0","2","5","1","0.46","0","0.0","279.0",,"0","0","0","2025-05-31"
"karaoke machine with built in screen","88","71","1905","55","2.89","36","50.7","0","0.0","129.99",,"1","14","12","5","7.04","0","0.0","189.99",,"0","3","1","2","2.82","0","0.0","39.99",,"0","2","0","2025-05-31"
"karaoke machines for adults","83","374","10035","22","0.22","146","39.04","1","0.68","109.99","699.99","14","41","47","36","9.63","0","0.0","99.98",,"3","13","11","7","1.87","0","0.0","119.99",,"3","2","1","2025-05-31"
"ikaroo","58","18","280","18","6.43","8","44.44","3","37.5","349.99","699.99","1","1","3","2","11.11","0","0.0","285.0",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao breakx1","69","4","28","4","14.29","4","100.0","2","50.0","285.0","699.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen,","13","1","21","1","4.76","1","100.0","1","100.0","566.99","566.99","0","0","0","1","100.0","1","100.0","566.99","566.99","0","0","0","1","100.0","1","100.0","566.99","566.99","0","0","0","2025-05-31"
"bluetooth tv for karaoke","23","9","182","7","3.85","6","66.67","4","66.67","699.99","699.99","0","0","5","1","11.11","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine￼","60","1419","29573","107","0.36","553","38.97","0","0.0","59.99",,"50","227","186","178","12.54","0","0.0","52.99",,"21","78","53","30","2.11","0","0.0","59.99",,"9","11","7","2025-05-31"
"x1 break","59","6","103","5","4.85","3","50.0","3","100.0","699.99","699.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao break x1 karaoke machine","3","341","8390","305","3.64","166","48.68","94","56.63","566.99","699.99","8","39","59","34","9.97","20","58.82","566.99","699.99","1","9","11","13","3.81","9","69.23","566.99","699.99","1","4","4","2025-05-31"
"portable karaoke machine with 2 wireless microphones","84","1870","45846","22","0.05","760","40.64","1","0.13","59.99","699.99","104","328","206","217","11.6","0","0.0","52.79",,"28","96","55","41","2.19","0","0.0","49.49",,"4","20","11","2025-05-31"
"karaoke","11","39352","917159","912","0.1","11251","28.59","3","0.03","59.99","566.99","1125","4342","2756","2350","5.97","0","0.0","49.99",,"283","1009","535","618","1.57","0","0.0","49.49",,"107","282","113","2025-05-31"
"estra large box karaoke machine","41","1","21","1","4.76","1","100.0","1","100.0","699.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikoria x1 karaoke","46","1","20","1","5.0","1","100.0","1","100.0","566.99","566.99","0","0","1","1","100.0","1","100.0","566.99","566.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao karaoke machine for adults","18","46","1149","40","3.48","28","60.87","10","35.71","359.99","699.99","0","6","9","4","8.7","1","25.0","299.99","699.99","0","2","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine for tv","87","3432","84061","55","0.07","1202","35.02","0","0.0","74.99",,"98","495","348","223","6.5","0","0.0","73.99",,"21","101","60","58","1.69","0","0.0","73.99",,"8","26","16","2025-05-31"
"ikaros","78","46","1165","31","2.66","14","30.43","1","7.14","26.39","699.99","0","0","2","4","8.7","0","0.0","26.39",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikaro shell s1","66","72","587","51","8.69","36","50.0","1","2.78","285.0","699.99","0","9","17","10","13.89","0","0.0","285.0",,"0","3","2","5","6.94","0","0.0","299.99",,"0","3","1","2025-05-31"
"karaoke machine with lyrics display","90","11237","272170","17","0.01","4974","44.26","1","0.02","99.99","699.99","306","1819","1504","919","8.18","0","0.0","79.99",,"70","354","284","176","1.57","0","0.0","74.99",,"24","80","49","2025-05-31"
"karaoke machine smart tv","91","20","408","16","3.92","8","40.0","1","12.5","199.99","699.99","0","2","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikaro x1","27","5","48","5","10.42","4","80.0","3","75.0","699.99","699.99","0","3","0","1","20.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"best karaoke machine for smart tv","89","216","5726","54","0.94","81","37.5","0","0.0","116.99",,"7","30","26","13","6.02","0","0.0","119.99",,"2","3","6","5","2.31","0","0.0","129.99",,"1","2","2","2025-05-31"
"ikarao","2","2493","63027","2067","3.28","1365","54.75","183","13.41","299.99","699.99","81","396","461","165","6.62","22","13.33","299.99","699.99","4","60","64","36","1.44","4","11.11","349.98","699.99","1","13","16","2025-05-31"
"party speaker with screen","92","47","934","14","1.5","10","21.28","1","10.0","349.98","566.99","0","3","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao smart karaoke machine for adults stand","98","21","510","9","1.76","7","33.33","1","14.29","74.99","566.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke for your tv","38","7","144","2","1.39","2","28.57","1","50.0","348.99","699.99","0","1","0","1","14.29","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"joog","15","120","1954","73","3.74","24","20.0","11","45.83","349.99","699.99","0","4","7","3","2.5","2","66.67","535.49","535.49","0","1","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ktv","16","4182","42571","410","0.96","260","6.22","2","0.77","499.0","699.99","5","37","36","29","0.69","1","3.45","99.99","699.99","1","4","9","3","0.07","0","0.0","72.99",,"0","1","0","2025-05-31"
"ikarao karaoke machine","4","1540","36906","1309","3.55","700","45.45","118","16.86","299.99","699.99","40","190","241","139","9.03","15","10.79","299.99","699.99","10","36","50","20","1.3","1","5.0","285.0","566.99","2","3","8","2025-05-31"
"karaoke machine for","62","200","10503","101","0.96","49","24.5","0","0.0","79.99",,"2","23","13","7","3.5","0","0.0","49.98",,"2","4","1","3","1.5","0","0.0","49.98",,"1","2","0","2025-05-31"
"all in one portable karaoke machine","96","17","344","11","3.2","9","52.94","1","11.11","279.99","699.99","0","2","3","5","29.41","0","0.0","279.99",,"0","1","2","0","0.0","0",,,,"0","0","0","2025-05-31"
"karao","20","301","5237","54","1.03","12","3.99","6","50.0","219.99","699.99","0","3","5","1","0.33","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao smart karaoke machine for adults","1","3718","83286","2604","3.13","1838","49.44","239","13.0","299.99","699.99","74","598","611","384","10.33","51","13.28","299.99","699.99","21","132","124","45","1.21","4","8.89","349.98","566.99","2","18","14","2025-05-31"
"ikarao smart karaoke machine for adults 800w","37","4","81","3","3.7","1","25.0","1","100.0","699.99","699.99","0","0","1","1","25.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"bocina con pantalla para karaoke","61","183","3728","64","1.72","71","38.8","1","1.41","379.04","699.99","0","3","25","4","2.19","0","0.0","399.99",,"0","1","2","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine in store at walmart","39","2","40","2","5.0","2","100.0","1","50.0","74.99","566.99","0","2","0","1","50.0","1","100.0","566.99","566.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke with lyrics display with self charging mics","48","1","20","1","5.0","1","100.0","1","100.0","699.99","699.99","0","0","1","1","100.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"big speaker with screen","80","50","1047","25","2.39","20","40.0","1","5.0","379.04","566.99","0","1","3","3","6.0","0","0.0","379.04",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine for adults with lyrics display","52","1328","34952","110","0.31","502","37.8","2","0.4","129.99","566.99","43","169","177","63","4.74","0","0.0","129.99",,"4","25","19","11","0.83","0","0.0","129.99",,"2","5","2","2025-05-31"
"ikarao break x1 stand","42","3","18","1","5.56","1","33.33","1","100.0","699.99","699.99","0","1","0","1","33.33","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"best karaoke machine for adults jbl","68","15","332","7","2.11","7","46.67","2","28.57","379.99","566.99","0","0","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine for adults ikarao","33","7","151","5","3.31","3","42.86","1","33.33","449.99","699.99","0","1","0","2","28.57","1","50.0","449.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke machine all in one","94","26","675","12","1.78","10","38.46","1","10.0","219.99","699.99","0","8","1","1","3.85","0","0.0","219.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"mep 124 karaoke","31","28","774","23","2.97","13","46.43","1","7.69","239.0","699.99","2","3","4","6","21.43","1","16.67","239.0","699.99","2","1","2","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao break x1 karaoke","10","11","252","9","3.57","5","45.45","3","60.0","566.99","699.99","0","2","2","1","9.09","1","100.0","699.99","699.99","0","1","0","1","9.09","1","100.0","585.78","585.78","0","1","0","2025-05-31"
"karaoke 800 watts","64","18","482","16","3.32","13","72.22","2","15.38","299.96","699.99","0","5","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikarao singing machine","35","5","101","4","3.96","6","120.0","1","16.67","299.99","699.99","0","0","5","2","40.0","1","50.0","349.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"karaoke set","21","1051","26467","190","0.72","405","38.53","2","0.49","59.99","699.99","38","174","100","92","8.75","1","1.09","49.99","699.99","9","37","28","14","1.33","0","0.0","49.99",,"4","7","3","2025-05-31"
"karaoke machine","6","246595","5635606","5722","0.1","95239","38.62","45","0.05","64.98","566.99","9800","40363","26332","25725","10.43","5","0.02","56.99","566.99","3187","11588","6747","7170","2.91","1","0.01","59.49","566.99","1250","3549","1558","2025-05-31"
"karaoke for tv","63","891","20650","96","0.46","316","35.47","0","0.0","89.99",,"36","115","98","53","5.95","0","0.0","79.99",,"9","25","13","15","1.68","0","0.0","89.99",,"2","7","5","2025-05-31"
"karaoke machine for adults","24","91582","2055022","68","0.0","36404","39.75","2","0.01","74.99","566.99","3337","14241","10585","9080","9.91","1","0.01","72.99","566.99","1039","3821","2535","2218","2.42","0","0.0","72.99",,"350","1057","512","2025-05-31"
"joog speaker","22","125","2505","90","3.59","26","20.8","9","34.62","219.99","699.99","1","4","8","1","0.8","0","0.0","59.98",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-05-31"
"ikaro break x1","8","13","152","13","8.55","6","46.15","5","83.33","699.99","699.99","0","2","3","4","30.77","4","100.0","699.99","699.99","0","2","2","1","7.69","1","100.0","699.99","699.99","0","0","1","2025-05-31"
