ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2025"],选择月份=["6 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karafun karaoke machine","44","438","9516","2","0.02","161","36.76","1","0.62","219.99","699.99","15","68","44","39","8.9","1","2.56","246.47","699.99","4","18","12","9","2.05","0","0.0","18.99",,"1","7","1","2025-06-30"
"ikarao karaoke machine with songbook","81","6","124","5","4.03","3","50.0","2","66.67","699.99","699.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"all in one karaoke system","82","67","1519","41","2.7","19","28.36","1","5.26","279.23","699.99","0","2","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke machine for adults","8","78048","1757223","1770","0.1","31812","40.76","15","0.05","74.99","699.99","3657","14013","7983","7960","10.2","2","0.03","64.98","694.0","1094","3819","1849","1968","2.52","0","0.0","59.99",,"360","1016","428","2025-06-30"
"ikarao karaoke machine","3","1509","36568","1308","3.58","789","52.29","108","13.69","269.99","699.99","48","259","254","146","9.68","23","15.75","269.99","699.99","11","50","49","35","2.32","3","8.57","299.99","699.99","3","13","12","2025-06-30"
"karaoke set","67","1231","29403","108","0.37","407","33.06","0","0.0","59.49",,"54","160","99","94","7.64","0","0.0","59.49",,"14","41","20","18","1.46","0","0.0","59.49",,"6","8","2","2025-06-30"
"parlante con pantalla","57","243","4862","59","1.21","91","37.45","3","3.3","269.99","699.99","4","16","5","6","2.47","0","0.0","79.99",,"0","2","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"break x1 karaoke","79","6","236","6","2.54","2","33.33","2","100.0","699.99","699.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikaro x1","31","6","60","6","10.0","3","50.0","2","66.67","629.99","629.99","0","0","1","2","33.33","1","50.0","299.99","629.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao break","14","14","426","13","3.05","12","85.71","4","33.33","379.99","699.99","0","4","4","1","7.14","1","100.0","699.99","699.99","0","1","0","1","7.14","1","100.0","699.99","699.99","0","1","0","2025-06-30"
"karoke machine","69","1307","34846","63","0.18","596","45.6","1","0.17","59.49","699.99","74","289","148","190","14.54","0","0.0","59.49",,"27","92","48","51","3.9","0","0.0","59.49",,"6","27","11","2025-06-30"
"karaoke machine","4","256895","5816223","8595","0.15","99623","38.78","53","0.05","59.49","699.99","11972","46063","24613","26364","10.26","3","0.01","59.49","699.99","3619","12880","6209","7083","2.76","0","0.0","59.49",,"1303","3709","1459","2025-06-30"
"karaoke machine with built in songs","66","112","2989","37","1.24","43","38.39","2","4.65","149.97","699.99","0","13","16","2","1.79","0","0.0","89.99",,"0","1","1","1","0.89","0","0.0","89.99",,"0","1","0","2025-06-30"
"kareoke machine","97","1353","35514","58","0.16","559","41.32","0","0.0","59.49",,"78","276","122","176","13.01","0","0.0","59.49",,"23","85","41","45","3.33","0","0.0","59.49",,"9","21","10","2025-06-30"
"ikarao shell s1 smart karaoke machine","21","4","116","2","1.72","2","50.0","1","50.0","299.99","699.99","0","0","0","2","50.0","1","50.0","299.99","699.99","0","0","0","1","25.0","1","100.0","699.99","699.99","0","0","0","2025-06-30"
"speaker with tv screen","99","714","14327","53","0.37","307","43.0","0","0.0","187.06",,"4","31","41","28","3.92","0","0.0","187.06",,"1","2","4","0","0.0","0",,,,"0","0","0","2025-06-30"
"party speaker karaoke machine with lyrics display","38","6","121","5","4.13","3","50.0","1","33.33","379.99","699.99","0","2","1","1","16.67","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke machine￼","88","1526","30470","73","0.24","595","38.99","0","0.0","59.49",,"60","290","167","205","13.43","0","0.0","59.49",,"16","115","51","44","2.88","0","0.0","53.99",,"7","24","10","2025-06-30"
"karaoke con pantalla","90","256","5220","29","0.56","98","38.28","1","1.02","219.99","699.99","0","16","26","4","1.56","0","0.0","99.98",,"0","1","1","1","0.39","0","0.0","12.8",,"0","1","0","2025-06-30"
"ikarao shell s1","65","460","9538","38","0.4","251","54.57","2","0.8","299.99","699.99","8","74","90","50","10.87","0","0.0","299.99",,"0","7","24","19","4.13","0","0.0","299.99",,"0","3","8","2025-06-30"
"karaoke machine with built in screen","75","72","1736","50","2.88","28","38.89","1","3.57","179.98","699.99","1","19","4","1","1.39","0","0.0","312.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao karaoke machine for adults 800 watts","20","2","40","2","5.0","2","100.0","1","50.0","449.99","699.99","0","0","2","1","50.0","1","100.0","699.99","699.99","0","0","1","1","50.0","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"portable karaoke machine with 2 wireless microphones","89","1254","30514","30","0.1","496","39.55","1","0.2","59.49","699.99","65","249","102","134","10.69","0","0.0","59.49",,"22","63","29","34","2.71","0","0.0","59.49",,"5","16","6","2025-06-30"
"karaoke machine 2","17","17","340","17","5.0","2","11.76","1","50.0","129.99","699.99","0","1","1","2","11.76","1","50.0","129.99","699.99","0","1","1","1","5.88","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"ilarao karaoke machine x1","37","5","102","5","4.9","3","60.0","1","33.33","299.99","699.99","0","1","2","2","40.0","1","50.0","299.99","699.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke with screen","95","359","7838","60","0.77","143","39.83","0","0.0","169.99",,"8","45","36","19","5.29","0","0.0","139.99",,"3","4","7","2","0.56","0","0.0","75.95",,"0","1","0","2025-06-30"
"karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 800w bluetooth speaker for party, tv","10","11","414","11","2.66","5","45.45","5","100.0","699.99","699.99","0","1","4","2","18.18","2","100.0","699.99","699.99","0","0","2","2","18.18","2","100.0","699.99","699.99","0","0","2","2025-06-30"
"ikarao x1 smart karaoke machine for adults","84","6","162","4","2.47","2","33.33","2","100.0","699.99","699.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"break x1 800 karaoke machine","30","11","222","9","4.05","5","45.45","2","40.0","379.99","629.99","1","0","2","1","9.09","1","100.0","629.99","629.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao break x1","5","322","7948","293","3.69","174","54.04","116","66.67","699.99","699.99","4","56","70","24","7.45","17","70.83","699.99","699.99","0","7","12","5","1.55","3","60.0","699.99","699.99","0","1","3","2025-06-30"
"all in one karaoke machine","63","70","1598","48","3.0","23","32.86","2","8.7","149.99","699.99","2","10","4","2","2.86","0","0.0","116.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao 1000w karaoke machine","83","5","101","4","3.96","3","60.0","2","66.67","699.99","699.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke machine 800 watts","100","19","383","15","3.92","6","31.58","1","16.67","199.99","699.99","0","1","4","1","5.26","0","0.0","299.0",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke ikarao","56","34","1083","31","2.86","13","38.24","5","38.46","379.99","699.99","0","3","4","3","8.82","0","0.0","269.99",,"0","2","0","1","2.94","0","0.0","269.99",,"0","1","0","2025-06-30"
"karaoke screen","85","507","11734","78","0.66","133","26.23","0","0.0","69.99",,"13","32","39","28","5.52","0","0.0","47.49",,"2","8","8","3","0.59","0","0.0","149.99",,"0","1","2","2025-06-30"
"karaoke machine for adults with screen 800w","27","15","541","12","2.22","9","60.0","3","33.33","699.99","699.99","0","2","4","1","6.67","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"kkh chinese karaoke machine","33","2","40","2","5.0","2","100.0","2","100.0","699.99","699.99","0","2","0","1","50.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"bocinas con pantalla","72","231","4679","92","1.97","90","38.96","0","0.0","366.03",,"1","11","16","4","1.73","0","0.0","69.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikaro break x1","9","45","500","34","6.8","21","46.67","18","85.71","699.99","699.99","1","5","11","5","11.11","5","100.0","699.99","699.99","0","1","3","1","2.22","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"ikaro break x2","26","48","475","48","10.11","19","39.58","12","63.16","699.99","699.99","1","3","12","1","2.08","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"ilarao karaoke machine","29","26","527","13","2.47","15","57.69","2","13.33","299.99","699.99","0","2","7","2","7.69","1","50.0","299.99","699.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikaroo karaoke machine","78","441","9832","7","0.07","206","46.71","2","0.97","269.99","699.99","10","66","75","40","9.07","0","0.0","299.99",,"0","12","17","5","1.13","0","0.0","349.99",,"0","3","1","2025-06-30"
"kareoke","80","1789","42147","80","0.19","671","37.51","0","0.0","59.49",,"116","318","139","169","9.45","0","0.0","53.99",,"39","71","33","46","2.57","0","0.0","59.49",,"10","19","9","2025-06-30"
"high end karaoke machine","19","124","2701","2","0.07","38","30.65","1","2.63","379.99","699.99","3","9","10","5","4.03","1","20.0","379.99","699.99","0","2","2","1","0.81","1","100.0","699.99","699.99","0","1","0","2025-06-30"
"karaoke big screen","36","10","243","7","2.88","2","20.0","1","50.0","539.95","699.99","0","0","2","1","10.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"speaker with screen","55","1167","23946","257","1.07","278","23.82","0","0.0","89.99",,"23","80","50","34","2.91","0","0.0","74.99",,"2","10","3","2","0.17","0","0.0","349.0",,"0","0","0","2025-06-30"
"ikarao","2","2258","55269","1944","3.52","1222","54.12","167","13.67","299.99","699.99","81","415","390","170","7.53","25","14.71","299.99","699.99","8","70","49","54","2.39","3","5.56","299.99","699.99","3","24","15","2025-06-30"
"ikarao smart karaoke machine for adults with screen lyrics display,2 wireless mics,portable bluetooth speaker for music party","77","13","423","12","2.84","2","15.38","2","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke equipment","98","1366","34148","55","0.16","347","25.4","0","0.0","149.99",,"17","84","85","44","3.22","0","0.0","99.99",,"3","13","9","3","0.22","0","0.0","69.99",,"0","1","2","2025-06-30"
"karaoke machine for adults with lyrics display built - in 13.3” screen","45","2","40","2","5.0","1","50.0","1","100.0","699.99","699.99","0","1","0","1","50.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke ikarao x-1 karaoke machine","22","2","120","2","1.67","1","50.0","1","100.0","699.99","699.99","0","0","1","1","50.0","1","100.0","699.99","699.99","0","0","1","1","50.0","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"ikarao break x1 karaoke","41","2","41","2","4.88","1","50.0","1","100.0","699.99","699.99","0","0","1","1","50.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke machine with lyrics display on tv","96","264","7373","22","0.3","109","41.29","1","0.92","79.99","699.99","16","45","25","19","7.2","0","0.0","99.95",,"3","8","2","4","1.52","0","0.0","69.99",,"1","3","0","2025-06-30"
"karole x1","53","1","20","1","5.0","1","100.0","1","100.0","699.99","699.99","0","1","0","1","100.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"all in one ikarao","16","4","80","4","5.0","2","50.0","2","100.0","699.99","699.99","0","0","2","1","25.0","1","100.0","699.99","699.99","0","0","1","1","25.0","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"ktv","68","2365","29340","102","0.35","260","10.99","0","0.0","246.47",,"26","54","41","28","1.18","0","0.0","149.99",,"5","5","7","2","0.08","0","0.0","59.49",,"1","0","1","2025-06-30"
"karaoke speaker","92","11266","262865","28","0.01","3554","31.55","1","0.03","105.99","699.99","186","1089","961","571","5.07","0","0.0","74.99",,"54","198","152","117","1.04","0","0.0","59.49",,"15","57","25","2025-06-30"
"karaoke machine for adults with lyrics display, built-in 13.3"" screen","18","9","263","6","2.28","6","66.67","1","16.67","55.55","699.99","0","1","5","2","22.22","1","50.0","59.49","699.99","0","1","1","1","11.11","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"ikaraoke break x1","49","1","18","1","5.56","1","100.0","1","100.0","699.99","699.99","0","0","1","1","100.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikaraoo","32","5","69","5","7.25","2","40.0","2","100.0","699.99","699.99","0","2","0","1","20.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke machine with screen","54","5397","121760","221","0.18","2288","42.39","1","0.04","142.28","699.99","143","772","638","324","6.0","0","0.0","117.99",,"26","119","88","65","1.2","0","0.0","79.95",,"8","26","16","2025-06-30"
"karoke","62","1199","30040","86","0.29","400","33.36","1","0.25","59.49","699.99","65","214","68","128","10.68","0","0.0","40.49",,"22","69","27","25","2.09","0","0.0","29.99",,"7","13","4","2025-06-30"
"ikaro bosina","50","1","20","1","5.0","2","200.0","1","50.0","299.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikaroo","15","11","153","11","7.19","7","63.64","2","28.57","299.99","699.99","0","1","5","4","36.36","1","25.0","299.99","699.99","0","0","3","1","9.09","1","100.0","699.99","699.99","0","0","0","2025-06-30"
"ikarao break x 1","39","4","46","4","8.7","1","25.0","1","100.0","699.99","699.99","0","0","1","1","25.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao smart karaoke machine for adults break 1x","48","1","20","1","5.0","1","100.0","1","100.0","699.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"all in one karaoke","70","25","574","19","3.31","6","24.0","2","33.33","269.99","699.99","0","3","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao break x1 karaoke machine","6","136","3329","128","3.84","67","49.26","37","55.22","699.99","699.99","4","13","32","13","9.56","9","69.23","699.99","699.99","1","2","5","2","1.47","2","100.0","699.99","699.99","0","0","1","2025-06-30"
"sony srs xv900","71","170","3354","93","2.77","69","40.59","0","0.0","648.0",,"0","12","13","6","3.53","0","0.0","648.0",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"bluetooth speaker with tv screen","59","359","7303","153","2.1","91","25.35","0","0.0","187.06",,"1","17","16","7","1.95","0","0.0","349.0",,"0","3","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao karaoke","13","98","2356","76","3.23","54","55.1","5","9.26","179.99","699.99","0","14","24","5","5.1","1","20.0","246.47","699.99","0","3","1","2","2.04","1","50.0","246.47","699.99","0","2","0","2025-06-30"
"karaoke machine for adults with biu","64","31","638","4","0.63","10","32.26","3","30.0","379.99","699.99","0","0","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikaro bocina","87","2","40","2","5.0","2","100.0","2","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao smart karaoke machine for adults break x1","43","2","81","2","2.47","1","50.0","1","100.0","699.99","699.99","0","0","0","1","50.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"karaoke machine for tv","28","3061","74258","309","0.42","1053","34.4","1","0.09","76.8","694.0","115","438","268","177","5.78","0","0.0","74.99",,"23","75","45","41","1.34","0","0.0","74.99",,"5","22","12","2025-06-30"
"joog speaker","24","101","2015","69","3.42","39","38.61","8","20.51","99.98","699.99","0","6","13","5","4.95","2","40.0","219.99","699.99","0","2","2","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao x1","12","41","837","21","2.51","13","31.71","6","46.15","449.99","699.99","0","3","4","2","4.88","2","100.0","699.99","699.99","0","0","1","1","2.44","1","100.0","699.99","699.99","0","0","1","2025-06-30"
"ikarao smart karaoke machine for adults 800 w","23","1","20","1","5.0","1","100.0","1","100.0","699.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","2025-06-30"
"x1 break","47","2","40","2","5.0","1","50.0","1","100.0","699.99","699.99","0","1","0","1","50.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao s1","60","176","4026","36","0.89","100","56.82","3","3.0","299.99","699.99","2","15","48","15","8.52","0","0.0","299.99",,"0","1","9","6","3.41","0","0.0","299.99",,"0","1","4","2025-06-30"
"maquina de karaoke","74","412","8909","15","0.17","185","44.9","2","1.08","79.99","699.99","5","73","48","38","9.22","0","0.0","50.99",,"2","17","5","7","1.7","0","0.0","59.49",,"2","3","2","2025-06-30"
"karaoke machine with lyrics display","61","12101","293836","129","0.04","5177","42.78","0","0.0","82.79",,"427","1963","1527","962","7.95","0","0.0","74.99",,"92","364","283","174","1.44","0","0.0","74.99",,"16","82","47","2025-06-30"
"karaoke machine $800","52","1","22","1","4.55","1","100.0","1","100.0","699.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"bocina con pantalla","58","550","11159","84","0.75","192","34.91","2","1.04","229.0","699.99","7","41","31","12","2.18","0","0.0","199.0",,"0","1","3","0","0.0","0",,,,"0","0","0","2025-06-30"
"ikarao smart karaoke machine for adults","1","2481","58028","1904","3.28","1309","52.76","174","13.29","299.99","699.99","74","383","454","269","10.84","31","11.52","269.99","699.99","15","88","93","61","2.46","8","13.11","299.99","699.99","4","19","24","2025-06-30"
"karaoke machine for adults with lyrics display","11","1078","27038","492","1.82","406","37.66","4","0.99","119.99","699.99","28","172","128","92","8.53","2","2.17","129.99","699.99","8","35","32","20","1.86","1","5.0","74.99","699.99","2","9","8","2025-06-30"
"karaoke for adults","94","528","12178","26","0.21","188","35.61","1","0.53","59.99","699.99","21","94","51","35","6.63","0","0.0","64.98",,"8","18","5","8","1.52","0","0.0","59.49",,"3","4","1","2025-06-30"
"akarao x1 karaoke","86","3","60","3","5.0","2","66.67","2","100.0","699.99","699.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
"3 wireless mic karaoke system with built in screen","76","16","271","12","4.43","9","56.25","2","22.22","322.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-06-30"
