ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2026"],选择月份=["6 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikareo karaoke machine for adults","23","8","177","5","2.82","2","25.0","1","50.0","360.98","564.82","0","0","2","1","12.5","1","100.0","564.82","564.82","0","0","1","1","12.5","1","100.0","564.82","564.82","0","0","1","2026-06-30"
"ikarao break x2","28","348","9827","260","2.65","195","56.03","11","5.64","399.99","599.99","3","39","59","41","11.78","1","2.44","399.99","599.99","1","6","15","16","4.6","0","0.0","360.98",,"1","2","7","2026-06-30"
"ikaro karaoke machine with large screen","45","4","84","4","4.76","4","100.0","2","50.0","599.99","599.99","0","0","0","2","50.0","1","50.0","599.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikaro karaoke machine","14","190","4754","176","3.7","104","54.74","10","9.62","339.99","599.99","5","41","28","16","8.42","4","25.0","349.99","599.99","2","5","4","5","2.63","0","0.0","399.99",,"0","2","1","2026-06-30"
"karoke machine","99","2012","61791","87","0.14","774","38.47","0","0.0","59.99",,"124","297","176","227","11.28","0","0.0","56.99",,"40","93","52","71","3.53","0","0.0","59.99",,"15","33","17","2026-06-30"
"karaoke with lyrics","70","2195","48152","197","0.41","53","2.41","0","0.0","132.99",,"5","15","16","15","0.68","0","0.0","129.74",,"1","3","8","3","0.14","0","0.0","27.03",,"1","2","0","2026-06-30"
"ikarao break x2 smart karaoke machine","44","52","1493","45","3.01","30","57.69","1","3.33","399.99","564.82","0","4","8","11","21.15","1","9.09","399.99","564.82","0","1","2","4","7.69","0","0.0","399.99",,"0","0","0","2026-06-30"
"karaoke systems","68","2230","58301","112","0.19","599","26.86","3","0.5","99.99","599.99","73","170","140","145","6.5","0","0.0","59.99",,"26","49","31","40","1.79","0","0.0","56.24",,"15","12","8","2026-06-30"
"break kareoke","56","1","14","1","7.14","1","100.0","1","100.0","699.99","699.99","0","1","0","1","100.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke with removable screen","87","8","177","7","3.95","7","87.5","3","42.86","199.99","564.82","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao break x2 karaoke machine","8","826","21089","711","3.37","372","45.04","19","5.11","399.99","599.99","20","88","99","62","7.51","3","4.84","399.99","599.99","4","22","19","29","3.51","2","6.9","399.99","599.99","2","13","8","2026-06-30"
"karaoke machines with lyrics display","47","105","2945","30","1.02","57","54.29","1","1.75","89.99","599.99","7","15","18","15","14.29","1","6.67","89.97","599.99","4","3","6","6","5.71","0","0.0","74.99",,"3","1","2","2026-06-30"
"ikarao karaoke","19","165","5951","142","2.39","70","42.42","7","10.0","349.99","564.82","4","18","10","13","7.88","1","7.69","349.99","599.99","1","3","3","2","1.21","1","50.0","349.99","599.99","0","1","1","2026-06-30"
"ikarao break x1 karaoke machine and luggage bundle","20","23","595","16","2.69","10","43.48","3","30.0","332.47","599.99","0","0","5","2","8.7","1","50.0","199.99","599.99","0","0","0","1","4.35","1","100.0","599.99","599.99","0","0","0","2026-06-30"
"ikarao break","39","37","930","34","3.66","17","45.95","4","23.53","399.99","564.82","0","4","4","3","8.11","1","33.33","399.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine ikarao","31","206","5055","156","3.09","79","38.35","8","10.13","349.99","599.99","7","47","12","7","3.4","1","14.29","360.98","564.82","0","4","1","5","2.43","0","0.0","349.99",,"0","3","0","2026-06-30"
"karaoke with lyrics on screen","79","776","15360","152","0.99","10","1.29","0","0.0","239.99",,"0","4","3","2","0.26","0","0.0","268.0",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikaro","62","116","2519","90","3.57","49","42.24","5","10.2","349.99","599.99","2","13","12","13","11.21","0","0.0","349.99",,"0","3","6","1","0.86","0","0.0","319.99",,"0","0","1","2026-06-30"
"karaoke machine x1","33","6","170","6","3.53","5","83.33","2","40.0","399.99","599.99","0","0","4","4","66.67","2","50.0","399.99","599.99","0","0","3","0","0.0","0",,,,"0","0","0","2026-06-30"
"joog","32","135","2216","85","3.84","39","28.89","7","17.95","33.97","564.82","0","11","7","4","2.96","1","25.0","349.99","564.82","0","2","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine with screen lyrics","96","115","4240","54","1.27","50","43.48","1","2.0","159.98","599.99","3","28","11","8","6.96","0","0.0","135.99",,"0","4","3","1","0.87","0","0.0","205.18",,"0","1","0","2026-06-30"
"ikarado karaoke","54","3","54","3","5.56","3","100.0","1","33.33","399.99","599.99","0","0","3","2","66.67","1","50.0","399.99","599.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke","7","44030","1079698","3068","0.28","11523","26.17","9","0.08","59.99","599.99","1836","3778","2373","2516","5.71","2","0.08","50.99","599.99","480","943","508","744","1.69","1","0.13","50.99","599.99","186","304","157","2026-06-30"
"karaoke ikarao","71","58","1411","48","3.4","26","44.83","4","15.38","360.98","599.99","0","3","8","6","10.34","0","0.0","349.99",,"0","2","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke profesional","75","72","1716","34","1.98","21","29.17","4","19.05","279.0","599.99","0","4","4","1","1.39","0","0.0","279.0",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao karaoke machine for adults","48","65","2139","61","2.85","31","47.69","7","22.58","399.99","599.99","0","10","7","7","10.77","0","0.0","360.98",,"0","3","2","3","4.62","0","0.0","399.99",,"0","1","1","2026-06-30"
"ikaroo karaoke machine","10","486","11983","434","3.62","213","43.83","13","6.1","349.99","599.99","24","70","63","48","9.88","5","10.42","349.99","599.99","7","15","11","6","1.23","1","16.67","279.0","599.99","0","4","0","2026-06-30"
"ikardo karaoke","50","18","420","10","2.38","10","55.56","1","10.0","299.99","599.99","1","4","2","6","33.33","1","16.67","349.99","599.99","0","3","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"korean karaoke machine","72","707","18273","155","0.85","121","17.11","1","0.83","399.99","599.99","13","29","26","4","0.57","0","0.0","104.99",,"0","1","3","2","0.28","0","0.0","332.47",,"0","1","1","2026-06-30"
"karaoke set with lyrics display","52","12","267","7","2.62","12","100.0","1","8.33","268.0","599.99","0","4","5","5","41.67","1","20.0","364.7","599.99","0","1","3","0","0.0","0",,,,"0","0","0","2026-06-30"
"ilarao karaoke machine","15","121","2303","100","4.34","42","34.71","4","9.52","360.98","564.82","5","12","14","11","9.09","2","18.18","399.99","564.82","1","3","3","4","3.31","1","25.0","399.99","564.82","0","1","1","2026-06-30"
"karaoke machine with lyrics display","30","7641","208204","648","0.31","2884","37.74","2","0.07","99.99","599.99","361","1044","773","524","6.86","0","0.0","94.99",,"79","203","136","125","1.64","0","0.0","94.99",,"22","49","38","2026-06-30"
"beslkaroke x1","88","5","79","5","6.33","3","60.0","3","100.0","599.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao 13.3 speaker","46","2","20","2","10.0","2","100.0","2","100.0","564.82","564.82","0","0","2","1","50.0","1","100.0","564.82","564.82","0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"jbl karaoke machine","65","3218","65467","218","0.33","1182","36.73","1","0.08","279.0","599.99","41","257","360","157","4.88","0","0.0","249.95",,"6","38","51","24","0.75","0","0.0","249.95",,"1","6","8","2026-06-30"
"videoke karaoke machine","98","409","9265","90","0.97","76","18.58","0","0.0","59.99",,"8","29","6","12","2.93","0","0.0","25.0",,"3","3","0","1","0.24","0","0.0","19.99",,"1","0","0","2026-06-30"
"karaoke con pantalla","73","280","8001","117","1.46","81","28.93","2","2.47","189.99","599.99","6","13","15","9","3.21","0","0.0","215.98",,"0","2","2","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao portable karaoke machine for adults silver color","59","1","22","1","4.55","1","100.0","1","100.0","599.99","599.99","0","1","0","1","100.0","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine for adults","3","118683","2796260","11672","0.42","36999","31.17","48","0.13","59.99","599.99","6173","13409","8509","9231","7.78","4","0.04","59.99","599.99","1909","3605","2061","2868","2.42","1","0.03","59.99","599.99","725","1182","617","2026-06-30"
"ikarao shell s1 karaoke machine","34","148","4498","128","2.85","89","60.14","3","3.37","299.99","599.99","7","34","20","20","13.51","1","5.0","299.99","599.99","2","8","4","9","6.08","0","0.0","299.99",,"0","3","3","2026-06-30"
"karaoke machine with two microphones","35","915","21283","120","0.56","263","28.74","3","1.14","59.99","599.99","29","102","64","71","7.76","1","1.41","56.24","599.99","8","34","17","20","2.19","0","0.0","54.99",,"3","13","2","2026-06-30"
"all-in-one karaoke system with speakers and mixer","66","401","8921","143","1.6","179","44.64","3","1.68","74.99","599.99","28","74","28","37","9.23","0","0.0","59.99",,"6","17","3","13","3.24","0","0.0","59.99",,"3","5","2","2026-06-30"
"x1 karaoke machine","18","16","406","15","3.69","7","43.75","5","71.43","564.82","564.82","0","2","2","2","12.5","2","100.0","599.99","599.99","0","0","1","1","6.25","1","100.0","599.99","599.99","0","0","1","2026-06-30"
"ikarao break x1","2","340","8305","298","3.59","179","52.65","90","50.28","564.82","599.99","2","25","50","27","7.94","18","66.67","599.99","599.99","2","7","6","12","3.53","12","100.0","599.99","599.99","0","6","3","2026-06-30"
"all-in-one karaoke system","42","42","854","14","1.64","17","40.48","3","17.65","239.99","599.99","0","3","6","6","14.29","1","16.67","299.99","599.99","0","0","1","1","2.38","0","0.0","179.99",,"0","0","0","2026-06-30"
"karioki machine","60","26","665","1","0.15","53","203.85","1","1.89","129.74","599.99","0","15","29","2","7.69","1","50.0","399.99","599.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine for tv","67","3363","92222","204","0.22","879","26.14","1","0.11","84.99",,"102","301","239","137","4.07","0","0.0","80.74",,"21","47","36","32","0.95","0","0.0","59.99",,"7","17","5","2026-06-30"
"ikaro break x1","38","34","300","34","11.33","20","58.82","11","55.0","564.82","599.99","2","6","9","3","8.82","0","0.0","319.99",,"1","2","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao karoke x1","26","1","60","1","1.67","1","100.0","1","100.0","599.99","599.99","0","0","1","1","100.0","1","100.0","599.99","599.99","0","0","1","1","100.0","1","100.0","599.99","599.99","0","0","1","2026-06-30"
"ikarao x1","11","79","2246","71","3.16","41","51.9","27","65.85","564.82","599.99","1","9","13","4","5.06","4","100.0","599.99","599.99","0","1","1","1","1.27","1","100.0","599.99","599.99","0","0","0","2026-06-30"
"all in one karaoke system","82","133","3755","93","2.48","39","29.32","1","2.56","279.99","564.82","6","6","10","5","3.76","0","0.0","268.0",,"1","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machines","69","1678","49253","129","0.26","431","25.69","2","0.46","59.99","599.99","56","136","83","86","5.13","0","0.0","59.99",,"13","27","24","26","1.55","0","0.0","59.99",,"3","12","6","2026-06-30"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke","58","1","21","1","4.76","1","100.0","1","100.0","599.99","599.99","0","0","1","1","100.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikareo karaoke machine","21","22","501","21","4.19","11","50.0","2","18.18","399.99","599.99","0","1","8","1","4.55","1","100.0","599.99","599.99","0","0","1","1","4.55","1","100.0","599.99","599.99","0","0","1","2026-06-30"
"karafun karaoke machine","29","533","12916","255","1.97","181","33.96","3","1.66","297.49","599.99","21","67","55","44","8.26","2","4.55","299.99","599.99","7","17","11","10","1.88","0","0.0","19.99",,"3","3","3","2026-06-30"
"ikarao break x1 karaoke","53","5","161","4","2.48","2","40.0","1","50.0","599.99","599.99","0","0","1","1","20.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"kareoke","64","2284","61508","223","0.36","750","32.84","1","0.13","56.24","564.82","115","311","153","205","8.98","0","0.0","50.99",,"37","100","39","59","2.58","0","0.0","50.99",,"11","32","13","2026-06-30"
"ikarao￼￼","55","3","54","3","5.56","2","66.67","1","50.0","42.95","599.99","0","0","0","1","33.33","1","100.0","599.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine","5","219864","5313223","7772","0.15","65888","29.97","23","0.03","59.99","599.99","11137","24360","14405","17352","7.89","2","0.01","56.98","564.82","3529","6896","3669","5482","2.49","0","0.0","59.99",,"1417","2357","1116","2026-06-30"
"filipino karaoke machine","94","393","9393","67","0.71","111","28.24","1","0.9","399.99","599.99","4","32","20","12","3.05","0","0.0","459.0",,"0","1","2","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao break 2","81","41","912","34","3.73","17","41.46","3","17.65","399.99","599.99","0","5","2","1","2.44","0","0.0","399.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karoke microphone screen","27","1","60","1","1.67","1","100.0","1","100.0","599.99","599.99","0","0","0","1","100.0","1","100.0","599.99","599.99","0","0","0","1","100.0","1","100.0","599.99","599.99","0","0","0","2026-06-30"
"smart karaoke","83","279","8673","126","1.45","39","13.98","0","0.0","364.7",,"0","3","4","5","1.79","0","0.0","1959.0",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine with screen","12","6605","167774","1961","1.17","2078","31.46","7","0.34","129.74","599.99","172","682","589","298","4.51","1","0.34","139.99","599.99","32","104","93","73","1.11","0","0.0","149.99",,"13","29","18","2026-06-30"
"ikarao smart karaoke machine","97","60","2072","53","2.56","29","48.33","1","3.45","360.98","599.99","0","3","12","10","16.67","0","0.0","379.98",,"0","1","4","6","10.0","0","0.0","399.99",,"0","0","3","2026-06-30"
"geardon karaoke machine","86","259","5462","119","2.18","104","40.15","0","0.0","349.99",,"4","13","25","13","5.02","0","0.0","549.99",,"0","2","3","2","0.77","0","0.0","199.99",,"0","0","0","2026-06-30"
"jbl karaoke machine for adults","43","195","4213","38","0.9","72","36.92","2","2.78","249.99","564.82","1","19","22","12","6.15","1","8.33","249.95","599.99","1","2","4","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao karaoke machine x1","40","26","615","22","3.58","6","23.08","4","66.67","599.99","599.99","0","1","2","1","3.85","1","100.0","599.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karaoke machine with screen lyrics display","89","570","14178","116","0.82","198","34.74","0","0.0","159.98",,"13","78","61","34","5.96","0","0.0","179.99",,"1","15","11","4","0.7","0","0.0","179.99",,"0","3","1","2026-06-30"
"tonor k20 karaoke machine","92","509","11218","109","0.97","150","29.47","0","0.0","199.99",,"7","16","14","24","4.72","0","0.0","239.99",,"0","3","1","6","1.18","0","0.0","199.99",,"0","1","1","2026-06-30"
"ikaro karaoke","80","42","884","38","4.3","16","38.1","3","18.75","349.99","564.82","0","7","7","2","4.76","0","0.0","299.99",,"0","2","0","1","2.38","0","0.0","299.99",,"0","1","0","2026-06-30"
"karaoke screen","95","533","10960","95","0.87","100","18.76","0","0.0","69.99",,"5","49","19","9","1.69","0","0.0","159.98",,"1","4","3","0","0.0","0",,,,"0","0","0","2026-06-30"
"karoke","61","2404","64846","134","0.21","555","23.09","4","0.72","58.39","599.99","85","244","121","166","6.91","0","0.0","53.67",,"20","73","40","39","1.62","0","0.0","56.24",,"8","16","9","2026-06-30"
"ikarao karaoke machine break x1","13","17","371","16","4.31","14","82.35","8","57.14","564.82","564.82","4","0","5","5","29.41","5","100.0","564.82","564.82","0","0","2","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao karaoke machine for adults, built-in 13.3-inch screen, portable bluetooth speaker with 2 wireless mics for tv, music party","85","12","303","9","2.97","4","33.33","3","75.0","599.99","599.99","1","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikaru karaoke","78","12","255","11","4.31","9","75.0","4","44.44","360.98","599.99","2","6","1","2","16.67","0","0.0","205.18",,"1","1","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikaro break x2","16","90","845","90","10.65","53","58.89","4","7.55","399.99","599.99","0","18","17","16","17.78","2","12.5","399.99","599.99","0","5","5","9","10.0","1","11.11","399.99","323.84","0","4","3","2026-06-30"
"bocina con pantalla para karaoke","100","187","3812","86","2.26","58","31.02","0","0.0","364.7",,"3","5","9","1","0.53","0","0.0","189.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"go to item 10 go to item 11 go to item 12 ikarao break x1 karaoke machine","57","1","12","1","8.33","1","100.0","1","100.0","599.99","599.99","0","1","0","1","100.0","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"break x1","36","23","674","23","3.41","15","65.22","12","80.0","599.99","599.99","0","2","12","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 460w bluetooth speaker for party, tv","17","7","110","7","6.36","6","85.71","6","100.0","599.99","599.99","0","3","0","2","28.57","2","100.0","599.99","599.99","0","0","0","1","14.29","1","100.0","599.99","599.99","0","0","0","2026-06-30"
"ikaroo","91","36","699","35","5.01","20","55.56","2","10.0","319.99","599.99","2","6","4","2","5.56","0","0.0","399.99",,"1","0","0","0","0.0","0",,,,"0","0","0","2026-06-30"
"karao","93","205","2919","70","2.4","26","12.68","1","3.85","349.99","599.99","2","4","12","4","1.95","0","0.0","89.99",,"1","0","2","1","0.49","0","0.0","89.99",,"1","0","0","2026-06-30"
"ikario break x1 karaoke","22","2","42","2","4.76","2","100.0","2","100.0","599.99","599.99","0","0","0","1","50.0","1","100.0","599.99","599.99","0","0","0","1","50.0","1","100.0","599.99","599.99","0","0","0","2026-06-30"
"break x1 with wireless karaoke","24","1","22","1","4.55","1","100.0","1","100.0","564.82","564.82","0","0","1","1","100.0","1","100.0","564.82","564.82","0","0","1","1","100.0","1","100.0","564.82","564.82","0","0","1","2026-06-30"
"b0cllt85y6","9","4","41","4","9.76","4","100.0","4","100.0","599.99","599.99","0","0","1","3","75.0","3","100.0","599.99","599.99","0","0","0","3","75.0","3","100.0","599.99","599.99","0","0","0","2026-06-30"
"karaoke machine for adults with screen","63","1040","24921","233","0.93","409","39.33","1","0.24","129.74","599.99","48","124","105","72","6.92","0","0.0","179.99",,"9","22","18","14","1.35","0","0.0","99.99",,"3","4","4","2026-06-30"
"karaoke machine for adults with lyrics display","74","647","18393","147","0.8","242","37.4","1","0.41","139.99","599.99","27","85","67","51","7.88","0","0.0","179.99",,"4","16","19","11","1.7","0","0.0","199.99",,"3","4","2","2026-06-30"
"karaoke system","41","4920","125017","369","0.3","1077","21.89","1","0.09","119.95","564.82","92","283","271","143","2.91","0","0.0","89.99",,"23","46","32","40","0.81","0","0.0","80.74",,"10","17","5","2026-06-30"
"ikaro x1","51","7","44","7","15.91","4","57.14","1","25.0","399.99","599.99","0","1","1","1","14.29","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-06-30"
