ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2025"],选择月份=["4 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"ikarao smart karaoke break 1","12","15","300","11","3.67","7","46.67","2","28.57","349.99","689.99","0","1","3","2","13.33","1","50.0","349.99","689.99","0","0","1","1","6.67","1","100.0","689.99","689.99","0","0","0","2025-04-30"
"joog ikarao","83","6","53","3","5.66","2","33.33","1","50.0","119.99",,"1","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikaroo karaoke machine x1","42","4","80","4","5.0","3","75.0","3","100.0","689.99","689.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikrao karaoke machine 800 w","32","1","20","1","5.0","1","100.0","1","100.0","689.99","689.99","0","1","0","1","100.0","1","100.0","689.99","689.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"all in one karaoke microphone","65","41","820","9","1.1","10","24.39","1","10.0","24.99","699.99","2","2","6","1","2.44","0","0.0","49.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke machine for adults","6","28","761","20","2.63","15","53.57","10","66.67","689.99","689.99","0","2","6","2","7.14","2","100.0","689.99","689.99","0","0","1","1","3.57","1","100.0","689.99","689.99","0","0","1","2025-04-30"
"all in one karaoke system","45","120","3836","48","1.25","26","21.67","1","3.85","349.99","699.99","0","9","6","1","0.83","0","0.0","129.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"800 watts kareoke speakers with 2 mics","78","4","80","4","5.0","2","50.0","1","50.0","549.0","689.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"break x1 rechargable wireless microphone","86","2","40","2","5.0","1","50.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"[b0cllt85y6] break x1","98","1","3","1","33.33","1","100.0","1","100.0","689.99","689.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao break x1 pro","88","2","22","2","9.09","2","100.0","1","50.0","628.0","699.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikaraoo","25","2","32","2","6.25","1","50.0","1","100.0","689.99","689.99","0","0","1","1","50.0","1","100.0","689.99","689.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke break x1","66","12","286","8","2.8","4","33.33","1","25.0","599.99","699.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke machine with lyrics display","91","2","42","2","4.76","1","50.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao","3","2235","55572","1296","2.33","1382","61.83","140","10.13","349.99","689.99","65","396","420","142","6.35","12","8.45","349.99","689.99","12","43","61","38","1.7","1","2.63","349.99","689.99","5","13","13","2025-04-30"
"television karaoke machine","74","58","1786","6","0.34","33","56.9","1","3.03","129.99","689.99","1","21","5","7","12.07","0","0.0","149.99",,"1","3","3","3","5.17","0","0.0","119.99",,"1","2","0","2025-04-30"
"x1 karaoke machine","85","3","60","3","5.0","2","66.67","1","50.0","349.99","689.99","0","0","0","1","33.33","0","0.0","349.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao x1","7","134","3052","54","1.77","63","47.01","24","38.1","449.99","689.99","0","14","18","3","2.24","2","66.67","689.99","689.99","0","0","1","1","0.75","0","0.0","349.99",,"0","0","0","2025-04-30"
"ikarao x 1smart karaoke machine for adults","29","1","33","1","3.03","2","200.0","1","50.0","449.99","689.99","0","0","2","2","200.0","1","50.0","449.99","689.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-04-30"
"mep 124 karaoke","56","120","2573","54","2.1","50","41.67","0","0.0","249.0",,"0","5","15","7","5.83","0","0.0","249.0",,"0","0","1","1","0.83","0","0.0","249.0",,"0","0","0","2025-04-30"
"karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 800w bluetooth speaker for party, tv","21","2","74","2","2.7","2","100.0","2","100.0","689.99","689.99","0","0","0","1","50.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao x1 machine","94","2","84","2","2.38","2","100.0","1","50.0","349.99","689.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke ikarao","26","2","85","2","2.35","2","100.0","1","50.0","449.99","689.99","0","0","0","1","50.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke portable systems","73","672","19585","6","0.03","228","33.93","1","0.44","89.99","689.99","12","63","34","18","2.68","0","0.0","69.99",,"1","7","6","6","0.89","0","0.0","74.99",,"1","2","3","2025-04-30"
"ikarao break x1","5","99","1836","52","2.83","34","34.34","19","55.88","689.99","689.99","2","9","9","9","9.09","5","55.56","599.99","689.99","1","2","1","3","3.03","2","66.67","599.99","599.99","1","0","0","2025-04-30"
"karaoke machine with monitor with music words","48","4","84","4","4.76","3","75.0","2","66.67","49.9",,"0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"kareokee machine with bluetooth and wireless microphone for adults","55","14939","332732","21","0.01","5928","39.68","1","0.02","72.99","699.99","675","2647","1574","1740","11.65","0","0.0","53.54",,"231","880","401","446","2.99","0","0.0","53.54",,"90","233","73","2025-04-30"
"karaoke break 2","96","13","252","2","0.79","5","38.46","1","20.0","15.99","699.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machine with screen","40","2935","70741","61","0.09","1106","37.68","2","0.18","149.99","689.99","60","327","321","164","5.59","0","0.0","169.99",,"10","36","51","27","0.92","0","0.0","129.99",,"2","10","5","2025-04-30"
"ikarao karaoke machine 1","15","7","140","1","0.71","3","42.86","1","33.33","349.99","689.99","0","0","3","1","14.29","1","100.0","689.99","689.99","0","0","1","1","14.29","1","100.0","689.99","689.99","0","0","1","2025-04-30"
"ikarao break x1 karaoke machine","2","494","12526","294","2.35","176","35.63","98","55.68","689.99","689.99","6","32","59","30","6.07","18","60.0","689.99","689.99","1","4","9","5","1.01","3","60.0","587.92","689.99","0","1","1","2025-04-30"
"hq sing karaoke","46","184","3981","81","2.03","36","19.57","0","0.0","178.88",,"0","11","19","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machine with hdmi output","64","188","4297","47","1.09","84","44.68","0","0.0","129.99",,"6","26","32","5","2.66","0","0.0","149.99",,"1","0","4","2","1.06","0","0.0","129.99",,"1","0","1","2025-04-30"
"ikarao smart karaoke s3","69","8","244","7","2.87","2","25.0","1","50.0","219.99","689.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone","14","2","28","2","7.14","1","50.0","1","100.0","689.99","689.99","0","1","0","1","50.0","1","100.0","689.99","689.99","0","1","0","1","50.0","1","100.0","689.99","689.99","0","1","0","2025-04-30"
"joog karaoke x1","58","18","371","15","4.04","6","33.33","1","16.67","349.99","689.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao break x1 karaoke","22","44","1109","15","1.35","15","34.09","8","53.33","449.99","689.99","0","1","6","2","4.55","0","0.0","449.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke break x 2","79","5","101","4","3.96","3","60.0","1","33.33","149.99","699.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2...","90","2","30","2","6.67","2","100.0","1","50.0","246.48","689.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke tripod stand","38","35","706","17","2.41","12","34.29","4","33.33","34.95","689.99","0","2","4","2","5.71","0","0.0","27.19",,"0","1","1","2","5.71","0","0.0","27.19",,"0","1","1","2025-04-30"
"ikarao break","39","12","349","10","2.87","5","41.67","4","80.0","689.99","689.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikaro break x1","9","36","352","21","5.97","23","63.89","11","47.83","349.99","689.99","0","4","7","5","13.89","4","80.0","689.99","689.99","0","2","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"break x1","10","43","935","26","2.78","17","39.53","7","41.18","449.99","699.99","0","2","7","3","6.98","1","33.33","349.99","689.99","0","2","1","1","2.33","1","100.0","689.99","689.99","0","0","1","2025-04-30"
"ikaraox1","51","2","20","2","10.0","2","100.0","2","100.0",,,"0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"joog speaker","16","159","3159","78","2.47","29","18.24","17","58.62","599.99","689.99","0","7","6","1","0.63","0","0.0","25.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikaroo","63","14","256","10","3.91","6","42.86","1","16.67","246.48","689.99","0","2","2","2","14.29","0","0.0","299.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao all in one","75","5","120","5","4.17","1","20.0","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao x1 karaoke machine","13","2","40","2","5.0","1","50.0","1","100.0","689.99","689.99","0","0","1","1","50.0","1","100.0","689.99","689.99","0","0","1","1","50.0","1","100.0","689.99","689.99","0","0","1","2025-04-30"
"ikarao smart karaoke x1","82","3","60","3","5.0","2","66.67","1","50.0","449.99","689.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao break x1 2024 smart karaoke machine","34","30","766","15","1.96","14","46.67","6","42.86","449.99","689.99","0","1","4","1","3.33","0","0.0","449.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikaro x1","95","4","52","2","3.85","3","75.0","1","33.33","599.99","689.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao smart karaoke machine with monitor","71","12","318","6","1.89","7","58.33","1","14.29","329.99","699.99","0","2","2","1","8.33","0","0.0","359.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao break 1","19","11","192","8","4.17","6","54.55","4","66.67","689.99","689.99","0","2","0","1","9.09","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikaro break x2","70","7","85","7","8.24","2","28.57","1","50.0","89.99","689.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machines","97","1473","40632","39","0.1","438","29.74","0","0.0","74.99",,"25","160","150","111","7.54","0","0.0","69.99",,"11","38","45","21","1.43","0","0.0","74.99",,"3","9","9","2025-04-30"
"ikarao karaoke","36","94","2646","59","2.23","47","50.0","4","8.51","299.99","689.99","3","15","17","6","6.38","0","0.0","246.48",,"0","2","3","2","2.13","0","0.0","246.48",,"0","2","0","2025-04-30"
"karaoke machine for adults that pairs with tv","84","5","104","3","2.88","1","20.0","1","100.0","599.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke bose","57","184","4258","16","0.38","53","28.8","1","1.89","549.0","689.99","0","10","21","9","4.89","0","0.0","149.99",,"0","2","2","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao 800w","20","5","42","4","9.52","2","40.0","2","100.0","599.99","599.99","0","0","0","1","20.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 800w bluetooth speaker for party, tv","89","2","32","2","6.25","1","50.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"break x1 ikarao","99","1","6","1","16.67","1","100.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke","18","34131","795817","376","0.05","9707","28.44","1","0.01","59.99","689.99","1093","3900","2249","2056","6.02","0","0.0","49.99",,"270","939","484","526","1.54","0","0.0","49.99",,"108","260","85","2025-04-30"
"karaoke machine for adults ikarao","27","3","100","2","2.0","2","66.67","1","50.0","449.99","689.99","0","0","1","1","33.33","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao tripod stand","93","6","118","2","1.69","4","66.67","1","25.0","27.99","689.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machine with built in screen","67","104","2150","8","0.37","39","37.5","1","2.56","159.99","699.99","0","8","15","3","2.88","0","0.0","159.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"parlante joog","49","6","95","3","3.16","2","33.33","2","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"maquina de karaoke de 800 w","28","2","40","2","5.0","1","50.0","1","100.0","699.99","699.99","0","0","1","1","50.0","1","100.0","699.99","699.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"battery operated karaoke machine","62","86","2037","10","0.49","43","50.0","1","2.33","74.99","689.99","0","14","18","6","6.98","0","0.0","49.99",,"0","2","4","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machine with tv connection","60","45","1230","13","1.06","20","44.44","1","5.0","89.99","689.99","1","13","4","3","6.67","0","0.0","69.99",,"1","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikatao karaoke","31","1","20","1","5.0","1","100.0","1","100.0","689.99","689.99","0","1","0","1","100.0","1","100.0","689.99","689.99","0","1","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"b0cllt85y6","47","6","52","6","11.54","4","66.67","2","50.0","299.99","689.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"icarao karaoke","24","2","40","2","5.0","1","50.0","1","100.0","689.99","689.99","0","0","0","1","50.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machine for adults","53","82364","1847767","65","0.0","32326","39.25","0","0.0","79.0",,"3390","12905","9496","7860","9.54","0","0.0","72.99",,"1023","3442","2127","1845","2.24","0","0.0","74.99",,"316","926","399","2025-04-30"
"chinese karaoke machine all in one","100","1","20","1","5.0","1","100.0","1","100.0","689.99","689.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"bocina con karaoke y micrófono y pantalla","54","41","810","21","2.59","14","34.15","1","7.14","259.99","699.99","0","2","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karao","41","254","3931","16","0.41","14","5.51","3","21.43","299.99","689.99","2","2","3","3","1.18","0","0.0","299.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke 1","33","1","33","1","3.03","1","100.0","1","100.0","689.99","689.99","0","0","1","1","100.0","1","100.0","689.99","689.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-04-30"
"best karaoke machine for smart tv","52","217","6586","75","1.14","76","35.02","0","0.0","109.99",,"19","28","23","7","3.23","0","0.0","53.54",,"4","2","0","1","0.46","0","0.0","50.86",,"1","0","0","2025-04-30"
"karaoke machine ikarao","37","105","1956","41","2.1","38","36.19","4","10.53","299.99","689.99","1","7","16","5","4.76","0","0.0","219.99",,"0","1","2","2","1.9","0","0.0","129.99",,"0","0","1","2025-04-30"
"professional karaoke machine","44","1344","32324","27","0.08","458","34.08","2","0.44","285.23","689.99","15","98","126","63","4.69","0","0.0","169.99",,"4","19","17","14","1.04","0","0.0","129.99",,"2","6","4","2025-04-30"
"ikarao karaoke machine","4","455","13699","218","1.59","179","39.34","26","14.53","349.99","689.99","7","72","54","23","5.05","5","21.74","349.99","689.99","1","4","8","6","1.32","2","33.33","299.99","689.99","0","3","2","2025-04-30"
"speaker with screen display","68","262","5324","45","0.85","70","26.72","0","0.0","133.92",,"4","21","11","2","0.76","0","0.0","89.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke machine for adults,built-in 13.3-inch screen,portable speaker with 2 wireless mics for tv,music party","50","2","80","2","2.5","2","100.0","2","100.0","689.99","689.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"karaoke machine","17","207039","4757022","175","0.0","80607","38.93","7","0.01","59.99","689.99","9379","35429","22116","21194","10.24","1","0.0","53.54","689.99","2999","9787","5467","5849","2.83","0","0.0","53.54",,"1105","2994","1199","2025-04-30"
"ikarao break x1 karaoke machine stand","76","5","88","5","5.68","1","20.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"highest rated karaoke machine with video projecting words etc","23","4","104","4","3.85","2","50.0","1","50.0","349.99","689.99","0","0","0","1","25.0","1","100.0","689.99","689.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke machine 800w","11","21","477","9","1.89","9","42.86","5","55.56","689.99","689.99","0","3","3","2","9.52","1","50.0","90.97","699.99","0","0","2","1","4.76","1","100.0","699.99","699.99","0","0","1","2025-04-30"
"ikarao brake x1","8","27","104","15","14.42","13","48.15","6","46.15","349.99","689.99","0","2","3","3","11.11","2","66.67","349.99","599.99","0","1","0","2","7.41","1","50.0","349.99","599.99","0","1","0","2025-04-30"
