ASIN 或商品=["B0CLLT85Y6"],报告范围=["每月"],选择年份=["2026"],选择月份=["5 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke machine","2","208140","5054001","12188","0.24","70756","33.99","57","0.08","53.99","599.99","10870","29132","13499","19310","9.28","7","0.04","53.67","599.99","3616","8346","3458","5972","2.87","4","0.07","53.67","599.99","1496","2860","958","2026-05-31"
"karaoke machine with screen lyrics display","80","680","18336","174","0.95","247","36.32","0","0.0","122.39",,"19","110","67","51","7.5","0","0.0","179.99",,"2","29","14","8","1.18","0","0.0","159.98",,"1","6","0","2026-05-31"
"lkaroa smart karaoke machine for adults","17","12","248","9","3.63","10","83.33","6","60.0","599.99","599.99","0","0","10","1","8.33","1","100.0","599.99","599.99","0","0","1","1","8.33","1","100.0","599.99","599.99","0","0","1","2026-05-31"
"smart karaoke machine","77","366","9141","191","2.09","98","26.78","0","0.0","309.99",,"1","33","19","9","2.46","0","0.0","389.99",,"0","2","3","3","0.82","0","0.0","53.67",,"0","1","1","2026-05-31"
"karaoke machine with screen","13","6429","171906","1800","1.05","2241","34.86","6","0.27","129.99","587.99","208","794","577","313","4.87","0","0.0","149.99",,"30","116","80","66","1.03","0","0.0","149.99",,"8","28","17","2026-05-31"
"ikaro break x2","83","50","487","50","10.27","26","52.0","3","11.54","399.99","599.99","0","12","9","3","6.0","0","0.0","399.99",,"0","1","1","2","4.0","0","0.0","332.47",,"0","1","1","2026-05-31"
"ikarao smart karaoke machine","87","94","2954","73","2.47","30","31.91","2","6.67","379.98","599.99","0","8","5","10","10.64","0","0.0","379.98",,"0","4","2","3","3.19","0","0.0","399.99",,"0","3","0","2026-05-31"
"ikaro","27","133","2795","105","3.76","65","48.87","8","12.31","349.99","599.99","1","20","22","11","8.27","1","9.09","349.99","569.99","0","3","5","3","2.26","0","0.0","349.99",,"0","0","2","2026-05-31"
"karaoke singing machine with lyric display","66","2","45","1","2.22","1","50.0","1","100.0","599.99","599.99","0","0","1","1","50.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikaroo karaoke machine break x1","19","7","155","7","4.52","4","57.14","2","50.0","399.99","599.99","0","2","2","1","14.29","1","100.0","599.99","599.99","0","0","1","1","14.29","1","100.0","599.99","599.99","0","0","1","2026-05-31"
"ikarao x1 karaoke machine","41","14","403","12","2.98","7","50.0","4","57.14","587.99","587.99","0","2","2","1","7.14","1","100.0","587.99","587.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"karafun karaoke machine","39","611","14919","321","2.15","175","28.64","3","1.71","299.99","599.99","16","88","38","33","5.4","0","0.0","299.99",,"5","18","8","3","0.49","0","0.0","399.99",,"1","1","1","2026-05-31"
"ikarao karaoke machine x1","28","29","754","28","3.71","12","41.38","10","83.33","599.99","599.99","0","5","3","1","3.45","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao break x1 800w","100","5","23","5","21.74","4","80.0","3","75.0","587.99","587.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"tonor k20 karaoke machine","46","328","7393","67","0.91","110","33.54","1","0.91","289.99","599.99","3","32","39","18","5.49","1","5.56","289.99","599.99","0","3","11","6","1.83","0","0.0","202.99",,"0","2","2","2026-05-31"
"ikarao x1","11","77","2106","70","3.32","38","49.35","21","55.26","599.99","599.99","1","7","16","6","7.79","4","66.67","599.99","599.99","0","2","3","3","3.9","1","33.33","379.98","599.99","0","1","2","2026-05-31"
"ikaoro karaoke machine","33","19","500","16","3.2","9","47.37","2","22.22","215.99","599.99","0","5","1","3","15.79","2","66.67","215.99","599.99","0","0","1","1","5.26","0","0.0","215.99",,"0","0","0","2026-05-31"
"break x1","94","19","505","15","2.97","6","31.58","3","50.0","440.98","582.11","0","1","2","2","10.53","0","0.0","349.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikareo break x1 karaoke machine","48","12","221","11","4.98","4","33.33","2","50.0","59.99","599.99","0","2","0","1","8.33","1","100.0","699.99","699.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao karaoke machine s3","92","23","559","19","3.4","11","47.83","3","27.27","299.99","599.99","0","7","3","1","4.35","0","0.0","215.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao 13.3","22","2","18","2","11.11","2","100.0","1","50.0","379.98","569.99","0","0","0","1","50.0","1","100.0","569.99","569.99","0","0","0","1","50.0","1","100.0","569.99","569.99","0","0","0","2026-05-31"
"ikaroa karaoke machine","84","55","1161","46","3.96","30","54.55","3","10.0","299.99","587.99","1","16","4","6","10.91","0","0.0","215.99",,"1","3","2","3","5.45","0","0.0","299.99",,"0","2","1","2026-05-31"
"ikarao break x2 karaoke machine","7","517","14648","404","2.76","200","38.68","17","8.5","399.99","599.99","5","62","51","40","7.74","6","15.0","399.99","599.99","1","12","11","11","2.13","2","18.18","399.99","569.99","0","4","3","2026-05-31"
"joog","31","106","1798","75","4.17","30","28.3","8","26.67","19.99","599.99","0","9","5","1","0.94","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"karoke box with a screen","68","1","22","1","4.55","1","100.0","1","100.0","599.99","599.99","0","1","0","1","100.0","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"korean karaoke machine","73","765","20576","173","0.84","125","16.34","1","0.8","349.99","599.99","7","37","30","9","1.18","0","0.0","319.99",,"2","3","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke equipment","81","2495","62995","89","0.14","430","17.23","2","0.47","139.99","599.99","14","110","84","38","1.52","0","0.0","77.39",,"5","8","7","10","0.4","0","0.0","53.99",,"2","4","1","2026-05-31"
"karaoke ikarao","36","56","1381","48","3.48","27","48.21","6","22.22","379.98","599.99","0","10","13","1","1.79","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao shell s1 / break x1","26","1","6","1","16.67","1","100.0","1","100.0","599.99","599.99","0","0","0","1","100.0","1","100.0","599.99","599.99","0","0","0","1","100.0","1","100.0","599.99","599.99","0","0","0","2026-05-31"
"mini karaoke machine","32","12571","323839","617","0.19","4778","38.01","0","0.0","18.04",,"797","2084","862","1903","15.14","0","0.0","17.99",,"331","888","346","635","5.05","0","0.0","17.99",,"135","325","121","2026-05-31"
"ikarao break x1 pro 460w","59","3","38","3","7.89","3","100.0","1","33.33","332.47","599.99","0","3","0","1","33.33","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao break x2","35","265","7417","85","1.15","137","51.7","5","3.65","399.99","599.99","3","40","43","27","10.19","1","3.7","399.99","587.99","0","11","10","10","3.77","0","0.0","399.99",,"0","3","4","2026-05-31"
"ilarao karaoke machine","10","118","2388","101","4.23","50","42.37","11","22.0","399.99","599.99","0","21","15","11","9.32","3","27.27","399.99","599.99","0","4","2","5","4.24","2","40.0","399.99","599.99","0","1","1","2026-05-31"
"ikarao karaoke machine","1","6230","165600","4825","2.91","2567","41.2","245","9.54","349.99","599.99","139","1012","677","505","8.11","44","8.71","299.99","599.99","32","203","142","107","1.72","13","12.15","332.47","599.99","8","53","30","2026-05-31"
"ikarao x1 13.3""","64","1","11","1","9.09","1","100.0","1","100.0","699.99","699.99","0","0","0","1","100.0","1","100.0","699.99","699.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikaro karaoke machine","15","234","5878","187","3.18","96","41.03","8","8.33","299.99","599.99","3","43","21","21","8.97","2","9.52","299.99","569.99","1","14","3","6","2.56","1","16.67","299.99","599.99","0","5","0","2026-05-31"
"karao break x1","21","6","48","6","12.5","4","66.67","1","25.0","369.99","599.99","0","2","0","2","33.33","1","50.0","379.99","599.99","0","1","0","2","33.33","1","50.0","379.99","599.99","0","1","0","2026-05-31"
"jbl karaoke machine","71","2790","57199","225","0.39","1032","36.99","1","0.1","319.9","599.99","47","244","290","134","4.8","0","0.0","279.9",,"10","34","41","13","0.47","0","0.0","249.95",,"1","3","6","2026-05-31"
"ikarao premium speaker","58","5","98","4","4.08","2","40.0","1","50.0","599.99","599.99","0","0","2","1","20.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"all in one karaoke","57","98","2477","11","0.44","31","31.63","1","3.23","215.99","599.99","4","4","3","5","5.1","1","20.0","159.98","599.99","1","1","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikaraobreakx100","65","1","18","1","5.56","1","100.0","1","100.0","599.99","599.99","0","1","0","1","100.0","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 460w bluetooth speaker for party, tv break x1 with wireless microphones","51","5","88","5","5.68","2","40.0","2","100.0","599.99","599.99","0","1","1","1","20.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao smart karaoke machine for adults","74","270","12718","163","1.28","42","15.56","1","2.38","332.47","599.99","0","16","14","12","4.44","0","0.0","349.99",,"0","4","4","1","0.37","0","0.0","139.99",,"0","0","1","2026-05-31"
"bocina ikarao","85","6","121","6","4.96","5","83.33","4","80.0","587.99","587.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao karaoke machine break x1","98","11","298","11","3.69","3","27.27","3","100.0","599.99","599.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine for adults for tv","82","554","15070","163","1.08","175","31.59","0","0.0","84.99",,"17","64","54","33","5.96","0","0.0","89.99",,"2","13","13","4","0.72","0","0.0","84.99",,"0","1","2","2026-05-31"
"karaoking karaoke machine","43","1168","31533","374","1.19","60","5.14","0","0.0","69.99",,"3","16","9","13","1.11","0","0.0","53.67",,"1","5","2","3","0.26","0","0.0","53.67",,"0","1","1","2026-05-31"
"ikarao break 2","96","13","265","13","4.91","8","61.54","3","37.5","399.99","599.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao with guitar input","63","1","17","1","5.88","1","100.0","1","100.0","599.99","599.99","0","0","1","1","100.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke speaker with screen","78","196","5045","79","1.57","50","25.51","3","6.0","189.99","599.99","2","18","7","2","1.02","0","0.0","59.99",,"1","1","0","2","1.02","0","0.0","59.99",,"1","1","0","2026-05-31"
"kareokee machine with bluetooth and wireless","67","7","382","1","0.26","2","28.57","1","50.0","59.98","599.99","1","0","1","1","14.29","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikara smart karaoke machine","72","71","4260","71","1.67","42","59.15","4","9.52","379.98","599.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke","16","40484","1005423","1266","0.13","10064","24.86","5","0.05","53.99","599.99","1643","3730","1680","2407","5.95","0","0.0","53.67",,"511","945","366","705","1.74","0","0.0","53.67",,"206","332","91","2026-05-31"
"ikaru karaoke","50","9","196","8","4.08","2","22.22","2","100.0","599.99","599.99","0","1","1","1","11.11","1","100.0","599.99","599.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao break","34","40","905","36","3.98","19","47.5","7","36.84","399.99","599.99","0","8","4","3","7.5","1","33.33","399.99","599.99","0","1","2","1","2.5","0","0.0","399.99",,"0","0","1","2026-05-31"
"ikaro x1","30","6","45","6","13.33","4","66.67","3","75.0","569.99","599.99","0","0","2","2","33.33","2","100.0","569.99","569.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao bluetooth speaker","53","3","57","2","3.51","2","66.67","2","100.0","587.99","587.99","0","0","1","1","33.33","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine with lyrics display","12","7505","211223","1562","0.74","2696","35.92","3","0.11","99.99","587.99","287","1084","660","486","6.48","2","0.41","99.99","587.99","66","202","124","80","1.07","0","0.0","94.99",,"17","40","14","2026-05-31"
"ikarao karaoke machine radio","23","2","36","2","5.56","2","100.0","1","50.0","215.99","599.99","0","0","0","1","50.0","1","100.0","599.99","599.99","0","0","0","1","50.0","1","100.0","599.99","599.99","0","0","0","2026-05-31"
"jbl karaoke machine with 2 microphones","37","7031","145550","480","0.33","2493","35.46","1","0.04","329.9",,"85","540","780","420","5.97","0","0.0","319.9",,"22","98","142","51","0.73","0","0.0","249.95",,"4","17","16","2026-05-31"
"ikarao break x1 karaoke machine","8","145","4059","125","3.08","70","48.28","29","41.43","469.99","599.99","0","16","26","11","7.59","5","45.45","598.99","599.99","0","3","8","4","2.76","2","50.0","215.99","598.99","0","2","2","2026-05-31"
"akarao x1 karaoke machine","44","4","88","4","4.55","3","75.0","3","100.0","599.99","599.99","0","2","1","1","25.0","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine ikarao","38","152","3622","106","2.93","54","35.53","9","16.67","349.99","599.99","2","27","17","10","6.58","0","0.0","332.47",,"0","5","2","3","1.97","0","0.0","332.47",,"0","1","1","2026-05-31"
"ikaro karaoke machine x1","25","4","71","2","2.82","2","50.0","1","50.0","49.99","569.99","0","0","0","2","50.0","1","50.0","49.99","569.99","0","0","0","2","50.0","1","50.0","49.99","599.99","0","0","0","2026-05-31"
"karaoke machine x1","99","6","322","6","1.86","3","50.0","3","100.0","599.99","599.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine for adults with lyrics display","70","671","19850","269","1.36","219","32.64","0","0.0","139.99",,"26","73","54","32","4.77","0","0.0","149.99",,"5","13","6","4","0.6","0","0.0","59.99",,"0","1","2","2026-05-31"
"ikarao","3","2400","70201","1930","2.75","938","39.08","153","16.31","349.99","599.99","37","330","213","143","5.96","23","16.08","349.99","599.99","6","65","30","34","1.42","6","17.65","349.99","599.99","1","16","11","2026-05-31"
"karaoke system for home 500w built in screen","52","3","66","3","4.55","3","100.0","2","66.67","599.99","599.99","0","0","2","1","33.33","1","100.0","599.99","599.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"all-in-one karaoke system with speakers and mixer","91","335","8011","131","1.64","148","44.18","0","0.0","84.99",,"22","69","35","23","6.87","0","0.0","99.99",,"2","11","7","4","1.19","0","0.0","69.99",,"1","2","0","2026-05-31"
"karafun karaoke","79","161","4154","104","2.5","23","14.29","2","8.7","299.99","569.99","2","8","9","4","2.48","0","0.0","349.99",,"0","1","3","0","0.0","0",,,,"0","0","0","2026-05-31"
"best karaoke machine with good echo and highly watt for adults 500watts","60","3","61","2","3.28","1","33.33","1","100.0","587.99","587.99","0","0","0","1","33.33","1","100.0","587.99","587.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ktv machine","47","152","3733","65","1.74","40","26.32","1","2.5","349.99","599.99","2","10","1","5","3.29","1","20.0","399.99","599.99","0","0","0","1","0.66","0","0.0","399.99",,"0","0","0","2026-05-31"
"hdmi karaoke machine","18","176","5421","67","1.24","50","28.41","1","2.0","89.99","599.99","8","27","5","10","5.68","1","10.0","129.98","599.99","2","5","0","2","1.14","1","50.0","215.98","599.99","0","2","0","2026-05-31"
"ikarao karaoke","54","173","5741","144","2.51","70","40.46","5","7.14","329.99","599.99","1","21","13","9","5.2","0","0.0","332.47",,"1","3","1","3","1.73","0","0.0","215.99",,"0","1","1","2026-05-31"
"karaoke systems","75","2144","55164","51","0.09","576","26.87","4","0.69","99.99","599.49","54","194","124","122","5.69","0","0.0","59.98",,"25","48","24","30","1.4","0","0.0","56.24",,"7","16","3","2026-05-31"
"karaoke x1","97","15","350","13","3.71","5","33.33","3","60.0","599.99","599.99","0","4","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikarao shell s1 karaoke machine","29","241","6705","175","2.61","92","38.17","6","6.52","299.99","599.99","8","32","17","20","8.3","1","5.0","349.99","599.99","0","8","5","10","4.15","0","0.0","349.99",,"0","3","5","2026-05-31"
"smart karaoke","40","440","13564","387","2.85","45","10.23","1","2.22","215.99","599.99","3","20","1","3","0.68","0","0.0","54.97",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke speaker","69","11470","303761","271","0.09","2574","22.44","0","0.0","89.99",,"200","775","616","452","3.94","0","0.0","59.98",,"54","168","94","97","0.85","0","0.0","56.24",,"22","42","19","2026-05-31"
"karokee machine with bluetooth and wireless microphone for adults","89","16335","503508","31","0.01","4763","29.16","3","0.06","56.24",,"820","2097","1039","1425","8.72","0","0.0","53.99",,"292","652","283","421","2.58","0","0.0","53.99",,"110","210","67","2026-05-31"
"ikarao break x2 smart karaoke machine","88","77","2504","70","2.8","39","50.65","2","5.13","399.99","599.99","3","15","12","14","18.18","0","0.0","379.98",,"1","7","4","7","9.09","0","0.0","399.99",,"1","2","3","2026-05-31"
"karaoke machine all in one","55","49","1223","33","2.7","17","34.69","1","5.88","122.39","587.99","0","8","7","2","4.08","1","50.0","249.99","587.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"kareoke machine","93","1643","51202","129","0.25","665","40.47","0","0.0","53.99",,"97","260","126","211","12.84","0","0.0","53.67",,"37","83","36","66","4.02","0","0.0","53.67",,"23","26","9","2026-05-31"
"ikarao party box","24","2","48","2","4.17","1","50.0","1","100.0","569.99","569.99","0","0","1","1","50.0","1","100.0","569.99","569.99","0","0","1","1","50.0","1","100.0","599.99","599.99","0","0","1","2026-05-31"
"ikarao smart karaoke machine for adults x1","62","1","60","1","1.67","1","100.0","1","100.0","564.82","564.82","0","0","0","1","100.0","1","100.0","564.82","564.82","0","0","0","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine for adults","4","110181","2686518","10526","0.39","39200","35.58","55","0.14","67.98","599.99","5673","15575","8381","10047","9.12","4","0.04","56.99","599.99","1820","4309","2014","2840","2.58","1","0.04","56.24","599.99","700","1324","503","2026-05-31"
"ikarao karaoke machine for adults with lyrics display, built-in 13.3"" screen, truly all in one karaoke machine with 2 wireless microphone (hidden & self charging), 460w bluetooth speaker for party, tv","9","10","218","8","3.67","7","70.0","7","100.0","587.99","587.99","0","2","1","5","50.0","5","100.0","587.99","587.99","0","2","0","3","30.0","3","100.0","582.11","582.11","0","1","0","2026-05-31"
"ikarao machine","20","21","464","16","3.45","13","61.9","1","7.69","299.99","599.99","0","8","2","1","4.76","1","100.0","599.99","599.99","0","1","0","1","4.76","1","100.0","599.99","599.99","0","1","0","2026-05-31"
"karaoke machine for adults with screen","56","1135","29568","314","1.06","407","35.86","0","0.0","119.95",,"35","175","94","77","6.78","0","0.0","139.99",,"8","35","17","18","1.59","0","0.0","119.95",,"2","11","3","2026-05-31"
"ikaroo karaoke machine","6","582","14532","490","3.37","258","44.33","13","5.04","299.99","599.99","7","126","84","53","9.11","5","9.43","299.99","569.99","2","23","23","12","2.06","3","25.0","349.99","599.99","0","4","8","2026-05-31"
