ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2025"],选择月份=["4 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"profesional karoeke","98","1","21","1","4.76","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"wireless portable karaoke machine party","89","6","112","4","3.57","6","100.0","1","16.67","299.99","449.99","0","1","4","1","16.67","1","100.0","449.99","449.99","0","0","1","1","16.67","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"singtrix karaoke system","56","589","15425","814","5.28","257","43.63","8","3.11","399.99","449.99","6","27","72","41","6.96","1","2.44","399.99","449.99","2","4","11","9","1.53","0","0.0","399.99",,"0","0","4","2025-04-30"
"magic sing","22","4137","106448","3415","3.21","1535","37.1","3","0.2","493.03","449.99","22","372","582","68","1.64","0","0.0","478.85",,"1","20","24","10","0.24","0","0.0","483.54",,"0","5","3","2025-04-30"
"professional karaoke machine for adults","13","1748","41336","1591","3.85","518","29.63","53","10.23","261.0","449.99","17","113","158","76","4.35","3","3.95","199.99","349.99","6","17","28","11","0.63","1","9.09","109.99","349.99","1","7","1","2025-04-30"
"ikaro karaoke machine break x2","97","1","64","1","1.56","1","100.0","1","100.0","449.99","449.99","0","0","0","1","100.0","1","100.0","449.99","449.99","0","0","0","1","100.0","1","100.0","449.99","449.99","0","0","0","2025-04-30"
"kareoke","25","1717","39518","1281","3.24","559","32.56","17","3.04","53.54","449.99","91","269","119","152","8.85","5","3.29","49.99","449.99","23","90","27","37","2.15","0","0.0","53.54",,"8","23","4","2025-04-30"
"singing machine karaoke","12","3693","83648","3127","3.74","1060","28.7","18","1.7","91.0","349.99","69","274","280","174","4.71","4","2.3","85.99","349.99","13","40","52","32","0.87","2","6.25","69.99","349.99","3","10","10","2025-04-30"
"kareokee machine with bluetooth and wireless microphone for adults no wifi","85","9","180","8","4.44","3","33.33","1","33.33","389.99","449.99","0","0","1","1","11.11","1","100.0","449.99","449.99","0","0","0","1","11.11","1","100.0","449.99","449.99","0","0","0","2025-04-30"
"smart karaoke machine","55","324","8736","314","3.59","99","30.56","16","16.16","179.99","449.99","7","30","31","19","5.86","2","10.53","159.99","349.99","4","6","7","2","0.62","0","0.0","39.99",,"1","1","0","2025-04-30"
"karaoke with lyrics display on tv","69","87","2143","47","2.19","34","39.08","2","5.88","129.99","449.99","3","11","9","8","9.2","1","12.5","129.99","449.99","1","3","0","3","3.45","1","33.33","129.99","449.99","1","2","0","2025-04-30"
"karaoke machine with lyrics display","7","9891","234330","9669","4.13","4100","41.45","142","3.46","109.99","449.99","269","1367","1290","698","7.06","25","3.58","104.49","449.99","60","244","203","129","1.3","4","3.1","89.99","349.99","13","54","44","2025-04-30"
"karoke machine with bluetooth and wireless microphone for adults","54","1633","42799","906","2.12","580","35.52","7","1.21","69.99","449.99","76","231","157","189","11.57","1","0.53","59.99","349.99","25","79","45","42","2.57","0","0.0","69.99",,"7","19","7","2025-04-30"
"karoke machine","31","1304","36534","1457","3.99","591","45.32","10","1.69","53.54","449.99","77","287","133","190","14.57","2","1.05","50.86","449.99","38","85","40","58","4.45","0","0.0","50.86",,"16","25","12","2025-04-30"
"bluetooth karaoke with lyrics speaker with microphone","96","1","21","1","4.76","1","100.0","1","100.0","449.99","449.99","0","0","0","1","100.0","1","100.0","449.99","449.99","0","0","0","1","100.0","1","100.0","449.99","449.99","0","0","0","2025-04-30"
"karaoke machine with screen","10","2935","70741","2598","3.67","1106","37.68","52","4.7","149.99","449.99","60","327","321","164","5.59","9","5.49","169.99","377.99","10","36","51","27","0.92","3","11.11","129.99","377.99","2","10","5","2025-04-30"
"karoke machine chinese","94","1","19","2","10.53","1","100.0","1","100.0","449.99","449.99","0","1","0","1","100.0","1","100.0","449.99","449.99","0","1","0","1","100.0","1","100.0","449.99","449.99","0","1","0","2025-04-30"
"karafun karaoke machine","59","295","8163","412","5.05","92","31.19","16","17.39","219.99","449.99","12","30","31","7","2.37","1","14.29","72.99","449.99","1","1","3","2","0.68","0","0.0","16.89",,"0","1","1","2025-04-30"
"karokee machine with bluetooth and wireless microphone for adults","9","14378","324822","5812","1.79","5807","40.39","69","1.19","59.99","449.99","638","2698","1547","1697","11.8","6","0.35","53.54","449.99","219","847","430","445","3.1","2","0.45","53.54","449.99","75","232","102","2025-04-30"
"ikarao shell s1","46","207","4457","385","8.64","133","64.25","8","6.02","349.99","449.99","11","22","59","26","12.56","1","3.85","349.99","449.99","3","4","7","14","6.76","1","7.14","349.99","449.99","1","1","3","2025-04-30"
"what karaoke machine features enhance singing experience?","88","3","60","5","8.33","1","33.33","1","100.0","349.99","349.99","0","0","1","1","33.33","1","100.0","349.99","349.99","0","0","1","1","33.33","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"smart karaoke machine for adults - with lyrics display, 64gb karaoke tablet, 2 wireless mics, professional karaoke system, 600w peak power, karaoke speaker for any occasion","99","2","40","1","2.5","1","50.0","1","100.0","349.99","349.99","0","0","1","1","50.0","1","100.0","349.99","349.99","0","0","1","1","50.0","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"ikareo","37","5","38","5","13.16","5","100.0","4","80.0","449.99","449.99","0","1","3","2","40.0","2","100.0","349.99","349.99","0","0","1","2","40.0","2","100.0","349.99","349.99","0","0","1","2025-04-30"
"karole machine","66","63","1310","71","5.42","24","38.1","2","8.33","53.54","449.99","0","17","6","6","9.52","1","16.67","50.86","449.99","0","3","3","3","4.76","1","33.33","50.86","449.99","0","1","2","2025-04-30"
"karaoke speaker","28","9440","223373","1522","0.68","2878","30.49","14","0.49","109.99","449.99","161","843","887","430","4.56","2","0.47","79.2","349.99","35","162","108","66","0.7","0","0.0","74.99",,"9","32","15","2025-04-30"
"ikarao brake x2","48","14","62","14","22.58","8","57.14","8","100.0","449.99","449.99","0","3","5","2","14.29","2","100.0","349.99","349.99","0","1","1","1","7.14","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"ikarao store","93","2","17","2","11.76","2","100.0","1","50.0","349.99","449.99","0","0","2","1","50.0","1","100.0","449.99","449.99","0","0","1","1","50.0","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"karaoke machine with speaker professional","64","10","332","18","5.42","11","110.0","4","36.36","399.99","449.99","0","2","7","1","10.0","1","100.0","349.99","349.99","0","1","0","1","10.0","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"karaoke machine for adults","2","82364","1847767","82337","4.46","32326","39.25","1168","3.61","79.0","449.99","3390","12905","9496","7860","9.54","168","2.14","72.99","449.99","1023","3442","2127","1845","2.24","41","2.22","74.99","449.99","316","926","399","2025-04-30"
"karaoke+machine+for+adults pitch and tempo control","78","3","180","5","2.78","2","66.67","2","100.0","449.99","449.99","0","2","0","1","33.33","1","100.0","449.99","449.99","0","1","0","1","33.33","1","100.0","449.99","449.99","0","1","0","2025-04-30"
"chinese karaoke machine","82","457","12922","541","4.19","209","45.73","13","6.22","699.0","449.99","0","12","25","9","1.97","0","0.0","849.0",,"0","0","0","1","0.22","0","0.0","199.99",,"0","0","0","2025-04-30"
"karoke","81","1180","30904","840","2.72","421","35.68","5","1.19","49.99","449.99","63","185","91","122","10.34","0","0.0","24.99",,"20","65","22","38","3.22","0","0.0","50.86",,"7","20","5","2025-04-30"
"karaoke machinewith screen","74","5","261","9","3.45","4","80.0","2","50.0","309.99","449.99","0","2","2","1","20.0","1","100.0","449.99","449.99","0","1","0","1","20.0","1","100.0","449.99","449.99","0","1","0","2025-04-30"
"ikarao break x 2","79","3","20","3","15.0","2","66.67","2","100.0","449.99","449.99","0","0","2","1","33.33","1","100.0","449.99","449.99","0","0","1","1","33.33","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"good quality karaoke machine","77","38","812","43","5.3","14","36.84","1","7.14","119.99","349.99","0","5","4","2","5.26","1","50.0","129.99","349.99","0","1","1","1","2.63","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"magic sing karaoke system 2025","34","2183","47841","1230","2.57","918","42.05","11","1.2","489.0","449.99","27","216","281","108","4.95","2","1.85","459.88","349.99","4","34","38","15","0.69","0","0.0","481.13",,"0","6","6","2025-04-30"
"best karaoke machine for adults professional","29","456","11098","582","5.24","195","42.76","20","10.26","149.99","449.99","10","75","51","40","8.77","2","5.0","119.99","349.99","1","16","12","8","1.75","1","12.5","109.99","449.99","0","4","3","2025-04-30"
"smart karaoke machine for adults - with lyrics display, 64gb karaoke tablet, 2 wireless mics, professional karaoke system, 300w peak power, 4 dj lights, karaoke speaker for any occasion","23","18","415","36","8.67","17","94.44","11","64.71","349.99","449.99","2","4","7","8","44.44","6","75.0","349.99","377.99","0","3","4","3","16.67","2","66.67","349.99","349.99","0","1","1","2025-04-30"
"ikarao shell s3","58","92","1299","159","12.24","73","79.35","4","5.48","349.99","449.99","2","19","29","19","20.65","1","5.26","349.99","349.99","0","5","7","5","5.43","1","20.0","349.99","349.99","0","1","4","2025-04-30"
"videoke karaoke machine filipino","63","524","12897","559","4.33","132","25.19","10","7.58","119.99","349.99","7","56","44","19","3.63","1","5.26","109.99","349.99","0","8","8","3","0.57","0","0.0","109.99",,"0","2","1","2025-04-30"
"karaoke machine connect to tv","32","956","25219","876","3.47","383","40.06","10","2.61","74.99","449.99","23","169","113","63","6.59","1","1.59","74.99","449.99","5","28","20","18","1.88","1","5.56","74.99","449.99","3","9","4","2025-04-30"
"karaoke professional system","61","176","5122","95","1.85","53","30.11","4","7.55","369.95","349.99","0","8","15","8","4.55","1","12.5","199.99","349.99","0","1","6","2","1.14","1","50.0","85.99","349.99","0","0","2","2025-04-30"
"karaoke machine for tv","16","3043","75926","2770","3.65","1023","33.62","25","2.44","85.99","449.99","90","443","312","165","5.42","2","1.21","74.99","377.99","16","76","52","31","1.02","0","0.0","74.99",,"4","17","9","2025-04-30"
"smart karaoke machine for adults with lyrics display","71","31","890","26","2.92","12","38.71","2","16.67","149.99","349.99","3","3","2","5","16.13","1","20.0","119.99","349.99","1","0","2","2","6.45","1","50.0","119.99","349.99","0","0","1","2025-04-30"
"karaoke machine","1","207039","4757022","178415","3.75","80607","38.93","1840","2.28","59.99","449.99","9379","35429","22116","21194","10.24","253","1.19","53.54","449.99","2999","9787","5467","5849","2.83","70","1.2","53.54","449.99","1105","2994","1199","2025-04-30"
"kareokee machine with bluetooth and wireless microphone for adults","4","14939","332732","13311","4.0","5928","39.68","181","3.05","72.99","449.99","675","2647","1574","1740","11.65","26","1.49","53.54","349.99","231","880","401","446","2.99","7","1.57","53.54","349.99","90","233","73","2025-04-30"
"break x2","30","21","689","21","3.05","11","52.38","9","81.82","449.99","449.99","0","2","4","4","19.05","3","75.0","449.99","449.99","0","0","1","3","14.29","2","66.67","449.99","449.99","0","0","0","2025-04-30"
"karaoke machine professional","51","446","10502","471","4.48","129","28.92","13","10.08","239.99","377.99","9","30","40","13","2.91","2","15.38","129.99","349.99","1","2","6","1","0.22","0","0.0","74.99",,"1","0","0","2025-04-30"
"kareoke machine","41","1100","29605","1253","4.23","475","43.18","10","2.11","53.54","449.99","40","251","121","159","14.45","1","0.63","53.54","449.99","16","81","40","53","4.82","0","0.0","53.54",,"7","29","10","2025-04-30"
"10 hour bluetooth powerful karaoke","90","7","139","3","2.16","2","28.57","1","50.0","246.48","349.99","1","1","0","2","28.57","1","50.0","246.48","349.99","1","1","0","2","28.57","1","50.0","246.48","349.99","1","1","0","2025-04-30"
"professional karaoke system","62","1022","26778","896","3.35","365","35.71","8","2.19","399.99","449.99","8","34","84","44","4.31","0","0.0","379.0",,"1","5","17","3","0.29","0","0.0","109.99",,"0","1","2","2025-04-30"
"professional karaoke machine","19","1344","32324","1358","4.2","458","34.08","29","6.33","285.23","449.99","15","98","126","63","4.69","3","4.76","169.99","449.99","4","19","17","14","1.04","1","7.14","129.99","449.99","2","6","4","2025-04-30"
"pro karaoke machine with all","80","21","443","38","8.58","4","19.05","1","25.0","449.99","449.99","0","1","1","1","4.76","1","100.0","449.99","449.99","0","0","1","1","4.76","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"ikarao","6","2235","55572","2612","4.7","1382","61.83","257","18.6","349.99","449.99","65","396","420","142","6.35","34","23.94","349.99","449.99","12","43","61","38","1.7","8","21.05","349.99","449.99","5","13","13","2025-04-30"
"singtrix portable karaoke machine","76","39","1070","45","4.21","15","38.46","1","6.67","399.99","449.99","0","4","5","4","10.26","1","25.0","49.99","449.99","0","2","2","2","5.13","1","50.0","49.99","449.99","0","1","1","2025-04-30"
"karaoke kit for adults","70","54","1168","40","3.42","20","37.04","2","10.0","85.99","449.99","2","7","4","6","11.11","1","16.67","64.98","449.99","0","2","3","2","3.7","1","50.0","64.98","449.99","0","1","1","2025-04-30"
"karaoke","5","34131","795817","17476","2.2","9707","28.44","129","1.33","59.99","449.99","1093","3900","2249","2056","6.02","10","0.49","49.99","449.99","270","939","484","526","1.54","3","0.57","49.99","449.99","108","260","85","2025-04-30"
"karaoke machine with autotune","60","592","15113","691","4.57","253","42.74","7","2.77","100.79","349.99","34","91","69","42","7.09","1","2.38","97.99","449.99","7","17","8","5","0.84","0","0.0","129.99",,"1","2","1","2025-04-30"
"portable karaoke machine with 2 wireless microphones","36","2061","49562","819","1.65","735","35.66","8","1.09","53.54","449.99","100","330","174","153","7.42","1","0.65","49.99","377.99","23","71","34","42","2.04","1","2.38","39.99","377.99","8","24","5","2025-04-30"
"karaoke machine with screen lyrics display","43","580","14421","541","3.75","221","38.1","8","3.62","119.99","449.99","10","62","71","29","5.0","1","3.45","129.99","449.99","1","11","11","6","1.03","1","16.67","65.99","449.99","1","1","3","2025-04-30"
"ikarao brake x1","73","27","104","12","11.54","13","48.15","2","15.38","349.99","349.99","0","2","3","3","11.11","1","33.33","349.99","349.99","0","1","0","2","7.41","1","50.0","349.99","349.99","0","1","0","2025-04-30"
"best karaoke machine wireless microphone","92","10","200","2","1.0","2","20.0","1","50.0","349.99","349.99","0","0","1","1","10.0","1","100.0","349.99","349.99","0","0","0","1","10.0","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"ikarao x1","40","134","3052","160","5.24","63","47.01","22","34.92","449.99","349.99","0","14","18","3","2.24","1","33.33","689.99","349.99","0","0","1","1","0.75","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"portable karaoke machine","38","5327","121640","1480","1.22","2107","39.55","14","0.66","43.69","449.99","316","908","520","526","9.87","0","0.0","31.99",,"76","265","124","150","2.82","0","0.0","29.98",,"32","74","30","2025-04-30"
"karqoke","95","5","99","2","2.02","1","20.0","1","100.0","449.99","449.99","0","0","1","1","20.0","1","100.0","449.99","449.99","0","0","1","1","20.0","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"ikaro karaoke machine break x1","68","6","171","11","6.43","3","50.0","3","100.0","449.99","449.99","0","2","1","1","16.67","1","100.0","449.99","449.99","0","1","0","1","16.67","1","100.0","449.99","449.99","0","1","0","2025-04-30"
"bluetooth karaoke machine","45","1883","46099","982","2.13","684","36.33","12","1.75","64.98","449.99","63","258","222","161","8.55","1","0.62","59.99","449.99","16","73","51","42","2.23","0","0.0","69.99",,"4","22","12","2025-04-30"
"karaoke machine jbl","35","1520","33055","1337","4.04","496","32.63","13","2.62","246.48","349.99","18","140","203","56","3.68","1","1.79","191.96","449.99","1","17","20","5","0.33","0","0.0","79.99",,"1","1","2","2025-04-30"
"smart karaoke machine for adults with lyrics display 64gb kraraoke tablet","100","1","22","1","4.55","1","100.0","1","100.0","377.99","377.99","0","0","0","1","100.0","1","100.0","377.99","377.99","0","0","0","1","100.0","1","100.0","377.99","377.99","0","0","0","2025-04-30"
"masingo karaoke machine","67","887","22166","866","3.91","325","36.64","6","1.85","119.99","449.99","4","55","100","48","5.41","0","0.0","78.99",,"0","11","9","9","1.01","0","0.0","52.99",,"0","3","2","2025-04-30"
"ikarao break x2 karaoke machine","8","344","8105","363","4.48","164","47.67","95","57.93","359.99","449.99","5","48","61","35","10.17","24","68.57","359.99","449.99","1","9","16","12","3.49","11","91.67","359.99","449.99","0","6","4","2025-04-30"
"ikarao smart karaoke machine with screen","52","14","600","23","3.83","6","42.86","6","100.0","449.99","449.99","0","2","3","2","14.29","2","100.0","449.99","449.99","0","1","1","1","7.14","1","100.0","449.99","449.99","0","1","0","2025-04-30"
"karaoke system","27","2917","72588","1747","2.41","773","26.5","19","2.46","189.99","449.99","49","225","186","102","3.5","1","0.98","129.99","349.99","10","37","20","18","0.62","0","0.0","89.99",,"3","6","4","2025-04-30"
"karaoke machine for adults with lyrics display bluetooth 5.3","91","3","172","3","1.74","1","33.33","1","100.0","349.99","349.99","0","1","0","1","33.33","1","100.0","349.99","349.99","0","1","0","1","33.33","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"ikarao smart karaoke machine for adults","3","2169","51386","2555","4.97","1037","47.81","311","29.99","349.99","449.99","31","293","353","211","9.73","60","28.44","349.99","449.99","5","56","81","44","2.03","21","47.73","349.99","449.99","1","17","14","2025-04-30"
"best karaoke machine for adults","24","678","17202","843","4.9","234","34.51","24","10.26","129.99","449.99","21","85","77","46","6.78","3","6.52","109.99","449.99","4","19","12","8","1.18","1","12.5","74.99","449.99","1","5","2","2025-04-30"
"ikaroo karaoke machine","17","238","5413","422","7.8","100","42.02","36","36.0","349.99","449.99","4","28","37","20","8.4","6","30.0","349.99","349.99","1","5","7","5","2.1","1","20.0","349.99","349.99","0","1","1","2025-04-30"
"karaoke machine with built in songs","49","118","3051","135","4.42","49","41.53","4","8.16","129.99","449.99","6","15","18","3","2.54","2","66.67","449.99","449.99","0","1","2","1","0.85","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"karaoke machine with youtube","75","39","1330","45","3.38","10","25.64","1","10.0","119.99","349.99","2","3","3","3","7.69","1","33.33","74.99","349.99","1","2","0","1","2.56","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"karaoke machines","15","1473","40632","1224","3.01","438","29.74","17","3.88","74.99","449.99","25","160","150","111","7.54","5","4.5","69.99","449.99","11","38","45","21","1.43","2","9.52","74.99","449.99","3","9","9","2025-04-30"
"best karaoke machine","72","526","14044","577","4.11","182","34.6","13","7.14","76.99","449.99","29","62","48","41","7.79","0","0.0","74.99",,"8","11","14","8","1.52","0","0.0","74.99",,"3","2","3","2025-04-30"
"ikarao karaoke machine","26","455","13699","501","3.66","179","39.34","38","21.23","349.99","449.99","7","72","54","23","5.05","4","17.39","349.99","449.99","1","4","8","6","1.32","0","0.0","299.99",,"0","3","2","2025-04-30"
"b0cr1r7fkp","86","7","49","7","14.29","2","28.57","1","50.0","349.99","377.99","0","0","1","1","14.29","1","100.0","377.99","377.99","0","0","1","1","14.29","1","100.0","377.99","377.99","0","0","1","2025-04-30"
"jbl karaoke machine with 2 microphones","11","6703","137945","4456","3.23","2789","41.61","52","1.86","279.95","449.99","109","736","1029","432","6.44","6","1.39","279.95","349.99","24","149","150","68","1.01","1","1.47","219.0","349.99","7","26","24","2025-04-30"
"karaoke machine￼","14","1241","27100","1151","4.25","491","39.56","17","3.46","59.99","449.99","50","237","137","170","13.7","4","2.35","53.54","349.99","24","78","39","37","2.98","3","8.11","53.54","349.99","7","16","10","2025-04-30"
"karaoke machine with 2 wireless microphones and screen","84","6","118","10","8.47","2","33.33","1","50.0","299.99","449.99","0","1","1","2","33.33","1","50.0","299.99","449.99","0","1","1","1","16.67","1","100.0","449.99","449.99","0","0","1","2025-04-30"
"karaoke machine adults","39","560","15198","522","3.43","251","44.82","18","7.17","80.0","449.99","32","122","52","62","11.07","3","4.84","69.99","349.99","8","31","14","18","3.21","0","0.0","64.98",,"3","10","5","2025-04-30"
