ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2025"],选择月份=["3 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"break x2","46","12","190","11","5.79","7","58.33","7","100.0","469.99","469.99","0","2","3","3","25.0","3","100.0","469.99","469.99","0","1","1","1","8.33","1","100.0","449.99","449.99","0","0","1","2025-03-31"
"kareoke","32","1924","43151","1695","3.93","628","32.64","16","2.55","59.99","469.99","92","274","153","161","8.37","1","0.62","39.5","449.99","34","73","30","50","2.6","0","0.0","29.99",,"15","25","6","2025-03-31"
"fender karaoke system","84","44","1279","37","2.89","26","59.09","2","7.69","895.99","469.99","2","4","12","2","4.55","1","50.0","469.99","469.99","0","0","2","1","2.27","1","100.0","469.99","469.99","0","0","1","2025-03-31"
"karoke","30","1293","31838","1106","3.47","490","37.9","10","2.04","54.99","469.99","80","244","104","156","12.06","2","1.28","44.99","469.99","29","66","41","42","3.25","1","2.38","29.99","469.99","11","13","11","2025-03-31"
"karaoke machine with autotune pitch correction","85","15","415","27","6.51","11","73.33","2","18.18","129.99","449.99","3","6","1","1","6.67","1","100.0","449.99","449.99","0","0","1","1","6.67","1","100.0","449.99","449.99","0","0","1","2025-03-31"
"karaoking karaoke machine","93","227","5334","247","4.63","75","33.04","7","9.33","109.99","469.99","1","11","12","10","4.41","2","20.0","109.99","469.99","0","1","4","3","1.32","0","0.0","109.55",,"0","0","1","2025-03-31"
"portable karaoke","49","1553","36182","600","1.66","536","34.51","6","1.12","49.99","469.99","82","273","103","123","7.92","3","2.44","36.09","469.99","20","65","21","42","2.7","0","0.0","23.99",,"11","24","2","2025-03-31"
"amazon karaoke machine","53","319","8076","359","4.45","85","26.65","6","7.06","74.99","469.99","12","37","29","9","2.82","1","11.11","74.99","469.99","2","4","3","5","1.57","1","20.0","72.99","469.99","2","0","3","2025-03-31"
"hdmi karaoke mixer","81","170","4109","52","1.27","111","65.29","2","1.8","103.99","469.99","0","52","35","10","5.88","1","10.0","129.99","469.99","0","3","6","4","2.35","1","25.0","129.99","469.99","0","2","2","2025-03-31"
"karaoke machine display","94","14","374","20","5.35","4","28.57","1","25.0","79.99","469.99","1","1","1","1","7.14","1","100.0","469.99","469.99","0","0","0","1","7.14","1","100.0","469.99","469.99","0","0","0","2025-03-31"
"karokee machine with bluetooth and wireless microphone for adults","9","14543","327787","5336","1.63","5707","39.24","67","1.17","69.99","469.99","722","2659","1568","1699","11.68","4","0.24","66.49","469.99","252","819","440","469","3.22","0","0.0","66.49",,"89","246","93","2025-03-31"
"kareokee machine with bluetooth and wireless microphone for adults","7","15214","331698","11859","3.58","5906","38.82","146","2.47","72.99","469.99","694","2657","1646","1661","10.92","18","1.08","67.14","469.99","233","799","440","454","2.98","2","0.44","69.99","377.99","87","240","93","2025-03-31"
"karaoke machine with hdmi","79","122","2649","110","4.15","61","50.0","1","1.64","129.99","469.99","5","18","21","6","4.92","1","16.67","299.99","469.99","0","2","2","3","2.46","1","33.33","299.99","469.99","0","2","1","2025-03-31"
"karaoke speaker","22","8782","206136","2029","0.98","2697","30.71","16","0.59","109.99","469.99","178","919","855","413","4.7","2","0.48","72.99","449.99","48","149","126","93","1.06","1","1.08","67.14","469.99","16","44","21","2025-03-31"
"karaoke","3","38917","899113","24178","2.69","11160","28.68","229","2.05","66.49","469.99","1421","4720","2635","2430","6.24","26","1.07","54.99","469.99","393","1100","544","606","1.56","5","0.83","49.99","449.99","141","284","95","2025-03-31"
"karaoke system","25","2985","70265","2035","2.9","920","30.82","24","2.61","223.99","449.99","56","251","256","120","4.02","2","1.67","119.99","449.99","15","35","37","24","0.8","0","0.0","74.99",,"6","10","4","2025-03-31"
"smart karaoke machine","70","264","6642","331","4.98","113","42.8","16","14.16","249.99","449.99","12","32","47","18","6.82","1","5.56","239.99","377.99","4","2","7","0","0.0","0",,,,"0","0","0","2025-03-31"
"professional karaoke system","47","1011","24005","820","3.42","364","36.0","15","4.12","379.0","469.99","7","62","95","40","3.96","1","2.5","359.99","469.99","0","8","7","2","0.2","0","0.0","249.99",,"0","1","0","2025-03-31"
"karaoke speaker with 2 microphones","33","2640","58592","603","1.03","881","33.37","10","1.14","79.99","469.99","85","347","272","159","6.02","3","1.89","74.99","469.99","20","58","54","51","1.93","1","1.96","72.99","469.99","8","22","16","2025-03-31"
"jbl karaoke machine","18","1965","39936","2207","5.53","726","36.95","21","2.89","299.95","469.99","14","180","275","93","4.73","3","3.23","269.99","469.99","3","30","32","19","0.97","1","5.26","239.99","469.99","0","6","10","2025-03-31"
"ikarao","5","1879","49351","1686","3.42","1028","54.71","167","16.25","349.99","449.99","71","351","377","152","8.09","49","32.24","449.99","449.99","9","49","59","32","1.7","12","37.5","349.99","469.99","3","11","12","2025-03-31"
"karaoke system for smart tv","88","780","18771","590","3.14","263","33.72","5","1.9","129.99","469.99","32","96","74","36","4.62","1","2.78","129.99","449.99","1","16","14","4","0.51","0","0.0","129.99",,"1","0","3","2025-03-31"
"karaoke machine for adults with lyrics display","27","1295","31075","1131","3.64","473","36.53","16","3.38","129.99","449.99","37","178","166","88","6.8","5","5.68","119.99","449.99","15","35","27","14","1.08","0","0.0","100.79",,"2","3","5","2025-03-31"
"portable karaoke machine","26","5931","135279","2057","1.52","2282","38.48","20","0.88","45.99","469.99","345","1168","549","597","10.07","2","0.34","35.99","469.99","98","299","147","168","2.83","0","0.0","24.99",,"29","96","34","2025-03-31"
"masingo karaoke machine","75","864","20434","1012","4.95","374","43.29","4","1.07","99.95","469.99","7","74","120","53","6.13","0","0.0","67.14",,"3","13","13","12","1.39","0","0.0","58.86",,"0","1","6","2025-03-31"
"ikarao x2","48","40","806","39","4.84","22","55.0","17","77.27","449.99","469.99","1","11","9","1","2.5","1","100.0","469.99","469.99","0","0","1","1","2.5","1","100.0","469.99","469.99","0","0","1","2025-03-31"
"karaoke machine with lyrics display","6","10790","254898","10457","4.1","4200","38.92","176","4.19","109.99","449.99","289","1603","1318","655","6.07","24","3.66","99.99","449.99","46","256","211","114","1.06","4","3.51","99.99","449.99","16","47","36","2025-03-31"
"singtrix karaoke system","64","517","11797","720","6.1","249","48.16","7","2.81","399.99","449.99","4","29","73","49","9.48","1","2.04","399.99","449.99","1","3","13","10","1.93","0","0.0","399.99",,"0","0","4","2025-03-31"
"karaoke machine cd ÷ g","87","4","80","3","3.75","3","75.0","2","66.67","449.99","449.99","0","3","0","1","25.0","1","100.0","449.99","449.99","0","1","0","1","25.0","1","100.0","449.99","449.99","0","1","0","2025-03-31"
"karaoke professional system","54","123","3749","108","2.88","55","44.72","4","7.27","349.95","377.99","3","6","17","6","4.88","2","33.33","129.99","377.99","0","1","4","2","1.63","1","50.0","129.99","377.99","0","0","2","2025-03-31"
"karaoke machine with tv connection for adults with lyrics display","83","113","2197","78","3.55","31","27.43","1","3.23","109.99","449.99","0","11","4","3","2.65","1","33.33","129.99","449.99","0","2","0","1","0.88","1","100.0","469.99","469.99","0","0","0","2025-03-31"
"karaoke machine for adults","2","84793","1893382","85321","4.51","32523","38.36","1140","3.51","74.99","469.99","3675","14074","9197","8221","9.7","142","1.73","72.99","449.99","1135","3863","2163","1994","2.35","29","1.45","72.99","449.99","356","1008","445","2025-03-31"
"singing machine karaoke","15","4310","96648","3533","3.66","1176","27.29","22","1.87","79.99","449.99","64","410","391","190","4.41","1","0.53","67.99","469.99","14","74","57","52","1.21","1","1.92","67.99","469.99","4","18","16","2025-03-31"
"karaoke microphone wireless","56","14198","324196","1199","0.37","5666","39.91","7","0.12","23.99","469.99","893","2993","1146","1450","10.21","0","0.0","20.99",,"267","773","272","421","2.97","0","0.0","19.99",,"90","223","79","2025-03-31"
"ion karaoke machine","62","300","7001","371","5.3","106","35.33","5","4.72","159.0","469.99","5","23","33","17","5.67","3","17.65","189.99","469.99","0","4","9","1","0.33","0","0.0","399.99",,"0","0","1","2025-03-31"
"best karaoke machine for adults professional","19","329","7740","399","5.16","143","43.47","17","11.89","239.99","449.99","17","23","62","38","11.55","5","13.16","113.99","449.99","11","8","12","10","3.04","3","30.0","74.99","469.99","3","3","3","2025-03-31"
"korean karaoke machine","40","643","16400","886","5.4","288","44.79","25","8.68","669.99","449.99","7","32","44","25","3.89","1","4.0","669.99","449.99","0","5","2","4","0.62","0","0.0","669.99",,"0","0","0","2025-03-31"
"adult karaoke machine","37","834","17001","702","4.13","368","44.12","8","2.17","72.99","469.99","54","143","96","93","11.15","2","2.15","59.99","449.99","14","41","21","14","1.68","1","7.14","74.99","449.99","3","6","2","2025-03-31"
"b0cr1r7fkp","39","6","47","6","12.77","4","66.67","4","100.0","377.99","377.99","0","1","1","2","33.33","2","100.0","377.99","377.99","0","0","1","2","33.33","2","100.0","377.99","377.99","0","0","1","2025-03-31"
"karaoke machines","50","1369","34918","1129","3.23","486","35.5","12","2.47","72.99","449.99","29","211","156","121","8.84","0","0.0","59.49",,"13","51","36","19","1.39","0","0.0","72.99",,"2","11","4","2025-03-31"
"portable karaoke machine for adults","92","612","14174","548","3.87","226","36.93","6","2.65","72.99","469.99","23","115","59","49","8.01","1","2.04","69.99","469.99","8","23","9","13","2.12","0","0.0","64.48",,"1","6","4","2025-03-31"
"karaoke machine for kids","76","29174","674491","957","0.14","13009","44.59","5","0.04","23.03","449.99","2022","6761","2918","4126","14.14","0","0.0","21.87",,"733","2157","871","1388","4.76","0","0.0","21.87",,"267","778","245","2025-03-31"
"karaoke with display","77","49","1205","56","4.65","24","48.98","3","12.5","159.97","449.99","1","9","8","4","8.16","1","25.0","299.99","449.99","0","2","0","1","2.04","1","100.0","449.99","449.99","0","1","0","2025-03-31"
"ikaroo karaoke machine","12","233","5336","415","7.78","123","52.79","40","32.52","299.99","469.99","4","53","46","31","13.3","7","22.58","299.99","469.99","2","15","10","15","6.44","4","26.67","299.99","469.99","2","9","4","2025-03-31"
"karaoke machine￼","31","1042","21605","1012","4.68","385","36.95","14","3.64","72.99","469.99","51","175","115","128","12.28","4","3.13","59.99","449.99","15","65","38","27","2.59","0","0.0","72.99",,"6","14","4","2025-03-31"
"karaoke machine with screen lyrics display","69","664","15159","584","3.85","222","33.43","10","4.5","129.99","449.99","15","74","62","32","4.82","1","3.13","118.99","449.99","1","16","7","9","1.36","0","0.0","118.99",,"1","6","2","2025-03-31"
"karoke machine with bluetooth and wireless microphone for adults","55","1468","34862","1094","3.14","583","39.71","10","1.72","67.14","449.99","85","272","152","145","9.88","0","0.0","67.14",,"16","78","36","37","2.52","0","0.0","67.14",,"6","19","9","2025-03-31"
"kareoke machines","78","39","1350","53","3.93","20","51.28","3","15.0","39.99","449.99","0","10","8","1","2.56","1","100.0","449.99","449.99","0","0","1","1","2.56","1","100.0","449.99","449.99","0","0","1","2025-03-31"
"karaoke machine connect to tv","73","951","23675","875","3.7","390","41.01","8","2.05","74.99","469.99","35","168","118","56","5.89","0","0.0","74.99",,"6","27","19","13","1.37","0","0.0","67.14",,"3","3","5","2025-03-31"
"karaoke with words machine","97","4","120","7","5.83","3","75.0","1","33.33","469.99","469.99","0","1","0","2","50.0","1","50.0","469.99","469.99","0","1","0","1","25.0","1","100.0","469.99","469.99","0","1","0","2025-03-31"
"ktv点歌机","61","786","16620","601","3.62","274","34.86","13","4.74","632.0","449.99","4","42","34","13","1.65","1","7.69","449.99","449.99","1","5","1","1","0.13","0","0.0","67.14",,"0","1","0","2025-03-31"
"ikarao karaoke machine","14","582","14599","496","3.4","266","45.7","44","16.54","349.99","469.99","14","88","117","55","9.45","9","16.36","349.99","469.99","5","19","24","16","2.75","2","12.5","299.99","469.99","2","6","8","2025-03-31"
"karaoke machine with screen","10","3135","72949","2818","3.86","1138","36.3","65","5.71","159.99","469.99","62","289","369","173","5.52","8","4.62","199.99","449.99","12","46","48","22","0.7","2","9.09","159.99","449.99","2","9","7","2025-03-31"
"karaoke machines for rent","89","29","1602","34","2.12","9","31.03","1","11.11","119.99","449.99","1","3","1","1","3.45","1","100.0","449.99","449.99","0","0","0","1","3.45","1","100.0","449.99","449.99","0","0","0","2025-03-31"
"caixa karaokê joog by ikarao break x1 800w tela 13,1","72","66","494","34","6.88","22","33.33","10","45.45","349.99","469.99","1","11","9","3","4.55","3","100.0","469.99","469.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-03-31"
"karaoke machines for adults with screen","71","110","3338","108","3.24","44","40.0","3","6.82","129.99","469.99","2","16","17","4","3.64","1","25.0","119.98","469.99","1","2","1","2","1.82","1","50.0","129.99","469.99","1","0","1","2025-03-31"
"best karaoke machine for learning, teaching","99","1","60","2","3.33","1","100.0","1","100.0","469.99","469.99","0","1","0","1","100.0","1","100.0","469.99","469.99","0","1","0","1","100.0","1","100.0","469.99","469.99","0","1","0","2025-03-31"
"karaoke machine professional","42","430","9591","472","4.92","156","36.28","14","8.97","299.99","469.99","1","44","51","18","4.19","1","5.56","129.99","469.99","0","6","8","6","1.4","1","16.67","129.99","469.99","0","3","3","2025-03-31"
"karafun karaoke machine","23","241","5184","395","7.62","94","39.0","18","19.15","113.99","469.99","17","38","27","16","6.64","4","25.0","249.99","469.99","3","6","5","4","1.66","2","50.0","299.99","469.99","0","3","0","2025-03-31"
"best karaoke machines","63","32","800","56","7.0","12","37.5","6","50.0","469.99","469.99","2","4","2","2","6.25","1","50.0","74.99","469.99","1","1","0","1","3.13","1","100.0","469.99","469.99","0","1","0","2025-03-31"
"karaoke machine for tv","21","3269","77284","2850","3.69","1092","33.4","21","1.92","79.99","469.99","110","514","257","171","5.23","1","0.58","72.99","449.99","18","90","37","49","1.5","0","0.0","72.99",,"6","32","4","2025-03-31"
"karaoke machine with 2 wireless microphones","51","582","14067","208","1.48","219","37.63","4","1.83","66.49","377.99","24","96","66","62","10.65","2","3.23","59.99","377.99","9","25","21","22","3.78","1","4.55","59.99","299.66","5","7","6","2025-03-31"
"jbl partybox","59","106944","2159833","1235","0.06","41961","39.24","3","0.01","349.99","469.99","620","7917","14127","5025","4.7","0","0.0","329.95",,"100","1076","1729","660","0.62","0","0.0","299.96",,"19","179","235","2025-03-31"
"magic sing","28","4185","111305","2833","2.55","1560","37.28","3","0.19","497.98","469.99","46","501","617","104","2.49","0","0.0","495.02",,"5","34","43","13","0.31","0","0.0","470.02",,"2","6","4","2025-03-31"
"ikarao break smart","100","2","40","2","5.0","1","50.0","1","100.0","449.99","449.99","0","0","1","1","50.0","1","100.0","449.99","449.99","0","0","1","1","50.0","1","100.0","449.99","449.99","0","0","1","2025-03-31"
"karaoke professional","44","553","11733","551","4.7","174","31.46","22","12.64","299.99","469.99","8","36","54","28","5.06","2","7.14","151.99","449.99","3","11","7","3","0.54","0","0.0","93.99",,"0","3","0","2025-03-31"
"smart karaoke machine for adults","13","173","4280","229","5.35","64","36.99","14","21.88","159.99","469.99","3","19","26","18","10.4","7","38.89","289.23","449.99","1","4","8","6","3.47","5","83.33","449.99","449.99","0","2","3","2025-03-31"
"jbl karaoke","91","3350","67830","841","1.24","1432","42.75","5","0.35","299.95","449.99","59","338","489","186","5.55","0","0.0","279.95",,"9","55","63","25","0.75","0","0.0","99.99",,"2","10","8","2025-03-31"
"professional karaoke machine for adults","20","1636","37867","1579","4.17","553","33.8","47","8.5","249.9","469.99","24","164","170","87","5.32","4","4.6","129.99","469.99","10","41","18","6","0.37","0","0.0","74.99",,"1","4","1","2025-03-31"
"bluetooth karaoke machine","35","1852","41873","1003","2.4","630","34.02","16","2.54","59.99","469.99","78","293","158","189","10.21","3","1.59","53.54","469.99","31","92","46","52","2.81","0","0.0","50.86",,"12","26","8","2025-03-31"
"best karaoke machine for adults","17","933","20814","1041","5.0","365","39.12","32","8.77","119.99","469.99","33","129","137","94","10.08","6","6.38","100.79","469.99","8","32","34","16","1.71","1","6.25","89.99","469.99","2","3","10","2025-03-31"
"bose karaoke system","67","826","18767","966","5.15","362","43.83","7","1.93","599.0","469.99","7","102","132","23","2.78","0","0.0","599.0",,"1","4","13","2","0.24","0","0.0","599.0",,"0","0","1","2025-03-31"
