ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2026"],选择月份=["5 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karoke","36","2403","64768","1908","2.95","553","23.01","12","2.17","53.67","399.99","92","239","88","161","6.7","3","1.86","43.79","399.99","32","77","22","42","1.75","0","0.0","53.67",,"11","20","7","2026-05-31"
"singing machine","73","3007","78376","1307","1.67","753","25.04","5","0.66","79.99","379.98","37","198","185","117","3.89","0","0.0","74.99",,"9","38","25","24","0.8","0","0.0","59.98",,"4","10","7","2026-05-31"
"karaoke system","28","3622","95327","2314","2.43","706","19.49","23","3.26","114.99","399.99","61","206","144","82","2.26","2","2.44","99.95","399.99","16","24","20","15","0.41","0","0.0","74.99",,"3","6","5","2026-05-31"
"karaoke machine for tv","26","3917","108844","2932","2.69","1100","28.08","18","1.64","84.99","399.99","117","414","237","186","4.75","1","0.54","74.99","399.99","25","75","38","30","0.77","1","3.33","59.99","399.99","6","16","5","2026-05-31"
"karaoke machine with screen lyrics display","40","680","18336","736","4.01","247","36.32","13","5.26","122.39","399.99","19","110","67","51","7.5","6","11.76","179.99","379.98","2","29","14","8","1.18","0","0.0","159.98",,"1","6","0","2026-05-31"
"karaoke systems","27","2144","55164","1359","2.46","576","26.87","21","3.65","99.99","399.99","54","194","124","122","5.69","4","3.28","59.98","399.99","25","48","24","30","1.4","1","3.33","56.24","399.99","7","16","3","2026-05-31"
"￼karaoke machine","66","1727","41746","1058","2.53","529","30.63","10","1.89","53.99","399.99","67","239","105","181","10.48","1","0.55","53.67","399.99","24","80","35","42","2.43","0","0.0","53.99",,"11","22","4","2026-05-31"
"professional karaoke machine","14","1631","43892","1855","4.23","442","27.1","52","11.76","364.7","399.99","19","97","115","54","3.31","9","16.67","332.47","399.99","3","14","9","7","0.43","3","42.86","379.98","379.98","1","3","2","2026-05-31"
"ikaroa karaoke machine","88","55","1161","80","6.89","30","54.55","7","23.33","299.99","399.99","1","16","4","6","10.91","1","16.67","215.99","379.98","1","3","2","3","5.45","1","33.33","299.99","379.98","0","2","1","2026-05-31"
"karaoke machine with lyrics display","7","7505","211223","7916","3.75","2696","35.92","84","3.12","99.99","399.99","287","1084","660","486","6.48","10","2.06","99.99","399.99","66","202","124","80","1.07","1","1.25","94.99","399.99","17","40","14","2026-05-31"
"kareoke","20","2399","67184","2193","3.26","830","34.6","21","2.53","53.99","399.99","112","369","134","225","9.38","2","0.89","53.67","399.99","33","101","39","65","2.71","2","3.08","53.67","399.99","12","35","12","2026-05-31"
"ikarao karaoke machine break x2","29","24","547","47","8.59","16","66.67","14","87.5","399.99","399.99","2","5","3","6","25.0","6","100.0","399.99","399.99","2","1","0","2","8.33","2","100.0","399.99","399.99","0","1","0","2026-05-31"
"high end karaoke system","25","1338","39218","1537","3.92","322","24.07","32","9.94","348.0","399.99","15","80","96","36","2.69","5","13.89","348.0","399.99","2","15","9","5","0.37","1","20.0","348.0","399.99","0","4","0","2026-05-31"
"ktv","70","1314","24644","713","2.89","201","15.3","11","5.47","349.99","399.99","5","56","24","13","0.99","2","15.38","349.99","399.99","0","4","2","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine ikarao","50","152","3622","208","5.74","54","35.53","10","18.52","349.99","399.99","2","27","17","10","6.58","4","40.0","332.47","399.99","0","5","2","3","1.97","1","33.33","332.47","332.47","0","1","1","2026-05-31"
"karaoke speaker with 2 microphones","41","2626","69497","1340","1.93","567","21.59","10","1.76","74.99","399.99","54","186","146","138","5.26","4","2.9","59.98","399.99","16","61","29","36","1.37","0","0.0","53.99",,"4","21","4","2026-05-31"
"ikarao smart karaoke","94","8","216","16","7.41","7","87.5","7","100.0","399.99","399.99","0","4","0","1","12.5","1","100.0","332.47","332.47","0","1","0","1","12.5","1","100.0","332.47","332.47","0","1","0","2026-05-31"
"karokee machine with bluetooth and wireless microphone for adults","11","16335","503508","6080","1.21","4763","29.16","63","1.32","56.24","399.99","820","2097","1039","1425","8.72","8","0.56","53.99","399.99","292","652","283","421","2.58","1","0.24","53.99","399.99","110","210","67","2026-05-31"
"karaoke machine for kids","56","24838","623619","2029","0.33","8731","35.15","2","0.02","21.99","399.99","1396","3884","1696","3253","13.1","0","0.0","21.98",,"568","1530","610","1121","4.51","0","0.0","21.99",,"243","583","186","2026-05-31"
"karokee","90","232","6194","231","3.73","76","32.76","2","2.63","53.99","379.98","14","24","9","24","10.34","1","4.17","53.67","379.98","6","7","3","8","3.45","1","12.5","59.98","399.99","2","2","2","2026-05-31"
"karafun karaoke machine","22","611","14919","963","6.45","175","28.64","24","13.71","299.99","399.99","16","88","38","33","5.4","6","18.18","299.99","399.99","5","18","8","3","0.49","2","66.67","399.99","399.99","1","1","1","2026-05-31"
"break x2 with wireless microphones","87","13","253","9","3.56","2","15.38","2","100.0","399.99","399.99","0","0","1","2","15.38","2","100.0","399.99","399.99","0","0","1","1","7.69","1","100.0","399.99","399.99","0","0","0","2026-05-31"
"portable karaoke machine with 2 wireless microphones","43","1825","53118","1360","2.56","556","30.47","15","2.7","53.99","399.99","82","257","87","131","7.18","3","2.29","53.67","399.99","21","64","23","43","2.36","0","0.0","47.69",,"7","23","7","2026-05-31"
"singing machine karaoke","35","2471","64305","1654","2.57","723","29.26","7","0.97","86.54","399.99","47","199","190","137","5.54","2","1.46","79.99","399.99","17","42","30","26","1.05","1","3.85","74.99","399.99","6","4","8","2026-05-31"
"home karaoke system for tv","82","252","6371","271","4.25","91","36.11","4","4.4","84.99","399.99","7","32","16","11","4.37","1","9.09","84.99","399.99","0","6","1","3","1.19","1","33.33","84.99","399.99","0","2","0","2026-05-31"
"kareokee machine with bluetooth and wireless microphone for adults","8","10013","249826","6898","2.76","3184","31.8","73","2.29","59.98","399.99","536","1324","622","890","8.89","10","1.12","53.99","379.98","181","371","162","254","2.54","3","1.18","53.99","399.99","56","124","45","2026-05-31"
"ikarao x2","23","106","3084","179","5.8","54","50.94","38","70.37","399.99","399.99","1","20","12","7","6.6","7","100.0","399.99","399.99","0","2","3","2","1.89","2","100.0","399.99","399.99","0","1","1","2026-05-31"
"korean karaoke machine","46","765","20576","916","4.45","125","16.34","28","22.4","349.99","399.99","7","37","30","9","1.18","2","22.22","319.99","379.98","2","3","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"karaoke machine with hdmi output","97","157","4222","189","4.48","73","46.5","7","9.59","104.99","399.99","6","37","15","10","6.37","3","30.0","104.99","399.99","1","4","3","2","1.27","0","0.0","104.99",,"0","2","0","2026-05-31"
"ikarao shell s2","63","384","9691","592","6.11","159","41.41","19","11.95","299.99","399.99","18","79","30","41","10.68","2","4.88","299.99","399.99","7","21","6","13","3.39","0","0.0","299.99",,"0","10","0","2026-05-31"
"benpal karaoke machine","65","192","4752","303","6.38","76","39.58","7","9.21","328.99","399.99","0","12","28","14","7.29","2","14.29","268.0","399.99","0","3","5","3","1.56","1","33.33","399.99","399.99","0","0","1","2026-05-31"
"ikaro","61","133","2795","167","5.97","65","48.87","13","20.0","349.99","399.99","1","20","22","11","8.27","2","18.18","349.99","379.98","0","3","5","3","2.26","1","33.33","349.99","399.99","0","0","2","2026-05-31"
"ikarao break x2","9","265","7417","476","6.42","137","51.7","80","58.39","399.99","399.99","3","40","43","27","10.19","20","74.07","399.99","399.99","0","11","10","10","3.77","8","80.0","399.99","399.99","0","3","4","2026-05-31"
"karoke machine","59","1903","59575","1627","2.73","807","42.41","9","1.12","53.67","379.99","115","318","151","260","13.66","0","0.0","53.67",,"47","103","41","83","4.36","0","0.0","53.67",,"21","38","14","2026-05-31"
"jbl karaoke","76","5504","111083","1126","1.01","2217","40.28","9","0.41","299.95","399.99","69","451","651","333","6.05","0","0.0","299.95",,"14","72","89","55","1.0","0","0.0","239.99",,"6","20","11","2026-05-31"
"karaoke machine with screen","10","6429","171906","5891","3.43","2241","34.86","89","3.97","129.99","399.99","208","794","577","313","4.87","10","3.19","149.99","399.99","30","116","80","66","1.03","2","3.03","149.99","379.98","8","28","17","2026-05-31"
"ikarao shell s1 portable karaoke","85","14","522","17","3.26","4","28.57","2","50.0","299.99","379.98","0","3","1","3","21.43","2","66.67","379.98","379.98","0","2","1","1","7.14","1","100.0","399.99","399.99","0","0","1","2026-05-31"
"all-in-one karaoke system with speakers and mixer","77","335","8011","298","3.72","148","44.18","17","11.49","84.99","399.99","22","69","35","23","6.87","2","8.7","99.99","399.99","2","11","7","4","1.19","0","0.0","69.99",,"1","2","0","2026-05-31"
"karaoke system for home","93","1095","31506","791","2.51","205","18.72","12","5.85","119.99","399.99","9","49","53","19","1.74","0","0.0","84.99",,"1","5","3","5","0.46","0","0.0","65.99",,"0","3","0","2026-05-31"
"ikarao karaoke machine","3","6230","165600","10251","6.19","2567","41.2","798","31.09","349.99","399.99","139","1012","677","505","8.11","156","30.89","299.99","399.99","32","203","142","107","1.72","33","30.84","332.47","399.99","8","53","30","2026-05-31"
"singmood karaoke machine","96","143","3385","185","5.47","40","27.97","2","5.0","499.99","379.98","0","4","3","5","3.5","1","20.0","699.99","399.99","0","0","1","2","1.4","1","50.0","399.99","399.99","0","0","1","2026-05-31"
"karaoke machines","19","1601","47338","1531","3.23","388","24.23","26","6.7","77.39","399.99","41","150","107","77","4.81","7","9.09","59.99","399.99","7","30","25","24","1.5","1","4.17","74.99","399.99","2","9","8","2026-05-31"
"karaoke with lyrics display","47","293","6652","319","4.8","102","34.81","10","9.8","179.99","399.99","12","44","19","16","5.46","4","25.0","179.99","399.99","1","6","4","5","1.71","1","20.0","33.99","399.99","0","1","1","2026-05-31"
"karaoke set","67","1725","49499","1128","2.28","448","25.97","8","1.79","53.99","399.99","50","170","85","123","7.13","1","0.81","53.67","399.99","19","50","19","32","1.86","0","0.0","44.99",,"8","12","8","2026-05-31"
"卡拉ok点唱机","83","916","21338","786","3.68","304","33.19","9","2.96","599.0","399.99","19","38","19","28","3.06","1","3.57","399.99","399.99","1","4","2","4","0.44","0","0.0","59.99",,"0","1","0","2026-05-31"
"ikarao","5","2400","70201","3616","5.15","938","39.08","240","25.59","349.99","399.99","37","330","213","143","5.96","35","24.48","349.99","399.99","6","65","30","34","1.42","9","26.47","349.99","399.99","1","16","11","2026-05-31"
"ikaro break","89","4","20","5","25.0","2","50.0","2","100.0","332.47","332.47","0","1","1","2","50.0","2","100.0","332.47","332.47","0","1","1","1","25.0","1","100.0","332.47","332.47","0","0","1","2026-05-31"
"ikaro karaoke machine","33","234","5878","373","6.35","96","41.03","29","30.21","299.99","399.99","3","43","21","21","8.97","4","19.05","299.99","399.99","1","14","3","6","2.56","1","16.67","299.99","449.99","0","5","0","2026-05-31"
"karaoke speaker","39","11470","303761","2172","0.72","2574","22.44","18","0.7","89.99","399.99","200","775","616","452","3.94","0","0.0","59.98",,"54","168","94","97","0.85","0","0.0","56.24",,"22","42","19","2026-05-31"
"machine karaoke","64","208","4248","194","4.57","80","38.46","10","12.5","77.39","399.99","11","33","11","17","8.17","2","11.76","59.99","379.98","0","5","3","3","1.44","1","33.33","215.99","379.98","0","1","0","2026-05-31"
"home karaoke system","62","851","26362","735","2.79","212","24.91","9","4.25","79.99","399.99","30","77","40","46","5.41","3","6.52","59.99","399.99","7","13","15","12","1.41","0","0.0","71.99",,"2","2","5","2026-05-31"
"best karaoke machine","32","746","21913","875","3.99","198","26.54","23","11.62","107.09","399.99","28","59","40","35","4.69","3","8.57","104.99","399.99","7","10","8","7","0.94","1","14.29","82.99","399.99","3","2","1","2026-05-31"
"ikarao break x1","24","394","10484","673","6.42","198","50.25","42","21.21","599.99","399.99","3","59","56","36","9.14","7","19.44","587.99","399.99","0","12","11","11","2.79","1","9.09","599.99","399.99","0","5","3","2026-05-31"
"rent a karaoke machine","55","540","13889","590","4.25","152","28.15","9","5.92","59.99","399.99","26","76","26","22","4.07","2","9.09","56.24","399.99","1","14","3","5","0.93","1","20.0","56.24","399.99","1","3","0","2026-05-31"
"ikaroo karaoke machine","18","582","14532","981","6.75","258","44.33","68","26.36","299.99","399.99","7","126","84","53","9.11","9","16.98","299.99","399.99","2","23","23","12","2.06","1","8.33","349.99","399.99","0","4","8","2026-05-31"
"karaoke machine with large lyrics display","86","37","1252","16","1.28","20","54.05","2","10.0","139.99","399.99","0","2","12","9","24.32","2","22.22","149.99","399.99","0","0","7","1","2.7","1","100.0","399.99","399.99","0","0","1","2026-05-31"
"karaoke","4","40484","1005423","29530","2.94","10064","24.86","285","2.83","53.99","399.99","1643","3730","1680","2407","5.95","23","0.96","53.67","399.99","511","945","366","705","1.74","5","0.71","53.67","399.99","206","332","91","2026-05-31"
"karaoke machine with autotune","52","891","26440","894","3.38","335","37.6","16","4.78","89.99","399.99","52","118","91","62","6.96","3","4.84","74.99","399.99","10","28","17","15","1.68","0","0.0","74.99",,"5","6","2","2026-05-31"
"karaoke machine","1","208140","5054001","149490","2.96","70756","33.99","1689","2.39","53.99","399.99","10870","29132","13499","19310","9.28","222","1.15","53.67","399.99","3616","8346","3458","5972","2.87","64","1.07","53.67","399.99","1496","2860","958","2026-05-31"
"ilarao karaoke machine","37","118","2388","192","8.04","50","42.37","18","36.0","399.99","399.99","0","21","15","11","9.32","3","27.27","399.99","399.99","0","4","2","5","4.24","2","40.0","399.99","399.99","0","1","1","2026-05-31"
"karaoke machine for adults","2","110181","2686518","99880","3.72","39200","35.58","1654","4.22","67.98","399.99","5673","15575","8381","10047","9.12","262","2.61","56.99","399.99","1820","4309","2014","2840","2.58","60","2.11","56.24","399.99","700","1324","503","2026-05-31"
"all-in-one karaoke machine with touchscreen","84","39","841","50","5.95","15","38.46","2","13.33","59.99","399.99","7","4","1","3","7.69","2","66.67","399.99","399.99","1","1","0","1","2.56","1","100.0","399.99","399.99","0","0","0","2026-05-31"
"ikarao break x2 karaoke machine","6","517","14648","901","6.15","200","38.68","108","54.0","399.99","399.99","5","62","51","40","7.74","25","62.5","399.99","399.99","1","12","11","11","2.13","6","54.55","399.99","399.99","0","4","3","2026-05-31"
"break x2 karaoke machine","69","17","472","29","6.14","7","41.18","4","57.14","399.99","399.99","0","1","6","3","17.65","3","100.0","399.99","399.99","0","0","3","1","5.88","1","100.0","399.99","399.99","0","0","1","2026-05-31"
"smart karaoke machine","72","366","9141","448","4.9","98","26.78","16","16.33","309.99","399.99","1","33","19","9","2.46","2","22.22","389.99","399.99","0","2","3","3","0.82","0","0.0","53.67",,"0","1","1","2026-05-31"
"all-in-one karaoke systems with led lights and lyrics display","98","397","8577","254","2.96","156","39.29","19","12.18","119.99","399.99","12","49","52","38","9.57","1","2.63","99.99","399.99","3","17","9","6","1.51","0","0.0","53.99",,"1","4","1","2026-05-31"
"karaoke machine jbl","91","1379","28561","1115","3.9","463","33.58","4","0.86","284.9","399.99","23","116","163","90","6.53","0","0.0","249.95",,"5","21","30","17","1.23","0","0.0","122.39",,"2","4","4","2026-05-31"
