ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2026"],选择月份=["4 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke machine for adults with screen","86","986","25729","1052","4.09","400","40.57","7","1.75","129.99","399.99","36","161","81","53","5.38","0","0.0","189.99",,"4","14","10","6","0.61","0","0.0","69.99",,"1","4","1","2026-04-30"
"ikarao karaoke machine","3","4826","123001","8535","6.94","2124","44.01","649","30.56","349.99","399.99","123","981","506","413","8.56","132","31.96","332.47","399.99","29","201","91","88","1.82","27","30.68","314.99","399.99","12","54","16","2026-04-30"
"jbl karaoke","50","4103","83525","1354","1.62","1845","44.97","17","0.92","299.95","379.98","64","442","636","287","6.99","1","0.35","299.95","379.98","14","89","93","36","0.88","0","0.0","299.95",,"4","12","15","2026-04-30"
"professional karaoke system","33","1014","29115","958","3.29","368","36.29","20","5.43","474.04","399.99","19","56","74","39","3.85","4","10.26","399.99","379.98","1","10","7","2","0.2","1","50.0","379.98","379.98","0","1","0","2026-04-30"
"karaoke machine","1","172574","4166909","149309","3.58","65457","37.93","1484","2.27","53.99","379.98","9004","27639","13778","16814","9.74","179","1.06","53.98","399.99","2914","7389","3307","4745","2.75","43","0.91","53.68","379.98","1141","2261","807","2026-04-30"
"singing machine karaoke","48","2052","53393","1718","3.22","646","31.48","8","1.24","104.99","379.98","28","191","182","110","5.36","1","0.91","79.99","399.99","3","36","29","21","1.02","0","0.0","79.49",,"2","7","6","2026-04-30"
"tonor k20 karaoke machine","98","314","6809","423","6.21","136","43.31","5","3.68","289.99","379.98","8","42","36","30","9.55","2","6.67","289.99","379.98","0","12","5","9","2.87","0","0.0","139.99",,"0","2","1","2026-04-30"
"ikarao break","62","32","841","55","6.54","21","65.63","9","42.86","437.98","399.99","0","4","11","4","12.5","3","75.0","379.98","379.98","0","1","1","1","3.13","1","100.0","399.99","399.99","0","0","1","2026-04-30"
"videoke karaoke machine","14","8147","132753","8234","6.2","446","5.47","11","2.47","4003.29","399.99","16","41","27","40","0.49","0","0.0","2107.03",,"4","5","5","4","0.05","0","0.0","23.99",,"2","1","0","2026-04-30"
"karaoke machines","35","1540","44758","1280","2.86","405","26.3","22","5.43","66.48","399.99","27","175","85","80","5.19","5","6.25","54.99","379.98","11","33","11","11","0.71","0","0.0","53.99",,"1","9","0","2026-04-30"
"bluetooth karaoke machine","61","1516","40806","1120","2.74","502","33.11","7","1.39","53.99","379.98","70","194","115","99","6.53","2","2.02","53.99","379.98","11","42","23","27","1.78","0","0.0","53.68",,"6","14","4","2026-04-30"
"jbl karaoke machine","23","2328","47775","2552","5.34","959","41.19","22","2.29","299.95","399.99","26","300","308","112","4.81","3","2.68","299.95","399.99","5","29","36","11","0.47","1","9.09","299.95","399.99","0","4","5","2026-04-30"
"korean karaoke machine","59","708","18754","843","4.5","137","19.35","15","10.95","319.99","399.99","7","43","29","11","1.55","2","18.18","379.98","379.98","0","6","2","3","0.42","0","0.0","122.39",,"0","2","0","2026-04-30"
"ikarao x1 karaoke machine","81","4","94","8","8.51","4","100.0","4","100.0","399.99","399.99","0","0","3","2","50.0","2","100.0","399.99","399.99","0","0","2","1","25.0","1","100.0","399.99","399.99","0","0","1","2026-04-30"
"ikarao break x2 karaoke machine","5","365","8750","647","7.39","198","54.25","118","59.6","379.98","379.98","3","73","68","51","13.97","35","68.63","379.98","399.99","1","21","13","17","4.66","12","70.59","399.99","379.98","1","8","4","2026-04-30"
"karaoke systems","24","1482","38747","953","2.46","514","34.68","23","4.47","99.0","379.98","39","163","102","117","7.89","8","6.84","65.99","379.98","16","47","21","33","2.23","1","3.03","53.99","399.99","6","17","5","2026-04-30"
"karaoke machine professional","89","436","13135","499","3.8","134","30.73","14","10.45","369.99","379.98","11","34","28","21","4.82","1","4.76","230.99","379.98","4","4","4","3","0.69","0","0.0","269.99",,"1","0","0","2026-04-30"
"karaoke machine 2 microphones","90","290","10841","221","2.04","77","26.55","2","2.6","53.99","399.99","11","26","21","18","6.21","1","5.56","54.74","399.99","2","9","4","8","2.76","1","12.5","53.99","399.99","1","4","2","2026-04-30"
"singing machine","42","2966","75188","1754","2.33","910","30.68","14","1.54","89.99","399.99","65","244","243","157","5.29","2","1.27","79.99","399.99","15","41","48","29","0.98","0","0.0","62.99",,"5","12","3","2026-04-30"
"adult karaoke machine","40","728","20558","710","3.45","307","42.17","14","4.56","80.39","379.98","36","148","72","72","9.89","4","5.56","71.99","379.98","16","31","18","8","1.1","1","12.5","53.99","379.98","6","1","0","2026-04-30"
"high quality karaoke machine for adults","87","9","201","14","6.97","3","33.33","2","66.67","332.47","332.47","0","3","0","3","33.33","2","66.67","332.47","332.47","0","3","0","1","11.11","1","100.0","332.47","332.47","0","1","0","2026-04-30"
"￼karaoke machine","55","1282","31263","1002","3.21","520","40.56","13","2.5","53.99","399.99","69","194","132","159","12.4","2","1.26","53.68","379.98","22","68","31","46","3.59","0","0.0","53.22",,"7","26","5","2026-04-30"
"ikaro karaoke machine","44","146","4074","244","5.99","70","47.95","23","32.86","349.99","399.99","1","38","10","16","10.96","6","37.5","349.99","399.99","0","9","2","1","0.68","0","0.0","349.99",,"0","0","1","2026-04-30"
"ikaro break x2","28","45","428","83","19.39","22","48.89","14","63.64","379.98","379.98","0","10","6","8","17.78","5","62.5","399.99","399.99","0","1","4","4","8.89","3","75.0","379.98","399.99","0","1","3","2026-04-30"
"karaoke set for smart tv","68","256","5393","286","5.3","104","40.63","5","4.81","113.99","379.98","18","46","24","15","5.86","2","13.33","101.96","379.98","2","9","3","3","1.17","1","33.33","128.59","379.98","1","1","1","2026-04-30"
"karaoke machine with lyrics display","7","6015","165170","6880","4.17","2551","42.41","108","4.23","110.47","399.99","234","1054","593","451","7.5","16","3.55","99.99","399.99","45","189","113","76","1.26","4","5.26","74.99","379.98","14","39","14","2026-04-30"
"ikaro karaoke machine for adults","52","19","641","35","5.46","10","52.63","4","40.0","379.98","379.98","1","3","1","2","10.53","2","100.0","399.99","399.99","0","1","1","2","10.53","2","100.0","399.99","399.99","0","1","1","2026-04-30"
"ikarao shell s1 portable karaoke machine","95","44","1098","70","6.38","31","70.45","4","12.9","299.99","379.98","0","20","5","5","11.36","1","20.0","349.99","399.99","0","4","1","2","4.55","1","50.0","399.99","399.99","0","1","1","2026-04-30"
"break x2","39","39","692","57","8.24","26","66.67","14","53.85","399.99","399.99","0","16","6","5","12.82","4","80.0","399.99","399.99","0","4","0","2","5.13","2","100.0","399.99","399.99","0","1","0","2026-04-30"
"ikarao smart karaoke machine for adults - with lyrics display, 32gb karaoke tablet, 2 wireless mics, professional karaoke system, 300w peak power, 4 dj lights, karaoke speaker for any occasion","54","7","200","14","7.0","2","28.57","2","100.0","332.47","332.47","0","2","0","2","28.57","2","100.0","332.47","332.47","0","2","0","2","28.57","2","100.0","332.47","332.47","0","2","0","2026-04-30"
