ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2025"],选择月份=["6 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke speaker","23","11266","262865","2333","0.89","3554","31.55","30","0.84","105.99","379.99","186","1089","961","571","5.07","2","0.35","74.99","379.99","54","198","152","117","1.04","0","0.0","59.49",,"15","57","25","2025-06-30"
"clearance karaoke machine","66","199","6168","113","1.83","47","23.62","4","8.51","89.99","379.99","2","18","19","10","5.03","1","10.0","64.98","379.99","1","5","3","3","1.51","1","33.33","64.98","379.99","1","1","1","2025-06-30"
"karokee machine with bluetooth and wireless microphone for adults","9","12928","292540","7157","2.45","5398","41.75","101","1.87","59.49","379.99","659","2623","1408","1609","12.45","10","0.62","59.49","379.99","209","838","373","429","3.32","2","0.47","59.49","379.99","81","220","92","2025-06-30"
"karaoke machines","34","1513","38058","1316","3.46","500","33.05","16","3.2","74.99","379.99","32","224","134","103","6.81","1","0.97","59.49","379.99","7","53","30","21","1.39","0","0.0","74.99",,"2","13","6","2025-06-30"
"break x2","30","48","1711","47","2.75","24","50.0","14","58.33","379.99","379.99","0","4","7","3","6.25","3","100.0","379.99","379.99","0","3","0","2","4.17","2","100.0","379.99","379.99","0","2","0","2025-06-30"
"dj wireless speaker","92","58","1676","30","1.79","30","51.72","1","3.33","149.0","379.99","1","8","8","4","6.9","1","25.0","139.99","379.99","0","2","1","3","5.17","1","33.33","349.95","379.99","0","1","1","2025-06-30"
"karaoke machine with screen lyrics display","47","769","17292","785","4.54","345","44.86","12","3.48","129.99","379.99","23","121","101","58","7.54","1","1.72","149.97","379.99","4","22","21","14","1.82","0","0.0","169.99",,"1","6","4","2025-06-30"
"best karaoke machine","32","412","10228","495","4.84","150","36.41","13","8.67","119.99","379.99","18","52","41","24","5.83","2","8.33","89.99","379.99","2","11","6","4","0.97","1","25.0","74.99","379.99","1","2","1","2025-06-30"
"portable karaoke machine with 2 wireless microphones","79","1254","30514","385","1.26","496","39.55","12","2.42","59.49","379.99","65","249","102","134","10.69","1","0.75","59.49","379.99","22","63","29","34","2.71","0","0.0","59.49",,"5","16","6","2025-06-30"
"bose karaoke system","100","852","20106","895","4.45","312","36.62","3","0.96","798.95","379.99","7","85","121","20","2.35","0","0.0","649.0",,"1","6","5","1","0.12","0","0.0","649.0",,"0","0","1","2025-06-30"
"professional karaoke machine","12","2269","51714","2424","4.69","846","37.29","75","8.87","269.99","379.99","48","243","253","124","5.46","10","8.06","169.99","379.99","11","50","32","18","0.79","4","22.22","116.99","399.99","1","13","2","2025-06-30"
"kareokee machine with bluetooth and wireless microphone for adults","6","14575","318582","10581","3.32","6022","41.32","138","2.29","64.98","379.99","843","2821","1403","1826","12.53","20","1.1","59.49","379.99","279","906","403","482","3.31","5","1.04","59.49","379.99","96","253","89","2025-06-30"
"karoake machine","46","365","10302","385","3.74","150","41.1","4","2.67","59.99","379.99","24","77","35","38","10.41","1","2.63","59.49","379.99","8","20","6","13","3.56","1","7.69","74.99","379.99","4","6","3","2025-06-30"
"ikrao karaoke machine","62","33","719","31","4.31","21","63.64","8","38.1","299.99","379.99","1","10","9","5","15.15","1","20.0","179.98","379.99","1","2","2","1","3.03","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"ikarao smart karaoke machine","75","35","1136","53","4.67","8","22.86","3","37.5","299.99","379.99","0","3","1","1","2.86","1","100.0","379.99","379.99","0","1","0","1","2.86","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"portable karaoke machine","21","7287","166626","2259","1.36","3052","41.88","29","0.95","52.99","379.99","420","1492","604","784","10.76","2","0.26","34.19","379.99","135","395","140","221","3.03","1","0.45","39.99","379.99","45","117","47","2025-06-30"
"ikarao s1","48","176","4026","254","6.31","100","56.82","7","7.0","299.99","379.99","2","15","48","15","8.52","1","6.67","299.99","379.99","0","1","9","6","3.41","1","16.67","299.99","379.99","0","1","4","2025-06-30"
"karaoke professional","53","447","9465","370","3.91","112","25.06","14","12.5","148.19","379.99","3","44","27","16","3.58","2","12.5","131.98","379.99","0","7","6","3","0.67","0","0.0","99.98",,"0","1","2","2025-06-30"
"singtrix karaoke system","72","681","15943","839","5.26","312","45.81","8","2.56","399.99","379.99","6","38","20","40","5.87","0","0.0","399.99",,"1","6","1","3","0.44","0","0.0","348.2",,"0","0","0","2025-06-30"
"b0cr1r7fkp","52","11","123","11","8.94","8","72.73","5","62.5","377.99","379.99","0","4","1","3","27.27","2","66.67","377.99","377.99","0","0","1","1","9.09","1","100.0","377.99","377.99","0","0","1","2025-06-30"
"ikaroo karaoke machine","14","441","9832","638","6.49","206","46.71","55","26.7","269.99","379.99","10","66","75","40","9.07","16","40.0","299.99","379.99","0","12","17","5","1.13","2","40.0","349.99","379.99","0","3","1","2025-06-30"
"karaoke machine with 2 microphones","70","1569","38087","781","2.05","576","36.71","3","0.52","59.98","379.99","55","272","145","154","9.82","1","0.65","59.49","379.99","12","79","42","41","2.61","0","0.0","59.49",,"5","20","12","2025-06-30"
"karaoke speaker with 2 microphones","74","3211","71507","535","0.75","1114","34.69","9","0.81","85.99","379.99","130","433","296","256","7.97","1","0.39","71.99","379.99","36","120","55","63","1.96","0","0.0","64.98",,"11","32","11","2025-06-30"
"karaoke with youtube","97","14","391","15","3.84","4","28.57","1","25.0","239.99","449.99","0","1","3","1","7.14","1","100.0","449.99","449.99","0","0","1","1","7.14","1","100.0","449.99","449.99","0","0","1","2025-06-30"
"ikaroa karaoke machine","69","32","789","46","5.83","19","59.38","4","21.05","269.99","377.99","1","4","7","4","12.5","1","25.0","246.47","377.99","0","1","2","2","6.25","1","50.0","219.99","377.99","0","0","1","2025-06-30"
"best karaoke system","78","68","1914","53","2.77","24","35.29","2","8.33","369.95","379.99","0","7","4","3","4.41","1","33.33","329.99","379.99","0","1","2","1","1.47","1","100.0","379.99","379.99","0","0","1","2025-06-30"
"karaoke system","19","3431","81569","2829","3.47","1062","30.95","39","3.67","179.99","379.99","66","302","248","138","4.02","2","1.45","99.95","377.99","22","41","42","31","0.9","2","6.45","99.95","377.99","10","11","4","2025-06-30"
"high end karaoke machines","50","99","5067","138","2.72","27","27.27","2","7.41","269.0","377.99","4","8","4","5","5.05","2","40.0","377.99","377.99","2","1","1","1","1.01","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"bluetooth karaoke machine","81","1806","42645","808","1.89","730","40.42","7","0.96","59.49","379.99","83","311","219","194","10.74","0","0.0","59.49",,"23","100","53","49","2.71","0","0.0","59.49",,"8","27","10","2025-06-30"
"videoke karaoke machine filipino","49","488","10990","511","4.65","168","34.43","11","6.55","139.0","379.99","11","55","48","23","4.71","2","8.7","155.99","379.99","2","8","8","4","0.82","0","0.0","59.49",,"1","2","1","2025-06-30"
"karaoke","5","37196","844656","15422","1.83","11530","31.0","212","1.84","59.49","379.99","1458","4719","2419","2585","6.95","20","0.77","59.49","379.99","396","1183","525","609","1.64","5","0.82","59.49","379.99","128","279","125","2025-06-30"
"ikarao shell s1","64","460","9538","787","8.25","251","54.57","6","2.39","299.99","379.99","8","74","90","50","10.87","1","2.0","299.99","379.99","0","7","24","19","4.13","0","0.0","299.99",,"0","3","8","2025-06-30"
"karaoke machine￼","29","1526","30470","1162","3.81","595","38.99","8","1.34","59.49","379.99","60","290","167","205","13.43","3","1.46","59.49","379.99","16","115","51","44","2.88","1","2.27","53.99","379.99","7","24","10","2025-06-30"
"thirty two inch per yogi machine thirty two inch screen plus karaoke machine","61","2","38","2","5.26","2","100.0","2","100.0","379.99","379.99","0","0","2","2","100.0","2","100.0","379.99","379.99","0","0","2","1","50.0","1","100.0","379.99","379.99","0","0","1","2025-06-30"
"jyxs55 karaoke machine","94","23","462","28","6.06","11","47.83","1","9.09","89.99","379.99","1","4","2","2","8.7","1","50.0","89.99","379.99","0","1","1","2","8.7","1","50.0","89.99","379.99","0","1","1","2025-06-30"
"karaoke machine for adults with lyrics display","56","1078","27038","637","2.36","406","37.66","6","1.48","119.99","379.99","28","172","128","92","8.53","2","2.17","129.99","379.99","8","35","32","20","1.86","0","0.0","74.99",,"2","9","8","2025-06-30"
"ikarao karaoke machine","8","1509","36568","1368","3.74","789","52.29","119","15.08","269.99","379.99","48","259","254","146","9.68","28","19.18","269.99","379.99","11","50","49","35","2.32","9","25.71","299.99","379.99","3","13","12","2025-06-30"
"karaoke machine with screen","10","5397","121760","4582","3.76","2288","42.39","78","3.41","142.28","379.99","143","772","638","324","6.0","14","4.32","117.99","379.99","26","119","88","65","1.2","2","3.08","79.95","379.99","8","26","16","2025-06-30"
"singing karaoke microphone dynamic wireless lavalier","88","3","60","3","5.0","2","66.67","2","100.0","379.99","379.99","0","0","2","1","33.33","1","100.0","379.99","379.99","0","0","1","1","33.33","1","100.0","379.99","379.99","0","0","1","2025-06-30"
"karaoke with lyrics display","57","550","12123","445","3.67","224","40.73","4","1.79","99.99","379.99","15","96","46","47","8.55","3","6.38","129.99","379.99","4","20","10","10","1.82","0","0.0","59.49",,"1","6","2","2025-06-30"
"break x2 karaoke","73","18","484","24","4.96","9","50.0","4","44.44","379.99","379.99","0","5","2","1","5.56","1","100.0","379.99","379.99","0","1","0","1","5.56","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"karaoke machine for tv","24","3061","74258","1801","2.43","1053","34.4","13","1.23","76.8","379.99","115","438","268","177","5.78","3","1.69","74.99","379.99","23","75","45","41","1.34","1","2.44","74.99","379.99","5","22","12","2025-06-30"
"jbl karaoke machine with 2 microphones","11","7667","158137","5228","3.31","3374","44.01","79","2.34","299.95","379.99","119","832","1140","474","6.18","10","2.11","249.95","379.99","24","143","150","66","0.86","1","1.52","249.95","379.99","3","28","21","2025-06-30"
"ikarao smart karaoke machine for adults","3","2481","58028","2527","4.35","1309","52.76","319","24.37","299.99","379.99","74","383","454","269","10.84","66","24.54","269.99","379.99","15","88","93","61","2.46","17","27.87","299.99","379.99","4","19","24","2025-06-30"
"professional karaoke machine for adults","20","945","21374","949","4.44","348","36.83","29","8.33","199.99","379.99","18","121","92","55","5.82","4","7.27","169.99","379.99","4","28","10","15","1.59","3","20.0","169.99","379.99","2","8","3","2025-06-30"
"home karaoke machines connect to tv","90","47","1110","38","3.42","12","25.53","1","8.33","119.99","379.99","1","7","2","3","6.38","1","33.33","119.99","379.99","0","2","1","1","2.13","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"ikaoro karaoke machine","83","8","281","11","3.91","2","25.0","2","100.0","379.99","379.99","0","2","0","1","12.5","1","100.0","379.99","379.99","0","1","0","1","12.5","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"professional karaoke machine for adults with pro wireless microphone","95","40","1129","27","2.39","8","20.0","1","12.5","99.99","377.99","0","2","1","2","5.0","1","50.0","29.99","377.99","0","1","0","1","2.5","1","100.0","377.99","377.99","0","0","0","2025-06-30"
"ikarao","7","2258","55269","2070","3.75","1222","54.12","179","14.65","299.99","379.99","81","415","390","170","7.53","32","18.82","299.99","379.99","8","70","49","54","2.39","10","18.52","299.99","379.99","3","24","15","2025-06-30"
"home karaoke machines","51","1177","25588","905","3.54","463","39.34","7","1.51","99.99","379.99","38","157","138","100","8.5","1","1.0","74.99","379.99","8","28","36","16","1.36","0","0.0","89.98",,"1","6","5","2025-06-30"
"ikarao break x2 karaoke machine","17","163","4018","215","5.35","86","52.76","51","59.3","379.99","379.99","0","37","33","21","12.88","13","61.9","379.99","379.99","0","8","11","5","3.07","3","60.0","379.99","449.99","0","1","4","2025-06-30"
"tonor k20 wireless karaoke machine","55","336","9021","473","5.24","158","47.02","4","2.53","209.98","379.99","7","34","53","28","8.33","3","10.71","219.99","379.99","1","7","9","9","2.68","0","0.0","219.99",,"0","2","2","2025-06-30"
"kareoke system","67","68","1520","93","6.12","24","35.29","3","12.5","198.99","379.99","2","5","8","2","2.94","1","50.0","64.98","379.99","0","0","1","1","1.47","1","100.0","379.99","379.99","0","0","1","2025-06-30"
"adult karaoke machine","37","647","15319","536","3.5","275","42.5","7","2.55","74.99","379.99","30","103","92","79","12.21","2","2.53","59.99","399.99","11","26","28","12","1.85","1","8.33","59.99","449.99","2","3","6","2025-06-30"
"magic sing karaoke system 2025","39","2499","55088","1578","2.86","1012","40.5","10","0.99","479.55","379.99","38","306","299","127","5.08","0","0.0","479.55",,"5","42","41","20","0.8","0","0.0","477.25",,"1","8","6","2025-06-30"
"kareoke","27","1789","42147","1044","2.48","671","37.51","28","4.17","59.49","379.99","116","318","139","169","9.45","4","2.37","53.99","379.99","39","71","33","46","2.57","0","0.0","59.49",,"10","19","9","2025-06-30"
"karaoke machine","1","256895","5816223","189732","3.26","99623","38.78","2138","2.15","59.49","379.99","11972","46063","24613","26364","10.26","261","0.99","59.49","379.99","3619","12880","6209","7083","2.76","64","0.9","59.49","379.99","1303","3709","1459","2025-06-30"
"karaoke to connect to tv","93","34","892","30","3.36","13","38.24","1","7.69","89.98","379.99","0","9","4","4","11.76","1","25.0","59.49","379.99","0","3","1","1","2.94","1","100.0","379.99","379.99","0","0","1","2025-06-30"
"smart karaoke machine for adults - with lyrics display, 64gb karaoke tablet, 2 wireless mics, professional karaoke system, 300w peak power, 4 dj lights, karaoke speaker for any","89","2","120","2","1.67","2","100.0","2","100.0","379.99","379.99","0","0","2","1","50.0","1","100.0","379.99","379.99","0","0","1","1","50.0","1","100.0","379.99","379.99","0","0","1","2025-06-30"
"jbl karaoke machine","28","2411","49668","2121","4.27","983","40.77","16","1.63","269.99","379.99","39","220","330","135","5.6","1","0.74","249.95","379.99","12","42","44","24","1.0","0","0.0","169.99",,"3","7","8","2025-06-30"
"karaoke connect to smart tv youtube","84","12","241","11","4.56","6","50.0","2","33.33","179.99","379.99","1","3","2","1","8.33","1","100.0","379.99","379.99","0","1","0","1","8.33","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"karaoke machine connected to a smart tv￼","60","6","121","7","5.79","3","50.0","3","100.0","399.99","399.99","0","2","1","2","33.33","2","100.0","399.99","399.99","0","2","0","1","16.67","1","100.0","399.99","399.99","0","1","0","2025-06-30"
"smart karaoke machine for adults with lyrics display","71","31","715","36","5.03","14","45.16","4","28.57","269.0","379.99","0","4","3","6","19.35","1","16.67","179.98","379.99","0","2","1","2","6.45","1","50.0","269.0","379.99","0","2","0","2025-06-30"
"best karaoke","77","76","1629","55","3.38","18","23.68","2","11.11","59.49","379.99","3","10","3","6","7.89","1","16.67","59.49","379.99","1","2","2","3","3.95","1","33.33","89.99","379.99","1","1","1","2025-06-30"
"top 10 karaoke machines","59","737","22383","862","3.85","257","34.87","13","5.06","89.99","379.99","13","103","85","36","4.88","0","0.0","74.99",,"5","14","10","9","1.22","0","0.0","89.98",,"3","2","3","2025-06-30"
"best karaoke machine for adults","15","1350","30308","1626","5.36","590","43.7","56","9.49","116.99","379.99","57","218","162","142","10.52","7","4.93","74.99","379.99","17","57","34","35","2.59","3","8.57","74.99","379.99","2","20","7","2025-06-30"
"karaoke machine with autotune","58","755","18339","751","4.1","414","54.83","16","3.86","99.99","379.99","27","176","119","62","8.21","0","0.0","129.99",,"2","30","17","10","1.32","0","0.0","129.99",,"0","6","1","2025-06-30"
"professional karaoke systems","26","1503","33666","1414","4.2","616","40.98","23","3.73","386.99","379.99","13","86","105","71","4.72","1","1.41","379.0","379.99","4","17","16","5","0.33","1","20.0","99.98","379.99","3","0","2","2025-06-30"
"karaoke machine with lyrics display","4","12101","293836","11718","3.99","5177","42.78","193","3.73","82.79","379.99","427","1963","1527","962","7.95","40","4.16","74.99","379.99","92","364","283","174","1.44","7","4.02","74.99","379.99","16","82","47","2025-06-30"
"singing machine karaoke","33","3778","85530","2003","2.34","1256","33.25","5","0.4","89.8","379.99","45","404","356","190","5.03","0","0.0","69.98",,"13","75","53","43","1.14","0","0.0","69.99",,"3","21","14","2025-06-30"
"mini karaoke machine","45","19603","452831","1346","0.3","9146","46.66","6","0.07","15.99","379.99","861","4409","2255","3459","17.65","0","0.0","14.24",,"370","1747","836","887","4.52","0","0.0","15.8",,"128","479","202","2025-06-30"
"karaoke microphone wireless","31","16390","370191","557","0.15","6405","39.08","12","0.19","22.99","379.99","959","3243","1409","1804","11.01","2","0.11","21.99","379.99","303","899","391","491","3.0","1","0.2","21.99","379.99","108","256","83","2025-06-30"
"300 watt karaoke machine","98","24","434","11","2.53","8","33.33","1","12.5","99.99","449.99","0","1","5","1","4.17","1","100.0","449.99","449.99","0","0","1","1","4.17","1","100.0","449.99","449.99","0","0","1","2025-06-30"
"singing machine","63","1911","45691","804","1.76","549","28.73","6","1.09","77.55","379.99","15","165","172","112","5.86","1","0.89","59.99","379.99","3","41","34","18","0.94","0","0.0","44.77",,"0","8","8","2025-06-30"
"magic sing","43","3300","86271","1656","1.92","970","29.39","2","0.21","479.55","379.99","24","298","305","86","2.61","0","0.0","479.55",,"5","25","28","9","0.27","0","0.0","477.25",,"2","4","2","2025-06-30"
"karaoke machine ikarao","35","205","4061","116","2.86","56","27.32","8","14.29","269.99","379.99","2","12","27","15","7.32","4","26.67","269.99","379.99","0","4","8","4","1.95","1","25.0","299.99","449.99","0","2","2","2025-06-30"
"professional home karaoke system","85","10","204","7","3.43","4","40.0","2","50.0","379.99","379.99","0","3","0","1","10.0","1","100.0","379.99","379.99","0","1","0","1","10.0","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"karaoke machine connect to tv","87","983","24477","925","3.78","404","41.1","3","0.74","74.99","379.99","55","188","102","79","8.04","0","0.0","74.99",,"8","42","22","14","1.42","0","0.0","74.99",,"5","4","3","2025-06-30"
"jbl karaoke","22","4117","83988","1821","2.17","1920","46.64","29","1.51","274.55","379.99","63","434","681","260","6.32","3","1.15","249.99","379.99","12","66","91","32","0.78","1","3.13","249.95","449.99","2","8","17","2025-06-30"
"karoke machine","42","1307","34846","1221","3.5","596","45.6","10","1.68","59.49","379.99","74","289","148","190","14.54","1","0.53","59.49","379.99","27","92","48","51","3.9","0","0.0","59.49",,"6","27","11","2025-06-30"
"bocinas para karaoke","36","339","6930","77","1.11","155","45.72","3","1.94","131.98","379.99","1","48","25","13","3.83","2","15.38","129.99","379.99","0","6","0","2","0.59","2","100.0","379.99","379.99","0","0","0","2025-06-30"
"kareoke machines","80","34","1168","46","3.94","11","32.35","2","18.18","59.49","379.99","1","8","2","1","2.94","1","100.0","379.99","379.99","0","1","0","1","2.94","1","100.0","379.99","379.99","0","1","0","2025-06-30"
"smart karaoke machine","18","429","9731","546","5.61","191","44.52","33","17.28","239.99","379.99","7","59","58","29","6.76","7","24.14","269.0","379.99","1","10","10","7","1.63","4","57.14","379.99","379.99","0","2","2","2025-06-30"
"karaoke display","82","83","2213","66","2.98","13","15.66","1","7.69","153.88","379.99","1","4","1","4","4.82","1","25.0","189.99","379.99","1","0","0","1","1.2","1","100.0","379.99","379.99","0","0","0","2025-06-30"
"karaoke machine professional","91","401","9379","444","4.73","125","31.17","9","7.2","228.0","379.99","4","26","33","17","4.24","1","5.88","117.49","379.99","1","6","5","3","0.75","0","0.0","116.99",,"1","0","2","2025-06-30"
"moukey karaoke machine","76","1133","26096","1105","4.23","465","41.04","0","0.0","149.99",,"18","129","158","94","8.3","0","0.0","149.99",,"5","28","27","39","3.44","0","0.0","149.99",,"2","12","10","2025-06-30"
"dj","16","85525","1785921","6151","0.34","9871","11.54","18","0.18","177.99","379.99","407","2795","2252","1510","1.77","3","0.2","129.0","379.99","89","498","350","155","0.18","0","0.0","40.49",,"9","50","18","2025-06-30"
"ikarao x2","68","43","998","55","5.51","17","39.53","9","52.94","377.99","379.99","0","4","8","3","6.98","3","100.0","377.99","377.99","0","1","2","0","0.0","0",,,,"0","0","0","2025-06-30"
"karafun karaoke machine","41","438","9516","586","6.16","161","36.76","14","8.7","219.99","379.99","15","68","44","39","8.9","3","7.69","246.47","379.99","4","18","12","9","2.05","0","0.0","18.99",,"1","7","1","2025-06-30"
"karaoke machine jbl","25","1414","29365","1406","4.79","564","39.89","15","2.66","249.99","379.99","19","131","182","79","5.59","3","3.8","249.95","377.99","7","18","23","14","0.99","1","7.14","249.95","379.99","0","4","5","2025-06-30"
