ASIN 或商品=["B0CR1R7FKP"],报告范围=["每月"],选择年份=["2026"],选择月份=["6 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke systems","51","2230","58301","1460","2.5","599","26.86","21","3.51","99.99","399.99","73","170","140","145","6.5","1","0.69","59.99","360.98","26","49","31","40","1.79","0","0.0","56.24",,"15","12","8","2026-06-30"
"karaoke machine jbl","75","1483","30483","1204","3.95","494","33.31","7","1.42","249.95","360.98","24","125","141","77","5.19","1","1.3","249.95","360.98","5","23","22","18","1.21","0","0.0","129.74",,"1","5","6","2026-06-30"
"karaoke with lyrics","39","2195","48152","2738","5.69","53","2.41","7","13.21","132.99","399.99","5","15","16","15","0.68","1","6.67","129.74","399.99","1","3","8","3","0.14","0","0.0","27.03",,"1","2","0","2026-06-30"
"dj equipment","70","22089","559267","1820","0.33","4145","18.76","0","0.0","199.99",,"197","1155","1063","835","3.78","0","0.0","179.0",,"55","271","201","74","0.34","0","0.0","49.99",,"12","29","23","2026-06-30"
"karaoke system","15","4920","125017","3588","2.87","1077","21.89","52","4.83","119.95","399.99","92","283","271","143","2.91","6","4.2","89.99","399.99","23","46","32","40","0.81","2","5.0","80.74","360.98","10","17","5","2026-06-30"
"break x2","52","24","792","36","4.55","15","62.5","14","93.33","399.99","399.99","0","5","4","2","8.33","2","100.0","360.98","360.98","0","0","0","2","8.33","2","100.0","360.98","360.98","0","0","0","2026-06-30"
"ikarao break x2 karaoke machine","5","826","21089","1493","7.08","372","45.04","201","54.03","399.99","399.99","20","88","99","62","7.51","40","64.52","399.99","399.99","4","22","19","29","3.51","20","68.97","399.99","399.99","2","13","8","2026-06-30"
"smart karaoke machine","76","492","13369","632","4.73","114","23.17","15","13.16","205.18","399.99","3","24","35","17","3.46","2","11.76","89.99","332.47","1","10","4","7","1.42","0","0.0","69.99",,"1","3","3","2026-06-30"
"karaoke machine with autotune","68","891","25034","931","3.72","331","37.15","15","4.53","89.99","379.98","38","110","78","51","5.72","2","3.92","84.99","360.98","6","18","12","6","0.67","0","0.0","111.99",,"1","3","1","2026-06-30"
"ikarao shell s2","78","403","10939","714","6.53","206","51.12","17","8.25","299.99","399.99","16","83","46","31","7.69","1","3.23","299.99","399.99","2","16","8","11","2.73","0","0.0","299.99",,"1","8","1","2026-06-30"
"ikarao smart karaoke machine for adults - with lyrics display, 32gb karaoke tablet, 2 wireless mics, professional karaoke system, 300w peak power, 4 dj lights, karaoke speaker for any occasion","37","25","654","46","7.03","14","56.0","12","85.71","332.47","399.99","1","5","5","7","28.0","6","85.71","399.99","399.99","1","2","2","2","8.0","2","100.0","332.47","332.47","0","0","2","2026-06-30"
"ikarao - smart portable karaoke machine with lyrics display, 32gb karaoke tablet, 2 wireless mics, 300w peak power, 4 dj lights","94","12","517","22","4.26","6","50.0","3","50.0","268.0","399.99","0","2","0","3","25.0","2","66.67","399.99","399.99","0","1","0","2","16.67","1","50.0","205.18","399.99","0","1","0","2026-06-30"
"ikarao x2","27","101","3266","172","5.27","48","47.52","41","85.42","399.99","399.99","0","7","14","8","7.92","7","87.5","360.98","379.98","0","1","3","2","1.98","1","50.0","349.99","360.98","0","1","1","2026-06-30"
"kareoke machine","47","1637","48338","1350","2.79","600","36.65","8","1.33","59.99","399.99","110","225","125","179","10.93","2","1.12","59.99","360.98","34","75","33","56","3.42","1","1.79","56.99","399.99","10","32","11","2026-06-30"
"professional karaoke machine for adults","85","594","21136","719","3.4","147","24.75","13","8.84","360.98","399.99","3","29","46","22","3.7","1","4.55","268.0","360.98","1","3","6","4","0.67","0","0.0","89.99",,"0","1","2","2026-06-30"
"ikarao break x1","53","340","8305","589","7.09","179","52.65","33","18.44","564.82","399.99","2","25","50","27","7.94","2","7.41","599.99","360.98","2","7","6","12","3.53","0","0.0","599.99",,"0","6","3","2026-06-30"
"karoke","24","2404","64846","1839","2.84","555","23.09","13","2.34","58.39","399.99","85","244","121","166","6.91","3","1.81","53.67","399.99","20","73","40","39","1.62","2","5.13","56.24","360.98","8","16","9","2026-06-30"
"karaoke machine with screen","10","6605","167774","6629","3.95","2078","31.46","96","4.62","129.74","399.99","172","682","589","298","4.51","12","4.03","139.99","399.99","32","104","93","73","1.11","4","5.48","149.99","360.98","13","29","18","2026-06-30"
"high end karaoke system","38","1292","33253","1489","4.48","264","20.43","31","11.74","376.54","399.99","11","52","65","25","1.93","3","12.0","284.99","360.98","4","3","8","2","0.15","0","0.0","239.99",,"0","0","1","2026-06-30"
"jbl boombox 4","28","100974","1959002","3552","0.18","38967","38.59","10","0.03","449.95","399.99","499","7896","11301","4195","4.15","1","0.02","449.95","399.99","80","1069","1425","729","0.72","0","0.0","449.95",,"11","243","298","2026-06-30"
"portable karaoke machine","18","6131","153305","4089","2.67","1780","29.03","31","1.74","59.99","399.99","329","678","375","450","7.34","3","0.67","50.99","360.98","98","171","104","157","2.56","1","0.64","50.99","399.99","38","60","42","2026-06-30"
"all-in-one karaoke systems with led lights and lyrics display","69","270","6040","259","4.29","89","32.96","11","12.36","129.74","399.99","10","21","31","10","3.7","2","20.0","119.95","399.99","1","1","4","3","1.11","1","33.33","74.99","399.99","0","1","2","2026-06-30"
"highest rated karaoke machine","80","230","6772","311","4.59","44","19.13","6","13.64","111.99","399.99","7","17","9","8","3.48","1","12.5","111.99","399.99","1","4","1","2","0.87","1","50.0","111.99","399.99","0","2","0","2026-06-30"
"bluetooth karaoke machine","93","2078","56552","946","1.67","575","27.67","11","1.91","59.99","399.99","115","183","117","139","6.69","0","0.0","50.99",,"31","54","31","46","2.21","0","0.0","49.09",,"12","16","13","2026-06-30"
"mini karaoke machine","17","11273","296467","6534","2.2","3913","34.71","5","0.13","19.84","399.99","620","1618","883","1436","12.74","2","0.14","18.04","399.99","248","652","305","509","4.52","0","0.0","18.99",,"109","248","112","2026-06-30"
"karaoke machine for adults with screen","31","1040","24921","1141","4.58","409","39.33","28","6.85","129.74","399.99","48","124","105","72","6.92","4","5.56","179.99","399.99","9","22","18","14","1.35","1","7.14","99.99","399.99","3","4","4","2026-06-30"
"karaoke with screen","57","531","12391","501","4.04","212","39.92","14","6.6","179.99","399.99","16","38","70","18","3.39","2","11.11","179.99","399.99","1","4","6","8","1.51","1","12.5","170.99","399.99","1","3","2","2026-06-30"
"ikarao break x2 portable karaoke machine","83","17","589","34","5.77","8","47.06","6","75.0","360.98","399.99","0","3","2","3","17.65","2","66.67","399.99","399.99","0","2","0","2","11.76","1","50.0","94.99","399.99","0","1","0","2026-06-30"
"singing machine karaoke","56","2956","73843","2038","2.76","776","26.25","6","0.77","134.74","399.99","47","164","227","132","4.47","0","0.0","129.74",,"8","33","42","31","1.05","0","0.0","89.99",,"3","11","11","2026-06-30"
"ikarao shell s1","20","1073","27028","1864","6.9","514","47.9","47","9.14","349.99","399.99","20","185","173","114","10.62","4","3.51","349.99","379.98","1","30","54","44","4.1","2","4.55","349.99","360.98","1","14","20","2026-06-30"
"karaoke machine with screen lyrics display","97","570","14178","558","3.94","198","34.74","7","3.54","159.98","399.99","13","78","61","34","5.96","2","5.88","179.99","399.99","1","15","11","4","0.7","0","0.0","179.99",,"0","3","1","2026-06-30"
"home karaoke system","89","787","23200","683","2.94","207","26.3","13","6.28","89.99","399.99","24","74","34","45","5.72","1","2.22","69.99","399.99","7","20","6","16","2.03","0","0.0","79.99",,"2","9","2","2026-06-30"
"karaoke machine with large lyrics display","98","10","453","13","2.87","6","60.0","2","33.33","268.0","399.99","0","2","3","5","50.0","2","40.0","268.0","399.99","0","2","2","2","20.0","1","50.0","268.0","399.99","0","1","1","2026-06-30"
"ikaro break x2","12","90","845","172","20.36","53","58.89","38","71.7","399.99","399.99","0","18","17","16","17.78","12","75.0","399.99","399.99","0","5","5","9","10.0","7","77.78","399.99","399.99","0","4","3","2026-06-30"
"best karaoke machine for adults","35","1342","38349","1555","4.05","329","24.52","28","8.51","119.95","399.99","38","117","81","44","3.28","4","9.09","129.74","399.99","6","17","7","12","0.89","0","0.0","74.99",,"2","5","3","2026-06-30"
"karaoke machine for kids","99","28340","693306","1066","0.15","10434","36.82","6","0.06","21.99","360.98","1656","4551","2368","3894","13.74","0","0.0","21.98",,"674","1797","853","1300","4.59","0","0.0","20.88",,"254","652","286","2026-06-30"
"korean karaoke machine","32","707","18273","864","4.73","121","17.11","28","23.14","399.99","399.99","13","29","26","4","0.57","2","50.0","104.99","332.47","0","1","3","2","0.28","2","100.0","332.47","332.47","0","1","1","2026-06-30"
"karaoke machine with bluetooth and wireless microphone for adults","77","1017","29499","546","1.85","271","26.65","8","2.95","99.99","399.99","24","89","71","64","6.29","3","4.69","89.99","399.99","9","30","12","12","1.18","0","0.0","59.99",,"3","5","2","2026-06-30"
"karaoke machine for adults","2","118683","2796260","108257","3.87","36999","31.17","1244","3.36","59.99","399.99","6173","13409","8509","9231","7.78","179","1.94","59.99","399.99","1909","3605","2061","2868","2.42","68","2.37","59.99","399.99","725","1182","617","2026-06-30"
"karaoke machine with two microphones","87","915","21283","321","1.51","263","28.74","4","1.52","59.99","399.99","29","102","64","71","7.76","1","1.41","56.24","399.99","8","34","17","20","2.19","1","5.0","54.99","399.99","3","13","2","2026-06-30"
"karaoke machine with lyrics display","8","7641","208204","8592","4.13","2884","37.74","96","3.33","99.99","399.99","361","1044","773","524","6.86","14","2.67","94.99","399.99","79","203","136","125","1.64","2","1.6","94.99","399.99","22","49","38","2026-06-30"
"ikarao karaoke machine break x2","45","36","1024","60","5.86","21","58.33","15","71.43","399.99","399.99","1","8","3","5","13.89","4","80.0","399.99","399.99","0","2","1","3","8.33","2","66.67","399.99","399.99","0","1","1","2026-06-30"
"karokee machine with bluetooth and wireless microphone for adults","9","17280","474345","9501","2.0","5087","29.44","94","1.85","59.99","399.99","936","2023","1195","1495","8.65","10","0.67","59.99","360.98","298","646","323","472","2.73","2","0.42","59.99","360.98","107","209","103","2026-06-30"
"karaoke speaker","22","12439","309899","3085","1.0","3203","25.75","22","0.69","99.99","399.99","286","875","836","514","4.13","3","0.58","59.99","360.98","67","184","120","130","1.05","0","0.0","59.99",,"25","62","26","2026-06-30"
"karaoke speaker with 2 microphones","30","2742","67814","1352","1.99","738","26.91","15","2.03","59.99","399.99","98","257","154","171","6.24","3","1.75","59.99","360.98","24","71","32","44","1.6","2","4.55","59.99","332.47","5","23","9","2026-06-30"
"karafun","59","492","9880","451","4.56","113","22.97","13","11.5","128.59","399.99","3","26","25","9","1.83","2","22.22","215.98","360.98","0","2","3","4","0.81","1","25.0","59.99","360.98","0","1","1","2026-06-30"
"karaoke","4","44030","1079698","29221","2.71","11523","26.17","298","2.59","59.99","399.99","1836","3778","2373","2516","5.71","31","1.23","50.99","399.99","480","943","508","744","1.69","6","0.81","50.99","360.98","186","304","157","2026-06-30"
"professional karaoke machine","21","1455","37974","1661","4.37","442","30.38","41","9.28","399.99","399.99","20","84","78","34","2.34","4","11.76","129.74","399.99","4","8","5","6","0.41","1","16.67","119.99","399.99","0","1","2","2026-06-30"
"karaoke machine","1","219864","5313223","149854","2.82","65888","29.97","1138","1.73","59.99","399.99","11137","24360","14405","17352","7.89","171","0.99","56.98","399.99","3529","6896","3669","5482","2.49","48","0.88","59.99","399.99","1417","2357","1116","2026-06-30"
"professional karaoke system","34","1534","40767","1379","3.38","430","28.03","27","6.28","499.95","399.99","11","43","110","54","3.52","5","9.26","399.99","399.99","2","4","19","6","0.39","0","0.0","299.99",,"0","2","3","2026-06-30"
"karaoke machine for adults jbl","81","588","14084","632","4.49","169","28.74","9","5.33","219.99","399.99","22","34","38","31","5.27","2","6.45","119.99","360.98","4","4","7","4","0.68","0","0.0","129.74",,"0","0","2","2026-06-30"
"best karaoke machine","46","618","20448","673","3.29","137","22.17","17","12.41","129.74","399.99","11","39","40","22","3.56","4","18.18","129.74","399.99","2","8","9","4","0.65","1","25.0","59.99","399.99","1","1","2","2026-06-30"
"karaoke machine for tv","44","3363","92222","2522","2.73","879","26.14","9","1.02","84.99","360.98","102","301","239","137","4.07","1","0.73","80.74","399.99","21","47","36","32","0.95","0","0.0","59.99",,"7","17","5","2026-06-30"
"ikaro karaoke machine","48","190","4754","338","7.11","104","54.74","22","21.15","339.99","399.99","5","41","28","16","8.42","3","18.75","349.99","399.99","2","5","4","5","2.63","1","20.0","399.99","399.99","0","2","1","2026-06-30"
"ikaroo karaoke machine","13","486","11983","878","7.33","213","43.83","66","30.99","349.99","399.99","24","70","63","48","9.88","17","35.42","349.99","399.99","7","15","11","6","1.23","2","33.33","279.0","399.99","0","4","0","2026-06-30"
"dj","65","81877","1754219","1866","0.11","6347","7.75","5","0.08","189.0","360.98","230","1493","1180","988","1.21","0","0.0","188.95",,"44","262","184","62","0.08","0","0.0","149.99",,"7","26","16","2026-06-30"
"karaoke machine that connects to tv","100","459","11730","267","2.28","162","35.29","1","0.62","79.99","399.99","20","69","48","34","7.41","1","2.94","79.99","399.99","4","16","8","11","2.4","1","9.09","69.99","399.99","3","6","2","2026-06-30"
"karaoke machine with song library","84","132","3802","207","5.44","49","37.12","8","16.33","219.99","360.98","0","23","5","4","3.03","1","25.0","179.99","399.99","0","3","0","2","1.52","1","50.0","59.99","399.99","0","1","0","2026-06-30"
"ikarao break x2 smart karaoke machine","19","52","1493","98","6.56","30","57.69","22","73.33","399.99","399.99","0","4","8","11","21.15","10","90.91","399.99","399.99","0","1","2","4","7.69","4","100.0","399.99","399.99","0","0","0","2026-06-30"
"karoake","90","427","11175","367","3.28","151","35.36","2","1.32","56.98","399.99","27","63","30","37","8.67","1","2.7","50.99","399.99","9","17","8","17","3.98","1","5.88","59.99","399.99","5","7","5","2026-06-30"
"break x2 karaoke","23","33","760","58","7.63","20","60.61","13","65.0","399.99","399.99","0","6","4","5","15.15","5","100.0","399.99","399.99","0","3","1","4","12.12","4","100.0","399.99","399.99","0","2","1","2026-06-30"
"portable karaoke machine with 2 wireless microphones","49","1374","40806","1102","2.7","398","28.97","14","3.52","59.99","399.99","53","137","71","96","6.99","1","1.04","59.99","399.99","16","39","21","31","2.26","1","3.23","56.24","399.99","7","12","8","2026-06-30"
"jbl karaoke machine","26","3218","65467","3276","5.0","1182","36.73","19","1.61","279.0","399.99","41","257","360","157","4.88","1","0.64","249.95","360.98","6","38","51","24","0.75","0","0.0","249.95",,"1","6","8","2026-06-30"
"ikaro x2 karaoke machine","62","9","191","11","5.76","4","44.44","4","100.0","332.47","332.47","0","1","1","2","22.22","2","100.0","332.47","332.47","0","1","1","2","22.22","2","100.0","332.47","332.47","0","1","1","2026-06-30"
"kareoke","63","2284","61508","1848","3.0","750","32.84","6","0.8","56.24","360.98","115","311","153","205","8.98","0","0.0","50.99",,"37","100","39","59","2.58","0","0.0","50.99",,"11","32","13","2026-06-30"
"karaoke system for home","54","1004","28181","684","2.43","189","18.82","11","5.82","111.99","399.99","25","39","45","30","2.99","2","6.67","84.99","399.99","6","8","9","8","0.8","1","12.5","79.99","399.99","2","3","1","2026-06-30"
"karaoke equipment","61","2531","63074","1419","2.25","502","19.83","18","3.59","139.99","399.99","30","110","96","48","1.9","0","0.0","74.99",,"7","15","10","5","0.2","0","0.0","59.99",,"0","3","1","2026-06-30"
"karaoke for adults","72","659","19724","374","1.9","158","23.98","5","3.16","59.99","399.99","20","71","46","56","8.5","2","3.57","59.99","399.99","11","26","16","14","2.12","1","7.14","56.24","399.99","1","10","3","2026-06-30"
"jbl karaoke machine with 2 microphones","14","4835","100654","5114","5.08","1890","39.09","48","2.54","329.9","399.99","91","369","571","321","6.64","7","2.18","329.9","379.98","22","67","108","40","0.83","0","0.0","249.95",,"5","10","14","2026-06-30"
"ikarao break x2","7","348","9827","634","6.45","195","56.03","126","64.62","399.99","399.99","3","39","59","41","11.78","33","80.49","399.99","399.99","1","6","15","16","4.6","15","93.75","360.98","360.98","1","2","7","2026-06-30"
"ikarao break x1 karaoke machine","95","194","5569","350","6.28","74","38.14","13","17.57","564.82","399.99","2","22","27","15","7.73","2","13.33","564.82","360.98","1","4","4","5","2.58","0","0.0","564.82",,"0","2","2","2026-06-30"
"japanese karaoke machine","96","47","995","85","8.54","18","38.3","8","44.44","399.99","399.99","0","5","3","2","4.26","1","50.0","59.99","399.99","0","0","0","1","2.13","1","100.0","399.99","399.99","0","0","0","2026-06-30"
"karoake machine","86","408","12832","384","2.99","170","41.67","3","1.76","56.98","399.99","31","65","36","46","11.27","1","2.17","59.99","399.99","15","19","5","19","4.66","1","5.26","59.99","399.99","6","7","2","2026-06-30"
"karaoke machine for adults with lyrics display","60","647","18393","655","3.56","242","37.4","11","4.55","139.99","379.98","27","85","67","51","7.88","4","7.84","179.99","360.98","4","16","19","11","1.7","0","0.0","199.99",,"3","4","2","2026-06-30"
"karaoke with autotune","43","795","20280","852","4.2","296","37.23","22","7.43","129.74","399.99","20","76","67","24","3.02","3","12.5","137.99","360.98","4","5","5","7","0.88","1","14.29","137.99","399.99","2","2","0","2026-06-30"
"￼karaoke machine","64","1783","42390","1250","2.95","627","35.17","8","1.28","59.99","399.99","101","211","152","217","12.17","2","0.92","56.99","399.99","47","71","45","49","2.75","0","0.0","59.99",,"11","19","12","2026-06-30"
"ikaro","92","116","2519","149","5.92","49","42.24","12","24.49","349.99","399.99","2","13","12","13","11.21","3","23.08","349.99","399.99","0","3","6","1","0.86","0","0.0","319.99",,"0","0","1","2026-06-30"
"ktv","67","1116","20828","749","3.6","208","18.64","8","3.85","299.99","399.99","20","36","39","17","1.52","1","5.88","279.0","399.99","4","4","4","5","0.45","1","20.0","129.74","399.99","1","3","1","2026-06-30"
"ilarao karaoke machine","36","121","2303","194","8.42","42","34.71","16","38.1","360.98","399.99","5","12","14","11","9.09","5","45.45","399.99","399.99","1","3","3","4","3.31","2","50.0","399.99","399.99","0","1","1","2026-06-30"
"ikarao karaoke machine for adults","50","65","2139","109","5.1","31","47.69","6","19.35","399.99","399.99","0","10","7","7","10.77","3","42.86","360.98","399.99","0","3","2","3","4.62","2","66.67","399.99","399.99","0","1","1","2026-06-30"
"break x2 with wireless microphones","91","15","363","19","5.23","5","33.33","4","80.0","399.99","399.99","0","0","1","2","13.33","2","100.0","360.98","360.98","0","0","1","1","6.67","1","100.0","360.98","360.98","0","0","1","2026-06-30"
"high end karaoke machine","82","129","3112","181","5.82","44","34.11","9","20.45","298.0","399.99","9","7","12","4","3.1","1","25.0","219.99","399.99","2","1","1","2","1.55","1","50.0","219.99","399.99","0","1","1","2026-06-30"
"jbl karaoke","25","8332","167351","2547","1.52","3224","38.69","19","0.59","279.95","399.99","129","585","1058","413","4.96","2","0.48","249.95","360.98","27","85","117","57","0.68","1","1.75","249.95","399.99","3","21","13","2026-06-30"
"karaoke set","71","2076","54915","1303","2.37","457","22.01","7","1.53","53.67","360.98","72","150","92","107","5.15","1","0.93","46.99","360.98","16","48","18","31","1.49","0","0.0","39.88",,"7","17","4","2026-06-30"
"卡拉ok点唱机","88","789","19015","838","4.41","264","33.46","9","3.41","499.0","399.99","9","35","30","16","2.03","1","6.25","599.0","399.99","0","2","1","1","0.13","0","0.0","74.99",,"0","1","0","2026-06-30"
"karaoke machine professional","73","614","18234","719","3.94","144","23.45","21","14.58","357.71","399.99","9","20","42","19","3.09","1","5.26","159.99","399.99","2","3","6","2","0.33","0","0.0","50.99",,"0","1","1","2026-06-30"
"karaoke machine adults","66","728","17186","567","3.3","285","39.15","7","2.46","59.99","399.99","59","91","82","73","10.03","2","2.74","59.99","399.99","9","31","19","14","1.92","1","7.14","59.99","399.99","2","7","5","2026-06-30"
"ikarao smart karaoke machine for adults","33","212","10788","334","3.1","31","14.62","18","58.06","360.98","399.99","0","10","8","9","4.25","5","55.56","360.98","399.99","0","2","3","5","2.36","2","40.0","279.0","332.47","0","1","2","2026-06-30"
"kareokee machine with bluetooth and wireless microphone for adults","11","8030","192930","5979","3.1","2619","32.62","57","2.18","59.99","399.99","456","948","621","734","9.14","9","1.23","59.99","399.99","171","292","164","217","2.7","0","0.0","59.99",,"61","95","43","2026-06-30"
