ASIN 或商品=["B0DCZQX11P"],报告范围=["每月"],选择年份=["2025"],选择月份=["4 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"videoke karaoke machine filipino","37","524","12897","386","2.99","132","25.19","2","1.52","119.99","349.99","7","56","44","19","3.63","1","5.26","109.99","349.99","0","8","8","3","0.57","1","33.33","109.99","349.99","0","2","1","2025-04-30"
"karaoke microphone","22","46632","1074102","1371","0.13","18893","40.52","11","0.06","19.99","349.99","3332","9504","3940","5262","11.28","2","0.04","19.99","349.99","1089","2751","960","1800","3.86","0","0.0","19.99",,"443","985","248","2025-04-30"
"professional karaoke machine for adults","21","1748","41336","1221","2.95","518","29.63","6","1.16","261.0","349.99","17","113","158","76","4.35","4","5.26","199.99","349.99","6","17","28","11","0.63","0","0.0","109.99",,"1","7","1","2025-04-30"
"karoke machine with bluetooth and wireless microphone for adults","30","1633","42799","511","1.19","580","35.52","3","0.52","69.99","349.99","76","231","157","189","11.57","1","0.53","59.99","349.99","25","79","45","42","2.57","1","2.38","69.99","349.99","7","19","7","2025-04-30"
"icaro karaoke machine","67","1","19","1","5.26","1","100.0","1","100.0","349.99","349.99","0","0","0","1","100.0","1","100.0","349.99","349.99","0","0","0","1","100.0","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"singing machine","100","2203","54557","423","0.78","709","32.18","3","0.42","72.99","349.99","43","206","187","99","4.49","0","0.0","69.99",,"7","29","34","19","0.86","0","0.0","49.99",,"1","6","8","2025-04-30"
"ikarao karaoke machine for adults, with lyrics display, 10.1"" screen, 280w, 2+2 channel, 2 wireless microphone, autotune eq, self-charging, portable home karaoke system with karafun prime, hdmi for tv","26","2","40","2","5.0","2","100.0","2","100.0","349.99","349.99","0","0","2","2","100.0","2","100.0","349.99","349.99","0","0","2","2","100.0","2","100.0","349.99","349.99","0","0","2","2025-04-30"
"music equipment","98","12615","243694","256","0.11","850","6.74","1","0.12","69.99","349.99","52","351","232","296","2.35","1","0.34","69.99","349.99","7","141","74","9","0.07","0","0.0","49.99",,"0","7","2","2025-04-30"
"smart karaoke machine for adults","93","150","4108","178","4.33","52","34.67","4","7.69","309.99","349.99","4","18","13","11","7.33","1","9.09","349.99","349.99","0","5","4","4","2.67","0","0.0","449.99",,"0","2","2","2025-04-30"
"ikaro shell s1","20","18","158","18","11.39","10","55.56","8","80.0","349.99","349.99","1","2","3","3","16.67","3","100.0","349.99","349.99","0","0","2","2","11.11","2","100.0","349.99","349.99","0","0","1","2025-04-30"
"autotune","73","2256","53985","722","1.34","802","35.55","3","0.37","119.69","349.99","41","260","239","82","3.63","0","0.0","89.99",,"4","30","25","14","0.62","0","0.0","39.99",,"1","2","5","2025-04-30"
"ikarao smart karaoke","28","30","769","45","5.85","12","40.0","5","41.67","349.99","349.99","0","1","6","4","13.33","3","75.0","349.99","349.99","0","1","3","1","3.33","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"karaoke machine","1","207039","4757022","43828","0.92","80607","38.93","345","0.43","59.99","349.99","9379","35429","22116","21194","10.24","48","0.23","53.54","349.99","2999","9787","5467","5849","2.83","11","0.19","53.54","349.99","1105","2994","1199","2025-04-30"
"ikarao break x2 karaoke machine","47","344","8105","586","7.23","164","47.67","7","4.27","359.99","349.99","5","48","61","35","10.17","1","2.86","359.99","249.9","1","9","16","12","3.49","0","0.0","359.99",,"0","6","4","2025-04-30"
"karaoke machine connect to tv","53","956","25219","420","1.67","383","40.06","3","0.78","74.99","349.99","23","169","113","63","6.59","2","3.17","74.99","349.99","5","28","20","18","1.88","0","0.0","74.99",,"3","9","4","2025-04-30"
"ikarao shell s2","35","71","1643","135","8.22","39","54.93","3","7.69","299.99","349.99","8","13","11","7","9.86","2","28.57","349.99","349.99","1","2","2","2","2.82","1","50.0","246.48","349.99","0","1","0","2025-04-30"
"shell s1 karaoke machine","36","20","519","24","4.62","7","35.0","5","71.43","349.99","349.99","0","1","2","3","15.0","2","66.67","349.99","349.99","0","1","1","1","5.0","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"chinese karaoke machine","97","457","12922","441","3.41","209","45.73","3","1.44","699.0","349.99","0","12","25","9","1.97","0","0.0","849.0",,"0","0","0","1","0.22","0","0.0","199.99",,"0","0","0","2025-04-30"
"i karaoke","80","18","365","25","6.85","9","50.0","5","55.56","349.99","349.99","0","4","4","2","11.11","2","100.0","349.99","349.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-04-30"
"ikarao karaoke","95","94","2646","161","6.08","47","50.0","4","8.51","299.99","349.99","3","15","17","6","6.38","1","16.67","246.48","349.99","0","2","3","2","2.13","0","0.0","246.48",,"0","2","0","2025-04-30"
"wireless karaoke speakers","58","14","443","5","1.13","4","28.57","1","25.0","24.99","349.99","0","2","0","2","14.29","1","50.0","246.48","349.99","0","0","0","1","7.14","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"ikarao break x1 karaoke machine","40","494","12526","844","6.74","176","35.63","6","3.41","689.99","349.99","6","32","59","30","6.07","1","3.33","689.99","349.99","1","4","9","5","1.01","0","0.0","587.92",,"0","1","1","2025-04-30"
"kareokee machine with bluetooth and wireless microphone for adults","10","14939","332732","2512","0.75","5928","39.68","30","0.51","72.99","349.99","675","2647","1574","1740","11.65","5","0.29","53.54","349.99","231","880","401","446","2.99","1","0.22","53.54","349.99","90","233","73","2025-04-30"
"ikaro shell karaoke","64","1","31","2","6.45","1","100.0","1","100.0","349.99","349.99","0","1","0","1","100.0","1","100.0","349.99","349.99","0","1","0","1","100.0","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"pro karaoke machine for adults","44","88","2072","71","3.43","29","32.95","4","13.79","219.99","349.99","1","17","5","2","2.27","1","50.0","349.99","349.99","0","1","1","1","1.14","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"highest rated karaoke machine","85","249","7458","309","4.14","86","34.54","3","3.49","109.99","349.99","9","38","23","15","6.02","1","6.67","119.99","349.99","3","7","1","6","2.41","0","0.0","74.99",,"1","4","1","2025-04-30"
"karaoke machine for adults, with lyrics display, 10.1"" screen, 280w, 2+2 channel, 2 wireless microphone, autotune eq, self-charging, portable home karaoke system with karafun prime, hdmi for tv","25","5","188","7","3.72","5","100.0","3","60.0","349.99","349.99","0","3","2","2","40.0","2","100.0","349.99","349.99","0","1","1","2","40.0","2","100.0","349.99","349.99","0","1","1","2025-04-30"
"party karaoke machine|portable system","65","1","20","2","10.0","2","200.0","1","50.0","349.99","349.99","0","1","1","2","200.0","1","50.0","349.99","349.99","0","1","1","1","100.0","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"ikarao shell s1 10.1-inch smart karaoke machine","33","15","483","30","6.21","12","80.0","7","58.33","349.99","349.99","0","3","8","2","13.33","2","100.0","349.99","349.99","0","0","2","1","6.67","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"karaoke machine with lyrics display","6","9891","234330","9274","3.96","4100","41.45","53","1.29","109.99","349.99","269","1367","1290","698","7.06","11","1.58","104.49","349.99","60","244","203","129","1.3","2","1.55","89.99","349.99","13","54","44","2025-04-30"
"karaoke for tv","75","888","21542","701","3.25","305","34.35","2","0.66","79.99","349.99","26","140","80","43","4.84","0","0.0","79.99",,"5","14","15","7","0.79","0","0.0","99.99",,"3","2","1","2025-04-30"
"jbl partybox","52","98368","1997298","647","0.03","40032","40.7","4","0.01","360.49","349.99","329","7616","14038","5174","5.26","1","0.02","329.95","349.99","57","1153","1913","750","0.76","0","0.0","329.95",,"17","234","281","2025-04-30"
"magic sing","17","4137","106448","2227","2.09","1535","37.1","5","0.33","493.03","349.99","22","372","582","68","1.64","2","2.94","478.85","349.99","1","20","24","10","0.24","0","0.0","483.54",,"0","5","3","2025-04-30"
"the best karaoke machine","81","99","2471","89","3.6","34","34.34","3","8.82","129.99","349.99","1","12","11","8","8.08","2","25.0","129.99","349.99","0","4","2","1","1.01","0","0.0","72.99",,"0","0","1","2025-04-30"
"karaoke machine for adults with lyrics display","42","1249","32185","1141","3.55","463","37.07","4","0.86","119.98","349.99","35","149","133","88","7.05","0","0.0","119.99",,"8","30","20","12","0.96","0","0.0","64.98",,"1","7","3","2025-04-30"
"magic sing karaoke","91","758","16976","537","3.16","291","38.39","2","0.69","449.0","349.99","9","60","101","32","4.22","0","0.0","399.99",,"2","10","13","5","0.66","0","0.0","480.46",,"1","1","2","2025-04-30"
"jbl karaoke","77","3139","64570","598","0.93","1302","41.48","4","0.31","279.95","349.99","41","323","483","174","5.54","0","0.0","279.95",,"11","53","62","32","1.02","0","0.0","129.0",,"2","15","9","2025-04-30"
"karaoke machine with screen lyrics display and wireless microphone","45","133","4162","132","3.17","41","30.83","1","2.44","109.99","349.99","1","7","24","8","6.02","1","12.5","219.99","349.99","0","1","4","1","0.75","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"karaoke machine with autotune","54","592","15113","600","3.97","253","42.74","5","1.98","100.79","349.99","34","91","69","42","7.09","1","2.38","97.99","349.99","7","17","8","5","0.84","0","0.0","129.99",,"1","2","1","2025-04-30"
"karaoke machine with screen lyrics display","82","580","14421","589","4.08","221","38.1","3","1.36","119.99","349.99","10","62","71","29","5.0","0","0.0","129.99",,"1","11","11","6","1.03","0","0.0","65.99",,"1","1","3","2025-04-30"
"ikarao shell s1","5","207","4457","326","7.31","133","64.25","79","59.4","349.99","349.99","11","22","59","26","12.56","21","80.77","349.99","349.99","3","4","7","14","6.76","12","85.71","349.99","349.99","1","1","3","2025-04-30"
"singing machine platinum plus - premium wi-fi karaoke machine","50","24","477","29","6.08","13","54.17","2","15.38","349.99","349.99","1","1","3","2","8.33","1","50.0","349.99","349.99","0","0","0","1","4.17","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"ikaroo karaoke machine","9","238","5413","422","7.8","100","42.02","30","30.0","349.99","349.99","4","28","37","20","8.4","8","40.0","349.99","349.99","1","5","7","5","2.1","3","60.0","349.99","349.99","0","1","1","2025-04-30"
"ikarao smart karaoke machine for adults","3","2169","51386","3626","7.06","1037","47.81","170","16.39","349.99","349.99","31","293","353","211","9.73","52","24.64","349.99","349.99","5","56","81","44","2.03","8","18.18","349.99","349.99","1","17","14","2025-04-30"
"best karaoke machine for adults","90","678","17202","446","2.59","234","34.51","5","2.14","129.99","349.99","21","85","77","46","6.78","0","0.0","109.99",,"4","19","12","8","1.18","0","0.0","74.99",,"1","5","2","2025-04-30"
"karaoke machine with screen","13","2935","70741","2732","3.86","1106","37.68","14","1.27","149.99","349.99","60","327","321","164","5.59","0","0.0","169.99",,"10","36","51","27","0.92","0","0.0","129.99",,"2","10","5","2025-04-30"
"karaoke machine with lyrics","99","491","13531","462","3.41","193","39.31","2","1.04","109.99","349.99","19","76","50","38","7.74","0","0.0","116.0",,"3","14","11","7","1.43","0","0.0","109.99",,"2","2","2","2025-04-30"
"ikarao s1","16","68","1870","113","6.04","33","48.53","16","48.48","349.99","349.99","2","13","13","7","10.29","4","57.14","349.99","349.99","0","3","3","4","5.88","2","50.0","349.99","349.99","0","2","2","2025-04-30"
"smart karaoke machine","31","324","8736","329","3.77","99","30.56","6","6.06","179.99","349.99","7","30","31","19","5.86","4","21.05","159.99","349.99","4","6","7","2","0.62","0","0.0","39.99",,"1","1","0","2025-04-30"
"karaoke machine for kids","18","30254","724452","1893","0.26","14794","48.9","14","0.09","21.69","349.99","1789","7162","3674","4065","13.44","2","0.05","19.99","349.99","563","2070","914","1370","4.53","0","0.0","19.99",,"244","758","260","2025-04-30"
"karaoke that hooks up to your tv","69","1","20","1","5.0","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"karaoke","7","34131","795817","9194","1.16","9707","28.44","87","0.9","59.99","349.99","1093","3900","2249","2056","6.02","7","0.34","49.99","349.99","270","939","484","526","1.54","1","0.19","49.99","349.99","108","260","85","2025-04-30"
"kareoke","38","1717","39518","570","1.44","559","32.56","9","1.61","53.54","349.99","91","269","119","152","8.85","2","1.32","49.99","249.9","23","90","27","37","2.15","0","0.0","53.54",,"8","23","4","2025-04-30"
"vizio karaoke","94","226","4760","251","5.27","108","47.79","2","1.85","198.9","349.99","2","27","43","29","12.83","1","3.45","198.9","349.99","0","6","14","10","4.42","0","0.0","199.0",,"0","1","5","2025-04-30"
"ppmic","51","196","3832","58","1.51","124","63.27","1","0.81","129.99","349.99","7","59","14","9","4.59","1","11.11","119.93","349.99","1","5","2","5","2.55","1","20.0","129.99","349.99","1","3","0","2025-04-30"
"karaoke machine with screen for words","55","13","256","18","7.03","8","61.54","1","12.5","199.99","349.99","1","3","2","2","15.38","1","50.0","279.0","349.99","0","0","2","1","7.69","1","100.0","349.99","349.99","0","0","1","2025-04-30"
"卡拉ok点歌一体机家庭 2024中文和音响","27","296","6194","215","3.47","125","42.23","4","3.2","599.99","349.99","8","22","12","28","9.46","3","10.71","599.0","349.99","3","8","0","1","0.34","1","100.0","349.99","349.99","0","0","0","2025-04-30"
"best karaoke machine","29","526","14044","282","2.01","182","34.6","4","2.2","76.99","349.99","29","62","48","41","7.79","2","4.88","74.99","349.99","8","11","14","8","1.52","1","12.5","74.99","349.99","3","2","3","2025-04-30"
"singing machine karaoke","15","3693","83648","1592","1.9","1060","28.7","10","0.94","91.0","349.99","69","274","280","174","4.71","2","1.15","85.99","349.99","13","40","52","32","0.87","1","3.13","69.99","349.99","3","10","10","2025-04-30"
"karaoke machine ikarao","84","105","1956","133","6.8","38","36.19","8","21.05","299.99","349.99","1","7","16","5","4.76","1","20.0","219.99","349.99","0","1","2","2","1.9","0","0.0","129.99",,"0","0","1","2025-04-30"
"outdoor karaoke machine youtube","60","2","42","4","9.52","1","50.0","1","100.0","349.99","349.99","0","1","0","1","50.0","1","100.0","349.99","349.99","0","1","0","1","50.0","1","100.0","349.99","349.99","0","1","0","2025-04-30"
"karafun","87","925","9793","386","3.94","110","11.89","7","6.36","129.99","349.99","7","35","22","11","1.19","0","0.0","109.99",,"0","6","1","4","0.43","0","0.0","17.99",,"0","3","0","2025-04-30"
"ikarao shell s3","14","92","1299","165","12.7","73","79.35","17","23.29","349.99","349.99","2","19","29","19","20.65","4","21.05","349.99","349.99","0","5","7","5","5.43","2","40.0","349.99","349.99","0","1","4","2025-04-30"
"karaoke machines for adults","76","359","10328","161","1.56","111","30.92","2","1.8","85.99","349.99","8","31","45","19","5.29","2","10.53","49.99","349.99","2","7","8","2","0.56","0","0.0","20.99",,"0","2","0","2025-04-30"
"autotune microphone","34","5365","125369","1388","1.11","2020","37.65","3","0.15","29.99","349.99","235","1007","538","221","4.12","0","0.0","34.99",,"30","111","57","37","0.69","0","0.0","19.99",,"11","17","7","2025-04-30"
"ikarao s1 karaoke machine","63","1","21","2","9.52","1","100.0","1","100.0","349.99","349.99","0","1","0","1","100.0","1","100.0","349.99","349.99","0","1","0","1","100.0","1","100.0","349.99","349.99","0","1","0","2025-04-30"
