ASIN 或商品=["B0DCZQX11P"],报告范围=["每月"],选择年份=["2025"],选择月份=["5 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke machine with hdmi output","48","140","3705","162","4.37","78","55.71","5","6.41","119.99","279.99","2","30","28","9","6.43","1","11.11","116.99","279.99","1","4","4","6","4.29","1","16.67","99.99","279.99","1","3","2","2025-05-31"
"travel karaoke machine for adults","63","72","1599","27","1.69","27","37.5","2","7.41","20.89","299.99","1","19","4","10","13.89","1","10.0","27.49","299.99","0","8","2","3","4.17","1","33.33","27.49","299.99","0","1","2","2025-05-31"
"ikaro shell s1","12","72","587","83","14.14","36","50.0","26","72.22","285.0","299.99","0","9","17","10","13.89","8","80.0","285.0","299.99","0","3","2","5","6.94","4","80.0","299.99","299.99","0","3","1","2025-05-31"
"karaoke screen","36","465","11059","415","3.75","103","22.15","4","3.88","69.99","285.0","12","33","27","20","4.3","2","10.0","63.99","279.99","3","6","7","1","0.22","1","100.0","279.99","279.99","0","0","0","2025-05-31"
"karaoke portable systems","41","584","17393","401","2.31","129","22.09","5","3.88","116.99","279.99","9","47","28","19","3.25","1","5.26","119.99","279.99","1","10","3","8","1.37","1","12.5","96.69","279.99","0","4","1","2025-05-31"
"ikarao shell s1 10.1-inch smart karaoke machine","8","93","2372","111","4.68","54","58.06","36","66.67","299.99","299.99","1","14","27","23","24.73","20","86.96","299.99","299.99","1","5","11","5","5.38","4","80.0","299.99","285.0","1","0","3","2025-05-31"
"professional karaoke systems","97","683","14295","365","2.55","341","49.93","4","1.17","379.0","279.99","7","48","59","36","5.27","1","2.78","309.99","349.99","1","3","7","1","0.15","0","0.0","349.98",,"0","0","0","2025-05-31"
"karaoke microphone for adults","62","914","21433","59","0.28","382","41.79","2","0.52","25.99","299.99","40","187","91","87","9.52","1","1.15","22.0","299.99","11","42","19","21","2.3","1","4.76","20.99","299.99","3","11","5","2025-05-31"
"karaoke microphone","56","49917","1140283","573","0.05","20836","41.74","10","0.05","19.99","285.0","3242","10197","4368","5827","11.67","1","0.02","19.99","285.0","1074","2902","1145","1954","3.91","0","0.0","19.99",,"449","1046","291","2025-05-31"
"ikarao s2","47","69","1845","134","7.26","43","62.32","6","13.95","269.99","285.0","3","19","6","7","10.14","1","14.29","269.99","285.0","0","5","1","3","4.35","1","33.33","299.99","285.0","0","3","0","2025-05-31"
"karaoke machine for adults with lyrics display","34","1328","34952","1234","3.53","502","37.8","12","2.39","129.99","279.99","43","169","177","63","4.74","1","1.59","129.99","279.99","4","25","19","11","0.83","0","0.0","129.99",,"2","5","2","2025-05-31"
"ikarao shell s2","24","220","4587","392","8.55","128","58.18","20","15.63","269.99","285.0","13","63","26","27","12.27","3","11.11","269.99","285.0","5","14","5","12","5.45","1","8.33","299.99","299.99","0","7","2","2025-05-31"
"ikarao break x1","28","227","5355","378","7.06","111","48.9","11","9.91","699.99","349.99","1","22","36","23","10.13","3","13.04","699.99","300.0","0","9","5","5","2.2","1","20.0","566.99","300.0","0","3","1","2025-05-31"
"kerokee machine with bluetooth and wireless microphone for adults","51","545","12832","111","0.87","190","34.86","6","3.16","74.99","279.99","10","89","59","47","8.62","1","2.13","64.98","279.99","5","23","11","11","2.02","1","9.09","64.98","279.99","2","5","4","2025-05-31"
"karaoke machine ikarao","44","159","3723","233","6.26","60","37.74","5","8.33","219.99","285.0","2","23","22","5","3.14","1","20.0","269.99","279.99","0","3","1","4","2.52","1","25.0","219.99","279.99","0","2","1","2025-05-31"
"karaoke equipment","30","1441","41118","877","2.13","349","24.22","12","3.44","129.99","299.99","18","97","94","37","2.57","3","8.11","99.99","285.0","3","12","7","4","0.28","0","0.0","72.99",,"1","1","0","2025-05-31"
"ikrao karaoke machine","61","23","505","34","6.73","9","39.13","3","33.33","299.99","285.0","1","3","2","2","8.7","1","50.0","285.0","285.0","0","0","0","2","8.7","1","50.0","285.0","285.0","0","0","0","2025-05-31"
"ikarao karaoke machine","6","1540","36906","2305","6.25","700","45.45","104","14.86","299.99","299.99","40","190","241","139","9.03","29","20.86","299.99","299.99","10","36","50","20","1.3","5","25.0","285.0","299.99","2","3","8","2025-05-31"
"ikarao karaoke shell s1","66","7","137","14","10.22","5","71.43","2","40.0","285.0","285.0","0","2","2","1","14.29","1","100.0","299.99","299.99","0","1","0","1","14.29","1","100.0","299.99","299.99","0","1","0","2025-05-31"
"karaoke machine for tv","17","3432","84061","2973","3.54","1202","35.02","10","0.83","74.99","279.99","98","495","348","223","6.5","2","0.9","73.99","279.99","21","101","60","58","1.69","0","0.0","73.99",,"8","26","16","2025-05-31"
"karaoke inalambrico","78","16","404","1","0.25","3","18.75","1","33.33","116.99","279.98","0","1","1","1","6.25","1","100.0","279.98","279.98","0","0","0","1","6.25","1","100.0","349.99","349.99","0","0","0","2025-05-31"
"karoke machine with bluetooth and wireless microphone for adults","93","1391","35690","463","1.3","575","41.34","2","0.35","72.99","279.99","54","252","163","181","13.01","1","0.55","59.99","279.99","15","95","48","35","2.52","0","0.0","72.99",,"3","20","10","2025-05-31"
"videoke karaoke machine filipino","88","687","15549","506","3.25","209","30.42","3","1.44","122.55","299.99","13","73","60","29","4.22","1","3.45","89.99","349.99","2","10","11","2","0.29","0","0.0","27.49",,"0","1","1","2025-05-31"
"karaoke player fl","79","1","17","1","5.88","1","100.0","1","100.0","299.99","299.99","0","1","0","1","100.0","1","100.0","299.99","299.99","0","1","0","1","100.0","1","100.0","299.99","299.99","0","1","0","2025-05-31"
"karaoke with lyrics display","95","519","11702","412","3.52","261","50.29","3","1.15","129.99","279.99","18","89","75","47","9.06","1","2.13","199.99","349.99","2","15","17","5","0.96","0","0.0","129.99",,"0","3","1","2025-05-31"
"ikarao karaoke machine for adults","98","46","1149","63","5.48","28","60.87","5","17.86","359.99","299.99","0","6","9","4","8.7","2","50.0","299.99","299.99","0","2","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"portable karaoke machine with 2 wireless microphones","54","1870","45846","511","1.11","760","40.64","6","0.79","59.99","279.99","104","328","206","217","11.6","2","0.92","52.79","279.99","28","96","55","41","2.19","0","0.0","49.49",,"4","20","11","2025-05-31"
"karaoke","9","39352","917159","5215","0.57","11251","28.59","41","0.36","59.99","285.0","1125","4342","2756","2350","5.97","5","0.21","49.99","285.0","283","1009","535","618","1.57","0","0.0","49.49",,"107","282","113","2025-05-31"
"singtrix","100","669","16089","623","3.87","263","39.31","3","1.14","399.99","279.99","10","15","23","24","3.59","0","0.0","399.99",,"2","1","2","5","0.75","0","0.0","344.0",,"1","0","0","2025-05-31"
"ikaroo karaoke machine","14","410","10949","611","5.58","183","44.63","21","11.48","299.99","285.0","8","54","63","48","11.71","8","16.67","299.99","279.99","2","11","15","12","2.93","3","25.0","349.98","285.0","0","3","5","2025-05-31"
"autotune microphone","59","5549","129456","976","0.75","2138","38.53","4","0.19","29.88","299.99","252","978","540","206","3.71","0","0.0","24.99",,"30","87","60","28","0.5","0","0.0","19.99",,"6","10","7","2025-05-31"
"karafun","23","1122","9379","467","4.98","113","10.07","24","21.24","148.99","285.0","1","37","36","18","1.6","5","27.78","199.99","285.0","0","10","6","4","0.36","0","0.0","74.99",,"0","3","0","2025-05-31"
"karaoke machine for adults, with lyrics display, 10.1"" screen, 280w, 2+2 channel, 2 wireless microphone, autotune eq, self-charging, portable home karaoke system with karafun prime, hdmi for tv","42","15","465","26","5.59","16","106.67","7","43.75","269.99","279.99","0","4","3","4","26.67","2","50.0","269.99","279.99","0","1","2","2","13.33","1","50.0","269.99","279.99","0","1","0","2025-05-31"
"best karaoke machine","45","504","12561","337","2.68","162","32.14","7","4.32","129.99","285.0","9","55","41","21","4.17","3","14.29","116.99","285.0","2","8","7","3","0.6","0","0.0","64.98",,"0","1","1","2025-05-31"
"karaoke machine for adults, pitch correction, lyrics display","68","2","52","4","7.69","2","100.0","2","100.0","285.0","285.0","0","0","0","1","50.0","1","100.0","285.0","285.0","0","0","0","1","50.0","1","100.0","285.0","285.0","0","0","0","2025-05-31"
"karaoke machine with screen","11","4241","99421","3866","3.89","1783","42.04","29","1.63","159.99","299.99","109","510","520","290","6.84","4","1.38","155.99","279.99","15","90","91","51","1.2","2","3.92","139.92","279.99","4","19","18","2025-05-31"
"auto tune microphone for singing","85","1693","37200","230","0.62","598","35.32","4","0.67","39.99","279.99","41","249","156","85","5.02","2","2.35","47.99","279.99","7","38","22","7","0.41","0","0.0","29.88",,"1","1","4","2025-05-31"
"karaoke with scoring system","43","79","1771","100","5.65","35","44.3","3","8.57","219.99","279.99","2","10","10","3","3.8","2","66.67","349.99","279.99","0","1","2","1","1.27","1","100.0","279.99","279.99","0","1","0","2025-05-31"
"ikarao","5","2493","63027","4242","6.73","1365","54.75","198","14.51","299.99","299.99","81","396","461","165","6.62","32","19.39","299.99","299.99","4","60","64","36","1.44","6","16.67","349.98","285.0","1","13","16","2025-05-31"
"karaoke machines ￼","65","23","464","18","3.88","8","34.78","2","25.0","129.99","285.0","0","4","0","2","8.7","1","50.0","39.99","285.0","0","1","0","2","8.7","1","50.0","39.99","285.0","0","1","0","2025-05-31"
"highest rated karaoke machine","60","351","9184","446","4.86","107","30.48","4","3.74","129.99","279.99","22","36","29","20","5.7","2","10.0","116.99","279.99","8","7","2","4","1.14","0","0.0","74.99",,"1","2","0","2025-05-31"
"home karaoke system for smart tv","32","447","10581","493","4.66","150","33.56","9","6.0","89.95","299.99","14","66","44","29","6.49","2","6.9","72.99","279.98","5","14","6","10","2.24","1","10.0","74.99","349.99","2","7","1","2025-05-31"
"karaoke with hdmi tv","71","9","182","7","3.85","9","100.0","1","11.11","129.99","279.99","0","0","6","1","11.11","1","100.0","279.99","279.99","0","0","0","1","11.11","1","100.0","279.99","279.99","0","0","0","2025-05-31"
"karaoke machine adults score","70","2","120","2","1.67","2","100.0","2","100.0","285.0","285.0","0","0","2","1","50.0","1","100.0","285.0","285.0","0","0","1","1","50.0","1","100.0","285.0","285.0","0","0","1","2025-05-31"
"ikarao shell","21","58","1403","99","7.06","36","62.07","15","41.67","279.98","349.99","1","17","9","9","15.52","3","33.33","269.99","299.99","1","4","0","2","3.45","2","100.0","285.0","285.0","0","0","0","2025-05-31"
"karaoke with screen","80","276","6096","215","3.53","117","42.39","6","5.13","129.99","299.99","10","26","37","13","4.71","2","15.38","129.99","279.98","1","5","5","0","0.0","0",,,,"0","0","0","2025-05-31"
"singtrix karaoke system","57","659","15867","787","4.96","331","50.23","3","0.91","399.99","279.99","4","40","39","43","6.53","1","2.33","399.99","279.99","0","3","6","6","0.91","0","0.0","304.54",,"0","1","1","2025-05-31"
"autotune","39","2405","57475","1396","2.43","856","35.59","8","0.93","135.99","285.0","46","289","203","88","3.66","0","0.0","128.99",,"3","33","27","12","0.5","0","0.0","29.88",,"1","5","1","2025-05-31"
"ikarao shell1","69","3","18","3","16.67","3","100.0","2","66.67","279.99","279.99","1","0","2","1","33.33","1","100.0","279.99","279.99","0","0","1","1","33.33","1","100.0","279.99","279.99","0","0","1","2025-05-31"
"lkarao karaoke machine","74","3","144","5","3.47","1","33.33","1","100.0","279.99","279.99","0","0","0","1","33.33","1","100.0","279.99","279.99","0","0","0","1","33.33","1","100.0","279.99","279.99","0","0","0","2025-05-31"
"karaoke machine with display screen","50","102","2588","120","4.64","59","57.84","4","6.78","149.99","285.0","4","10","22","18","17.65","4","22.22","259.99","285.0","1","2","7","3","2.94","0","0.0","312.99",,"0","1","1","2025-05-31"
"videoke player","67","11","209","13","6.22","8","72.73","2","25.0","261.89","279.99","0","1","0","3","27.27","1","33.33","229.99","279.99","0","1","0","1","9.09","1","100.0","279.99","279.99","0","0","0","2025-05-31"
"smart karaoke machine","83","354","9104","399","4.38","231","65.25","14","6.06","189.88","285.0","10","28","34","21","5.93","0","0.0","129.99",,"2","8","3","2","0.56","0","0.0","199.88",,"0","0","2","2025-05-31"
"bose karaoke system","92","871","20725","611","2.95","331","38.0","5","1.51","798.95","299.99","4","87","108","24","2.76","0","0.0","798.95",,"1","8","6","1","0.11","0","0.0","179.99",,"0","1","0","2025-05-31"
"karaoke machine for adults with screen","89","507","11640","496","4.26","195","38.46","3","1.54","142.28","285.0","9","57","67","23","4.54","1","4.35","197.49","299.99","2","7","10","1","0.2","0","0.0","116.99",,"0","1","0","2025-05-31"
"best sound quality karaoke machine","73","3","100","5","5.0","2","66.67","1","50.0","246.47","285.0","0","0","1","1","33.33","1","100.0","285.0","285.0","0","0","0","1","33.33","1","100.0","285.0","285.0","0","0","0","2025-05-31"
"jbl karaoke machine with 2 microphones","91","7287","150833","701","0.46","3025","41.51","3","0.1","299.95","349.99","173","897","1058","437","6.0","0","0.0","249.99",,"42","151","133","77","1.06","0","0.0","169.99",,"10","36","24","2025-05-31"
"ikarao shell 1","37","29","376","49","13.03","20","68.97","12","60.0","349.99","285.0","0","6","7","3","10.34","2","66.67","349.99","285.0","0","1","2","1","3.45","1","100.0","285.0","285.0","0","0","1","2025-05-31"
"karaoke system for smart tv","22","711","17409","751","4.31","230","32.35","9","3.91","109.99","279.99","9","82","74","28","3.94","4","14.29","99.98","279.99","2","8","14","3","0.42","1","33.33","49.98","279.99","1","1","1","2025-05-31"
"best karaoke machine for adults","33","1266","29146","744","2.55","485","38.31","9","1.86","129.99","299.99","42","181","162","88","6.95","1","1.14","99.99","279.99","14","36","24","25","1.97","1","4.0","109.99","279.99","7","10","5","2025-05-31"
"karaoke machines","81","1503","38036","493","1.3","465","30.94","5","1.08","74.99","299.99","30","163","138","98","6.52","1","1.02","64.98","299.99","10","43","27","20","1.33","0","0.0","69.99",,"4","9","3","2025-05-31"
"ikarao smart karaoke machine for adults","3","3718","83286","5785","6.95","1838","49.44","236","12.84","299.99","299.99","74","598","611","384","10.33","62","16.15","299.99","299.99","21","132","124","45","1.21","5","11.11","349.98","299.99","2","18","14","2025-05-31"
"ikarao karaoke","25","217","5203","324","6.23","94","43.32","12","12.77","279.99","299.99","2","38","20","17","7.83","4","23.53","269.99","285.0","0","5","2","3","1.38","1","33.33","285.0","285.0","0","2","0","2025-05-31"
"karaoke machine connect to tv","90","965","24723","683","2.76","376","38.96","4","1.06","89.99","279.99","34","166","100","48","4.97","0","0.0","74.99",,"8","22","10","22","2.28","0","0.0","89.99",,"6","10","3","2025-05-31"
"professional karaoke machine for adults","40","1475","36756","1140","3.1","473","32.07","5","1.06","239.99","299.99","35","128","145","92","6.24","1","1.09","139.99","349.99","11","37","23","10","0.68","0","0.0","75.99",,"2","5","2","2025-05-31"
"karaoke system","27","3417","84512","1706","2.02","984","28.8","15","1.52","239.99","299.99","40","251","227","95","2.78","0","0.0","149.97",,"4","25","27","26","0.76","0","0.0","99.99",,"2","10","5","2025-05-31"
"ikarao shell s1","4","677","13240","739","5.58","338","49.93","189","55.92","299.99","299.99","19","77","122","62","9.16","39","62.9","285.0","285.0","3","12","23","20","2.95","13","65.0","279.99","285.0","1","5","8","2025-05-31"
"home karaoke machines","49","743","15513","671","4.33","349","46.97","10","2.87","99.99","285.0","22","116","120","58","7.81","1","1.72","99.99","279.99","5","19","22","14","1.88","0","0.0","74.99",,"1","6","6","2025-05-31"
"ikarao break x1 karaoke machine","31","341","8390","551","6.57","166","48.68","8","4.82","566.99","299.99","8","39","59","34","9.97","2","5.88","566.99","285.0","1","9","11","13","3.81","1","7.69","566.99","349.99","1","4","4","2025-05-31"
"karaoke systems","84","607","15660","414","2.64","198","32.62","6","3.03","123.49","285.0","10","65","48","32","5.27","1","3.13","116.99","299.99","1","12","6","5","0.82","0","0.0","69.99",,"1","3","1","2025-05-31"
"karaoke machine with screen lyrics display","86","634","15344","627","4.09","297","46.85","7","2.36","129.99","285.0","28","106","79","45","7.1","0","0.0","197.49",,"2","13","14","10","1.58","0","0.0","219.99",,"0","3","4","2025-05-31"
"karaoke machine with autotune","26","964","23624","1164","4.93","491","50.93","18","3.67","109.99","299.99","35","209","123","61","6.33","2","3.28","74.99","299.99","6","26","16","8","0.83","0","0.0","99.98",,"0","6","2","2025-05-31"
"ikareo","99","35","292","60","20.55","10","28.57","5","50.0","299.99","299.99","0","3","7","2","5.71","2","100.0","279.99","279.99","0","0","2","0","0.0","0",,,,"0","0","0","2025-05-31"
"kareoke machine adult","76","3","60","3","5.0","3","100.0","1","33.33","78.99","349.99","0","1","1","1","33.33","1","100.0","349.99","349.99","0","0","1","1","33.33","1","100.0","349.99","349.99","0","0","1","2025-05-31"
"shell s1","53","21","647","32","4.95","16","76.19","7","43.75","285.0","299.99","0","6","6","3","14.29","1","33.33","299.99","299.99","0","0","2","2","9.52","1","50.0","299.99","299.99","0","0","1","2025-05-31"
"ikarao smart karaoke machine","46","164","4221","261","6.18","71","43.29","15","21.13","285.0","285.0","7","22","15","13","7.93","2","15.38","299.99","299.99","1","3","5","3","1.83","0","0.0","349.99",,"0","1","0","2025-05-31"
"singing machine karaoke","35","3789","83544","1305","1.56","1195","31.54","3","0.25","91.0","279.99","68","317","304","192","5.07","2","1.04","79.99","279.99","19","54","55","38","1.0","0","0.0","72.99",,"7","17","8","2025-05-31"
"ikarao s1","10","92","1950","149","7.64","58","63.04","28","48.28","299.99","285.0","3","23","16","14","15.22","8","57.14","299.99","299.99","1","6","5","9","9.78","6","66.67","299.99","285.0","0","5","4","2025-05-31"
"karaoke machine for adults","2","91582","2055022","30870","1.5","36404","39.75","281","0.77","74.99","285.0","3337","14241","10585","9080","9.91","44","0.48","72.99","285.0","1039","3821","2535","2218","2.42","11","0.5","72.99","285.0","350","1057","512","2025-05-31"
"best selling karaoke machine for adults","64","25","497","20","4.02","10","40.0","2","20.0","129.99","279.99","0","1","4","2","8.0","1","50.0","279.99","279.99","0","0","1","1","4.0","1","100.0","279.99","279.99","0","0","1","2025-05-31"
"portable karaoke machine","15","6439","147150","2182","1.48","2541","39.46","22","0.87","47.99","285.0","326","1118","690","662","10.28","6","0.91","34.19","285.0","100","272","195","166","2.58","0","0.0","29.99",,"33","70","45","2025-05-31"
"ikaro","96","91","2255","106","4.7","36","39.56","11","30.56","279.99","279.99","5","8","13","2","2.2","1","50.0","119.99","279.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-05-31"
"tonor k20 wireless karaoke machine","52","401","10865","275","2.53","199","49.63","1","0.5","219.99","285.0","9","41","69","45","11.22","1","2.22","209.99","285.0","2","9","14","20","4.99","1","5.0","209.99","285.0","0","3","9","2025-05-31"
"karaoke machine","1","246595","5635606","39426","0.7","95239","38.62","370","0.39","64.98","285.0","9800","40363","26332","25725","10.43","57","0.22","56.99","285.0","3187","11588","6747","7170","2.91","11","0.15","59.49","285.0","1250","3549","1558","2025-05-31"
"karokee machine with bluetooth and wireless microphone for adults","13","11371","262091","2639","1.01","4803","42.24","21","0.44","72.99","299.99","494","2017","1356","1407","12.37","6","0.43","64.98","349.99","161","582","392","390","3.43","1","0.26","69.99","349.99","56","200","86","2025-05-31"
"lyric speaker","87","1891","36646","769","2.1","886","46.85","3","0.34","299.98","279.99","23","166","353","239","12.64","0","0.0","299.98",,"6","46","92","0","0.0","0",,,,"0","0","0","2025-05-31"
"sonos kereoke","77","2","40","2","5.0","2","100.0","1","50.0","94.99","285.0","0","2","0","1","50.0","1","100.0","285.0","285.0","0","1","0","1","50.0","1","100.0","285.0","285.0","0","1","0","2025-05-31"
"kareokee machine with bluetooth and wireless microphone for adults","16","13309","292111","2370","0.81","5105","38.36","11","0.22","72.99","299.99","536","2095","1419","1478","11.11","4","0.27","67.99","299.99","189","667","378","389","2.92","1","0.26","69.99","299.99","71","195","84","2025-05-31"
"top 10 karaoke machines","82","775","29359","892","3.04","189","24.39","1","0.53","119.99","349.99","14","56","66","28","3.61","0","0.0","100.79",,"2","10","11","5","0.65","0","0.0","74.99",,"0","1","3","2025-05-31"
"karaoke machine with lyrics display","7","11237","272170","9490","3.49","4974","44.26","42","0.84","99.99","285.0","306","1819","1504","919","8.18","5","0.54","79.99","285.0","70","354","284","176","1.57","0","0.0","74.99",,"24","80","49","2025-05-31"
