ASIN 或商品=["B0DCZQX11P"],报告范围=["每月"],选择年份=["2025"],选择月份=["10 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke equipment","43","2509","65130","1615","2.48","580","23.12","4","0.69","169.99","279.97","10","132","138","61","2.43","0","0.0","59.5",,"1","23","11","10","0.4","0","0.0","59.49",,"1","6","2","2025-10-31"
"portable karaoke machine with 2 wireless microphones and lyrics display","92","2","40","2","5.0","2","100.0","1","50.0","129.99","279.97","0","2","0","1","50.0","1","100.0","279.97","279.97","0","1","0","1","50.0","1","100.0","279.97","279.97","0","1","0","2025-10-31"
"amazon karaoke machine","68","876","24106","734","3.04","296","33.79","5","1.69","59.49","349.99","23","148","66","22","2.51","1","4.55","59.49","279.97","2","12","4","5","0.57","0","0.0","59.49",,"1","3","1","2025-10-31"
"ikarao karaoke machine","3","5007","122516","8332","6.8","2396","47.85","272","11.35","279.97","279.97","134","788","737","437","8.73","55","12.59","279.97","279.97","27","162","140","115","2.3","20","17.39","279.97","279.97","3","47","36","2025-10-31"
"adult karaoke machine","59","1064","27541","663","2.41","463","43.52","6","1.3","68.79","279.97","33","205","100","125","11.75","2","1.6","59.49","279.97","9","60","31","20","1.88","0","0.0","59.49",,"0","12","2","2025-10-31"
"professional karaoke machine","49","2233","55481","1219","2.2","742","33.23","3","0.4","359.99","279.97","17","156","166","75","3.36","1","1.33","199.99","279.97","3","16","19","4","0.18","0","0.0","137.99",,"0","0","2","2025-10-31"
"top selling karaoke machine","87","5","101","5","4.95","3","60.0","1","33.33","159.97","279.97","0","0","3","1","20.0","1","100.0","279.97","279.97","0","0","1","1","20.0","1","100.0","279.97","279.97","0","0","1","2025-10-31"
"ikarao karaoke shell s1","63","11","319","21","6.58","6","54.55","2","33.33","279.99","279.99","0","2","1","3","27.27","2","66.67","279.99","279.99","0","1","1","1","9.09","1","100.0","279.99","279.99","0","0","0","2025-10-31"
"moilift karaoke machine","91","2","120","2","1.67","1","50.0","1","100.0","279.97","279.97","0","0","1","1","50.0","1","100.0","279.97","279.97","0","0","1","1","50.0","1","100.0","279.97","279.97","0","0","1","2025-10-31"
"rhm karaoke machine","95","679","16657","550","3.3","328","48.31","5","1.52","249.99","279.99","2","48","94","41","6.04","1","2.44","259.98","349.99","1","9","12","10","1.47","0","0.0","239.99",,"0","3","3","2025-10-31"
"karaoke machine for tv","10","5273","136871","4107","3.0","1989","37.72","31","1.56","119.96","279.97","162","650","577","317","6.01","4","1.26","103.97","279.99","36","111","80","61","1.16","1","1.64","72.99","279.97","15","22","12","2025-10-31"
"ikarao shell s2","22","255","6783","447","6.59","231","90.59","26","11.26","249.99","279.97","10","63","39","22","8.63","5","22.73","249.99","279.97","2","10","3","11","4.31","1","9.09","259.99","279.97","1","5","1","2025-10-31"
"karaoke portable systems","37","695","22468","549","2.44","219","31.51","10","4.57","139.99","279.97","6","84","46","24","3.45","2","8.33","159.99","279.97","1","6","5","5","0.72","1","20.0","113.99","279.97","1","0","1","2025-10-31"
"portable karaoke","27","2792","69485","1195","1.72","1198","42.91","10","0.83","25.49","279.97","193","453","271","343","12.29","2","0.58","24.89","279.97","72","136","66","72","2.58","1","1.39","24.99","279.97","14","35","10","2025-10-31"
"magic sing karaoke system 2025","12","2075","51392","2570","5.0","944","45.49","28","2.97","474.24","279.97","21","218","278","91","4.39","5","5.49","474.24","329.99","2","22","28","14","0.67","0","0.0","229.0",,"0","6","4","2025-10-31"
"ikarao shell s1","4","682","17044","620","3.64","372","54.55","123","33.06","279.97","279.97","28","115","126","55","8.06","32","58.18","279.97","279.97","2","10","23","20","2.93","19","95.0","279.97","279.97","0","5","10","2025-10-31"
"ikarao shell","47","67","1801","93","5.16","30","44.78","8","26.67","249.99","279.97","1","9","7","4","5.97","2","50.0","249.99","279.97","0","3","0","1","1.49","1","100.0","349.99","349.99","0","1","0","2025-10-31"
"karaoke deals","81","8","274","7","2.55","2","25.0","2","100.0","279.99","279.99","0","0","0","1","12.5","1","100.0","329.99","329.99","0","0","0","1","12.5","1","100.0","329.99","329.99","0","0","0","2025-10-31"
"karaoke machine hdmi to tv","65","116","2522","145","5.75","56","48.28","3","5.36","129.99","279.97","8","28","12","12","10.34","1","8.33","129.99","279.97","3","4","2","4","3.45","1","25.0","75.99","279.97","0","3","1","2025-10-31"
"karaoke system for home","74","1440","38435","908","2.36","386","26.81","5","1.3","239.9","279.99","21","88","95","52","3.61","0","0.0","135.99",,"4","17","9","5","0.35","0","0.0","59.49",,"0","1","3","2025-10-31"
"karaoke","7","53765","1289331","8014","0.62","16854","31.35","59","0.35","59.49","279.97","1850","5840","3521","3481","6.47","9","0.26","53.52","279.97","513","1297","686","707","1.31","1","0.14","53.52","349.99","150","318","129","2025-10-31"
"karaoke machine with lyrics display","6","13401","366264","9005","2.46","5502","41.06","33","0.6","103.97","279.97","467","1963","1587","992","7.4","4","0.4","99.98","279.97","95","385","282","153","1.14","3","1.96","79.99","279.97","18","75","45","2025-10-31"
"best karaoke machine for adults","13","1503","38533","1410","3.66","607","40.39","15","2.47","129.99","279.97","52","204","161","121","8.05","4","3.31","119.99","279.97","13","44","25","28","1.86","2","7.14","119.99","279.97","8","11","4","2025-10-31"
"i karoo karaoke machine","85","3","60","6","10.0","3","100.0","1","33.33","259.99","279.97","0","0","2","1","33.33","1","100.0","279.97","279.97","0","0","0","1","33.33","1","100.0","279.97","279.97","0","0","0","2025-10-31"
"karaoke machine for adults with lyrics display","98","1337","37028","908","2.45","522","39.04","1","0.19","129.99","279.97","40","159","183","74","5.53","0","0.0","149.99",,"6","22","31","14","1.05","0","0.0","95.99",,"2","6","4","2025-10-31"
"ikarao shell s1 10.1-inch smart karaoke machine","15","40","1007","58","5.76","26","65.0","16","61.54","279.99","279.99","0","9","11","8","20.0","6","75.0","349.99","279.99","0","4","3","4","10.0","3","75.0","349.99","349.99","0","2","2","2025-10-31"
"ikarao shell 1","77","11","181","16","8.84","6","54.55","3","50.0","279.97","279.99","0","0","1","1","9.09","1","100.0","349.99","349.99","0","0","1","1","9.09","1","100.0","349.99","349.99","0","0","1","2025-10-31"
"karaoke music with lyrics","100","2804","56744","891","1.57","158","5.63","1","0.63","24.84","279.97","2","45","53","20","0.71","0","0.0","21.68",,"0","11","5","7","0.25","0","0.0","19.99",,"0","6","1","2025-10-31"
"professional karaoke systems","53","1683","41279","1311","3.18","682","40.52","5","0.73","359.99","279.99","25","137","142","77","4.58","0","0.0","349.97",,"3","20","17","9","0.53","0","0.0","119.99",,"1","3","1","2025-10-31"
"karaoke machine ikareo","89","1","20","2","10.0","1","100.0","1","100.0","279.97","279.97","0","1","0","1","100.0","1","100.0","279.97","279.97","0","1","0","1","100.0","1","100.0","279.97","279.97","0","1","0","2025-10-31"
"karaoke microphone","38","60659","1530741","1373","0.09","23178","38.21","12","0.05","19.99","279.97","3783","10052","4517","6634","10.94","1","0.02","19.99","279.97","1235","2973","1261","2018","3.33","0","0.0","19.99",,"480","950","354","2025-10-31"
"kareokee machine with bluetooth and wireless microphone for adults","32","9025","211014","1052","0.5","3496","38.74","8","0.23","64.96","279.97","464","1292","864","992","10.99","1","0.1","59.49","279.97","150","406","223","236","2.61","1","0.42","59.49","279.97","42","115","51","2025-10-31"
"portable karaoke machine with 2 wireless microphones","25","3461","87179","1752","2.01","1640","47.39","9","0.55","24.99","279.97","272","718","360","672","19.42","1","0.15","21.99","279.97","124","291","153","127","3.67","1","0.79","21.99","279.97","27","58","32","2025-10-31"
"karaoke system","17","5934","150585","2867","1.9","1913","32.24","15","0.78","149.97","279.99","97","491","396","221","3.72","3","1.36","129.99","279.99","17","70","42","40","0.67","0","0.0","119.96",,"5","15","9","2025-10-31"
"jbl karaoke","62","3990","81606","1080","1.32","1733","43.43","7","0.4","329.95","279.99","61","422","593","213","5.34","0","0.0","329.95",,"12","65","82","34","0.85","0","0.0","249.95",,"6","10","12","2025-10-31"
"singing machine","41","3361","85182","1445","1.7","1072","31.9","6","0.56","79.99","279.97","45","294","321","191","5.68","1","0.52","75.99","279.97","12","58","59","32","0.95","0","0.0","59.49",,"2","13","12","2025-10-31"
"karaoke system for smart tv","58","1093","25301","1112","4.4","365","33.39","8","2.19","109.99","279.97","30","132","103","50","4.57","0","0.0","109.99",,"1","24","13","12","1.1","0","0.0","79.99",,"0","8","4","2025-10-31"
