ASIN 或商品=["B0DCZQX11P"],报告范围=["每月"],选择年份=["2026"],选择月份=["5 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光量：ASIN 计数","曝光：ASIN 曝光占比 %",点击量：总次数,"点击量：点击率 %","点击量：ASIN 数量","点击量：ASIN 份额 %","点击量：价格(中位数)","点击量：ASIN 售价（中位数）",点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%","加购：ASIN 数量","加入购物车：ASIN 加购占比 %",加入购物车：售价（中位数）,"加入购物车：ASIN 价格（中位数）",购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%","下单成交：ASIN 数量","下单: ASIN 占比 %",购买次数：价格（中位数）,"购买：ASIN 价格（中位数）",下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"portable karaoke machine with 2 wireless microphones","53","1825","53118","871","1.64","556","30.47","10","1.8","53.99","349.99","82","257","87","131","7.18","0","0.0","53.67",,"21","64","23","43","2.36","0","0.0","47.69",,"7","23","7","2026-05-31"
"ilarao karaoke machine","52","118","2388","176","7.37","50","42.37","3","6.0","399.99","349.99","0","21","15","11","9.32","1","9.09","399.99","349.99","0","4","2","5","4.24","1","20.0","399.99","349.99","0","1","1","2026-05-31"
"ikarao karaoke machine shell 1","35","16","405","32","7.9","11","68.75","4","36.36","349.99","349.99","1","6","1","4","25.0","3","75.0","349.99","349.99","0","2","0","1","6.25","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"autotune microphone","37","5119","135258","1228","0.91","1515","29.6","3","0.2","35.99","349.99","165","588","313","230","4.49","1","0.43","29.99","349.99","26","97","52","46","0.9","0","0.0","19.99",,"6","25","12","2026-05-31"
"karaoke machine with screen","19","6429","171906","1810","1.05","2241","34.86","4","0.18","129.99","349.99","208","794","577","313","4.87","1","0.32","149.99","349.99","30","116","80","66","1.03","1","1.52","149.99","349.99","8","28","17","2026-05-31"
"korean karaoke machine","94","765","20576","611","2.97","125","16.34","2","1.6","349.99","349.99","7","37","30","9","1.18","0","0.0","319.99",,"2","3","1","0","0.0","0",,,,"0","0","0","2026-05-31"
"ikaro karaoke","44","76","1478","119","8.05","14","18.42","2","14.29","215.99","349.99","2","5","4","3","3.95","2","66.67","349.99","349.99","1","1","1","1","1.32","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"karaoke","6","40484","1005423","10630","1.06","10064","24.86","31","0.31","53.99","349.99","1643","3730","1680","2407","5.95","6","0.25","53.67","349.99","511","945","366","705","1.74","1","0.14","53.67","349.99","206","332","91","2026-05-31"
"karaoke with autotune","34","722","20411","846","4.14","228","31.58","15","6.58","104.99","349.99","18","80","47","25","3.46","1","4.0","104.99","349.99","4","11","3","4","0.55","0","0.0","53.67",,"2","1","0","2026-05-31"
"ikarao karaoke machine, built-in lyrics display, 32gb karaoke tablet, karafun prime, 280w karaoke speaker with 2 self-charging mics, connects to tv, eq, portable karaoke system for adult home parties","61","12","254","22","8.66","7","58.33","3","42.86","349.99","349.99","0","4","3","1","8.33","1","100.0","349.99","349.99","0","1","0","1","8.33","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"best karaoke machine","86","746","21913","606","2.77","198","26.54","1","0.51","107.09","349.99","28","59","40","35","4.69","1","2.86","104.99","349.99","7","10","8","7","0.94","0","0.0","82.99",,"3","2","1","2026-05-31"
"karafun","18","552","12906","725","5.62","155","28.08","36","23.23","299.99","349.99","9","56","40","17","3.08","1","5.88","299.99","349.99","2","7","7","3","0.54","1","33.33","59.98","349.99","1","2","0","2026-05-31"
"ikarao break x2","49","265","7417","463","6.24","137","51.7","9","6.57","399.99","349.99","3","40","43","27","10.19","2","7.41","399.99","349.99","0","11","10","10","3.77","0","0.0","399.99",,"0","3","4","2026-05-31"
"ikarao break x1","29","394","10484","655","6.25","198","50.25","13","6.57","599.99","349.99","3","59","56","36","9.14","3","8.33","587.99","349.99","0","12","11","11","2.79","0","0.0","599.99",,"0","5","3","2026-05-31"
"magic sing karaoke system 2026","41","940","21166","420","1.98","332","35.32","2","0.6","495.0","349.99","5","68","62","43","4.57","1","2.33","495.0","349.99","1","10","11","4","0.43","1","25.0","495.0","349.99","0","1","1","2026-05-31"
"ikarao shell s1","2","1509","37621","2428","6.45","662","43.87","319","48.19","349.99","349.99","34","219","158","150","9.94","93","62.0","349.99","349.99","5","38","43","22","1.46","17","77.27","349.99","349.99","0","11","10","2026-05-31"
"home karaoke machine|for 5-8 age group | for 9-12 age group | for 13-17 age group|four speaker","71","3","66","2","3.03","3","100.0","2","66.67","349.99","349.99","2","0","0","1","33.33","1","100.0","349.99","349.99","1","0","0","1","33.33","1","100.0","349.99","349.99","1","0","0","2026-05-31"
"kareokee machine with bluetooth and wireless microphone for adults","10","10013","249826","2221","0.89","3184","31.8","10","0.31","59.98","349.99","536","1324","622","890","8.89","4","0.45","53.99","349.99","181","371","162","254","2.54","1","0.39","53.99","349.99","56","124","45","2026-05-31"
"ikaro shell s1 karaoke machine","16","60","1378","113","8.2","31","51.67","13","41.94","299.99","349.99","0","12","11","6","10.0","5","83.33","349.99","349.99","0","2","2","3","5.0","2","66.67","349.99","349.99","0","1","1","2026-05-31"
"small karaoke machine","88","1952","69998","624","0.89","440","22.54","6","1.36","19.99","349.99","95","177","85","159","8.15","0","0.0","18.04",,"42","66","32","53","2.72","0","0.0","18.04",,"17","26","9","2026-05-31"
"ikaro shell","60","18","255","32","12.55","11","61.11","3","27.27","349.99","349.99","0","10","0","2","11.11","1","50.0","215.99","349.99","0","2","0","1","5.56","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"karaoke that connects to smart tv","96","330","9208","213","2.31","115","34.85","5","4.35","79.99","349.99","11","45","26","16","4.85","1","6.25","79.99","349.99","1","7","4","4","1.21","0","0.0","54.98",,"1","0","2","2026-05-31"
"ikarao shell s 1 10.1 inch smart karaoke machine","82","1","59","2","3.39","1","100.0","1","100.0","349.99","349.99","0","1","0","1","100.0","1","100.0","349.99","349.99","0","1","0","1","100.0","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"mini karaoke machine","36","12571","323839","1585","0.49","4778","38.01","1","0.02","18.04","399.99","797","2084","862","1903","15.14","0","0.0","17.99",,"331","888","346","635","5.05","0","0.0","17.99",,"135","325","121","2026-05-31"
"high end karaoke system","28","1338","39218","1213","3.09","322","24.07","7","2.17","348.0","349.99","15","80","96","36","2.69","2","5.56","348.0","349.99","2","15","9","5","0.37","0","0.0","348.0",,"0","4","0","2026-05-31"
"ikaro","12","133","2795","202","7.23","65","48.87","17","26.15","349.99","349.99","1","20","22","11","8.27","6","54.55","349.99","349.99","0","3","5","3","2.26","2","66.67","349.99","349.99","0","0","2","2026-05-31"
"top karaoke machine","75","19","425","17","4.0","7","36.84","1","14.29","53.99","349.99","4","1","2","2","10.53","1","50.0","53.67","349.99","0","1","1","1","5.26","1","100.0","349.99","349.99","0","0","1","2026-05-31"
"ikarao shell s1 karaoke machine","7","241","6705","371","5.53","92","38.17","25","27.17","299.99","349.99","8","32","17","20","8.3","11","55.0","349.99","349.99","0","8","5","10","4.15","7","70.0","349.99","349.99","0","3","5","2026-05-31"
"jbl karaoke","99","5504","111083","577","0.52","2217","40.28","2","0.09","299.95","349.99","69","451","651","333","6.05","0","0.0","299.95",,"14","72","89","55","1.0","0","0.0","239.99",,"6","20","11","2026-05-31"
"ikarao","5","2400","70201","3541","5.04","938","39.08","75","8.0","349.99","349.99","37","330","213","143","5.96","17","11.89","349.99","349.99","6","65","30","34","1.42","5","14.71","349.99","349.99","1","16","11","2026-05-31"
"karaoke machine with autotune","23","891","26440","858","3.25","335","37.6","8","2.39","89.99","349.99","52","118","91","62","6.96","2","3.23","74.99","349.99","10","28","17","15","1.68","1","6.67","74.99","349.99","5","6","2","2026-05-31"
"ikarao karaoke machines shell s1 wireless","70","2","120","4","3.33","4","200.0","2","50.0","349.99","349.99","0","1","3","1","50.0","1","100.0","349.99","349.99","0","0","1","1","50.0","1","100.0","349.99","349.99","0","0","1","2026-05-31"
"singing machine karaoke","100","2471","64305","635","0.99","723","29.26","0","0.0","86.54",,"47","199","190","137","5.54","0","0.0","79.99",,"17","42","30","26","1.05","0","0.0","74.99",,"6","4","8","2026-05-31"
"premium karaoke machine","73","24","525","26","4.95","11","45.83","1","9.09","349.99","349.99","0","0","7","2","8.33","1","50.0","239.99","349.99","0","0","1","1","4.17","1","100.0","349.99","349.99","0","0","1","2026-05-31"
"magic sing karaoke","63","1640","41053","1018","2.48","585","35.67","1","0.17","495.0","349.99","14","111","142","61","3.72","0","0.0","299.99",,"4","14","16","11","0.67","0","0.0","495.0",,"2","2","2","2026-05-31"
"karokee machine with bluetooth and wireless microphone for adults","11","16335","503508","3809","0.76","4763","29.16","12","0.25","56.24","349.99","820","2097","1039","1425","8.72","0","0.0","53.99",,"292","652","283","421","2.58","0","0.0","53.99",,"110","210","67","2026-05-31"
"ikarao 10.1","57","5","65","10","15.38","5","100.0","4","80.0","349.99","349.99","0","0","4","1","20.0","1","100.0","349.99","349.99","0","0","1","1","20.0","1","100.0","349.99","349.99","0","0","1","2026-05-31"
"karaoke machine for tv","22","3917","108844","1891","1.74","1100","28.08","6","0.55","84.99","349.99","117","414","237","186","4.75","1","0.54","74.99","349.99","25","75","38","30","0.77","0","0.0","59.99",,"6","16","5","2026-05-31"
"ikarao s1","14","88","2620","147","5.61","46","52.27","22","47.83","349.99","349.99","3","19","16","6","6.82","5","83.33","349.99","349.99","0","2","2","2","2.27","2","100.0","349.0","349.0","0","0","2","2026-05-31"
"karaoke set","97","1725","49499","579","1.17","448","25.97","2","0.45","53.99","349.99","50","170","85","123","7.13","0","0.0","53.67",,"19","50","19","32","1.86","0","0.0","44.99",,"8","12","8","2026-05-31"
"卡拉ok点唱机","24","916","21338","843","3.95","304","33.19","8","2.63","599.0","349.99","19","38","19","28","3.06","2","7.14","399.99","349.99","1","4","2","4","0.44","1","25.0","59.99","349.99","0","1","0","2026-05-31"
"videoke karaoke machine","84","900","18590","625","3.36","126","14.0","2","1.59","74.99","349.99","22","37","18","16","1.78","1","6.25","53.67","349.99","5","1","5","4","0.44","0","0.0","53.67",,"2","1","1","2026-05-31"
"pa karaoke system","77","89","2432","13","0.53","36","40.45","1","2.78","232.99","349.99","2","10","5","4","4.49","1","25.0","134.9","349.99","0","0","1","1","1.12","1","100.0","349.99","349.99","0","0","1","2026-05-31"
"karaoke machine ikarao","32","152","3622","205","5.66","54","35.53","10","18.52","349.99","349.99","2","27","17","10","6.58","2","20.0","332.47","349.99","0","5","2","3","1.97","1","33.33","332.47","349.99","0","1","1","2026-05-31"
"ktv","45","1314","24644","675","2.74","201","15.3","12","5.97","349.99","349.99","5","56","24","13","0.99","1","7.69","349.99","349.99","0","4","2","0","0.0","0",,,,"0","0","0","2026-05-31"
"top 10 karaoke machines","91","700","19223","595","3.1","161","23.0","5","3.11","99.99","349.99","15","65","43","21","3.0","0","0.0","79.99",,"1","12","6","9","1.29","0","0.0","59.99",,"1","5","3","2026-05-31"
"ikaro karaoke machine","30","234","5878","355","6.04","96","41.03","8","8.33","299.99","349.99","3","43","21","21","8.97","2","9.52","299.99","349.99","1","14","3","6","2.56","1","16.67","299.99","349.99","0","5","0","2026-05-31"
"b0dczqx11p","26","16","97","28","28.87","5","31.25","5","100.0","349.99","349.99","0","2","2","2","12.5","2","100.0","349.99","349.99","0","1","0","2","12.5","2","100.0","349.99","349.99","0","1","0","2026-05-31"
"ikaro s1","67","5","45","10","22.22","2","40.0","2","100.0","349.99","349.99","0","2","0","1","20.0","1","100.0","349.99","349.99","0","1","0","1","20.0","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"karaoke machines for adults","89","432","14362","171","1.19","112","25.93","3","2.68","99.99","349.99","6","34","23","33","7.64","2","6.06","77.39","349.99","3","13","8","6","1.39","0","0.0","53.67",,"1","2","3","2026-05-31"
"karaoke with lyrics","25","1933","50810","2193","4.32","60","3.1","0","0.0","99.99",,"6","27","10","8","0.41","0","0.0","53.99",,"2","5","1","3","0.16","0","0.0","33.99",,"1","2","0","2026-05-31"
"karaoke machine","1","208140","5054001","48615","0.96","70756","33.99","183","0.26","53.99","349.99","10870","29132","13499","19310","9.28","23","0.12","53.67","349.99","3616","8346","3458","5972","2.87","5","0.08","53.67","349.99","1496","2860","958","2026-05-31"
"karaoke machine with lyrics display","15","7505","211223","3422","1.62","2696","35.92","3","0.11","99.99","349.99","287","1084","660","486","6.48","0","0.0","99.99",,"66","202","124","80","1.07","0","0.0","94.99",,"17","40","14","2026-05-31"
"singing machine","87","3007","78376","579","0.74","753","25.04","1","0.13","79.99","349.99","37","198","185","117","3.89","1","0.85","74.99","349.99","9","38","25","24","0.8","0","0.0","59.98",,"4","10","7","2026-05-31"
"portable karaoke machine","20","6056","163542","2072","1.27","1960","32.36","9","0.46","53.99","349.99","366","832","350","532","8.78","2","0.38","53.67","349.99","110","237","86","153","2.53","0","0.0","52.24",,"37","76","26","2026-05-31"
"ikarao karaoke machine for adults, with lyrics display, 10.1"" screen, 280w, 2+2 channel, 2 wireless microphone, autotune eq, self-charging, portable home karaoke system with karafun prime, hdmi for tv","43","11","299","20","6.69","9","81.82","5","55.56","349.99","349.99","1","1","4","4","36.36","2","50.0","349.99","349.99","0","0","2","1","9.09","1","100.0","349.99","349.99","0","0","1","2026-05-31"
"ikorao karoke machine","83","1","60","2","3.33","1","100.0","1","100.0","349.99","349.99","0","0","0","1","100.0","1","100.0","349.99","349.99","0","0","0","1","100.0","1","100.0","349.99","349.99","0","0","0","2026-05-31"
"jbl karaoke machine with 2 microphones","85","7031","145550","616","0.42","2493","35.46","1","0.04","329.9","349.99","85","540","780","420","5.97","1","0.24","319.9","349.99","22","98","142","51","0.73","0","0.0","249.95",,"4","17","16","2026-05-31"
"autotune","9","2213","58819","2790","4.74","619","27.97","21","3.39","132.05","349.99","20","227","114","89","4.02","3","3.37","149.0","349.99","3","35","16","13","0.59","0","0.0","139.99",,"1","9","1","2026-05-31"
"ikarao karaoke machine","4","6230","165600","9623","5.81","2567","41.2","170","6.62","349.99","349.99","139","1012","677","505","8.11","34","6.73","299.99","349.99","32","203","142","107","1.72","10","9.35","332.47","349.99","8","53","30","2026-05-31"
"karaoke shell s1","65","8","234","14","5.98","5","62.5","2","40.0","299.99","349.99","0","4","1","2","25.0","1","50.0","215.99","349.99","0","2","0","1","12.5","1","100.0","349.99","349.99","0","1","0","2026-05-31"
"ikarao smart karaoke machine for adults","98","270","12718","322","2.53","42","15.56","2","4.76","332.47","349.99","0","16","14","12","4.44","1","8.33","349.99","349.99","0","4","4","1","0.37","0","0.0","139.99",,"0","0","1","2026-05-31"
"autotune karaoke machine","40","273","6947","363","5.23","78","28.57","9","11.54","79.99","349.99","24","28","14","16","5.86","3","18.75","72.99","349.99","3","8","4","2","0.73","0","0.0","53.99",,"0","1","1","2026-05-31"
"karaoke machines","92","1601","47338","592","1.25","388","24.23","3","0.77","77.39","349.99","41","150","107","77","4.81","0","0.0","59.99",,"7","30","25","24","1.5","0","0.0","74.99",,"2","9","8","2026-05-31"
"ikaro shell s1","8","119","1187","212","17.86","49","41.18","33","67.35","349.99","349.99","3","17","19","14","11.76","10","71.43","349.99","349.99","1","6","5","3","2.52","3","100.0","349.99","349.99","0","2","1","2026-05-31"
"ikarao break x2 karaoke machine","66","517","14648","748","5.11","200","38.68","8","4.0","399.99","349.99","5","62","51","40","7.74","0","0.0","399.99",,"1","12","11","11","2.13","0","0.0","399.99",,"0","4","3","2026-05-31"
"karioke machine for two people","79","2","48","4","8.33","2","100.0","1","50.0","299.99","349.99","0","1","1","1","50.0","1","100.0","349.99","349.99","0","0","1","1","50.0","1","100.0","349.99","349.99","0","0","1","2026-05-31"
